case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
A012,uniform,0.9,0.0,0.05,0.0,0.0,0.0,0,0.0,0.000111513,0.00211875,0.0200724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A012,uniform,0.9,0.0,0.05,0.0,0.1,2.631578947368421,1,2.19605e-07,0.000108909,0.00211781,0.0200655,6.52265e-06,2.64472e-07,3.64875e-09,5.47906e-11,2.15042e-13,4.38677e-15,1.57344e-16,3.14897e-09,1.30474e-09
A012,uniform,0.9,0.0,0.05,0.0,0.400002,10.526368421052632,2,3.25107e-06,0.000101417,0.00211494,0.0200446,2.37772e-05,2.27267e-06,9.35779e-08,5.56687e-09,8.88587e-11,1.77111e-12,3.777e-13,7.12491e-09,1.31495e-09
A012,uniform,0.9,0.0,0.05,0.0,0.700003,18.42113157894737,3,9.07896e-06,9.45726e-05,0.00211209,0.020024,3.73647e-05,4.31908e-06,3.01297e-07,3.12783e-08,8.96864e-10,1.78785e-11,7.27911e-12,7.70293e-09,1.36626e-09
A012,uniform,0.9,0.0,0.05,0.0,1.0,26.31578947368421,4,1.68614e-05,8.84655e-05,0.00210932,0.0200042,4.76078e-05,6.03608e-06,5.83561e-07,8.50835e-08,3.53792e-09,7.1808e-11,4.28447e-11,8.23533e-09,1.44093e-09
A012,uniform,0.9,0.0,0.05,0.0,1.30001,34.210789473684216,5,2.59221e-05,8.30704e-05,0.00210665,0.0199853,5.4998e-05,7.44857e-06,9.017e-07,1.66446e-07,9.0456e-09,1.88548e-10,1.46009e-10,8.87878e-09,1.53143e-09
A012,uniform,0.9,0.0,0.05,0.0,1.60001,42.10552631578948,6,3.5743e-05,7.83193e-05,0.0021041,0.0199676,6.00526e-05,8.61628e-06,1.23022e-06,2.70583e-07,1.8075e-08,3.88705e-10,3.64419e-10,9.60352e-09,1.63236e-09
A012,uniform,0.9,0.0,0.05,0.0,2.00001,52.63184210526316,7,4.93488e-05,7.28422e-05,0.00210087,0.0199454,6.4004e-05,9.87452e-06,1.66004e-06,4.35034e-07,3.60149e-08,8.08806e-10,9.15541e-10,1.0589e-08,1.77543e-09
A012,uniform,0.9,0.0,0.05,0.0,2.50001,65.78973684210527,8,6.63399e-05,6.71102e-05,0.00209709,0.01992,6.57975e-05,1.11107e-05,2.16147e-06,6.66128e-07,6.77111e-08,1.60526e-09,2.15572e-09,1.18943e-08,1.95869e-09
A012,uniform,0.9,0.0,0.05,0.0,3.00001,78.94763157894737,9,8.26735e-05,6.23372e-05,0.00209356,0.0198967,6.53708e-05,1.20933e-05,2.6143e-06,9.10709e-07,1.08718e-07,2.71505e-09,4.13638e-09,1.32311e-08,2.13893e-09
