case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
B007,uniform,0.65,0.0,0.0,0.35,4.00001,105.26342105263156,10,0.00771488,5.98209e-08,4.72476e-17,0.0144982,3.72179e-06,1.32998e-19,2.06225e-22,1.54457e-24,1.11383e-27,2.35194e-27,1.91113e-30,5.76056e-07,2.86133e-08
B007,uniform,0.65,0.0,0.0,0.35,5.00001,131.5792105263158,11,0.00769118,9.27845e-08,1.2232e-16,0.0144953,3.8604e-06,5.30694e-19,1.01371e-21,9.528380000000001e-24,8.617169999999999e-27,1.81433e-26,1.8654700000000002e-29,6.9193e-07,2.86091e-08
B007,uniform,0.65,0.0,0.0,0.35,6.00001,157.89499999999998,12,0.00766755,1.32588e-07,2.64097e-16,0.0144924,3.93518e-06,1.6332500000000001e-18,3.71706e-21,4.2115e-23,4.58492e-26,9.620440000000001e-26,1.20017e-28,7.96797e-07,2.86053e-08
B007,uniform,0.65,0.0,0.0,0.35,7.00001,184.2107894736842,13,0.00764396,1.79053e-07,5.03567e-16,0.0144895,3.97794e-06,4.20978e-18,1.1130099999999998e-20,1.47491e-22,1.8808799999999999e-25,3.93425e-25,5.77351e-28,8.91622e-07,2.86005e-08
B007,uniform,0.65,0.0,0.0,0.35,8.00002,210.52684210526317,14,0.0076204,2.32063e-07,8.77493e-16,0.0144866,4.00408e-06,9.53707e-18,2.8748099999999997e-20,4.36966e-22,6.38676e-25,1.3314800000000001e-24,2.2533099999999997e-27,9.77312e-07,2.85946e-08
B007,uniform,0.65,0.0,0.0,0.35,10.0,263.15789473684214,15,0.00757331,3.57209e-07,2.20417e-15,0.0144808,4.0349e-06,3.72363e-17,1.4016700000000001e-19,2.67694e-21,4.92119e-24,1.0200300000000001e-23,2.1888900000000002e-26,1.12454e-06,2.85418e-08
B007,uniform,0.65,0.0,0.0,0.35,12.0,315.7894736842105,16,0.00752626,5.07137e-07,4.65948e-15,0.0144749,4.05527e-06,1.12944e-16,5.10304e-19,1.1766799999999998e-20,2.61071e-23,5.37522e-23,1.40309e-25,1.24423e-06,2.85292e-08
B007,uniform,0.65,0.0,0.0,0.35,14.0,368.42105263157896,17,0.00747923,6.80826e-07,8.74371e-15,0.014469,4.07246e-06,2.88168e-16,1.5205700000000002e-18,4.1121399999999994e-20,1.07038e-22,2.18918e-22,6.73954e-25,1.34101e-06,2.85153e-08
B007,uniform,0.65,0.0,0.0,0.35,16.0,421.0526315789474,18,0.00743223,8.77366e-07,1.50501e-14,0.0144631,4.09111e-06,6.47935e-16,3.91316e-18,1.21483e-19,3.63501e-22,7.38386e-22,2.6344400000000004e-24,1.4186e-06,2.84997e-08
B007,uniform,0.65,0.0,0.0,0.35,18.0,473.6842105263158,19,0.00738526,1.09613e-06,2.42687e-14,0.0144572,4.10827e-06,1.3232e-15,9.00634e-18,3.16197e-19,1.06985e-21,2.1579799999999998e-21,8.77705e-24,1.48041e-06,2.84838e-08
B007,uniform,0.65,0.0,0.0,0.35,20.0,526.3157894736843,20,0.00733831,1.33646e-06,3.7171e-14,0.0144513,4.12558e-06,2.50474e-15,1.89832e-17,7.436110000000001e-19,2.8114999999999996e-21,5.63181e-21,2.57439e-23,1.52915e-06,2.84682e-08
B007,uniform,0.65,0.0,0.0,0.35,24.0,631.578947368421,21,0.0072445,1.87895e-06,7.76478e-14,0.0144393,4.15395e-06,7.55582e-15,6.8967e-17,3.2716300000000004e-18,1.4998e-20,2.96598e-20,1.66129e-22,1.5954e-06,2.83514e-08
B007,uniform,0.65,0.0,0.0,0.35,28.0,736.8421052631579,22,0.00715079,2.49987e-06,1.44565e-13,0.0144272,4.18807e-06,1.92195e-14,2.05501e-16,1.14681e-17,6.19961e-20,1.20829e-19,8.09096e-22,1.63077e-06,2.8313e-08
B007,uniform,0.65,0.0,0.0,0.35,34.0001,894.7394736842107,23,0.00701042,3.57196e-06,3.16443e-13,0.014409,4.23161e-06,6.23482e-14,8.14058e-16,5.58205e-17,3.72296e-19,7.10702e-19,5.975629999999999e-21,1.64652e-06,2.8171e-08
B007,uniform,0.65,0.0,0.0,0.35,42.0001,1105.2657894736844,24,0.00682364,5.2455e-06,7.42395e-13,0.0143842,4.2907e-06,2.25015e-13,3.65582e-15,3.14742e-16,2.64751e-18,4.9104600000000004e-18,5.3294399999999997e-20,1.62714e-06,2.80005e-08
B007,uniform,0.65,0.0,0.0,0.35,50.0001,1315.792105263158,25,0.0066373,7.17713e-06,1.50664e-12,0.0143592,4.35929e-06,6.51133e-13,1.26829e-14,1.3203e-15,1.35057e-17,2.42723e-17,3.28459e-19,1.58371e-06,2.79024e-08
