case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D008,uniform,0.7,0.08,0.03,0.0,0.0,0.0,0,0.0,0.00014649,0.00473651,0.0155368,0.0,0.00177564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D008,uniform,0.7,0.08,0.03,0.0,0.1,2.631578947368421,1,1.99089e-08,0.000146349,0.00473614,0.0155362,5.87363e-07,0.00177255,1.09912e-06,5.91971e-09,1.03794e-12,6.90033e-13,2.92353e-16,7.89744e-09,2.4855e-08
D008,uniform,0.7,0.08,0.03,0.0,0.400001,10.526342105263158,2,3.03271e-07,0.000145925,0.00473501,0.0155342,2.15862e-06,0.00176384,4.3351e-06,8.81993e-08,6.25794e-11,4.14211e-11,9.62267e-14,6.87712e-08,2.51018e-08
D008,uniform,0.7,0.08,0.03,0.0,0.700002,18.42110526315789,3,8.74173e-07,0.0001455,0.00473386,0.0155323,3.45199e-06,0.00175531,7.49057e-06,2.50063e-07,3.19555e-10,2.10456e-10,9.20726e-13,1.3023e-07,2.50906e-08
D008,uniform,0.7,0.08,0.03,0.0,1.0,26.31578947368421,4,1.6801e-06,0.000145075,0.00473271,0.0155303,4.51631e-06,0.00174681,1.05784e-05,4.7707e-07,8.88051e-10,5.82226e-10,3.77924e-12,1.82172e-07,2.50776e-08
D008,uniform,0.7,0.08,0.03,0.0,1.3,34.21052631578947,5,2.6779e-06,0.00014465,0.00473154,0.0155283,5.39298e-06,0.00173832,1.36077e-05,7.58638e-07,1.865e-09,1.21764e-09,1.0557e-11,2.25377e-07,2.50592e-08
D008,uniform,0.7,0.08,0.03,0.0,1.6,42.10526315789474,6,3.83218e-06,0.000144224,0.00473037,0.0155263,6.11582e-06,0.00172986,1.65854e-05,1.08742e-06,3.3334e-09,2.16783e-09,2.36147e-11,2.61261e-07,2.50409e-08
D008,uniform,0.7,0.08,0.03,0.0,2.00001,52.63184210526316,7,5.5654e-06,0.000143657,0.0047288,0.0155236,6.88716e-06,0.00171859,2.04834e-05,1.58931e-06,6.17815e-09,3.99764e-09,5.56524e-11,2.99808e-07,2.49982e-08
D008,uniform,0.7,0.08,0.03,0.0,2.50001,65.78973684210527,8,7.96931e-06,0.000142948,0.00472683,0.0155202,7.61317e-06,0.00170455,2.52517e-05,2.30434e-06,1.1365e-08,7.31153e-09,1.30039e-10,3.36299e-07,2.4949e-08
D008,uniform,0.7,0.08,0.03,0.0,3.00001,78.94763157894737,9,1.05635e-05,0.00014224,0.00472484,0.0155168,8.14526e-06,0.00169056,2.99179e-05,3.10149e-06,1.86023e-08,1.1901e-08,2.58596e-10,3.63024e-07,2.49095e-08
D008,uniform,0.7,0.08,0.03,0.0,4.00001,105.26342105263156,10,1.6112e-05,0.000140826,0.00472083,0.01551,8.82761e-06,0.00166274,3.89717e-05,4.90343e-06,3.99916e-08,2.53181e-08,7.56435e-10,3.9688e-07,2.47714e-08
