case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M70-15,3,0.700000,9,6,0.003032,0.799110,-20.089008
M70-15,3,0.700000,9,7,0.003057,0.805663,-19.433706
M70-15,3,0.700000,9,8,0.003128,0.824402,-17.559758
M70-15,3,0.700000,9,9,0.003235,0.852712,-14.728751
M70-15,4,1.000000,2,1,0.004236,1.116588,11.658849
M70-15,4,1.000000,2,2,0.004006,1.055966,5.596622
M70-15,4,1.000000,3,1,0.004231,1.115302,11.530225
M70-15,4,1.000000,3,2,0.004012,1.057413,5.741325
M70-15,4,1.000000,3,3,0.004039,1.064493,6.449287
M70-15,4,1.000000,4,2,0.004277,1.127240,12.723956
M70-15,4,1.000000,4,3,0.004296,1.132226,13.222641
M70-15,4,1.000000,5,1,0.004362,1.149628,14.962763
M70-15,4,1.000000,5,2,0.004111,1.083665,8.366533
M70-15,4,1.000000,5,3,0.004127,1.087788,8.778764
M70-15,4,1.000000,5,4,0.004448,1.172364,17.236362
M70-15,4,1.000000,5,5,0.003902,1.028602,2.860185
M70-15,4,1.000000,6,1,0.003921,1.033605,3.360451
M70-15,4,1.000000,6,2,0.003693,0.973515,-2.648534
M70-15,4,1.000000,6,3,0.003718,0.979875,-2.012528
M70-15,4,1.000000,6,4,0.004018,1.058950,5.894989
M70-15,4,1.000000,6,5,0.004157,1.095798,9.579769
M70-15,4,1.000000,7,2,0.003996,1.053125,5.312488
M70-15,4,1.000000,7,3,0.004038,1.064242,6.424248
M70-15,4,1.000000,7,5,0.004169,1.098826,9.882617
M70-15,4,1.000000,7,6,0.004064,1.071211,7.121140
M70-15,4,1.000000,7,7,0.003794,0.999962,-0.003822
M70-15,4,1.000000,8,1,0.004118,1.085423,8.542337
M70-15,4,1.000000,8,2,0.003904,1.029018,2.901830
M70-15,4,1.000000,8,3,0.003907,1.029798,2.979848
M70-15,4,1.000000,8,4,0.004124,1.087036,8.703645
M70-15,4,1.000000,8,5,0.003923,1.033916,3.391553
M70-15,4,1.000000,8,6,0.003801,1.001933,0.193332
M70-15,4,1.000000,8,7,0.003804,1.002756,0.275568
M70-15,4,1.000000,8,8,0.002984,0.786526,-21.347396
M70-15,4,1.000000,9,1,0.003078,0.811311,-18.868947
M70-15,4,1.000000,9,2,0.003066,0.808070,-19.193038
M70-15,4,1.000000,9,3,0.003058,0.805985,-19.401474
M70-15,4,1.000000,9,4,0.003052,0.804382,-19.561780
M70-15,4,1.000000,9,5,0.003066,0.808246,-19.175353
M70-15,4,1.000000,9,6,0.003037,0.800526,-19.947390
M70-15,4,1.000000,9,7,0.003052,0.804503,-19.549735
M70-15,4,1.000000,9,8,0.003138,0.827168,-17.283200
M70-15,4,1.000000,9,9,0.003236,0.853019,-14.698134
M70-15,5,1.300000,2,1,0.004249,1.120126,12.012626
M70-15,5,1.300000,2,2,0.003994,1.052989,5.298950
M70-15,5,1.300000,3,1,0.004230,1.115112,11.511196
M70-15,5,1.300000,3,2,0.004029,1.062082,6.208220
M70-15,5,1.300000,3,3,0.004007,1.056435,5.643518
M70-15,5,1.300000,4,2,0.004267,1.124935,12.493493
M70-15,5,1.300000,4,3,0.004310,1.136216,13.621578
M70-15,5,1.300000,5,1,0.004345,1.145488,14.548775
M70-15,5,1.300000,5,2,0.004100,1.080913,8.091350
M70-15,5,1.300000,5,3,0.004116,1.085068,8.506835
M70-15,5,1.300000,5,4,0.004455,1.174353,17.435292
M70-15,5,1.300000,5,5,0.003914,1.031880,3.188041
M70-15,5,1.300000,6,1,0.003913,1.031619,3.161941
M70-15,5,1.300000,6,2,0.003678,0.969771,-3.022888
M70-15,5,1.300000,6,3,0.003717,0.979971,-2.002892
M70-15,5,1.300000,6,4,0.004020,1.059673,5.967259
M70-15,5,1.300000,6,5,0.004162,1.097140,9.714011
M70-15,5,1.300000,7,2,0.004015,1.058441,5.844143
M70-15,5,1.300000,7,3,0.004034,1.063387,6.338718
M70-15,5,1.300000,7,5,0.004190,1.104569,10.456928
M70-15,5,1.300000,7,6,0.004067,1.072224,7.222416
M70-15,5,1.300000,7,7,0.003802,1.002383,0.238252
M70-15,5,1.300000,8,1,0.004120,1.086054,8.605434
M70-15,5,1.300000,8,2,0.003924,1.034580,3.458001
M70-15,5,1.300000,8,3,0.003896,1.027003,2.700320
M70-15,5,1.300000,8,4,0.004128,1.088322,8.832158
M70-15,5,1.300000,8,5,0.003924,1.034575,3.457474
M70-15,5,1.300000,8,6,0.003782,0.997007,-0.299296
M70-15,5,1.300000,8,7,0.003804,1.002897,0.289660
M70-15,5,1.300000,8,8,0.002989,0.788107,-21.189253
M70-15,5,1.300000,9,1,0.003058,0.806168,-19.383157
M70-15,5,1.300000,9,2,0.003073,0.810210,-18.979007
M70-15,5,1.300000,9,3,0.003051,0.804319,-19.568148
M70-15,5,1.300000,9,4,0.003058,0.806065,-19.393544
M70-15,5,1.300000,9,5,0.003036,0.800310,-19.969028
M70-15,5,1.300000,9,6,0.003025,0.797535,-20.246528
M70-15,5,1.300000,9,7,0.003057,0.806039,-19.396128
M70-15,5,1.300000,9,8,0.003142,0.828221,-17.177867
M70-15,5,1.300000,9,9,0.003254,0.857811,-14.218851
M70-15,6,1.600000,2,1,0.004255,1.120793,12.079340
M70-15,6,1.600000,2,2,0.004012,1.056762,5.676161
M70-15,6,1.600000,3,1,0.004257,1.121370,12.137024
M70-15,6,1.600000,3,2,0.004002,1.054033,5.403282
M70-15,6,1.600000,3,3,0.004025,1.060115,6.011465
M70-15,6,1.600000,4,2,0.004286,1.129032,12.903246
M70-15,6,1.600000,4,3,0.004288,1.129325,12.932483
M70-15,6,1.600000,5,1,0.004339,1.142892,14.289240
M70-15,6,1.600000,5,2,0.004093,1.077989,7.798877
M70-15,6,1.600000,5,3,0.004146,1.092125,9.212528
M70-15,6,1.600000,5,4,0.004457,1.173878,17.387842
M70-15,6,1.600000,5,5,0.003893,1.025362,2.536206
M70-15,6,1.600000,6,1,0.003905,1.028583,2.858341
M70-15,6,1.600000,6,2,0.003703,0.975238,-2.476237
M70-15,6,1.600000,6,3,0.003710,0.977150,-2.285011
M70-15,6,1.600000,6,4,0.004018,1.058353,5.835253
M70-15,6,1.600000,6,5,0.004163,1.096458,9.645816
M70-15,6,1.600000,7,2,0.004007,1.055547,5.554735
M70-15,6,1.600000,7,3,0.004045,1.065383,6.538259
M70-15,6,1.600000,7,5,0.004168,1.097915,9.791475
M70-15,6,1.600000,7,6,0.004060,1.069341,6.934145
M70-15,6,1.600000,7,7,0.003819,1.005807,0.580748
M70-15,6,1.600000,8,1,0.004119,1.084829,8.482919
M70-15,6,1.600000,8,2,0.003921,1.032716,3.271611
M70-15,6,1.600000,8,3,0.003919,1.032334,3.233418
M70-15,6,1.600000,8,4,0.004127,1.086994,8.699431
M70-15,6,1.600000,8,5,0.003924,1.033683,3.368277
M70-15,6,1.600000,8,6,0.003778,0.995195,-0.480479
M70-15,6,1.600000,8,7,0.003819,1.005997,0.599712
M70-15,6,1.600000,8,8,0.002986,0.786415,-21.358504
M70-15,6,1.600000,9,1,0.003074,0.809793,-19.020724
M70-15,6,1.600000,9,2,0.003065,0.807395,-19.260495
M70-15,6,1.600000,9,3,0.003070,0.808568,-19.143178
M70-15,6,1.600000,9,4,0.003063,0.806877,-19.312305
M70-15,6,1.600000,9,5,0.003056,0.804930,-19.506955
M70-15,6,1.600000,9,6,0.003037,0.799973,-20.002668
M70-15,6,1.600000,9,7,0.003066,0.807501,-19.249880
M70-15,6,1.600000,9,8,0.003152,0.830306,-16.969389
M70-15,6,1.600000,9,9,0.003239,0.853040,-14.696010
M70-15,7,2.000000,2,1,0.004249,1.120401,12.040120
M70-15,7,2.000000,2,2,0.004003,1.055563,5.556276
M70-15,7,2.000000,3,1,0.004230,1.115573,11.557286
M70-15,7,2.000000,3,2,0.004007,1.056739,5.673886
M70-15,7,2.000000,3,3,0.003998,1.054368,5.436821
M70-15,7,2.000000,4,2,0.004258,1.122956,12.295645
M70-15,7,2.000000,4,3,0.004297,1.133193,13.319326
M70-15,7,2.000000,5,1,0.004337,1.143583,14.358302
M70-15,7,2.000000,5,2,0.004122,1.086956,8.695619
M70-15,7,2.000000,5,3,0.004116,1.085350,8.535026
M70-15,7,2.000000,5,4,0.004457,1.175325,17.532453
M70-15,7,2.000000,5,5,0.003901,1.028813,2.881309
M70-15,7,2.000000,6,1,0.003912,1.031566,3.156611
M70-15,7,2.000000,6,2,0.003689,0.972864,-2.713604
M70-15,7,2.000000,6,3,0.003734,0.984643,-1.535658
M70-15,7,2.000000,6,4,0.004005,1.056109,5.610862
M70-15,7,2.000000,6,5,0.004163,1.097902,9.790236
M70-15,7,2.000000,7,2,0.004010,1.057308,5.730846
M70-15,7,2.000000,7,3,0.004029,1.062419,6.241895
M70-15,7,2.000000,7,5,0.004172,1.100281,10.028093
M70-15,7,2.000000,7,6,0.004061,1.070844,7.084415
M70-15,7,2.000000,7,7,0.003781,0.997122,-0.287832
M70-15,7,2.000000,8,1,0.004095,1.079963,7.996288
M70-15,7,2.000000,8,2,0.003922,1.034124,3.412399
M70-15,7,2.000000,8,3,0.003914,1.032009,3.200912
M70-15,7,2.000000,8,4,0.004129,1.088908,8.890757
M70-15,7,2.000000,8,5,0.003930,1.036273,3.627315
M70-15,7,2.000000,8,6,0.003780,0.996663,-0.333716
M70-15,7,2.000000,8,7,0.003793,1.000220,0.022015
M70-15,7,2.000000,8,8,0.002999,0.790953,-20.904651
M70-15,7,2.000000,9,1,0.003081,0.812516,-18.748380
M70-15,7,2.000000,9,2,0.003060,0.806957,-19.304338
M70-15,7,2.000000,9,3,0.003072,0.810156,-18.984391
M70-15,7,2.000000,9,4,0.003075,0.810763,-18.923740
M70-15,7,2.000000,9,5,0.003062,0.807480,-19.252046
M70-15,7,2.000000,9,6,0.003048,0.803875,-19.612523
M70-15,7,2.000000,9,7,0.003039,0.801326,-19.867415
M70-15,7,2.000000,9,8,0.003133,0.826234,-17.376615
M70-15,7,2.000000,9,9,0.003230,0.851702,-14.829805
M70-15,8,2.500000,2,1,0.004241,1.117468,11.746793
M70-15,8,2.500000,2,2,0.004013,1.057314,5.731407
M70-15,8,2.500000,3,1,0.004237,1.116356,11.635602
M70-15,8,2.500000,3,2,0.004006,1.055422,5.542224
M70-15,8,2.500000,3,3,0.004009,1.056192,5.619162
M70-15,8,2.500000,4,2,0.004260,1.122461,12.246099
M70-15,8,2.500000,4,3,0.004287,1.129536,12.953559
M70-15,8,2.500000,5,1,0.004341,1.143793,14.379282
M70-15,8,2.500000,5,2,0.004105,1.081542,8.154161
M70-15,8,2.500000,5,3,0.004130,1.088226,8.822625
M70-15,8,2.500000,5,4,0.004456,1.173967,17.396724
M70-15,8,2.500000,5,5,0.003892,1.025496,2.549550
M70-15,8,2.500000,6,1,0.003915,1.031661,3.166107
M70-15,8,2.500000,6,2,0.003704,0.976068,-2.393184
M70-15,8,2.500000,6,3,0.003721,0.980529,-1.947102
M70-15,8,2.500000,6,4,0.004034,1.062818,6.281830
M70-15,8,2.500000,6,5,0.004188,1.103450,10.345048
M70-15,8,2.500000,7,2,0.004002,1.054418,5.441836
M70-15,8,2.500000,7,3,0.004014,1.057720,5.771984
M70-15,8,2.500000,7,5,0.004192,1.104446,10.444645
M70-15,8,2.500000,7,6,0.004057,1.068878,6.887848
M70-15,8,2.500000,7,7,0.003790,0.998559,-0.144067
M70-15,8,2.500000,8,1,0.004100,1.080245,8.024526
M70-15,8,2.500000,8,2,0.003928,1.035060,3.506004
M70-15,8,2.500000,8,3,0.003919,1.032470,3.246998
M70-15,8,2.500000,8,4,0.004128,1.087691,8.769138
M70-15,8,2.500000,8,5,0.003909,1.029864,2.986410
M70-15,8,2.500000,8,6,0.003789,0.998259,-0.174105
M70-15,8,2.500000,8,7,0.003817,1.005644,0.564447
M70-15,8,2.500000,8,8,0.002998,0.789980,-21.002016
M70-15,8,2.500000,9,1,0.003067,0.808241,-19.175926
M70-15,8,2.500000,9,2,0.003081,0.811835,-18.816531
M70-15,8,2.500000,9,3,0.003054,0.804628,-19.537166
M70-15,8,2.500000,9,4,0.003087,0.813402,-18.659757
M70-15,8,2.500000,9,5,0.003051,0.803883,-19.611732
M70-15,8,2.500000,9,6,0.003046,0.802532,-19.746848
M70-15,8,2.500000,9,7,0.003075,0.810241,-18.975940
M70-15,8,2.500000,9,8,0.003134,0.825653,-17.434679
M70-15,8,2.500000,9,9,0.003241,0.854050,-14.594958
M70-15,9,3.000000,2,1,0.004235,1.116296,11.629603
M70-15,9,3.000000,2,2,0.004000,1.054562,5.456179
M70-15,9,3.000000,3,1,0.004248,1.119857,11.985737
M70-15,9,3.000000,3,2,0.004011,1.057459,5.745884
M70-15,9,3.000000,3,3,0.004030,1.062293,6.229340
M70-15,9,3.000000,4,2,0.004273,1.126426,12.642647
M70-15,9,3.000000,4,3,0.004295,1.132326,13.232600
M70-15,9,3.000000,5,1,0.004344,1.145079,14.507933
M70-15,9,3.000000,5,2,0.004088,1.077688,7.768808
M70-15,9,3.000000,5,3,0.004138,1.090863,9.086318
M70-15,9,3.000000,5,4,0.004452,1.173520,17.351995
M70-15,9,3.000000,5,5,0.003877,1.022077,2.207744
M70-15,9,3.000000,6,1,0.003905,1.029495,2.949535
M70-15,9,3.000000,6,2,0.003697,0.974557,-2.544308
M70-15,9,3.000000,6,3,0.003719,0.980478,-1.952246
M70-15,9,3.000000,6,4,0.004009,1.056892,5.689208
M70-15,9,3.000000,6,5,0.004196,1.106036,10.603643
M70-15,9,3.000000,7,2,0.003996,1.053302,5.330175
M70-15,9,3.000000,7,3,0.004013,1.057817,5.781734
M70-15,9,3.000000,7,5,0.004181,1.102059,10.205859
M70-15,9,3.000000,7,6,0.004051,1.068006,6.800577
M70-15,9,3.000000,7,7,0.003802,1.002149,0.214871
M70-15,9,3.000000,8,1,0.004102,1.081242,8.124151
M70-15,9,3.000000,8,2,0.003915,1.032081,3.208134
M70-15,9,3.000000,8,3,0.003901,1.028264,2.826431
M70-15,9,3.000000,8,4,0.004134,1.089629,8.962950
M70-15,9,3.000000,8,5,0.003925,1.034749,3.474905
M70-15,9,3.000000,8,6,0.003815,1.005591,0.559143
M70-15,9,3.000000,8,7,0.003815,1.005697,0.569687
M70-15,9,3.000000,8,8,0.003006,0.792483,-20.751705
M70-15,9,3.000000,9,1,0.003068,0.808670,-19.132996
M70-15,9,3.000000,9,2,0.003054,0.805018,-19.498225
M70-15,9,3.000000,9,3,0.003047,0.803170,-19.683013
M70-15,9,3.000000,9,4,0.003076,0.810828,-18.917234
M70-15,9,3.000000,9,5,0.003055,0.805434,-19.456575
M70-15,9,3.000000,9,6,0.003046,0.803001,-19.699884
M70-15,9,3.000000,9,7,0.003061,0.806928,-19.307162
M70-15,9,3.000000,9,8,0.003133,0.825901,-17.409873
M70-15,9,3.000000,9,9,0.003232,0.852074,-14.792567
M70-15,10,4.000000,2,1,0.004219,1.112441,11.244099
M70-15,10,4.000000,2,2,0.003995,1.053269,5.326879
M70-15,10,4.000000,3,1,0.004239,1.117662,11.766160
M70-15,10,4.000000,3,2,0.004011,1.057677,5.767730
M70-15,10,4.000000,3,3,0.004036,1.064058,6.405805
M70-15,10,4.000000,4,2,0.004262,1.123692,12.369167
M70-15,10,4.000000,4,3,0.004285,1.129890,12.989048
M70-15,10,4.000000,5,1,0.004321,1.139380,13.937986
M70-15,10,4.000000,5,2,0.004112,1.084289,8.428924
M70-15,10,4.000000,5,3,0.004111,1.083962,8.396229
M70-15,10,4.000000,5,4,0.004452,1.173915,17.391500
M70-15,10,4.000000,5,5,0.003925,1.034902,3.490173
M70-15,10,4.000000,6,1,0.003899,1.028028,2.802793
M70-15,10,4.000000,6,2,0.003707,0.977396,-2.260409
M70-15,10,4.000000,6,3,0.003716,0.979806,-2.019417
M70-15,10,4.000000,6,4,0.004020,1.059940,5.993957
M70-15,10,4.000000,6,5,0.004157,1.095959,9.595915
M70-15,10,4.000000,7,2,0.003992,1.052430,5.243033
M70-15,10,4.000000,7,3,0.004016,1.058906,5.890599
M70-15,10,4.000000,7,5,0.004160,1.096850,9.685034
M70-15,10,4.000000,7,6,0.004039,1.064947,6.494661
M70-15,10,4.000000,7,7,0.003809,1.004203,0.420296
M70-15,10,4.000000,8,1,0.004121,1.086662,8.666224
M70-15,10,4.000000,8,2,0.003934,1.037356,3.735647
M70-15,10,4.000000,8,3,0.003932,1.036816,3.681595
M70-15,10,4.000000,8,4,0.004119,1.086174,8.617446
M70-15,10,4.000000,8,5,0.003920,1.033504,3.350429
M70-15,10,4.000000,8,6,0.003794,1.000306,0.030596
M70-15,10,4.000000,8,7,0.003811,1.004867,0.486740
M70-15,10,4.000000,8,8,0.002998,0.790558,-20.944211
M70-15,10,4.000000,9,1,0.003067,0.808760,-19.124037
M70-15,10,4.000000,9,2,0.003064,0.807829,-19.217111
M70-15,10,4.000000,9,3,0.003052,0.804782,-19.521779
M70-15,10,4.000000,9,4,0.003075,0.810687,-18.931296
M70-15,10,4.000000,9,5,0.003063,0.807709,-19.229108
M70-15,10,4.000000,9,6,0.003037,0.800752,-19.924794
M70-15,10,4.000000,9,7,0.003051,0.804540,-19.545957
M70-15,10,4.000000,9,8,0.003140,0.827894,-17.210604
M70-15,10,4.000000,9,9,0.003251,0.857201,-14.279943
M70-15,11,5.000000,2,1,0.004248,1.118770,11.877012
M70-15,11,5.000000,2,2,0.004021,1.058985,5.898507
M70-15,11,5.000000,3,1,0.004233,1.114728,11.472792
M70-15,11,5.000000,3,2,0.004027,1.060483,6.048345
M70-15,11,5.000000,3,3,0.004038,1.063270,6.326954
M70-15,11,5.000000,4,2,0.004269,1.124137,12.413690
M70-15,11,5.000000,4,3,0.004287,1.128885,12.888484
M70-15,11,5.000000,5,1,0.004322,1.138239,13.823851
M70-15,11,5.000000,5,2,0.004095,1.078353,7.835340
M70-15,11,5.000000,5,3,0.004141,1.090385,9.038519
M70-15,11,5.000000,5,4,0.004452,1.172433,17.243262
M70-15,11,5.000000,5,5,0.003914,1.030655,3.065545
M70-15,11,5.000000,6,1,0.003897,1.026326,2.632621
M70-15,11,5.000000,6,2,0.003737,0.984127,-1.587329
