case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M87-5,3,0.700000,6,5,0.004227,1.115807,11.580725
M87-5,3,0.700000,7,2,0.004040,1.066519,6.651881
M87-5,3,0.700000,7,3,0.004077,1.076167,7.616742
M87-5,3,0.700000,7,5,0.004217,1.113284,11.328356
M87-5,3,0.700000,7,6,0.004111,1.085209,8.520887
M87-5,3,0.700000,7,7,0.003859,1.018690,1.869020
M87-5,3,0.700000,8,1,0.004195,1.107539,10.753927
M87-5,3,0.700000,8,2,0.003964,1.046424,4.642436
M87-5,3,0.700000,8,3,0.003973,1.048940,4.894012
M87-5,3,0.700000,8,4,0.004192,1.106718,10.671828
M87-5,3,0.700000,8,5,0.003982,1.051239,5.123942
M87-5,3,0.700000,8,6,0.003839,1.013527,1.352668
M87-5,3,0.700000,8,7,0.003836,1.012531,1.253146
M87-5,3,0.700000,8,8,0.002972,0.784609,-21.539120
M87-5,3,0.700000,9,1,0.003078,0.812620,-18.737987
M87-5,3,0.700000,9,2,0.003076,0.812002,-18.799786
M87-5,3,0.700000,9,3,0.003057,0.806916,-19.308430
M87-5,3,0.700000,9,4,0.003071,0.810690,-18.930986
M87-5,3,0.700000,9,5,0.003061,0.808127,-19.187288
M87-5,3,0.700000,9,6,0.003016,0.796292,-20.370780
M87-5,3,0.700000,9,7,0.003053,0.805902,-19.409800
M87-5,3,0.700000,9,8,0.003114,0.821924,-17.807576
M87-5,3,0.700000,9,9,0.003237,0.854622,-14.537844
M87-5,4,1.000000,2,1,0.004106,1.083847,8.384656
M87-5,4,1.000000,2,2,0.003885,1.025526,2.552563
M87-5,4,1.000000,3,1,0.004144,1.093818,9.381834
M87-5,4,1.000000,3,2,0.003901,1.029675,2.967482
M87-5,4,1.000000,3,3,0.003904,1.030541,3.054055
M87-5,4,1.000000,4,2,0.004166,1.099490,9.949048
M87-5,4,1.000000,4,3,0.004195,1.107353,10.735335
M87-5,4,1.000000,5,1,0.004247,1.120978,12.097811
M87-5,4,1.000000,5,2,0.004043,1.067073,6.707295
M87-5,4,1.000000,5,3,0.004075,1.075548,7.554818
M87-5,4,1.000000,5,4,0.004410,1.163879,16.387947
M87-5,4,1.000000,5,5,0.003927,1.036461,3.646080
M87-5,4,1.000000,6,1,0.003943,1.040673,4.067334
M87-5,4,1.000000,6,2,0.003727,0.983617,-1.638330
M87-5,4,1.000000,6,3,0.003761,0.992776,-0.722447
M87-5,4,1.000000,6,4,0.004059,1.071227,7.122742
M87-5,4,1.000000,6,5,0.004212,1.111753,11.175329
M87-5,4,1.000000,7,2,0.004055,1.070166,7.016637
M87-5,4,1.000000,7,3,0.004067,1.073360,7.336009
M87-5,4,1.000000,7,5,0.004244,1.120289,12.028922
M87-5,4,1.000000,7,6,0.004124,1.088500,8.849988
M87-5,4,1.000000,7,7,0.003874,1.022464,2.246388
M87-5,4,1.000000,8,1,0.004160,1.098099,9.809950
M87-5,4,1.000000,8,2,0.003978,1.049866,4.986649
M87-5,4,1.000000,8,3,0.003965,1.046504,4.650385
M87-5,4,1.000000,8,4,0.004182,1.103698,10.369774
M87-5,4,1.000000,8,5,0.003973,1.048739,4.873945
M87-5,4,1.000000,8,6,0.003860,1.018877,1.887689
M87-5,4,1.000000,8,7,0.003865,1.020107,2.010687
M87-5,4,1.000000,8,8,0.002987,0.788482,-21.151823
M87-5,4,1.000000,9,1,0.003062,0.808181,-19.181855
M87-5,4,1.000000,9,2,0.003065,0.808914,-19.108611
M87-5,4,1.000000,9,3,0.003057,0.806986,-19.301369
M87-5,4,1.000000,9,4,0.003069,0.810147,-18.985270
M87-5,4,1.000000,9,5,0.003044,0.803514,-19.648560
M87-5,4,1.000000,9,6,0.003032,0.800170,-19.982976
M87-5,4,1.000000,9,7,0.003051,0.805240,-19.476020
M87-5,4,1.000000,9,8,0.003129,0.825905,-17.409476
M87-5,4,1.000000,9,9,0.003211,0.847554,-15.244612
M87-5,5,1.300000,2,1,0.004098,1.081406,8.140625
M87-5,5,1.300000,2,2,0.003876,1.022687,2.268669
M87-5,5,1.300000,3,1,0.004137,1.091801,9.180066
M87-5,5,1.300000,3,2,0.003901,1.029329,2.932866
M87-5,5,1.300000,3,3,0.003927,1.036184,3.618438
M87-5,5,1.300000,4,2,0.004175,1.101670,10.166994
M87-5,5,1.300000,4,3,0.004197,1.107444,10.744373
M87-5,5,1.300000,5,1,0.004255,1.122923,12.292319
M87-5,5,1.300000,5,2,0.004023,1.061549,6.154895
M87-5,5,1.300000,5,3,0.004073,1.074894,7.489358
M87-5,5,1.300000,5,4,0.004421,1.166675,16.667522
M87-5,5,1.300000,5,5,0.003941,1.040071,4.007140
M87-5,5,1.300000,6,1,0.003917,1.033543,3.354290
M87-5,5,1.300000,6,2,0.003736,0.985996,-1.400380
M87-5,5,1.300000,6,3,0.003768,0.994198,-0.580227
M87-5,5,1.300000,6,4,0.004036,1.065045,6.504542
M87-5,5,1.300000,6,5,0.004227,1.115521,11.552123
M87-5,5,1.300000,7,2,0.004053,1.069584,6.958423
M87-5,5,1.300000,7,3,0.004068,1.073553,7.355305
M87-5,5,1.300000,7,5,0.004225,1.114954,11.495388
M87-5,5,1.300000,7,6,0.004105,1.083219,8.321914
M87-5,5,1.300000,7,7,0.003862,1.019243,1.924300
M87-5,5,1.300000,8,1,0.004136,1.091341,9.134150
M87-5,5,1.300000,8,2,0.003980,1.050183,5.018345
M87-5,5,1.300000,8,3,0.003971,1.047991,4.799057
M87-5,5,1.300000,8,4,0.004188,1.105034,10.503446
M87-5,5,1.300000,8,5,0.003985,1.051490,5.148968
M87-5,5,1.300000,8,6,0.003845,1.014665,1.466461
M87-5,5,1.300000,8,7,0.003859,1.018341,1.834051
M87-5,5,1.300000,8,8,0.002993,0.789832,-21.016835
M87-5,5,1.300000,9,1,0.003067,0.809307,-19.069341
M87-5,5,1.300000,9,2,0.003068,0.809723,-19.027700
M87-5,5,1.300000,9,3,0.003080,0.812833,-18.716686
M87-5,5,1.300000,9,4,0.003079,0.812552,-18.744790
M87-5,5,1.300000,9,5,0.003050,0.804735,-19.526495
M87-5,5,1.300000,9,6,0.003043,0.802880,-19.712032
M87-5,5,1.300000,9,7,0.003068,0.809637,-19.036303
M87-5,5,1.300000,9,8,0.003128,0.825500,-17.450041
M87-5,5,1.300000,9,9,0.003230,0.852468,-14.753195
M87-5,6,1.600000,2,1,0.004112,1.085906,8.590631
M87-5,6,1.600000,2,2,0.003876,1.023597,2.359748
M87-5,6,1.600000,3,1,0.004133,1.091211,9.121115
M87-5,6,1.600000,3,2,0.003885,1.025863,2.586306
M87-5,6,1.600000,3,3,0.003924,1.036217,3.621662
M87-5,6,1.600000,4,2,0.004191,1.106716,10.671640
M87-5,6,1.600000,4,3,0.004197,1.108190,10.818982
M87-5,6,1.600000,5,1,0.004263,1.125612,12.561211
M87-5,6,1.600000,5,2,0.004028,1.063625,6.362543
M87-5,6,1.600000,5,3,0.004069,1.074306,7.430641
M87-5,6,1.600000,5,4,0.004427,1.169041,16.904107
M87-5,6,1.600000,5,5,0.003938,1.039721,3.972062
M87-5,6,1.600000,6,1,0.003934,1.038691,3.869081
M87-5,6,1.600000,6,2,0.003718,0.981740,-1.826036
M87-5,6,1.600000,6,3,0.003756,0.991885,-0.811541
M87-5,6,1.600000,6,4,0.004045,1.067996,6.799552
M87-5,6,1.600000,6,5,0.004223,1.115116,11.511596
M87-5,6,1.600000,7,2,0.004046,1.068260,6.825958
M87-5,6,1.600000,7,3,0.004080,1.077232,7.723213
M87-5,6,1.600000,7,5,0.004226,1.115993,11.599262
M87-5,6,1.600000,7,6,0.004110,1.085339,8.533859
M87-5,6,1.600000,7,7,0.003861,1.019637,1.963667
M87-5,6,1.600000,8,1,0.004155,1.097015,9.701506
M87-5,6,1.600000,8,2,0.003957,1.044904,4.490400
M87-5,6,1.600000,8,3,0.003974,1.049314,4.931370
M87-5,6,1.600000,8,4,0.004197,1.108177,10.817662
M87-5,6,1.600000,8,5,0.003987,1.052886,5.288635
M87-5,6,1.600000,8,6,0.003818,1.008037,0.803678
M87-5,6,1.600000,8,7,0.003853,1.017308,1.730771
M87-5,6,1.600000,8,8,0.002983,0.787606,-21.239393
M87-5,6,1.600000,9,1,0.003065,0.809289,-19.071114
M87-5,6,1.600000,9,2,0.003052,0.805924,-19.407624
M87-5,6,1.600000,9,3,0.003049,0.805079,-19.492069
M87-5,6,1.600000,9,4,0.003067,0.809985,-19.001536
M87-5,6,1.600000,9,5,0.003058,0.807404,-19.259622
M87-5,6,1.600000,9,6,0.003022,0.797886,-20.211405
M87-5,6,1.600000,9,7,0.003054,0.806327,-19.367303
M87-5,6,1.600000,9,8,0.003126,0.825331,-17.466854
M87-5,6,1.600000,9,9,0.003240,0.855636,-14.436359
M87-5,7,2.000000,2,1,0.004107,1.084877,8.487666
M87-5,7,2.000000,2,2,0.003895,1.029031,2.903063
M87-5,7,2.000000,3,1,0.004119,1.088195,8.819467
M87-5,7,2.000000,3,2,0.003907,1.032135,3.213465
M87-5,7,2.000000,3,3,0.003938,1.040306,4.030550
M87-5,7,2.000000,4,2,0.004157,1.098289,9.828870
M87-5,7,2.000000,4,3,0.004179,1.104053,10.405294
M87-5,7,2.000000,5,1,0.004268,1.127416,12.741634
M87-5,7,2.000000,5,2,0.004024,1.063006,6.300583
M87-5,7,2.000000,5,3,0.004072,1.075631,7.563063
M87-5,7,2.000000,5,4,0.004394,1.160776,16.077603
M87-5,7,2.000000,5,5,0.003934,1.039317,3.931750
M87-5,7,2.000000,6,1,0.003920,1.035445,3.544473
M87-5,7,2.000000,6,2,0.003719,0.982343,-1.765656
M87-5,7,2.000000,6,3,0.003745,0.989270,-1.072996
M87-5,7,2.000000,6,4,0.004049,1.069726,6.972638
M87-5,7,2.000000,6,5,0.004218,1.114382,11.438208
M87-5,7,2.000000,7,2,0.004039,1.066913,6.691294
M87-5,7,2.000000,7,3,0.004073,1.075940,7.593971
M87-5,7,2.000000,7,5,0.004229,1.117164,11.716381
M87-5,7,2.000000,7,6,0.004117,1.087672,8.767161
M87-5,7,2.000000,7,7,0.003854,1.018091,1.809125
M87-5,7,2.000000,8,1,0.004150,1.096358,9.635760
M87-5,7,2.000000,8,2,0.003969,1.048381,4.838125
M87-5,7,2.000000,8,3,0.003952,1.044014,4.401448
M87-5,7,2.000000,8,4,0.004180,1.104243,10.424314
M87-5,7,2.000000,8,5,0.003975,1.050175,5.017498
M87-5,7,2.000000,8,6,0.003860,1.019790,1.978988
M87-5,7,2.000000,8,7,0.003866,1.021383,2.138284
M87-5,7,2.000000,8,8,0.002975,0.786015,-21.398471
M87-5,7,2.000000,9,1,0.003056,0.807202,-19.279808
M87-5,7,2.000000,9,2,0.003057,0.807459,-19.254051
M87-5,7,2.000000,9,3,0.003056,0.807392,-19.260761
M87-5,7,2.000000,9,4,0.003067,0.810125,-18.987528
M87-5,7,2.000000,9,5,0.003049,0.805504,-19.449645
M87-5,7,2.000000,9,6,0.003036,0.802117,-19.788314
M87-5,7,2.000000,9,7,0.003073,0.811718,-18.828205
M87-5,7,2.000000,9,8,0.003136,0.828363,-17.163655
M87-5,7,2.000000,9,9,0.003217,0.849784,-15.021587
M87-5,8,2.500000,2,1,0.004114,1.086159,8.615909
M87-5,8,2.500000,2,2,0.003895,1.028498,2.849784
M87-5,8,2.500000,3,1,0.004139,1.092818,9.281790
M87-5,8,2.500000,3,2,0.003910,1.032429,3.242923
M87-5,8,2.500000,3,3,0.003927,1.036720,3.671970
M87-5,8,2.500000,4,2,0.004182,1.104066,10.406553
M87-5,8,2.500000,4,3,0.004211,1.111704,11.170388
M87-5,8,2.500000,5,1,0.004248,1.121520,12.152047
M87-5,8,2.500000,5,2,0.004047,1.068620,6.861966
M87-5,8,2.500000,5,3,0.004058,1.071363,7.136292
M87-5,8,2.500000,5,4,0.004416,1.165883,16.588259
M87-5,8,2.500000,5,5,0.003933,1.038520,3.852038
M87-5,8,2.500000,6,1,0.003920,1.034956,3.495599
M87-5,8,2.500000,6,2,0.003711,0.979800,-2.019963
M87-5,8,2.500000,6,3,0.003741,0.987721,-1.227877
M87-5,8,2.500000,6,4,0.004036,1.065607,6.560709
M87-5,8,2.500000,6,5,0.004221,1.114397,11.439698
M87-5,8,2.500000,7,2,0.004042,1.067133,6.713318
M87-5,8,2.500000,7,3,0.004050,1.069425,6.942495
M87-5,8,2.500000,7,5,0.004241,1.119715,11.971452
M87-5,8,2.500000,7,6,0.004122,1.088348,8.834789
M87-5,8,2.500000,7,7,0.003865,1.020492,2.049249
M87-5,8,2.500000,8,1,0.004164,1.099310,9.931037
M87-5,8,2.500000,8,2,0.003956,1.044456,4.445574
M87-5,8,2.500000,8,3,0.003978,1.050212,5.021157
M87-5,8,2.500000,8,4,0.004175,1.102423,10.242327
M87-5,8,2.500000,8,5,0.003955,1.044128,4.412835
M87-5,8,2.500000,8,6,0.003849,1.016289,1.628915
M87-5,8,2.500000,8,7,0.003868,1.021160,2.116048
M87-5,8,2.500000,8,8,0.002981,0.787103,-21.289684
M87-5,8,2.500000,9,1,0.003065,0.809328,-19.067248
M87-5,8,2.500000,9,2,0.003067,0.809758,-19.024237
M87-5,8,2.500000,9,3,0.003053,0.806167,-19.383343
M87-5,8,2.500000,9,4,0.003083,0.813983,-18.601659
M87-5,8,2.500000,9,5,0.003051,0.805541,-19.445944
M87-5,8,2.500000,9,6,0.003018,0.796784,-20.321596
M87-5,8,2.500000,9,7,0.003056,0.806942,-19.305771
M87-5,8,2.500000,9,8,0.003124,0.824700,-17.529993
M87-5,8,2.500000,9,9,0.003241,0.855822,-14.417806
M87-5,9,3.000000,2,1,0.004115,1.087023,8.702279
M87-5,9,3.000000,2,2,0.003886,1.026552,2.655206
M87-5,9,3.000000,3,1,0.004132,1.091535,9.153478
M87-5,9,3.000000,3,2,0.003900,1.030346,3.034551
M87-5,9,3.000000,3,3,0.003917,1.034828,3.482845
M87-5,9,3.000000,4,2,0.004178,1.103726,10.372614
M87-5,9,3.000000,4,3,0.004190,1.106793,10.679313
M87-5,9,3.000000,5,1,0.004274,1.128983,12.898325
M87-5,9,3.000000,5,2,0.004039,1.066978,6.697771
M87-5,9,3.000000,5,3,0.004068,1.074647,7.464651
M87-5,9,3.000000,5,4,0.004402,1.162990,16.298961
M87-5,9,3.000000,5,5,0.003926,1.037100,3.710029
M87-5,9,3.000000,6,1,0.003929,1.037835,3.783468
M87-5,9,3.000000,6,2,0.003706,0.978878,-2.112236
M87-5,9,3.000000,6,3,0.003752,0.991196,-0.880420
M87-5,9,3.000000,6,4,0.004048,1.069228,6.922842
M87-5,9,3.000000,6,5,0.004216,1.113833,11.383321
M87-5,9,3.000000,7,2,0.004049,1.069559,6.955863
M87-5,9,3.000000,7,3,0.004084,1.078805,7.880452
M87-5,9,3.000000,7,5,0.004219,1.114578,11.457816
M87-5,9,3.000000,7,6,0.004091,1.080720,8.071973
M87-5,9,3.000000,7,7,0.003859,1.019446,1.944594
M87-5,9,3.000000,8,1,0.004161,1.099151,9.915074
M87-5,9,3.000000,8,2,0.003966,1.047678,4.767759
M87-5,9,3.000000,8,3,0.003952,1.044074,4.407433
M87-5,9,3.000000,8,4,0.004168,1.101092,10.109238
M87-5,9,3.000000,8,5,0.003956,1.045002,4.500156
M87-5,9,3.000000,8,6,0.003851,1.017206,1.720579
M87-5,9,3.000000,8,7,0.003848,1.016392,1.639215
M87-5,9,3.000000,8,8,0.002992,0.790497,-20.950250
M87-5,9,3.000000,9,1,0.003070,0.810952,-18.904770
M87-5,9,3.000000,9,2,0.003057,0.807477,-19.252310
M87-5,9,3.000000,9,3,0.003068,0.810395,-18.960510
M87-5,9,3.000000,9,4,0.003065,0.809555,-19.044462
M87-5,9,3.000000,9,5,0.003058,0.807951,-19.204865
M87-5,9,3.000000,9,6,0.003039,0.802791,-19.720865
M87-5,9,3.000000,9,7,0.003057,0.807491,-19.250883
M87-5,9,3.000000,9,8,0.003115,0.822820,-17.718048
M87-5,9,3.000000,9,9,0.003232,0.853898,-14.610189
M87-5,10,4.000000,2,1,0.004128,1.090455,9.045546
M87-5,10,4.000000,2,2,0.003904,1.031269,3.126908
M87-5,10,4.000000,3,1,0.004127,1.090321,9.032072
M87-5,10,4.000000,3,2,0.003908,1.032413,3.241302
M87-5,10,4.000000,3,3,0.003920,1.035681,3.568104
M87-5,10,4.000000,4,2,0.004173,1.102584,10.258440
M87-5,10,4.000000,4,3,0.004202,1.110201,11.020098
M87-5,10,4.000000,5,1,0.004251,1.122961,12.296134
M87-5,10,4.000000,5,2,0.004051,1.070287,7.028723
M87-5,10,4.000000,5,3,0.004073,1.075967,7.596730
M87-5,10,4.000000,5,4,0.004400,1.162505,16.250522
M87-5,10,4.000000,5,5,0.003931,1.038415,3.841541
M87-5,10,4.000000,6,1,0.003910,1.032928,3.292819
M87-5,10,4.000000,6,2,0.003722,0.983216,-1.678435
M87-5,10,4.000000,6,3,0.003766,0.995001,-0.499886
M87-5,10,4.000000,6,4,0.004051,1.070134,7.013400
M87-5,10,4.000000,6,5,0.004210,1.112122,11.212164
M87-5,10,4.000000,7,2,0.004041,1.067616,6.761627
M87-5,10,4.000000,7,3,0.004061,1.072929,7.292912
M87-5,10,4.000000,7,5,0.004215,1.113435,11.343466
M87-5,10,4.000000,7,6,0.004090,1.080435,8.043475
M87-5,10,4.000000,7,7,0.003850,1.017003,1.700284
M87-5,10,4.000000,8,1,0.004142,1.094318,9.431791
M87-5,10,4.000000,8,2,0.003936,1.039768,3.976806
M87-5,10,4.000000,8,3,0.003958,1.045763,4.576252
M87-5,10,4.000000,8,4,0.004159,1.098857,9.885668
M87-5,10,4.000000,8,5,0.003965,1.047641,4.764090
M87-5,10,4.000000,8,6,0.003857,1.018968,1.896841
M87-5,10,4.000000,8,7,0.003842,1.015103,1.510332
M87-5,10,4.000000,8,8,0.002988,0.789422,-21.057767
M87-5,10,4.000000,9,1,0.003087,0.815469,-18.453149
M87-5,10,4.000000,9,2,0.003070,0.811022,-18.897833
M87-5,10,4.000000,9,3,0.003057,0.807674,-19.232587
M87-5,10,4.000000,9,4,0.003089,0.816128,-18.387234
M87-5,10,4.000000,9,5,0.003049,0.805561,-19.443886
M87-5,10,4.000000,9,6,0.003024,0.799038,-20.096196
M87-5,10,4.000000,9,7,0.003053,0.806647,-19.335251
M87-5,10,4.000000,9,8,0.003128,0.826390,-17.361016
M87-5,10,4.000000,9,9,0.003234,0.854352,-14.564808
M87-5,11,5.000000,2,1,0.004130,1.089757,8.975684
M87-5,11,5.000000,2,2,0.003894,1.027514,2.751352
M87-5,11,5.000000,3,1,0.004131,1.090166,9.016585
M87-5,11,5.000000,3,2,0.003921,1.034749,3.474903
M87-5,11,5.000000,3,3,0.003932,1.037485,3.748543
M87-5,11,5.000000,4,2,0.004191,1.105991,10.599056
M87-5,11,5.000000,4,3,0.004212,1.111527,11.152670
M87-5,11,5.000000,5,1,0.004260,1.124161,12.416113
M87-5,11,5.000000,5,2,0.004038,1.065657,6.565695
M87-5,11,5.000000,5,3,0.004092,1.079817,7.981659
M87-5,11,5.000000,5,4,0.004414,1.164656,16.465571
M87-5,11,5.000000,5,5,0.003926,1.035860,3.585995
M87-5,11,5.000000,6,1,0.003924,1.035398,3.539817
M87-5,11,5.000000,6,2,0.003730,0.984153,-1.584676
M87-5,11,5.000000,6,3,0.003736,0.985908,-1.409198
