case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D013,uniform,0.8,0.06,0.02,0.0,0.0,0.0,0,0.0,6.22902e-05,0.00305222,0.0177972,0.0,0.00133479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D013,uniform,0.8,0.06,0.02,0.0,0.1,2.631578947368421,1,2.42373e-08,6.2215e-05,0.00305191,0.0177964,7.1512e-07,0.0013316,1.13153e-06,6.89661e-09,1.59735e-12,8.03986e-13,4.96558e-16,7.82177e-09,2.19077e-08
D013,uniform,0.8,0.06,0.02,0.0,0.400001,10.526342105263158,2,3.69364e-07,6.19892e-05,0.00305095,0.017794,2.63071e-06,0.00132251,4.45483e-06,1.02677e-07,9.63272e-11,4.8222e-11,1.64017e-13,6.58593e-08,2.20665e-08
D013,uniform,0.8,0.06,0.02,0.0,0.700002,18.42110526315789,3,1.0647e-06,6.17629e-05,0.00304998,0.0177917,4.20891e-06,0.00131358,7.68437e-06,2.90256e-07,4.91477e-10,2.44436e-10,1.56812e-12,1.20379e-07,2.20369e-08
D013,uniform,0.8,0.06,0.02,0.0,1.0,26.31578947368421,4,2.04626e-06,6.15363e-05,0.003049,0.0177892,5.50982e-06,0.00130468,1.08357e-05,5.52173e-07,1.36415e-09,6.74551e-10,6.43966e-12,1.62759e-07,2.2006e-08
D013,uniform,0.8,0.06,0.02,0.0,1.3,34.21052631578947,5,3.26141e-06,6.13096e-05,0.00304801,0.0177868,6.58245e-06,0.00129581,1.39192e-05,8.76217e-07,2.86197e-09,1.40752e-09,1.79612e-11,1.9506e-07,2.19694e-08
D013,uniform,0.8,0.06,0.02,0.0,1.6,42.10526315789474,6,4.6669e-06,6.10828e-05,0.00304702,0.0177844,7.46805e-06,0.00128695,1.69416e-05,1.25387e-06,5.11231e-09,2.50092e-09,4.01662e-11,2.19602e-07,2.19306e-08
D013,uniform,0.8,0.06,0.02,0.0,2.00001,52.63184210526316,7,6.77665e-06,6.07804e-05,0.00304568,0.0177811,8.41369e-06,0.00127517,2.08861e-05,1.8291e-06,9.46762e-09,4.60118e-09,9.47218e-11,2.43349e-07,2.18622e-08
D013,uniform,0.8,0.06,0.02,0.0,2.50001,65.78973684210527,8,9.70146e-06,6.04025e-05,0.003044,0.0177769,9.3074e-06,0.00126051,2.56945e-05,2.64509e-06,1.74056e-08,8.39235e-09,2.2131e-10,2.62937e-07,2.17814e-08
D013,uniform,0.8,0.06,0.02,0.0,3.00001,78.94763157894737,9,1.28561e-05,6.0025e-05,0.00304231,0.0177728,9.96444e-06,0.00124591,3.03806e-05,3.55202e-06,2.84727e-08,1.36243e-08,4.40219e-10,2.75091e-07,2.17087e-08
D013,uniform,0.8,0.06,0.02,0.0,4.00001,105.26342105263156,10,1.9597e-05,5.92716e-05,0.0030389,0.0177644,1.08146e-05,0.00121693,3.94156e-05,5.59631e-06,6.1153e-08,2.88484e-08,1.28503e-09,2.87164e-07,2.15108e-08
D013,uniform,0.8,0.06,0.02,0.0,5.00001,131.5792105263158,11,2.66381e-05,5.85212e-05,0.00303545,0.0177558,1.1305e-05,0.00118822,4.80674e-05,7.86581e-06,1.09774e-07,5.10707e-08,2.92288e-09,2.91129e-07,2.13615e-08
D013,uniform,0.8,0.06,0.02,0.0,6.00002,157.89526315789473,12,3.37961e-05,5.77744e-05,0.00303197,0.0177473,1.16103e-05,0.00115982,5.63669e-05,1.03144e-05,1.75976e-07,8.07653e-08,5.6812e-09,2.91847e-07,2.12087e-08
D013,uniform,0.8,0.06,0.02,0.0,7.00002,184.21105263157892,13,4.09755e-05,5.70317e-05,0.00302846,0.0177386,1.18178e-05,0.00113173,6.43431e-05,1.29019e-05,2.61108e-07,1.18243e-07,9.90773e-09,2.91204e-07,2.10544e-08
D013,uniform,0.8,0.06,0.02,0.0,8.00002,210.52684210526317,14,4.81263e-05,5.62933e-05,0.00302493,0.0177298,1.19747e-05,0.00110395,7.20149e-05,1.55994e-05,3.66274e-07,1.63685e-07,1.59778e-08,2.89908e-07,2.08964e-08
D013,uniform,0.8,0.06,0.02,0.0,10.0,263.15789473684214,15,6.22583e-05,5.4831e-05,0.0030178,0.0177121,1.22021e-05,0.00104936,8.64703e-05,2.12703e-05,6.3971e-07,2.78561e-07,3.52239e-08,2.86755e-07,2.05017e-08
