case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M87-25,2,0.400000,7,6,0.004139,1.094174,9.417446
M87-25,2,0.400000,7,7,0.003904,1.031960,3.195971
M87-25,2,0.400000,8,1,0.004189,1.107270,10.726980
M87-25,2,0.400000,8,2,0.003993,1.055425,5.542506
M87-25,2,0.400000,8,3,0.003982,1.052470,5.246975
M87-25,2,0.400000,8,4,0.004200,1.110265,11.026476
M87-25,2,0.400000,8,5,0.004029,1.065021,6.502055
M87-25,2,0.400000,8,6,0.003864,1.021505,2.150512
M87-25,2,0.400000,8,7,0.003902,1.031405,3.140460
M87-25,2,0.400000,8,8,0.003015,0.796864,-20.313597
M87-25,2,0.400000,9,1,0.003083,0.815057,-18.494339
M87-25,2,0.400000,9,2,0.003069,0.811236,-18.876441
M87-25,2,0.400000,9,3,0.003082,0.814761,-18.523945
M87-25,2,0.400000,9,4,0.003093,0.817626,-18.237402
M87-25,2,0.400000,9,5,0.003090,0.816693,-18.330740
M87-25,2,0.400000,9,6,0.003064,0.809910,-19.008980
M87-25,2,0.400000,9,7,0.003065,0.810258,-18.974220
M87-25,2,0.400000,9,8,0.003166,0.836899,-16.310109
M87-25,2,0.400000,9,9,0.003275,0.865598,-13.440184
M87-25,3,0.700000,2,1,0.004021,1.062466,6.246648
M87-25,3,0.700000,2,2,0.003797,1.003329,0.332943
M87-25,3,0.700000,3,1,0.004017,1.061465,6.146496
M87-25,3,0.700000,3,2,0.003834,1.013218,1.321776
M87-25,3,0.700000,3,3,0.003823,1.010123,1.012336
M87-25,3,0.700000,4,2,0.004099,1.083176,8.317594
M87-25,3,0.700000,4,3,0.004122,1.089243,8.924318
M87-25,3,0.700000,5,1,0.004195,1.108544,10.854417
M87-25,3,0.700000,5,2,0.003962,1.046979,4.697865
M87-25,3,0.700000,5,3,0.004003,1.057816,5.781564
M87-25,3,0.700000,5,4,0.004359,1.151913,15.191328
M87-25,3,0.700000,5,5,0.003964,1.047563,4.756264
M87-25,3,0.700000,6,1,0.003938,1.040547,4.054674
M87-25,3,0.700000,6,2,0.003737,0.987622,-1.237773
M87-25,3,0.700000,6,3,0.003759,0.993375,-0.662496
M87-25,3,0.700000,6,4,0.004084,1.079151,7.915138
M87-25,3,0.700000,6,5,0.004239,1.120113,12.011314
M87-25,3,0.700000,7,2,0.004070,1.075494,7.549412
M87-25,3,0.700000,7,3,0.004103,1.084109,8.410875
M87-25,3,0.700000,7,5,0.004272,1.128915,12.891539
M87-25,3,0.700000,7,6,0.004154,1.097625,9.762526
M87-25,3,0.700000,7,7,0.003865,1.021444,2.144393
M87-25,3,0.700000,8,1,0.004185,1.105981,10.598093
M87-25,3,0.700000,8,2,0.003991,1.054697,5.469746
M87-25,3,0.700000,8,3,0.004006,1.058566,5.856611
M87-25,3,0.700000,8,4,0.004222,1.115616,11.561557
M87-25,3,0.700000,8,5,0.004009,1.059295,5.929545
M87-25,3,0.700000,8,6,0.003886,1.026885,2.688489
M87-25,3,0.700000,8,7,0.003887,1.027091,2.709101
M87-25,3,0.700000,8,8,0.003012,0.795836,-20.416368
M87-25,3,0.700000,9,1,0.003098,0.818707,-18.129316
M87-25,3,0.700000,9,2,0.003079,0.813663,-18.633748
M87-25,3,0.700000,9,3,0.003085,0.815277,-18.472316
M87-25,3,0.700000,9,4,0.003097,0.818469,-18.153099
M87-25,3,0.700000,9,5,0.003083,0.814592,-18.540757
M87-25,3,0.700000,9,6,0.003061,0.808862,-19.113815
M87-25,3,0.700000,9,7,0.003078,0.813481,-18.651875
M87-25,3,0.700000,9,8,0.003143,0.830508,-16.949165
M87-25,3,0.700000,9,9,0.003248,0.858242,-14.175836
M87-25,4,1.000000,2,1,0.004023,1.062496,6.249608
M87-25,4,1.000000,2,2,0.003795,1.002231,0.223082
M87-25,4,1.000000,3,1,0.004062,1.072708,7.270843
M87-25,4,1.000000,3,2,0.003818,1.008405,0.840524
M87-25,4,1.000000,3,3,0.003868,1.021512,2.151201
M87-25,4,1.000000,4,2,0.004096,1.081735,8.173501
M87-25,4,1.000000,4,3,0.004120,1.088105,8.810485
M87-25,4,1.000000,5,1,0.004200,1.109203,10.920298
M87-25,4,1.000000,5,2,0.003952,1.043577,4.357670
M87-25,4,1.000000,5,3,0.004026,1.063246,6.324609
M87-25,4,1.000000,5,4,0.004360,1.151405,15.140450
M87-25,4,1.000000,5,5,0.003947,1.042362,4.236188
M87-25,4,1.000000,6,1,0.003932,1.038511,3.851146
M87-25,4,1.000000,6,2,0.003744,0.988775,-1.122455
M87-25,4,1.000000,6,3,0.003759,0.992681,-0.731866
M87-25,4,1.000000,6,4,0.004057,1.071322,7.132196
M87-25,4,1.000000,6,5,0.004246,1.121224,12.122434
M87-25,4,1.000000,7,2,0.004085,1.078701,7.870062
M87-25,4,1.000000,7,3,0.004113,1.086209,8.620869
M87-25,4,1.000000,7,5,0.004268,1.127050,12.705016
M87-25,4,1.000000,7,6,0.004147,1.095172,9.517189
M87-25,4,1.000000,7,7,0.003887,1.026448,2.644784
M87-25,4,1.000000,8,1,0.004182,1.104492,10.449162
M87-25,4,1.000000,8,2,0.003986,1.052717,5.271684
M87-25,4,1.000000,8,3,0.004021,1.061804,6.180416
M87-25,4,1.000000,8,4,0.004204,1.110109,11.010880
M87-25,4,1.000000,8,5,0.003999,1.056145,5.614472
M87-25,4,1.000000,8,6,0.003867,1.021158,2.115813
M87-25,4,1.000000,8,7,0.003899,1.029591,2.959051
M87-25,4,1.000000,8,8,0.003017,0.796779,-20.322116
M87-25,4,1.000000,9,1,0.003089,0.815707,-18.429280
M87-25,4,1.000000,9,2,0.003083,0.814107,-18.589345
M87-25,4,1.000000,9,3,0.003087,0.815350,-18.464959
M87-25,4,1.000000,9,4,0.003095,0.817373,-18.262666
M87-25,4,1.000000,9,5,0.003085,0.814769,-18.523058
M87-25,4,1.000000,9,6,0.003063,0.808833,-19.116732
M87-25,4,1.000000,9,7,0.003083,0.814141,-18.585885
M87-25,4,1.000000,9,8,0.003152,0.832434,-16.756563
M87-25,4,1.000000,9,9,0.003262,0.861413,-13.858707
M87-25,5,1.300000,2,1,0.004031,1.064705,6.470479
M87-25,5,1.300000,2,2,0.003790,1.001035,0.103514
M87-25,5,1.300000,3,1,0.004061,1.072735,7.273481
M87-25,5,1.300000,3,2,0.003829,1.011498,1.149795
M87-25,5,1.300000,3,3,0.003852,1.017613,1.761292
M87-25,5,1.300000,4,2,0.004094,1.081314,8.131426
M87-25,5,1.300000,4,3,0.004122,1.088864,8.886354
M87-25,5,1.300000,5,1,0.004189,1.106625,10.662469
M87-25,5,1.300000,5,2,0.003976,1.050190,5.018999
M87-25,5,1.300000,5,3,0.004008,1.058719,5.871925
M87-25,5,1.300000,5,4,0.004352,1.149665,14.966457
M87-25,5,1.300000,5,5,0.003970,1.048774,4.877417
M87-25,5,1.300000,6,1,0.003951,1.043526,4.352560
M87-25,5,1.300000,6,2,0.003735,0.986518,-1.348230
M87-25,5,1.300000,6,3,0.003754,0.991605,-0.839486
M87-25,5,1.300000,6,4,0.004067,1.074402,7.440157
M87-25,5,1.300000,6,5,0.004254,1.123781,12.378095
M87-25,5,1.300000,7,2,0.004063,1.073239,7.323933
M87-25,5,1.300000,7,3,0.004097,1.082086,8.208557
M87-25,5,1.300000,7,5,0.004259,1.124975,12.497489
M87-25,5,1.300000,7,6,0.004124,1.089310,8.930995
M87-25,5,1.300000,7,7,0.003887,1.026620,2.662028
M87-25,5,1.300000,8,1,0.004186,1.105700,10.570018
M87-25,5,1.300000,8,2,0.004000,1.056490,5.648986
M87-25,5,1.300000,8,3,0.003985,1.052657,5.265711
M87-25,5,1.300000,8,4,0.004213,1.112843,11.284268
M87-25,5,1.300000,8,5,0.004006,1.058199,5.819888
M87-25,5,1.300000,8,6,0.003872,1.022898,2.289847
M87-25,5,1.300000,8,7,0.003896,1.028990,2.898967
M87-25,5,1.300000,8,8,0.003028,0.799915,-20.008530
M87-25,5,1.300000,9,1,0.003086,0.815079,-18.492071
M87-25,5,1.300000,9,2,0.003081,0.813826,-18.617434
M87-25,5,1.300000,9,3,0.003078,0.812935,-18.706530
M87-25,5,1.300000,9,4,0.003089,0.815911,-18.408865
M87-25,5,1.300000,9,5,0.003082,0.814050,-18.595035
M87-25,5,1.300000,9,6,0.003075,0.812353,-18.764669
M87-25,5,1.300000,9,7,0.003092,0.816630,-18.337044
M87-25,5,1.300000,9,8,0.003158,0.834280,-16.571996
M87-25,5,1.300000,9,9,0.003254,0.859448,-14.055217
M87-25,6,1.600000,2,1,0.004028,1.064199,6.419875
M87-25,6,1.600000,2,2,0.003805,1.005308,0.530834
M87-25,6,1.600000,3,1,0.004040,1.067332,6.733189
M87-25,6,1.600000,3,2,0.003820,1.009260,0.926043
M87-25,6,1.600000,3,3,0.003874,1.023336,2.333580
M87-25,6,1.600000,4,2,0.004082,1.078496,7.849603
M87-25,6,1.600000,4,3,0.004135,1.092439,9.243931
M87-25,6,1.600000,5,1,0.004178,1.103812,10.381214
M87-25,6,1.600000,5,2,0.003965,1.047561,4.756086
M87-25,6,1.600000,5,3,0.004008,1.058907,5.890728
M87-25,6,1.600000,5,4,0.004348,1.148696,14.869587
M87-25,6,1.600000,5,5,0.003936,1.039894,3.989443
M87-25,6,1.600000,6,1,0.003920,1.035533,3.553287
M87-25,6,1.600000,6,2,0.003729,0.985152,-1.484839
M87-25,6,1.600000,6,3,0.003750,0.990631,-0.936935
M87-25,6,1.600000,6,4,0.004059,1.072283,7.228258
M87-25,6,1.600000,6,5,0.004249,1.122532,12.253175
M87-25,6,1.600000,7,2,0.004064,1.073746,7.374612
M87-25,6,1.600000,7,3,0.004098,1.082662,8.266210
M87-25,6,1.600000,7,5,0.004238,1.119676,11.967599
M87-25,6,1.600000,7,6,0.004148,1.095808,9.580757
M87-25,6,1.600000,7,7,0.003903,1.031023,3.102336
M87-25,6,1.600000,8,1,0.004189,1.106726,10.672602
M87-25,6,1.600000,8,2,0.003991,1.054395,5.439513
M87-25,6,1.600000,8,3,0.003994,1.055103,5.510312
M87-25,6,1.600000,8,4,0.004222,1.115264,11.526423
M87-25,6,1.600000,8,5,0.004003,1.057615,5.761545
M87-25,6,1.600000,8,6,0.003897,1.029584,2.958359
M87-25,6,1.600000,8,7,0.003908,1.032318,3.231783
M87-25,6,1.600000,8,8,0.003028,0.799839,-20.016086
M87-25,6,1.600000,9,1,0.003067,0.810356,-18.964396
M87-25,6,1.600000,9,2,0.003087,0.815558,-18.444231
M87-25,6,1.600000,9,3,0.003097,0.818125,-18.187451
M87-25,6,1.600000,9,4,0.003090,0.816371,-18.362865
M87-25,6,1.600000,9,5,0.003075,0.812459,-18.754111
M87-25,6,1.600000,9,6,0.003057,0.807582,-19.241783
M87-25,6,1.600000,9,7,0.003106,0.820419,-17.958145
M87-25,6,1.600000,9,8,0.003162,0.835437,-16.456297
M87-25,6,1.600000,9,9,0.003273,0.864563,-13.543742
M87-25,7,2.000000,2,1,0.004020,1.062177,6.217680
M87-25,7,2.000000,2,2,0.003806,1.005706,0.570617
M87-25,7,2.000000,3,1,0.004053,1.071047,7.104732
M87-25,7,2.000000,3,2,0.003827,1.011234,1.123406
M87-25,7,2.000000,3,3,0.003843,1.015562,1.556231
M87-25,7,2.000000,4,2,0.004106,1.084946,8.494632
M87-25,7,2.000000,4,3,0.004108,1.085493,8.549329
M87-25,7,2.000000,5,1,0.004190,1.107039,10.703938
M87-25,7,2.000000,5,2,0.003980,1.051639,5.163893
M87-25,7,2.000000,5,3,0.004007,1.058758,5.875754
M87-25,7,2.000000,5,4,0.004349,1.149249,14.924900
M87-25,7,2.000000,5,5,0.003954,1.044837,4.483740
M87-25,7,2.000000,6,1,0.003933,1.039386,3.938614
M87-25,7,2.000000,6,2,0.003725,0.984194,-1.580557
M87-25,7,2.000000,6,3,0.003772,0.996743,-0.325683
M87-25,7,2.000000,6,4,0.004079,1.077862,7.786206
M87-25,7,2.000000,6,5,0.004251,1.123343,12.334296
M87-25,7,2.000000,7,2,0.004070,1.075521,7.552089
M87-25,7,2.000000,7,3,0.004085,1.079342,7.934180
M87-25,7,2.000000,7,5,0.004261,1.125925,12.592458
M87-25,7,2.000000,7,6,0.004138,1.093479,9.347861
M87-25,7,2.000000,7,7,0.003883,1.026026,2.602619
M87-25,7,2.000000,8,1,0.004164,1.100388,10.038847
M87-25,7,2.000000,8,2,0.003979,1.051391,5.139054
M87-25,7,2.000000,8,3,0.004000,1.056990,5.698978
M87-25,7,2.000000,8,4,0.004190,1.107187,10.718736
M87-25,7,2.000000,8,5,0.004015,1.060948,6.094808
M87-25,7,2.000000,8,6,0.003880,1.025136,2.513570
M87-25,7,2.000000,8,7,0.003904,1.031713,3.171262
M87-25,7,2.000000,8,8,0.003013,0.796228,-20.377235
M87-25,7,2.000000,9,1,0.003094,0.817517,-18.248257
M87-25,7,2.000000,9,2,0.003092,0.816912,-18.308768
M87-25,7,2.000000,9,3,0.003078,0.813245,-18.675532
M87-25,7,2.000000,9,4,0.003099,0.818862,-18.113759
M87-25,7,2.000000,9,5,0.003060,0.808502,-19.149789
M87-25,7,2.000000,9,6,0.003058,0.807973,-19.202690
M87-25,7,2.000000,9,7,0.003104,0.820160,-17.984018
M87-25,7,2.000000,9,8,0.003167,0.836740,-16.326047
M87-25,7,2.000000,9,9,0.003257,0.860599,-13.940096
M87-25,8,2.500000,2,1,0.004035,1.065510,6.551017
M87-25,8,2.500000,2,2,0.003823,1.009617,0.961707
M87-25,8,2.500000,3,1,0.004048,1.068903,6.890347
M87-25,8,2.500000,3,2,0.003839,1.013781,1.378145
M87-25,8,2.500000,3,3,0.003846,1.015675,1.567484
M87-25,8,2.500000,4,2,0.004114,1.086475,8.647471
M87-25,8,2.500000,4,3,0.004148,1.095263,9.526296
M87-25,8,2.500000,5,1,0.004196,1.108150,10.814959
M87-25,8,2.500000,5,2,0.003990,1.053545,5.354515
M87-25,8,2.500000,5,3,0.004010,1.058795,5.879486
M87-25,8,2.500000,5,4,0.004370,1.153908,15.390768
M87-25,8,2.500000,5,5,0.003953,1.043767,4.376663
M87-25,8,2.500000,6,1,0.003946,1.042069,4.206866
M87-25,8,2.500000,6,2,0.003719,0.982122,-1.787793
M87-25,8,2.500000,6,3,0.003774,0.996493,-0.350723
M87-25,8,2.500000,6,4,0.004086,1.078983,7.898303
M87-25,8,2.500000,6,5,0.004244,1.120727,12.072725
M87-25,8,2.500000,7,2,0.004059,1.071938,7.193764
M87-25,8,2.500000,7,3,0.004088,1.079413,7.941347
M87-25,8,2.500000,7,5,0.004246,1.121319,12.131877
M87-25,8,2.500000,7,6,0.004138,1.092612,9.261170
M87-25,8,2.500000,7,7,0.003898,1.029327,2.932727
M87-25,8,2.500000,8,1,0.004175,1.102570,10.256979
M87-25,8,2.500000,8,2,0.003981,1.051303,5.130319
M87-25,8,2.500000,8,3,0.003970,1.048486,4.848556
M87-25,8,2.500000,8,4,0.004220,1.114450,11.445031
M87-25,8,2.500000,8,5,0.004009,1.058621,5.862058
M87-25,8,2.500000,8,6,0.003874,1.023079,2.307937
M87-25,8,2.500000,8,7,0.003878,1.023940,2.394023
M87-25,8,2.500000,8,8,0.003019,0.797207,-20.279310
M87-25,8,2.500000,9,1,0.003107,0.820347,-17.965263
M87-25,8,2.500000,9,2,0.003077,0.812498,-18.750212
M87-25,8,2.500000,9,3,0.003088,0.815518,-18.448247
M87-25,8,2.500000,9,4,0.003094,0.817002,-18.299840
M87-25,8,2.500000,9,5,0.003085,0.814546,-18.545425
M87-25,8,2.500000,9,6,0.003068,0.810278,-18.972163
M87-25,8,2.500000,9,7,0.003078,0.812779,-18.722088
M87-25,8,2.500000,9,8,0.003133,0.827461,-17.253858
M87-25,8,2.500000,9,9,0.003262,0.861524,-13.847616
M87-25,9,3.000000,2,1,0.004045,1.067381,6.738094
M87-25,9,3.000000,2,2,0.003809,1.005169,0.516913
M87-25,9,3.000000,3,1,0.004060,1.071551,7.155056
M87-25,9,3.000000,3,2,0.003824,1.009254,0.925430
M87-25,9,3.000000,3,3,0.003847,1.015123,1.512344
M87-25,9,3.000000,4,2,0.004101,1.082268,8.226754
M87-25,9,3.000000,4,3,0.004147,1.094291,9.429083
M87-25,9,3.000000,5,1,0.004203,1.109167,10.916688
M87-25,9,3.000000,5,2,0.003970,1.047602,4.760163
M87-25,9,3.000000,5,3,0.004017,1.060079,6.007882
M87-25,9,3.000000,5,4,0.004360,1.150710,15.071004
M87-25,9,3.000000,5,5,0.003938,1.039291,3.929141
M87-25,9,3.000000,6,1,0.003940,1.039759,3.975851
M87-25,9,3.000000,6,2,0.003741,0.987245,-1.275497
M87-25,9,3.000000,6,3,0.003777,0.996801,-0.319915
M87-25,9,3.000000,6,4,0.004069,1.073810,7.380954
M87-25,9,3.000000,6,5,0.004248,1.120987,12.098697
M87-25,9,3.000000,7,2,0.004070,1.073997,7.399691
M87-25,9,3.000000,7,3,0.004082,1.077135,7.713469
M87-25,9,3.000000,7,5,0.004242,1.119525,11.952496
M87-25,9,3.000000,7,6,0.004147,1.094394,9.439375
M87-25,9,3.000000,7,7,0.003896,1.028184,2.818386
M87-25,9,3.000000,8,1,0.004190,1.105739,10.573882
M87-25,9,3.000000,8,2,0.003985,1.051763,5.176333
M87-25,9,3.000000,8,3,0.003995,1.054175,5.417538
M87-25,9,3.000000,8,4,0.004212,1.111597,11.159740
M87-25,9,3.000000,8,5,0.004014,1.059176,5.917628
M87-25,9,3.000000,8,6,0.003885,1.025294,2.529415
M87-25,9,3.000000,8,7,0.003898,1.028643,2.864304
M87-25,9,3.000000,8,8,0.003015,0.795709,-20.429103
M87-25,9,3.000000,9,1,0.003095,0.816673,-18.332680
M87-25,9,3.000000,9,2,0.003093,0.816343,-18.365668
M87-25,9,3.000000,9,3,0.003093,0.816130,-18.387044
M87-25,9,3.000000,9,4,0.003090,0.815388,-18.461200
M87-25,9,3.000000,9,5,0.003086,0.814454,-18.554620
M87-25,9,3.000000,9,6,0.003069,0.809941,-19.005890
M87-25,9,3.000000,9,7,0.003096,0.817080,-18.292040
M87-25,9,3.000000,9,8,0.003161,0.834228,-16.577217
M87-25,9,3.000000,9,9,0.003274,0.863946,-13.605438
M87-25,10,4.000000,2,1,0.004029,1.063874,6.387439
M87-25,10,4.000000,2,2,0.003803,1.004328,0.432793
M87-25,10,4.000000,3,1,0.004048,1.068865,6.886543
M87-25,10,4.000000,3,2,0.003836,1.013108,1.310845
M87-25,10,4.000000,3,3,0.003864,1.020434,2.043392
M87-25,10,4.000000,4,2,0.004088,1.079447,7.944694
M87-25,10,4.000000,4,3,0.004127,1.089899,8.989907
M87-25,10,4.000000,5,1,0.004200,1.108989,10.898911
M87-25,10,4.000000,5,2,0.003974,1.049556,4.955620
M87-25,10,4.000000,5,3,0.004020,1.061667,6.166672
M87-25,10,4.000000,5,4,0.004374,1.154970,15.496999
M87-25,10,4.000000,5,5,0.003932,1.038439,3.843861
M87-25,10,4.000000,6,1,0.003948,1.042542,4.254235
M87-25,10,4.000000,6,2,0.003721,0.982558,-1.744248
M87-25,10,4.000000,6,3,0.003779,0.997990,-0.200989
M87-25,10,4.000000,6,4,0.004052,1.070162,7.016204
M87-25,10,4.000000,6,5,0.004251,1.122684,12.268408
M87-25,10,4.000000,7,2,0.004066,1.073693,7.369273
M87-25,10,4.000000,7,3,0.004078,1.076959,7.695935
M87-25,10,4.000000,7,5,0.004250,1.122243,12.224307
M87-25,10,4.000000,7,6,0.004142,1.093741,9.374137
M87-25,10,4.000000,7,7,0.003894,1.028229,2.822944
M87-25,10,4.000000,8,1,0.004159,1.098344,9.834421
M87-25,10,4.000000,8,2,0.003995,1.055110,5.510972
M87-25,10,4.000000,8,3,0.003981,1.051230,5.123044
M87-25,10,4.000000,8,4,0.004218,1.113742,11.374247
M87-25,10,4.000000,8,5,0.004029,1.063983,6.398266
M87-25,10,4.000000,8,6,0.003899,1.029534,2.953397
M87-25,10,4.000000,8,7,0.003894,1.028282,2.828225
M87-25,10,4.000000,8,8,0.003008,0.794245,-20.575496
M87-25,10,4.000000,9,1,0.003100,0.818635,-18.136491
M87-25,10,4.000000,9,2,0.003083,0.814125,-18.587533
M87-25,10,4.000000,9,3,0.003080,0.813340,-18.665963
M87-25,10,4.000000,9,4,0.003095,0.817331,-18.266945
M87-25,10,4.000000,9,5,0.003073,0.811582,-18.841838
M87-25,10,4.000000,9,6,0.003085,0.814592,-18.540791
M87-25,10,4.000000,9,7,0.003093,0.816728,-18.327154
M87-25,10,4.000000,9,8,0.003164,0.835478,-16.452216
M87-25,10,4.000000,9,9,0.003254,0.859340,-14.066026
M87-25,11,5.000000,2,1,0.004018,1.062035,6.203542
M87-25,11,5.000000,2,2,0.003807,1.006296,0.629562
M87-25,11,5.000000,3,1,0.004032,1.065726,6.572568
M87-25,11,5.000000,3,2,0.003839,1.014842,1.484189
M87-25,11,5.000000,3,3,0.003861,1.020639,2.063898
M87-25,11,5.000000,4,2,0.004101,1.084195,8.419547
M87-25,11,5.000000,4,3,0.004140,1.094510,9.451021
M87-25,11,5.000000,5,1,0.004204,1.111309,11.130934
M87-25,11,5.000000,5,2,0.004002,1.057954,5.795393
M87-25,11,5.000000,5,3,0.004016,1.061681,6.168120
M87-25,11,5.000000,5,4,0.004359,1.152233,15.223260
M87-25,11,5.000000,5,5,0.003954,1.045141,4.514112
M87-25,11,5.000000,6,1,0.003942,1.042133,4.213288
M87-25,11,5.000000,6,2,0.003721,0.983588,-1.641163
M87-25,11,5.000000,6,3,0.003769,0.996441,-0.355917
