case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D018,uniform,0.8,0.08,0.05,0.0,0.0,0.0,0,0.0,0.000133474,0.002536,0.0177965,0.0,0.00177965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D018,uniform,0.8,0.08,0.05,0.0,0.1,2.631578947368421,1,2.18554e-08,0.000133344,0.00253574,0.0177958,6.44793e-07,0.00177651,1.10855e-06,6.03574e-09,1.06773e-12,7.03566e-13,3.03778e-16,7.88048e-09,2.48188e-08
D018,uniform,0.8,0.08,0.05,0.0,0.400001,10.526342105263158,2,3.32886e-07,0.000132954,0.00253494,0.0177937,2.36938e-06,0.00176747,4.37195e-06,8.99172e-08,6.43903e-11,4.22286e-11,1.0005e-13,6.85833e-08,2.50601e-08
D018,uniform,0.8,0.08,0.05,0.0,0.700002,18.42110526315789,3,9.59408e-07,0.000132564,0.00253413,0.0177915,3.78819e-06,0.00175857,7.55341e-06,2.54879e-07,3.2882e-10,2.14524e-10,9.56334e-13,1.29791e-07,2.50482e-08
D018,uniform,0.8,0.08,0.05,0.0,1.0,26.31578947368421,4,1.84374e-06,0.000132174,0.00253331,0.0177893,4.956e-06,0.00174969,1.0666e-05,4.85737e-07,9.13459e-10,5.93176e-10,3.92768e-12,1.81442e-07,2.50312e-08
D018,uniform,0.8,0.08,0.05,0.0,1.3,34.21052631578947,5,2.93854e-06,0.000131783,0.00253249,0.0177871,5.91796e-06,0.00174083,1.37195e-05,7.72142e-07,1.91754e-09,1.23994e-09,1.09662e-11,2.24326e-07,2.50115e-08
D018,uniform,0.8,0.08,0.05,0.0,1.6,42.10526315789474,6,4.20501e-06,0.000131392,0.00253166,0.0177849,6.71135e-06,0.00173198,1.67202e-05,1.10634e-06,3.42636e-09,2.20671e-09,2.45407e-11,2.59874e-07,2.49895e-08
D018,uniform,0.8,0.08,0.05,0.0,2.00001,52.63184210526316,7,6.10665e-06,0.000130871,0.00253055,0.017782,7.55792e-06,0.00172021,2.06475e-05,1.61648e-06,6.34889e-09,4.06775e-09,5.77944e-11,2.98002e-07,2.49479e-08
D018,uniform,0.8,0.08,0.05,0.0,2.50001,65.78973684210527,8,8.74413e-06,0.00013022,0.00252916,0.0177783,8.3555e-06,0.00170553,2.54505e-05,2.34316e-06,1.16775e-08,7.43715e-09,1.35073e-10,3.33981e-07,2.48942e-08
D018,uniform,0.8,0.08,0.05,0.0,3.00001,78.94763157894737,9,1.15905e-05,0.000129569,0.00252775,0.0177745,8.94011e-06,0.0016909,3.01502e-05,3.15153e-06,1.91096e-08,1.2101e-08,2.68521e-10,3.60239e-07,2.48514e-08
D018,uniform,0.8,0.08,0.05,0.0,4.00001,105.26342105263156,10,1.76782e-05,0.000128269,0.00252492,0.017767,9.69049e-06,0.0016618,3.92638e-05,4.9804e-06,4.10599e-08,2.57268e-08,7.84664e-10,3.93291e-07,2.4707e-08
D018,uniform,0.8,0.08,0.05,0.0,5.00001,131.5792105263158,11,2.40472e-05,0.000126973,0.00252206,0.0177594,1.01189e-05,0.00163289,4.80521e-05,7.02452e-06,7.37391e-08,4.57279e-08,1.78437e-09,4.10529e-07,2.46119e-08
D018,uniform,0.8,0.08,0.05,0.0,6.00002,157.89526315789473,12,3.05329e-05,0.000125682,0.00251917,0.0177517,1.0377e-05,0.0016042,5.65497e-05,9.23968e-06,1.18249e-07,7.26077e-08,3.46772e-09,4.19282e-07,2.45131e-08
D018,uniform,0.8,0.08,0.05,0.0,7.00002,184.21105263157892,13,3.70502e-05,0.000124396,0.00251627,0.0177439,1.05508e-05,0.00157574,6.47779e-05,1.15949e-05,1.75513e-07,1.06728e-07,6.05001e-09,4.23306e-07,2.44088e-08
D018,uniform,0.8,0.08,0.05,0.0,8.00002,210.52684210526317,14,4.35553e-05,0.000123115,0.00251335,0.0177361,1.06779e-05,0.00154749,7.27567e-05,1.40654e-05,2.46281e-07,1.48345e-07,9.76801e-09,4.24787e-07,2.43057e-08
D018,uniform,0.8,0.08,0.05,0.0,10.0,263.15789473684214,15,5.64486e-05,0.00012057,0.00250746,0.0177204,1.0852e-05,0.00149169,8.79882e-05,1.9305e-05,4.30438e-07,2.54546e-07,2.15598e-08,4.2401e-07,2.40073e-08
