case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D014,uniform,0.8,0.06,0.03,0.0,0.0,0.0,0,0.0,9.34368e-05,0.00302112,0.0177975,0.0,0.00133481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D014,uniform,0.8,0.06,0.03,0.0,0.1,2.631578947368421,1,2.40692e-08,9.33253e-05,0.00302081,0.0177967,7.10158e-07,0.00133166,1.11817e-06,6.74891e-09,1.54382e-12,7.86761e-13,4.76426e-16,7.81716e-09,2.2021e-08
D014,uniform,0.8,0.06,0.03,0.0,0.400001,10.526342105263158,2,3.66869e-07,9.29903e-05,0.00301986,0.0177944,2.61303e-06,0.00132268,4.40298e-06,1.00542e-07,9.31486e-11,4.72161e-11,1.57389e-13,6.59361e-08,2.2182e-08
D014,uniform,0.8,0.06,0.03,0.0,0.700002,18.42110526315789,3,1.05756e-06,9.26547e-05,0.00301891,0.017792,4.1805e-06,0.00131386,7.59575e-06,2.8451e-07,4.75529e-10,2.39497e-10,1.50735e-12,1.20744e-07,2.21556e-08
D014,uniform,0.8,0.06,0.03,0.0,1.0,26.31578947368421,4,2.03253e-06,9.23187e-05,0.00301794,0.0177896,5.47219e-06,0.00130508,1.07112e-05,5.4171e-07,1.32069e-09,6.61365e-10,6.18862e-12,1.63533e-07,2.21239e-08
D014,uniform,0.8,0.06,0.03,0.0,1.3,34.21052631578947,5,3.23951e-06,9.19824e-05,0.00301696,0.0177872,6.5373e-06,0.00129631,1.37597e-05,8.60233e-07,2.7723e-09,1.38085e-09,1.72675e-11,1.96307e-07,2.20894e-08
D014,uniform,0.8,0.06,0.03,0.0,1.6,42.10526315789474,6,4.63555e-06,9.1646e-05,0.00301598,0.0177847,7.41646e-06,0.00128756,1.67482e-05,1.23131e-06,4.95351e-09,2.45464e-09,3.86525e-11,2.2132e-07,2.205e-08
D014,uniform,0.8,0.06,0.03,0.0,2.00001,52.63184210526316,7,6.73116e-06,9.11973e-05,0.00301466,0.0177815,8.35552e-06,0.00127593,2.06489e-05,1.79704e-06,9.17688e-09,4.5181e-09,9.10705e-11,2.45667e-07,2.19847e-08
D014,uniform,0.8,0.06,0.03,0.0,2.50001,65.78973684210527,8,9.63634e-06,9.06366e-05,0.003013,0.0177774,9.24184e-06,0.00126144,2.54037e-05,2.60097e-06,1.68779e-08,8.24568e-09,2.12861e-10,2.65895e-07,2.19057e-08
D014,uniform,0.8,0.06,0.03,0.0,3.00001,78.94763157894737,9,1.27698e-05,9.00762e-05,0.00301133,0.0177732,9.89403e-06,0.00124702,3.00385e-05,3.49378e-06,2.76208e-08,1.3393e-08,4.23176e-10,2.7859e-07,2.18355e-08
D014,uniform,0.8,0.06,0.03,0.0,4.00001,105.26342105263156,10,1.94651e-05,8.89573e-05,0.00300796,0.0177649,1.07351e-05,0.00121839,3.89779e-05,5.50591e-06,5.93492e-08,2.83761e-08,1.23752e-09,2.91348e-07,2.16401e-08
D014,uniform,0.8,0.06,0.03,0.0,5.00001,131.5792105263158,11,2.64588e-05,8.78418e-05,0.00300456,0.0177564,1.12215e-05,0.00119003,4.7537e-05,7.74406e-06,1.06579e-07,5.026e-08,2.81699e-09,2.95674e-07,2.1493e-08
D014,uniform,0.8,0.06,0.03,0.0,6.00002,157.89526315789473,12,3.357e-05,8.67305e-05,0.00300112,0.0177479,1.15247e-05,0.00116196,5.5752e-05,1.01576e-05,1.70892e-07,7.95212e-08,5.47443e-09,2.96584e-07,2.1343e-08
D014,uniform,0.8,0.06,0.03,0.0,7.00002,184.21105263157892,13,4.07037e-05,8.56241e-05,0.00299766,0.0177393,1.17294e-05,0.0011342,6.36481e-05,1.27103e-05,2.53618e-07,1.16469e-07,9.54104e-09,2.9602e-07,2.11911e-08
D014,uniform,0.8,0.06,0.03,0.0,8.00002,210.52684210526317,14,4.78097e-05,8.45229e-05,0.00299418,0.0177306,1.18839e-05,0.00110674,7.12447e-05,1.53733e-05,3.55827e-07,1.61291e-07,1.53884e-08,2.94811e-07,2.10381e-08
D014,uniform,0.8,0.06,0.03,0.0,10.0,263.15789473684214,15,6.18563e-05,8.2338e-05,0.00298714,0.017713,1.21087e-05,0.00105278,8.55669e-05,2.0972e-05,6.21735e-07,2.74685e-07,3.39164e-08,2.91672e-07,2.06479e-08
D014,uniform,0.8,0.06,0.03,0.0,12.0,315.7894736842105,16,7.55864e-05,8.01779e-05,0.00298002,0.0176952,1.23052e-05,0.0010001,9.88327e-05,2.6779e-05,9.75354e-07,4.19899e-07,6.41501e-08,2.87639e-07,2.03342e-08
D014,uniform,0.8,0.06,0.03,0.0,14.0,368.42105263157896,17,8.89737e-05,7.8045e-05,0.00297283,0.0176771,1.24905e-05,0.000948754,0.000111096,3.26961e-05,1.42089e-06,5.95844e-07,1.091e-07,2.83194e-07,2.00167e-08
D014,uniform,0.8,0.06,0.03,0.0,16.0001,421.05526315789473,18,0.000102007,7.59409e-05,0.00296556,0.0176588,1.26697e-05,0.000898762,0.000122405,3.86373e-05,1.9612e-06,8.0077e-07,1.72004e-07,2.78356e-07,1.96947e-08
D014,uniform,0.8,0.06,0.03,0.0,18.0001,473.6868421052632,19,0.00011468,7.38671e-05,0.00295822,0.0176402,1.28502e-05,0.000850154,0.000132782,4.45452e-05,2.59849e-06,1.03246e-06,2.55691e-07,2.7313e-07,1.93663e-08
D014,uniform,0.8,0.06,0.03,0.0,20.0001,526.3184210526316,20,0.000126991,7.18253e-05,0.00295082,0.0176213,1.30281e-05,0.000802953,0.000142258,5.03619e-05,3.33427e-06,1.28834e-06,3.6301e-07,2.67732e-07,1.90363e-08
D014,uniform,0.8,0.06,0.03,0.0,24.0001,631.5815789473685,21,0.000150562,6.78407e-05,0.00293582,0.0175828,1.33285e-05,0.000712857,0.000158549,6.15868e-05,5.10149e-06,1.86047e-06,6.59436e-07,2.56735e-07,1.82386e-08
D014,uniform,0.8,0.06,0.03,0.0,28.0001,736.8447368421052,22,0.000172605,6.39973e-05,0.00292058,0.0175433,1.36902e-05,0.000628672,0.000171483,7.19119e-05,7.26997e-06,2.49268e-06,1.07854e-06,2.4483e-07,1.75579e-08
D014,uniform,0.8,0.06,0.03,0.0,34.0001,894.7394736842107,23,0.000202976,5.85131e-05,0.00289724,0.017482,1.4176e-05,0.000513823,0.000184773,8.53036e-05,1.12527e-05,3.49152e-06,1.9701e-06,2.27226e-07,1.64202e-08
