case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
B011,uniform,0.45,0.0,0.0,0.55,0.0,0.0,0,0.0122681,0.0,0.0,0.0100375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B011,uniform,0.45,0.0,0.0,0.55,0.1,2.631578947368421,1,0.0122655,2.32327e-11,2.22824e-25,0.0100374,1.58618e-07,2.67446e-31,5.69849e-35,0.0,0.0,0.0,0.0,5.29487e-09,2.90326e-08
B011,uniform,0.45,0.0,0.0,0.55,0.400001,10.526342105263158,2,0.0122577,3.74203e-10,2.05337e-22,0.0100368,5.78876e-07,4.19052e-27,1.05452e-30,4.18656e-34,0.0,0.0,0.0,4.95295e-08,2.96604e-08
B011,uniform,0.45,0.0,0.0,0.55,0.700001,18.42107894736842,3,0.01225,1.14379e-09,3.0169199999999997e-21,0.0100363,9.21998e-07,1.87227e-25,5.4477e-29,3.78171e-32,2.69773e-36,1.02216e-35,0.0,1.01337e-07,2.96605e-08
B011,uniform,0.45,0.0,0.0,0.55,1.0,26.31578947368421,4,0.0122423,2.3317e-09,1.6172799999999997e-20,0.0100358,1.20242e-06,2.01408e-24,6.7478200000000005e-28,6.69032e-31,6.81989e-35,2.58096e-34,0.0,1.53159e-07,2.96605e-08
B011,uniform,0.45,0.0,0.0,0.55,1.3,34.21052631578947,5,0.0122347,3.9328e-09,5.453139999999999e-20,0.0100352,1.43128e-06,1.1267600000000001e-23,4.30954e-27,5.56068e-30,7.36469e-34,2.78436e-33,2.3825599999999997e-37,2.04366e-07,2.96604e-08
B011,uniform,0.45,0.0,0.0,0.55,1.6,42.10526315789474,6,0.0122271,5.9463e-09,1.40855e-19,0.0100347,1.6183e-06,4.3343900000000004e-23,1.87407e-26,2.97571e-29,4.84989e-33,1.83203e-32,1.96236e-36,2.54914e-07,2.96601e-08
B011,uniform,0.45,0.0,0.0,0.55,2.0,52.631578947368425,7,0.0122171,9.26879e-09,3.85081e-19,0.010034,1.81569e-06,1.81601e-22,9.11927e-26,1.80627e-28,3.6806100000000004e-32,1.3889499999999999e-31,1.88732e-35,3.21297e-07,2.96569e-08
B011,uniform,0.45,0.0,0.0,0.55,2.5,65.78947368421053,8,0.0122046,1.44386e-08,1.03811e-18,0.0100331,1.99846e-06,7.49656e-22,4.4433799999999995e-25,1.1019699999999999e-27,2.80406e-31,1.0571e-30,1.8163100000000002e-34,4.02669e-07,2.96536e-08
B011,uniform,0.45,0.0,0.0,0.55,3.0,78.94736842105263,9,0.0121922,2.07202e-08,2.3109700000000003e-18,0.0100322,2.1292e-06,2.36459e-21,1.62242e-24,4.83018e-27,1.4759300000000001e-30,5.55668e-30,1.15675e-33,4.82296e-07,2.96535e-08
B011,uniform,0.45,0.0,0.0,0.55,4.00001,105.26342105263156,10,0.0121675,3.66213e-08,8.01912e-18,0.0100305,2.28983e-06,1.42616e-20,1.25327e-23,4.9769e-26,2.02998e-29,7.62951e-29,2.14364e-32,6.36477e-07,2.96381e-08
B011,uniform,0.45,0.0,0.0,0.55,5.00001,131.5792105263158,11,0.0121428,5.68481e-08,2.07757e-17,0.0100287,2.3741e-06,5.681119999999999e-20,6.116560000000001e-23,3.04452e-25,1.55463e-28,5.8285e-28,2.06789e-31,7.84098e-07,2.96372e-08
B011,uniform,0.45,0.0,0.0,0.55,6.00001,157.89499999999998,12,0.0121182,8.13456e-08,4.48213e-17,0.0100269,2.41884e-06,1.74723e-19,2.23134e-22,1.3363300000000002e-24,8.20267e-28,3.06937e-27,1.31622e-30,9.25461e-07,2.96365e-08
B011,uniform,0.45,0.0,0.0,0.55,7.00001,184.2107894736842,13,0.0120936,1.0999e-07,8.53992e-17,0.0100251,2.44355e-06,4.49811e-19,6.6596699999999995e-22,4.6612000000000004e-24,3.34597e-27,1.24937e-26,6.2964900000000005e-30,1.06081e-06,2.96353e-08
B011,uniform,0.45,0.0,0.0,0.55,8.00001,210.5265789473684,14,0.012069,1.42794e-07,1.48792e-16,0.0100233,2.45789e-06,1.0179700000000001e-18,1.7156899999999998e-21,1.37547e-23,1.1304200000000001e-26,4.21284e-26,2.4396900000000002e-29,1.19039e-06,2.96343e-08
B011,uniform,0.45,0.0,0.0,0.55,10.0,263.15789473684214,15,0.0120198,2.20493e-07,3.73798e-16,0.0100197,2.47365e-06,3.96716e-18,8.32992e-21,8.384870000000001e-23,8.647840000000001e-26,3.21073e-25,2.35068e-28,1.43326e-06,2.9603e-08
