case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D020,uniform,0.9,0.04,0.03,0.0,0.0,0.0,0,0.0,4.01372e-05,0.00129777,0.0200686,0.0,0.000891939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D020,uniform,0.9,0.04,0.03,0.0,0.1,2.631578947368421,1,3.05869e-08,4.00711e-05,0.00129755,0.0200676,9.02593e-07,0.000888706,1.13949e-06,7.95755e-09,2.68372e-12,9.27803e-13,9.31672e-16,7.66342e-09,1.7657e-08
D020,uniform,0.9,0.04,0.03,0.0,0.400001,10.526342105263158,2,4.66371e-07,3.98725e-05,0.00129689,0.0200646,3.32495e-06,0.000879341,4.47563e-06,1.18591e-07,1.62216e-10,5.56833e-11,3.1005e-13,6.05466e-08,1.77251e-08
D020,uniform,0.9,0.04,0.03,0.0,0.700002,18.42110526315789,3,1.34437e-06,3.96732e-05,0.00129622,0.0200616,5.32444e-06,0.000870096,7.70247e-06,3.34595e-07,8.28502e-10,2.81689e-10,2.97271e-12,1.03735e-07,1.76615e-08
D020,uniform,0.9,0.04,0.03,0.0,1.0,26.31578947368421,4,2.58361e-06,3.94734e-05,0.00129554,0.0200586,6.97557e-06,0.000860883,1.08364e-05,6.35806e-07,2.30169e-09,7.7594e-10,1.22136e-11,1.32136e-07,1.75928e-08
D020,uniform,0.9,0.04,0.03,0.0,1.3,34.21052631578947,5,4.11748e-06,3.92733e-05,0.00129485,0.0200555,8.34071e-06,0.000851697,1.38891e-05,1.00787e-06,4.83425e-09,1.61644e-09,3.41483e-11,1.5023e-07,1.75201e-08
D020,uniform,0.9,0.04,0.03,0.0,1.6,42.10526315789474,6,5.89116e-06,3.90731e-05,0.00129416,0.0200524,9.47025e-06,0.000842539,1.68688e-05,1.44002e-06,8.64192e-09,2.86722e-09,7.64411e-11,1.61597e-07,1.74459e-08
D020,uniform,0.9,0.04,0.03,0.0,2.00001,52.63184210526316,7,8.55277e-06,3.88058e-05,0.00129323,0.0200482,1.06822e-05,0.000830377,2.07386e-05,2.09605e-06,1.60183e-08,5.26213e-09,1.80236e-10,1.70323e-07,1.73339e-08
D020,uniform,0.9,0.04,0.03,0.0,2.50001,65.78973684210527,8,1.22405e-05,3.84717e-05,0.00129206,0.0200429,1.18319e-05,0.000815257,2.54249e-05,3.02414e-06,2.94776e-08,9.56818e-09,4.21982e-10,1.75431e-07,1.71987e-08
D020,uniform,0.9,0.04,0.03,0.0,3.00001,78.94763157894737,9,1.62146e-05,3.81378e-05,0.00129088,0.0200376,1.26852e-05,0.000800236,2.99591e-05,4.0509e-06,4.8266e-08,1.54846e-08,8.40018e-10,1.77249e-07,1.7073e-08
D020,uniform,0.9,0.04,0.03,0.0,4.00001,105.26342105263156,10,2.4696e-05,3.74712e-05,0.0012885,0.0200269,1.38069e-05,0.000770518,3.86024e-05,6.34893e-06,1.03848e-07,3.25782e-08,2.45982e-09,1.77427e-07,1.67779e-08
D020,uniform,0.9,0.04,0.03,0.0,5.00002,131.57947368421054,11,3.35362e-05,3.68074e-05,0.00128608,0.020016,1.44812e-05,0.000741257,4.67456e-05,8.8789e-06,1.86717e-07,5.72917e-08,5.60221e-09,1.7598e-07,1.65297e-08
D020,uniform,0.9,0.04,0.03,0.0,6.00002,157.89526315789473,12,4.25019e-05,3.61473e-05,0.00128365,0.0200049,1.49227e-05,0.000712483,5.44261e-05,1.15771e-05,2.99755e-07,8.99782e-08,1.09008e-08,1.74262e-07,1.62836e-08
