case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M87-10,2,0.400000,9,9,0.003238,0.854693,-14.530710
M87-10,3,0.700000,2,1,0.004060,1.073386,7.338573
M87-10,3,0.700000,2,2,0.003844,1.016293,1.629333
M87-10,3,0.700000,3,1,0.004101,1.084206,8.420571
M87-10,3,0.700000,3,2,0.003885,1.027127,2.712653
M87-10,3,0.700000,3,3,0.003911,1.033788,3.378824
M87-10,3,0.700000,4,2,0.004136,1.093397,9.339728
M87-10,3,0.700000,4,3,0.004187,1.106842,10.684229
M87-10,3,0.700000,5,1,0.004229,1.117969,11.796893
M87-10,3,0.700000,5,2,0.004015,1.061363,6.136294
M87-10,3,0.700000,5,3,0.004041,1.068376,6.837623
M87-10,3,0.700000,5,4,0.004390,1.160387,16.038707
M87-10,3,0.700000,5,5,0.003933,1.039786,3.978642
M87-10,3,0.700000,6,1,0.003919,1.036083,3.608283
M87-10,3,0.700000,6,2,0.003709,0.980529,-1.947104
M87-10,3,0.700000,6,3,0.003751,0.991529,-0.847129
M87-10,3,0.700000,6,4,0.004042,1.068403,6.840267
M87-10,3,0.700000,6,5,0.004228,1.117636,11.763584
M87-10,3,0.700000,7,2,0.004051,1.070787,7.078714
M87-10,3,0.700000,7,3,0.004075,1.077296,7.729552
M87-10,3,0.700000,7,5,0.004229,1.117834,11.783411
M87-10,3,0.700000,7,6,0.004132,1.092255,9.225527
M87-10,3,0.700000,7,7,0.003874,1.024018,2.401774
M87-10,3,0.700000,8,1,0.004153,1.097770,9.776969
M87-10,3,0.700000,8,2,0.003943,1.042367,4.236651
M87-10,3,0.700000,8,3,0.003967,1.048637,4.863697
M87-10,3,0.700000,8,4,0.004207,1.112158,11.215844
M87-10,3,0.700000,8,5,0.003963,1.047617,4.761656
M87-10,3,0.700000,8,6,0.003867,1.022162,2.216198
M87-10,3,0.700000,8,7,0.003869,1.022826,2.282550
M87-10,3,0.700000,8,8,0.002995,0.791852,-20.814797
M87-10,3,0.700000,9,1,0.003059,0.808629,-19.137131
M87-10,3,0.700000,9,2,0.003062,0.809492,-19.050767
M87-10,3,0.700000,9,3,0.003064,0.810034,-18.996627
M87-10,3,0.700000,9,4,0.003094,0.817799,-18.220116
M87-10,3,0.700000,9,5,0.003054,0.807263,-19.273696
M87-10,3,0.700000,9,6,0.003056,0.807968,-19.203167
M87-10,3,0.700000,9,7,0.003048,0.805811,-19.418853
M87-10,3,0.700000,9,8,0.003139,0.829835,-17.016488
M87-10,3,0.700000,9,9,0.003248,0.858491,-14.150871
M87-10,4,1.000000,2,1,0.004069,1.074688,7.468822
M87-10,4,1.000000,2,2,0.003866,1.021146,2.114648
M87-10,4,1.000000,3,1,0.004106,1.084426,8.442620
M87-10,4,1.000000,3,2,0.003899,1.029691,2.969066
M87-10,4,1.000000,3,3,0.003900,1.030076,3.007627
M87-10,4,1.000000,4,2,0.004130,1.090786,9.078613
M87-10,4,1.000000,4,3,0.004185,1.105360,10.536009
M87-10,4,1.000000,5,1,0.004249,1.122198,12.219753
M87-10,4,1.000000,5,2,0.004004,1.057550,5.754969
M87-10,4,1.000000,5,3,0.004032,1.064987,6.498721
M87-10,4,1.000000,5,4,0.004393,1.160368,16.036768
M87-10,4,1.000000,5,5,0.003946,1.042215,4.221507
M87-10,4,1.000000,6,1,0.003943,1.041317,4.131708
M87-10,4,1.000000,6,2,0.003717,0.981621,-1.837858
M87-10,4,1.000000,6,3,0.003746,0.989413,-1.058714
M87-10,4,1.000000,6,4,0.004047,1.068772,6.877201
M87-10,4,1.000000,6,5,0.004242,1.120404,12.040418
M87-10,4,1.000000,7,2,0.004040,1.066902,6.690206
M87-10,4,1.000000,7,3,0.004068,1.074495,7.449542
M87-10,4,1.000000,7,5,0.004235,1.118508,11.850782
M87-10,4,1.000000,7,6,0.004113,1.086346,8.634633
M87-10,4,1.000000,7,7,0.003873,1.022816,2.281570
M87-10,4,1.000000,8,1,0.004171,1.101758,10.175754
M87-10,4,1.000000,8,2,0.003972,1.049135,4.913493
M87-10,4,1.000000,8,3,0.003972,1.049019,4.901872
M87-10,4,1.000000,8,4,0.004177,1.103305,10.330527
M87-10,4,1.000000,8,5,0.004006,1.058123,5.812282
M87-10,4,1.000000,8,6,0.003864,1.020544,2.054430
M87-10,4,1.000000,8,7,0.003877,1.024076,2.407554
M87-10,4,1.000000,8,8,0.003009,0.794598,-20.540226
M87-10,4,1.000000,9,1,0.003061,0.808435,-19.156492
M87-10,4,1.000000,9,2,0.003059,0.807958,-19.204192
M87-10,4,1.000000,9,3,0.003062,0.808695,-19.130503
M87-10,4,1.000000,9,4,0.003083,0.814321,-18.567934
M87-10,4,1.000000,9,5,0.003056,0.807233,-19.276744
M87-10,4,1.000000,9,6,0.003040,0.802787,-19.721253
M87-10,4,1.000000,9,7,0.003068,0.810206,-18.979402
M87-10,4,1.000000,9,8,0.003154,0.833074,-16.692574
M87-10,4,1.000000,9,9,0.003228,0.852648,-14.735205
M87-10,5,1.300000,2,1,0.004084,1.078827,7.882681
M87-10,5,1.300000,2,2,0.003858,1.018990,1.899001
M87-10,5,1.300000,3,1,0.004093,1.081016,8.101647
M87-10,5,1.300000,3,2,0.003874,1.023153,2.315275
M87-10,5,1.300000,3,3,0.003893,1.028208,2.820826
M87-10,5,1.300000,4,2,0.004148,1.095647,9.564683
M87-10,5,1.300000,4,3,0.004186,1.105533,10.553334
M87-10,5,1.300000,5,1,0.004223,1.115401,11.540137
M87-10,5,1.300000,5,2,0.004011,1.059413,5.941299
M87-10,5,1.300000,5,3,0.004051,1.069994,6.999418
M87-10,5,1.300000,5,4,0.004385,1.158225,15.822533
M87-10,5,1.300000,5,5,0.003949,1.043050,4.304992
M87-10,5,1.300000,6,1,0.003924,1.036399,3.639904
M87-10,5,1.300000,6,2,0.003729,0.985049,-1.495115
M87-10,5,1.300000,6,3,0.003745,0.989209,-1.079104
M87-10,5,1.300000,6,4,0.004047,1.068840,6.883992
M87-10,5,1.300000,6,5,0.004239,1.119720,11.971995
M87-10,5,1.300000,7,2,0.004050,1.069759,6.975910
M87-10,5,1.300000,7,3,0.004072,1.075676,7.567569
M87-10,5,1.300000,7,5,0.004232,1.117691,11.769141
M87-10,5,1.300000,7,6,0.004124,1.089297,8.929706
M87-10,5,1.300000,7,7,0.003869,1.021869,2.186906
M87-10,5,1.300000,8,1,0.004163,1.099678,9.967750
M87-10,5,1.300000,8,2,0.003963,1.046835,4.683496
M87-10,5,1.300000,8,3,0.003985,1.052511,5.251119
M87-10,5,1.300000,8,4,0.004199,1.109126,10.912556
M87-10,5,1.300000,8,5,0.004002,1.056999,5.699881
M87-10,5,1.300000,8,6,0.003859,1.019251,1.925150
M87-10,5,1.300000,8,7,0.003872,1.022836,2.283579
M87-10,5,1.300000,8,8,0.002986,0.788595,-21.140545
M87-10,5,1.300000,9,1,0.003072,0.811363,-18.863687
M87-10,5,1.300000,9,2,0.003081,0.813803,-18.619681
M87-10,5,1.300000,9,3,0.003062,0.808818,-19.118233
M87-10,5,1.300000,9,4,0.003085,0.814857,-18.514292
M87-10,5,1.300000,9,5,0.003051,0.805823,-19.417734
M87-10,5,1.300000,9,6,0.003055,0.807022,-19.297764
M87-10,5,1.300000,9,7,0.003064,0.809378,-19.062157
M87-10,5,1.300000,9,8,0.003128,0.826275,-17.372495
M87-10,5,1.300000,9,9,0.003240,0.855863,-14.413672
M87-10,6,1.600000,2,1,0.004089,1.079847,7.984733
M87-10,6,1.600000,2,2,0.003847,1.015924,1.592443
M87-10,6,1.600000,3,1,0.004103,1.083423,8.342281
M87-10,6,1.600000,3,2,0.003880,1.024467,2.446702
M87-10,6,1.600000,3,3,0.003880,1.024691,2.469148
M87-10,6,1.600000,4,2,0.004123,1.088633,8.863287
M87-10,6,1.600000,4,3,0.004185,1.105200,10.520048
M87-10,6,1.600000,5,1,0.004250,1.122338,12.233849
M87-10,6,1.600000,5,2,0.004011,1.059160,5.916026
M87-10,6,1.600000,5,3,0.004056,1.071049,7.104859
M87-10,6,1.600000,5,4,0.004385,1.157879,15.787938
M87-10,6,1.600000,5,5,0.003937,1.039764,3.976447
M87-10,6,1.600000,6,1,0.003946,1.041919,4.191927
M87-10,6,1.600000,6,2,0.003723,0.983143,-1.685695
M87-10,6,1.600000,6,3,0.003756,0.991812,-0.818761
M87-10,6,1.600000,6,4,0.004047,1.068725,6.872479
M87-10,6,1.600000,6,5,0.004232,1.117514,11.751397
M87-10,6,1.600000,7,2,0.004040,1.066958,6.695818
M87-10,6,1.600000,7,3,0.004089,1.079808,7.980772
M87-10,6,1.600000,7,5,0.004232,1.117480,11.747964
M87-10,6,1.600000,7,6,0.004135,1.092037,9.203670
M87-10,6,1.600000,7,7,0.003881,1.024876,2.487633
M87-10,6,1.600000,8,1,0.004170,1.101057,10.105726
M87-10,6,1.600000,8,2,0.003961,1.045946,4.594630
M87-10,6,1.600000,8,3,0.003983,1.051780,5.177956
M87-10,6,1.600000,8,4,0.004195,1.107857,10.785701
M87-10,6,1.600000,8,5,0.003998,1.055698,5.569833
M87-10,6,1.600000,8,6,0.003855,1.017902,1.790230
M87-10,6,1.600000,8,7,0.003853,1.017556,1.755637
M87-10,6,1.600000,8,8,0.002993,0.790227,-20.977277
M87-10,6,1.600000,9,1,0.003078,0.812920,-18.708036
M87-10,6,1.600000,9,2,0.003068,0.810093,-18.990747
M87-10,6,1.600000,9,3,0.003069,0.810452,-18.954808
M87-10,6,1.600000,9,4,0.003077,0.812497,-18.750261
M87-10,6,1.600000,9,5,0.003062,0.808690,-19.131047
M87-10,6,1.600000,9,6,0.003045,0.804054,-19.594565
M87-10,6,1.600000,9,7,0.003068,0.810186,-18.981373
M87-10,6,1.600000,9,8,0.003132,0.827023,-17.297703
M87-10,6,1.600000,9,9,0.003255,0.859411,-14.058858
M87-10,7,2.000000,2,1,0.004093,1.081218,8.121776
M87-10,7,2.000000,2,2,0.003870,1.022215,2.221501
M87-10,7,2.000000,3,1,0.004092,1.080872,8.087169
M87-10,7,2.000000,3,2,0.003878,1.024405,2.440499
M87-10,7,2.000000,3,3,0.003879,1.024801,2.480125
M87-10,7,2.000000,4,2,0.004137,1.093008,9.300774
M87-10,7,2.000000,4,3,0.004186,1.105852,10.585177
M87-10,7,2.000000,5,1,0.004241,1.120463,12.046311
M87-10,7,2.000000,5,2,0.004010,1.059384,5.938397
M87-10,7,2.000000,5,3,0.004048,1.069436,6.943570
M87-10,7,2.000000,5,4,0.004398,1.161885,16.188523
M87-10,7,2.000000,5,5,0.003935,1.039513,3.951297
M87-10,7,2.000000,6,1,0.003929,1.037835,3.783548
M87-10,7,2.000000,6,2,0.003733,0.986148,-1.385235
M87-10,7,2.000000,6,3,0.003745,0.989196,-1.080381
M87-10,7,2.000000,6,4,0.004035,1.065896,6.589580
M87-10,7,2.000000,6,5,0.004204,1.110509,11.050912
M87-10,7,2.000000,7,2,0.004063,1.073311,7.331110
M87-10,7,2.000000,7,3,0.004065,1.073932,7.393190
M87-10,7,2.000000,7,5,0.004235,1.118854,11.885430
M87-10,7,2.000000,7,6,0.004111,1.086055,8.605474
M87-10,7,2.000000,7,7,0.003857,1.018902,1.890230
M87-10,7,2.000000,8,1,0.004149,1.095969,9.596911
M87-10,7,2.000000,8,2,0.003970,1.048886,4.888578
M87-10,7,2.000000,8,3,0.003999,1.056452,5.645166
M87-10,7,2.000000,8,4,0.004186,1.105926,10.592574
M87-10,7,2.000000,8,5,0.003987,1.053186,5.318650
M87-10,7,2.000000,8,6,0.003860,1.019827,1.982690
M87-10,7,2.000000,8,7,0.003889,1.027258,2.725805
M87-10,7,2.000000,8,8,0.002981,0.787514,-21.248595
M87-10,7,2.000000,9,1,0.003079,0.813422,-18.657837
M87-10,7,2.000000,9,2,0.003072,0.811582,-18.841780
M87-10,7,2.000000,9,3,0.003059,0.808052,-19.194792
M87-10,7,2.000000,9,4,0.003092,0.816806,-18.319433
M87-10,7,2.000000,9,5,0.003075,0.812299,-18.770136
M87-10,7,2.000000,9,6,0.003042,0.803516,-19.648375
M87-10,7,2.000000,9,7,0.003086,0.815261,-18.473868
M87-10,7,2.000000,9,8,0.003119,0.823897,-17.610317
M87-10,7,2.000000,9,9,0.003242,0.856458,-14.354216
M87-10,8,2.500000,2,1,0.004076,1.075222,7.522233
M87-10,8,2.500000,2,2,0.003863,1.019152,1.915165
M87-10,8,2.500000,3,1,0.004111,1.084374,8.437356
M87-10,8,2.500000,3,2,0.003860,1.018318,1.831804
M87-10,8,2.500000,3,3,0.003912,1.031962,3.196178
M87-10,8,2.500000,4,2,0.004154,1.095891,9.589106
M87-10,8,2.500000,4,3,0.004178,1.102085,10.208509
M87-10,8,2.500000,5,1,0.004237,1.117676,11.767566
M87-10,8,2.500000,5,2,0.004044,1.066820,6.682030
M87-10,8,2.500000,5,3,0.004071,1.073893,7.389278
M87-10,8,2.500000,5,4,0.004384,1.156457,15.645690
M87-10,8,2.500000,5,5,0.003926,1.035639,3.563915
M87-10,8,2.500000,6,1,0.003921,1.034291,3.429113
M87-10,8,2.500000,6,2,0.003724,0.982505,-1.749544
M87-10,8,2.500000,6,3,0.003746,0.988179,-1.182111
M87-10,8,2.500000,6,4,0.004070,1.073558,7.355776
M87-10,8,2.500000,6,5,0.004236,1.117480,11.748045
M87-10,8,2.500000,7,2,0.004057,1.070353,7.035259
M87-10,8,2.500000,7,3,0.004082,1.076839,7.683943
M87-10,8,2.500000,7,5,0.004242,1.119108,11.910810
M87-10,8,2.500000,7,6,0.004135,1.090882,9.088150
M87-10,8,2.500000,7,7,0.003869,1.020542,2.054187
M87-10,8,2.500000,8,1,0.004180,1.102774,10.277360
M87-10,8,2.500000,8,2,0.003966,1.046223,4.622280
M87-10,8,2.500000,8,3,0.003982,1.050573,5.057286
M87-10,8,2.500000,8,4,0.004201,1.108171,10.817095
M87-10,8,2.500000,8,5,0.003987,1.051689,5.168874
M87-10,8,2.500000,8,6,0.003864,1.019286,1.928619
M87-10,8,2.500000,8,7,0.003877,1.022729,2.272878
M87-10,8,2.500000,8,8,0.003002,0.791841,-20.815925
M87-10,8,2.500000,9,1,0.003082,0.813134,-18.686558
M87-10,8,2.500000,9,2,0.003072,0.810464,-18.953629
M87-10,8,2.500000,9,3,0.003066,0.808785,-19.121538
M87-10,8,2.500000,9,4,0.003090,0.815174,-18.482641
M87-10,8,2.500000,9,5,0.003069,0.809684,-19.031609
M87-10,8,2.500000,9,6,0.003030,0.799306,-20.069398
M87-10,8,2.500000,9,7,0.003065,0.808583,-19.141719
M87-10,8,2.500000,9,8,0.003149,0.830719,-16.928068
M87-10,8,2.500000,9,9,0.003259,0.859642,-14.035765
M87-10,9,3.000000,2,1,0.004076,1.076107,7.610677
M87-10,9,3.000000,2,2,0.003861,1.019454,1.945359
M87-10,9,3.000000,3,1,0.004111,1.085401,8.540067
M87-10,9,3.000000,3,2,0.003898,1.029307,2.930724
M87-10,9,3.000000,3,3,0.003904,1.030725,3.072508
M87-10,9,3.000000,4,2,0.004165,1.099709,9.970852
M87-10,9,3.000000,4,3,0.004171,1.101359,10.135872
M87-10,9,3.000000,5,1,0.004256,1.123598,12.359807
M87-10,9,3.000000,5,2,0.004026,1.062910,6.291049
M87-10,9,3.000000,5,3,0.004050,1.069295,6.929476
M87-10,9,3.000000,5,4,0.004395,1.160507,16.050699
M87-10,9,3.000000,5,5,0.003933,1.038319,3.831862
M87-10,9,3.000000,6,1,0.003923,1.035721,3.572055
M87-10,9,3.000000,6,2,0.003730,0.984836,-1.516354
M87-10,9,3.000000,6,3,0.003748,0.989676,-1.032385
M87-10,9,3.000000,6,4,0.004069,1.074243,7.424271
M87-10,9,3.000000,6,5,0.004214,1.112628,11.262757
M87-10,9,3.000000,7,2,0.004065,1.073393,7.339253
M87-10,9,3.000000,7,3,0.004070,1.074483,7.448298
M87-10,9,3.000000,7,5,0.004245,1.120908,12.090759
M87-10,9,3.000000,7,6,0.004114,1.086174,8.617428
M87-10,9,3.000000,7,7,0.003871,1.022173,2.217311
M87-10,9,3.000000,8,1,0.004156,1.097398,9.739825
M87-10,9,3.000000,8,2,0.003974,1.049202,4.920199
M87-10,9,3.000000,8,3,0.003995,1.054929,5.492883
M87-10,9,3.000000,8,4,0.004169,1.100794,10.079369
M87-10,9,3.000000,8,5,0.003999,1.055782,5.578165
M87-10,9,3.000000,8,6,0.003848,1.016092,1.609247
M87-10,9,3.000000,8,7,0.003871,1.021957,2.195661
M87-10,9,3.000000,8,8,0.002988,0.788872,-21.112831
M87-10,9,3.000000,9,1,0.003075,0.811782,-18.821753
M87-10,9,3.000000,9,2,0.003079,0.812920,-18.707955
M87-10,9,3.000000,9,3,0.003059,0.807553,-19.244678
M87-10,9,3.000000,9,4,0.003075,0.811851,-18.814888
M87-10,9,3.000000,9,5,0.003064,0.809013,-19.098669
M87-10,9,3.000000,9,6,0.003041,0.802914,-19.708554
M87-10,9,3.000000,9,7,0.003068,0.809971,-19.002878
M87-10,9,3.000000,9,8,0.003123,0.824646,-17.535393
M87-10,9,3.000000,9,9,0.003232,0.853399,-14.660093
M87-10,10,4.000000,2,1,0.004071,1.076094,7.609428
M87-10,10,4.000000,2,2,0.003856,1.019094,1.909381
M87-10,10,4.000000,3,1,0.004122,1.089434,8.943448
M87-10,10,4.000000,3,2,0.003899,1.030652,3.065250
M87-10,10,4.000000,3,3,0.003912,1.034020,3.401993
M87-10,10,4.000000,4,2,0.004146,1.095805,9.580457
M87-10,10,4.000000,4,3,0.004167,1.101411,10.141079
M87-10,10,4.000000,5,1,0.004259,1.125712,12.571231
M87-10,10,4.000000,5,2,0.003999,1.057127,5.712672
M87-10,10,4.000000,5,3,0.004080,1.078378,7.837800
M87-10,10,4.000000,5,4,0.004401,1.163188,16.318750
M87-10,10,4.000000,5,5,0.003936,1.040377,4.037681
M87-10,10,4.000000,6,1,0.003920,1.036090,3.608955
M87-10,10,4.000000,6,2,0.003728,0.985359,-1.464127
M87-10,10,4.000000,6,3,0.003751,0.991404,-0.859628
M87-10,10,4.000000,6,4,0.004045,1.069145,6.914532
M87-10,10,4.000000,6,5,0.004215,1.114143,11.414305
M87-10,10,4.000000,7,2,0.004045,1.069055,6.905546
M87-10,10,4.000000,7,3,0.004066,1.074783,7.478326
M87-10,10,4.000000,7,5,0.004233,1.118964,11.896423
M87-10,10,4.000000,7,6,0.004098,1.083083,8.308288
M87-10,10,4.000000,7,7,0.003865,1.021684,2.168414
M87-10,10,4.000000,8,1,0.004156,1.098569,9.856935
M87-10,10,4.000000,8,2,0.003958,1.046298,4.629756
M87-10,10,4.000000,8,3,0.003965,1.047957,4.795749
M87-10,10,4.000000,8,4,0.004186,1.106380,10.637999
M87-10,10,4.000000,8,5,0.003955,1.045314,4.531429
M87-10,10,4.000000,8,6,0.003834,1.013477,1.347703
M87-10,10,4.000000,8,7,0.003858,1.019718,1.971761
M87-10,10,4.000000,8,8,0.002997,0.792240,-20.775959
M87-10,10,4.000000,9,1,0.003078,0.813655,-18.634470
M87-10,10,4.000000,9,2,0.003062,0.809351,-19.064887
M87-10,10,4.000000,9,3,0.003078,0.813662,-18.633783
M87-10,10,4.000000,9,4,0.003077,0.813432,-18.656778
M87-10,10,4.000000,9,5,0.003046,0.805171,-19.482856
M87-10,10,4.000000,9,6,0.003037,0.802762,-19.723809
M87-10,10,4.000000,9,7,0.003076,0.812955,-18.704488
M87-10,10,4.000000,9,8,0.003132,0.827954,-17.204634
M87-10,10,4.000000,9,9,0.003239,0.856101,-14.389871
M87-10,11,5.000000,2,1,0.004088,1.079103,7.910335
M87-10,11,5.000000,2,2,0.003862,1.019682,1.968219
M87-10,11,5.000000,3,1,0.004121,1.087945,8.794471
M87-10,11,5.000000,3,2,0.003889,1.026631,2.663067
M87-10,11,5.000000,3,3,0.003913,1.032938,3.293764
M87-10,11,5.000000,4,2,0.004157,1.097528,9.752792
M87-10,11,5.000000,4,3,0.004197,1.107990,10.799025
M87-10,11,5.000000,5,1,0.004254,1.123051,12.305146
M87-10,11,5.000000,5,2,0.004040,1.066466,6.646566
M87-10,11,5.000000,5,3,0.004073,1.075186,7.518558
M87-10,11,5.000000,5,4,0.004380,1.156252,15.625212
M87-10,11,5.000000,5,5,0.003926,1.036335,3.633532
M87-10,11,5.000000,6,1,0.003927,1.036636,3.663628
M87-10,11,5.000000,6,2,0.003726,0.983752,-1.624824
M87-10,11,5.000000,6,3,0.003773,0.996173,-0.382703
