case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
B005,uniform,0.75,0.0,0.0,0.25,0.0,0.0,0,0.00558275,0.0,0.0,0.0167482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B005,uniform,0.75,0.0,0.0,0.25,0.1,2.631578947368421,1,0.00558014,5.16486e-11,4.21869e-24,0.0167479,3.29654e-07,9.97772e-30,3.91944e-33,1.09066e-36,0.0,0.0,0.0,5.31198e-09,2.68215e-08
B005,uniform,0.75,0.0,0.0,0.25,0.400001,10.526342105263158,2,0.00557242,8.31657e-10,3.89327e-21,0.0167468,1.2047e-06,1.63161e-25,8.341810000000001e-29,9.295570000000001e-32,9.96876e-36,1.4137899999999999e-35,0.0,4.88293e-08,2.72844e-08
B005,uniform,0.75,0.0,0.0,0.25,0.700001,18.42107894736842,3,0.00556486,2.54165e-09,5.71419e-20,0.0167457,1.91948e-06,7.448380000000001e-24,4.72841e-27,9.19886e-30,1.72413e-33,2.44026e-33,6.079079999999999e-37,9.80004e-08,2.72832e-08
B005,uniform,0.75,0.0,0.0,0.25,1.0,26.31578947368421,4,0.00555744,5.17774e-09,3.06752e-19,0.0167446,2.50359e-06,8.12251e-23,6.245680000000001e-26,1.73492e-28,4.64377e-32,6.559890000000001e-32,2.4464e-35,1.45228e-07,2.72804e-08
B005,uniform,0.75,0.0,0.0,0.25,1.3,34.21052631578947,5,0.00555012,8.73515e-09,1.0359900000000002e-18,0.0167435,2.98107e-06,4.58652e-22,4.17498e-25,1.50767e-27,5.25064e-31,7.40441e-31,3.68946e-34,1.90001e-07,2.72778e-08
B005,uniform,0.75,0.0,0.0,0.25,1.6,42.10526315789474,6,0.00554289,1.31995e-08,2.67636e-18,0.0167424,3.37141e-06,1.77679e-21,1.87821e-24,8.36107e-27,3.58549e-30,5.04896e-30,3.1475500000000004e-33,2.32402e-07,2.72749e-08
B005,uniform,0.75,0.0,0.0,0.25,2.0,52.631578947368425,7,0.00553336,2.05486e-08,7.32882e-18,0.0167409,3.78355e-06,7.496149999999999e-21,9.43934e-24,5.265760000000001e-26,2.8285100000000004e-29,3.97474e-29,3.1497200000000003e-32,2.85463e-07,2.72664e-08
B005,uniform,0.75,0.0,0.0,0.25,2.50001,65.78973684210527,8,0.00552158,3.19783e-08,1.97604e-17,0.0167391,4.16606e-06,3.1151399999999997e-20,4.73086e-23,3.3089000000000005e-25,2.2283500000000003e-28,3.12404e-28,3.15038e-31,3.46593e-07,2.72565e-08
B005,uniform,0.75,0.0,0.0,0.25,3.00001,78.94763157894737,9,0.00550991,4.58379e-08,4.40128e-17,0.0167373,4.44092e-06,9.8678e-20,1.76103e-22,1.48322e-24,1.2019499999999999e-27,1.68112e-27,2.0605600000000002e-30,4.02418e-07,2.7252e-08
B005,uniform,0.75,0.0,0.0,0.25,4.00001,105.26342105263156,10,0.00548679,8.08024e-08,1.53149e-16,0.0167336,4.78151e-06,5.99302e-19,1.3937399999999999e-21,1.57257e-23,1.7088700000000002e-26,2.38118e-26,3.9584000000000003e-29,4.99976e-07,2.7216e-08
B005,uniform,0.75,0.0,0.0,0.25,5.00001,131.5792105263158,11,0.00546384,1.25178e-07,3.96831e-16,0.0167299,4.96275e-06,2.40017e-18,6.90746e-21,9.79394e-23,1.33697e-25,1.85405e-25,3.90412e-28,5.81236e-07,2.72039e-08
B005,uniform,0.75,0.0,0.0,0.25,6.00001,157.89499999999998,12,0.00544099,1.787e-07,8.56964e-16,0.0167262,5.06102e-06,7.40761e-18,2.5464899999999997e-20,4.35051e-22,7.16406e-25,9.88872e-25,2.53198e-27,6.48838e-07,2.71898e-08
