case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
A011,uniform,0.9,0.0,0.03,0.0,0.0,0.0,0,0.0,6.69064e-05,0.00216331,0.0200719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A011,uniform,0.9,0.0,0.03,0.0,0.1,2.631578947368421,1,3.47163e-07,6.43795e-05,0.00216188,0.020061,1.03566e-05,3.95188e-07,8.63192e-09,1.9323e-10,1.23041e-12,1.54492e-14,1.33157e-15,2.17172e-09,8.02078e-10
A011,uniform,0.9,0.0,0.03,0.0,0.400002,10.526368421052632,2,4.98136e-06,5.75089e-05,0.00215763,0.0200286,3.68529e-05,3.20182e-06,2.03999e-07,1.75047e-08,4.48013e-10,5.59701e-12,2.79346e-12,4.386e-09,8.57563e-10
A011,uniform,0.9,0.0,0.03,0.0,0.700003,18.42113157894737,3,1.35173e-05,5.18881e-05,0.00215365,0.0199988,5.58055e-05,5.75982e-06,5.93798e-07,8.52362e-08,3.81526e-09,5.03408e-11,4.47464e-11,5.12161e-09,9.70217e-10
A011,uniform,0.9,0.0,0.03,0.0,1.0,26.31578947368421,4,2.44069e-05,4.74186e-05,0.00215003,0.0199723,6.81426e-05,7.67308e-06,1.04635e-06,2.02262e-07,1.27101e-08,1.81095e-10,2.17375e-10,5.96402e-09,1.10824e-09
A011,uniform,0.9,0.0,0.03,0.0,1.30001,34.210789473684216,5,3.65404e-05,4.38468e-05,0.00214676,0.0199489,7.5443e-05,9.10007e-06,1.49094e-06,3.51311e-07,2.79366e-08,4.3087e-10,6.21823e-10,6.9088e-09,1.25914e-09
A011,uniform,0.9,0.0,0.03,0.0,1.60001,42.10552631578948,6,4.91675e-05,4.09469e-05,0.00214378,0.0199281,7.91418e-05,1.01945e-05,1.90154e-06,5.1729e-07,4.90407e-08,8.1584e-10,1.33193e-09,7.90788e-09,1.41531e-09
A011,uniform,0.9,0.0,0.03,0.0,2.00001,52.63184210526316,7,6.59078e-05,3.78335e-05,0.00214019,0.0199034,8.04147e-05,1.1302e-05,2.38805e-06,7.48963e-07,8.48672e-08,1.54505e-09,2.82578e-09,9.19271e-09,1.62179e-09
A011,uniform,0.9,0.0,0.03,0.0,2.50001,65.78973684210527,8,8.58057e-05,3.4784e-05,0.00213615,0.0198763,7.85793e-05,1.23464e-05,2.90684e-06,1.03875e-06,1.39281e-07,2.79568e-09,5.63624e-09,1.08147e-08,1.86829e-09
A011,uniform,0.9,0.0,0.03,0.0,3.00001,78.94763157894737,9,0.000104047,3.23721e-05,0.00213248,0.0198524,7.48596e-05,1.31678e-05,3.34415e-06,1.31971e-06,2.01629e-07,4.40093e-09,9.5249e-09,1.24131e-08,2.09646e-09
