case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
C005,uniform,0.75,0.25,0.0,0.0,5.00001,131.5792105263158,11,1.6001e-05,5.86241e-08,1.02189e-14,0.0166291,6.60137e-06,0.00538592,5.01527e-05,4.44046e-06,1.90425e-08,2.90849e-08,3.0898e-10,9.31969e-07,3.23926e-08
C005,uniform,0.75,0.25,0.0,0.0,6.00001,157.89499999999998,12,2.03507e-05,7.109e-08,1.8682e-14,0.016624,6.75365e-06,0.00535302,5.95494e-05,5.87973e-06,3.06237e-08,4.65949e-08,6.02038e-10,1.0523e-06,3.23799e-08
C005,uniform,0.75,0.25,0.0,0.0,7.00001,184.2107894736842,13,2.47408e-05,8.39172e-08,3.10219e-14,0.016619,6.85027e-06,0.00532019,6.88029e-05,7.42498e-06,4.55693e-08,6.90853e-08,1.05399e-09,1.156e-06,3.23661e-08
C005,uniform,0.75,0.25,0.0,0.0,8.00001,210.5265789473684,14,2.91427e-05,9.71442e-08,4.80406e-14,0.0166139,6.91637e-06,0.00528743,7.79241e-05,9.06214e-06,6.41029e-08,9.68392e-08,1.70552e-09,1.24541e-06,3.23509e-08
C005,uniform,0.75,0.25,0.0,0.0,10.0,263.15789473684214,15,3.79323e-05,1.24924e-07,9.93502e-14,0.0166037,7.00343e-06,0.00522211,9.57903e-05,1.25873e-05,1.12514e-07,1.68934e-07,3.78292e-09,1.38888e-06,3.22615e-08
C005,uniform,0.75,0.25,0.0,0.0,12.0,315.7894736842105,16,4.6655e-05,1.54692e-07,1.79448e-13,0.0165935,7.07048e-06,0.00515707,0.000113222,1.63684e-05,1.77254e-07,2.64601e-07,7.20033e-09,1.49505e-06,3.22271e-08
C005,uniform,0.75,0.25,0.0,0.0,14.0,368.42105263157896,17,5.52947e-05,1.86716e-07,2.95344e-13,0.0165831,7.12984e-06,0.00509231,0.000130247,2.03674e-05,2.59221e-07,3.84907e-07,1.23461e-08,1.57346e-06,3.21912e-08
C005,uniform,0.75,0.25,0.0,0.0,16.0,421.0526315789474,18,6.38453e-05,2.21191e-07,4.5424e-13,0.0165726,7.18529e-06,0.00502784,0.000146893,2.45448e-05,3.59231e-07,5.30633e-07,1.96195e-08,1.63083e-06,3.21531e-08
C005,uniform,0.75,0.25,0.0,0.0,18.0,473.6842105263158,19,7.23035e-05,2.58306e-07,6.63368e-13,0.0165621,7.23749e-06,0.00496367,0.000163183,2.8873e-05,4.77811e-07,7.02322e-07,2.94213e-08,1.6723e-06,3.21138e-08
C005,uniform,0.75,0.25,0.0,0.0,20.0,526.3157894736843,20,8.0665e-05,2.98298e-07,9.30307e-13,0.0165515,7.28539e-06,0.0048998,0.000179131,3.33301e-05,6.15482e-07,9.00311e-07,4.21763e-08,1.70169e-06,3.2073e-08
C005,uniform,0.75,0.25,0.0,0.0,24.0,631.578947368421,21,9.71075e-05,3.87666e-07,1.66763e-12,0.0165302,7.36547e-06,0.00477296,0.000210019,4.25966e-05,9.48955e-07,1.37538e-06,7.81076e-08,1.73501e-06,3.18799e-08
C005,uniform,0.75,0.25,0.0,0.0,28.0001,736.8447368421052,22,0.000113144,4.90713e-07,2.72764e-12,0.0165085,7.45418e-06,0.00464735,0.000239688,5.21727e-05,1.36242e-06,1.95709e-06,1.30705e-07,1.74612e-06,3.17917e-08
C005,uniform,0.75,0.25,0.0,0.0,34.0001,894.7394736842107,23,0.000136485,6.73755e-07,5.06115e-12,0.0164756,7.56565e-06,0.00446125,0.000281987,6.69738e-05,2.13443e-06,3.02516e-06,2.47439e-07,1.73991e-06,3.15467e-08
C005,uniform,0.75,0.25,0.0,0.0,42.0001,1105.2657894736844,24,0.000166241,9.76372e-07,9.89979e-12,0.0164309,7.70969e-06,0.00421752,0.000334562,8.71154e-05,3.44783e-06,4.80035e-06,4.88968e-07,1.71028e-06,3.12452e-08
C005,uniform,0.75,0.25,0.0,0.0,50.0001,1315.792105263158,25,0.000194443,1.35288e-06,1.72002e-11,0.0163853,7.8673e-06,0.0039789,0.000383051,0.000107279,5.08658e-06,6.9493e-06,8.4683e-07,1.66824e-06,3.10346e-08
