case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D004,uniform,0.7,0.06,0.02,0.0,0.0,0.0,0,0.0,0.000106544,0.00522066,0.0155377,0.0,0.0013318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D004,uniform,0.7,0.06,0.02,0.0,0.1,2.631578947368421,1,2.1866e-08,0.000106418,0.00522024,0.015537,6.45149e-07,0.00132872,1.10722e-06,6.60342e-09,1.49603e-12,7.6979e-13,4.56078e-16,7.83444e-09,2.20712e-08
D004,uniform,0.7,0.06,0.02,0.0,0.400001,10.526342105263158,2,3.33268e-07,0.00010604,0.00521895,0.0155348,2.37358e-06,0.00132007,4.36058e-06,9.84846e-08,9.03271e-11,4.62438e-11,1.51071e-13,6.61424e-08,2.22379e-08
D004,uniform,0.7,0.06,0.02,0.0,0.700002,18.42110526315789,3,9.60656e-07,0.00010566,0.00521765,0.0155327,3.79696e-06,0.00131164,7.52364e-06,2.78833e-07,4.61292e-10,2.34667e-10,1.4457e-12,1.21238e-07,2.2212e-08
D004,uniform,0.7,0.06,0.02,0.0,1.0,26.31578947368421,4,1.84623e-06,0.000105281,0.00521634,0.0155305,4.96974e-06,0.00130325,1.06109e-05,5.31072e-07,1.28128e-09,6.48233e-10,5.93926e-12,1.64371e-07,2.21864e-08
D004,uniform,0.7,0.06,0.02,0.0,1.3,34.21052631578947,5,2.94248e-06,0.000104901,0.00521502,0.0155283,5.93647e-06,0.00129488,1.36323e-05,8.43724e-07,2.68988e-09,1.35386e-09,1.65721e-11,1.975e-07,2.21538e-08
D004,uniform,0.7,0.06,0.02,0.0,1.6,42.10526315789474,6,4.21041e-06,0.000104521,0.00521368,0.0155261,6.73436e-06,0.00128653,1.65952e-05,1.20814e-06,4.80724e-09,2.40744e-09,3.70453e-11,2.22858e-07,2.21177e-08
D004,uniform,0.7,0.06,0.02,0.0,2.00001,52.63184210526316,7,6.11381e-06,0.000104014,0.0052119,0.0155232,7.58749e-06,0.00127543,2.04638e-05,1.76344e-06,8.90695e-09,4.43261e-09,8.73468e-11,2.47645e-07,2.2057e-08
D004,uniform,0.7,0.06,0.02,0.0,2.50001,65.78973684210527,8,8.75263e-06,0.000103381,0.00520965,0.0155194,8.39132e-06,0.00126161,2.5181e-05,2.55273e-06,1.63811e-08,8.09174e-09,2.04211e-10,2.68344e-07,2.19809e-08
D004,uniform,0.7,0.06,0.02,0.0,3.00001,78.94763157894737,9,1.15987e-05,0.000102748,0.00520738,0.0155157,8.98258e-06,0.00124785,2.97805e-05,3.4303e-06,2.68066e-08,1.31462e-08,4.06105e-10,2.81405e-07,2.19139e-08
D004,uniform,0.7,0.06,0.02,0.0,4.00001,105.26342105263156,10,1.76807e-05,0.000101485,0.00520281,0.0155081,9.74622e-06,0.00122054,3.86578e-05,5.40945e-06,5.76059e-08,2.78691e-08,1.18597e-09,2.94707e-07,2.17277e-08
D004,uniform,0.7,0.06,0.02,0.0,5.00001,131.5792105263158,11,2.40344e-05,0.000100225,0.00519819,0.0155005,1.01857e-05,0.0011935,4.71655e-05,7.61206e-06,1.03461e-07,4.93884e-08,2.69764e-09,2.99416e-07,2.15882e-08
D004,uniform,0.7,0.06,0.02,0.0,6.00002,157.89526315789473,12,3.04947e-05,9.89692e-05,0.00519353,0.0154928,1.04583e-05,0.00116675,5.53392e-05,9.98882e-06,1.65918e-07,7.81789e-08,5.24865e-09,3.00609e-07,2.14468e-08
D004,uniform,0.7,0.06,0.02,0.0,7.00002,184.21105263157892,13,3.69751e-05,9.77187e-05,0.00518883,0.015485,1.06416e-05,0.00114028,6.32032e-05,1.25048e-05,2.46246e-07,1.14555e-07,9.16205e-09,3.00199e-07,2.13009e-08
D004,uniform,0.7,0.06,0.02,0.0,8.00002,210.52684210526317,14,4.34304e-05,9.64738e-05,0.0051841,0.0154771,1.07795e-05,0.00111411,7.07768e-05,1.51324e-05,3.45516e-07,1.58712e-07,1.47843e-08,2.99178e-07,2.11565e-08
D004,uniform,0.7,0.06,0.02,0.0,10.0,263.15789473684214,15,5.61919e-05,9.40024e-05,0.00517455,0.0154612,1.09801e-05,0.00106267,8.508e-05,2.06643e-05,6.03846e-07,2.70545e-07,3.25726e-08,2.96295e-07,2.07841e-08
D004,uniform,0.7,0.06,0.02,0.0,12.0,315.7894736842105,16,6.86682e-05,9.15577e-05,0.00516488,0.0154451,1.11543e-05,0.00101246,9.83684e-05,2.64072e-05,9.47363e-07,4.13954e-07,6.16083e-08,2.92608e-07,2.04882e-08
D004,uniform,0.7,0.06,0.02,0.0,14.0,368.42105263157896,17,8.08353e-05,8.91413e-05,0.00515511,0.0154287,1.13187e-05,0.000963504,0.000110689,3.22708e-05,1.3801e-06,5.87937e-07,1.04814e-07,2.88419e-07,2.01877e-08
D004,uniform,0.7,0.06,0.02,0.0,16.0001,421.05526315789473,18,9.26821e-05,8.67556e-05,0.00514524,0.0154121,1.14758e-05,0.000915832,0.00012209,3.81723e-05,1.90463e-06,7.90904e-07,1.65294e-07,2.83978e-07,1.98856e-08
D004,uniform,0.7,0.06,0.02,0.0,18.0001,473.6868421052632,19,0.000104203,8.44015e-05,0.00513527,0.0153953,1.16325e-05,0.000869469,0.000132596,4.40525e-05,2.52328e-06,1.02079e-06,2.45755e-07,2.79167e-07,1.95772e-08
D004,uniform,0.7,0.06,0.02,0.0,20.0001,526.3184210526316,20,0.000115394,8.20806e-05,0.00512521,0.0153783,1.17844e-05,0.000824426,0.000142246,4.98502e-05,3.23701e-06,1.27513e-06,3.49178e-07,2.74111e-07,1.92669e-08
D004,uniform,0.7,0.06,0.02,0.0,24.0001,631.5815789473685,21,0.00013682,7.75452e-05,0.00510482,0.0153436,1.20449e-05,0.0007384,0.000158998,6.10925e-05,4.95e-06,1.84566e-06,6.3449e-07,2.64027e-07,1.85193e-08
D004,uniform,0.7,0.06,0.02,0.0,28.0001,736.8447368421052,22,0.000156868,7.31582e-05,0.00508408,0.015308,1.23512e-05,0.000657905,0.000172554,7.152e-05,7.04852e-06,2.47946e-06,1.03825e-06,2.52727e-07,1.7883e-08
D004,uniform,0.7,0.06,0.02,0.0,34.0001,894.7394736842107,23,0.000184497,6.68767e-05,0.00505233,0.0152529,1.27567e-05,0.00054776,0.000187107,8.52444e-05,1.08967e-05,3.49048e-06,1.89591e-06,2.36323e-07,1.68246e-08
D004,uniform,0.7,0.06,0.02,0.0,42.0001,1105.2657894736844,24,0.000216659,5.91016e-05,0.00500877,0.0151761,1.33357e-05,0.00042117,0.000196447,9.90411e-05,1.72609e-05,4.81312e-06,3.54613e-06,2.14334e-07,1.5468e-08
D004,uniform,0.7,0.06,0.02,0.0,50.0002,1315.7947368421053,25,0.000243432,5.20715e-05,0.00496379,0.0150954,1.40456e-05,0.000317831,0.000195458,0.000106919,2.48612e-05,5.9264e-06,5.76661e-06,1.9235e-07,1.42158e-08
