case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D015,uniform,0.8,0.06,0.05,0.0,4.00001,105.26342105263156,10,1.9214e-05,0.000148439,0.00294608,0.0177659,1.0587e-05,0.0012212,3.81326e-05,5.33206e-06,5.59264e-08,2.74533e-08,1.14709e-09,2.99636e-07,2.18905e-08
D015,uniform,0.8,0.06,0.05,0.0,5.00002,131.57947368421054,11,2.61195e-05,0.000146621,0.00294276,0.0177576,1.1065e-05,0.0011935,4.65156e-05,7.50722e-06,1.0051e-07,4.8683e-08,2.61302e-09,3.04752e-07,2.1749e-08
D015,uniform,0.8,0.06,0.05,0.0,6.00002,157.89526315789473,12,3.31421e-05,0.000144807,0.00293941,0.0177491,1.13615e-05,0.00116609,5.45648e-05,9.85502e-06,1.61278e-07,7.7102e-08,5.07846e-09,3.061e-07,2.16059e-08
D015,uniform,0.8,0.06,0.05,0.0,7.00002,184.21105263157892,13,4.01888e-05,0.000143,0.00293604,0.0177407,1.15627e-05,0.00113896,6.23059e-05,1.234e-05,2.39448e-07,1.13024e-07,8.87537e-09,3.05817e-07,2.14618e-08
D015,uniform,0.8,0.06,0.05,0.0,8.00002,210.52684210526317,14,4.72098e-05,0.0001412,0.00293263,0.0177321,1.17118e-05,0.00111213,6.97557e-05,1.4936e-05,3.3609e-07,1.56644e-07,1.43198e-08,3.04706e-07,2.13136e-08
D015,uniform,0.8,0.06,0.05,0.0,10.0,263.15789473684214,15,6.10919e-05,0.000137622,0.00292578,0.0177148,1.19288e-05,0.00105936,8.38175e-05,2.03989e-05,5.87678e-07,2.67157e-07,3.15809e-08,3.01676e-07,2.09363e-08
D015,uniform,0.8,0.06,0.05,0.0,12.0,315.7894736842105,16,7.46685e-05,0.000134077,0.00291883,0.0176973,1.21181e-05,0.00100783,9.68601e-05,2.60746e-05,9.22402e-07,4.08942e-07,5.97255e-08,2.97636e-07,2.06326e-08
D015,uniform,0.8,0.06,0.05,0.0,14.0,368.42105263157896,17,8.7914e-05,0.000130566,0.00291182,0.0176794,1.22956e-05,0.000957554,0.00010894,3.18655e-05,1.34437e-06,5.81029e-07,1.0163e-07,2.93224e-07,2.03282e-08
D015,uniform,0.8,0.06,0.05,0.0,16.0001,421.05526315789473,18,0.000100818,0.000127093,0.00290474,0.0176614,1.2471e-05,0.000908569,0.000120095,3.76972e-05,1.85637e-06,7.81832e-07,1.60285e-07,2.88391e-07,2.00178e-08
D015,uniform,0.8,0.06,0.05,0.0,18.0001,473.6868421052632,19,0.000113372,0.000123659,0.00289759,0.0176431,1.26385e-05,0.000860898,0.000130364,4.34986e-05,2.46029e-06,1.0093e-06,2.38618e-07,2.83205e-07,1.97017e-08
D015,uniform,0.8,0.06,0.05,0.0,20.0001,526.3184210526316,20,0.000125573,0.000120265,0.00289038,0.0176246,1.28084e-05,0.000814563,0.000139766,4.92225e-05,3.15779e-06,1.261e-06,3.39074e-07,2.77733e-07,1.93803e-08
D015,uniform,0.8,0.06,0.05,0.0,24.0001,631.5815789473685,21,0.000148961,0.000113603,0.00287578,0.0175868,1.30969e-05,0.000725974,0.000156017,6.03142e-05,4.83424e-06,1.82564e-06,6.16483e-07,2.6681e-07,1.86073e-08
D015,uniform,0.8,0.06,0.05,0.0,28.0001,736.8447368421052,22,0.000170877,0.00010712,0.00286095,0.017548,1.34409e-05,0.000642986,0.000169048,7.05822e-05,6.89207e-06,2.45268e-06,1.00945e-06,2.54805e-07,1.79481e-08
D015,uniform,0.8,0.06,0.05,0.0,34.0001,894.7394736842107,23,0.000201149,9.77517e-05,0.00283825,0.0174879,1.39016e-05,0.000529312,0.000182733,8.40603e-05,1.06743e-05,3.4516e-06,1.84866e-06,2.36992e-07,1.68395e-08
D015,uniform,0.8,0.06,0.05,0.0,42.0002,1105.2684210526315,24,0.000236493,8.59807e-05,0.00280716,0.017404,1.45671e-05,0.000398558,0.000190737,9.7421e-05,1.69558e-05,4.75179e-06,3.47101e-06,2.13251e-07,1.54051e-08
D015,uniform,0.8,0.06,0.05,0.0,50.0002,1315.7947368421053,25,0.000265987,7.51164e-05,0.0027751,0.0173153,1.53963e-05,0.000291995,0.000188059,0.000104701,2.44943e-05,5.82848e-06,5.6645e-06,1.89515e-07,1.40685e-08
