case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M70-30,4,1.000000,8,7,0.003773,0.993831,-0.616853
M70-30,4,1.000000,8,8,0.003002,0.790836,-20.916401
M70-30,4,1.000000,9,1,0.003100,0.816727,-18.327285
M70-30,4,1.000000,9,2,0.003075,0.810081,-18.991890
M70-30,4,1.000000,9,3,0.003075,0.810065,-18.993471
M70-30,4,1.000000,9,4,0.003078,0.810792,-18.920767
M70-30,4,1.000000,9,5,0.003077,0.810647,-18.935255
M70-30,4,1.000000,9,6,0.003052,0.803946,-19.605393
M70-30,4,1.000000,9,7,0.003078,0.810874,-18.912601
M70-30,4,1.000000,9,8,0.003152,0.830212,-16.978844
M70-30,4,1.000000,9,9,0.003276,0.862936,-13.706393
M70-30,5,1.300000,2,1,0.004284,1.129052,12.905153
M70-30,5,1.300000,2,2,0.004036,1.063698,6.369828
M70-30,5,1.300000,3,1,0.004304,1.134407,13.440715
M70-30,5,1.300000,3,2,0.004050,1.067494,6.749359
M70-30,5,1.300000,3,3,0.004051,1.067633,6.763328
M70-30,5,1.300000,4,2,0.004279,1.127871,12.787077
M70-30,5,1.300000,4,3,0.004316,1.137570,13.756991
M70-30,5,1.300000,5,1,0.004367,1.150883,15.088251
M70-30,5,1.300000,5,2,0.004141,1.091322,9.132239
M70-30,5,1.300000,5,3,0.004142,1.091734,9.173355
M70-30,5,1.300000,5,4,0.004477,1.179875,17.987452
M70-30,5,1.300000,5,5,0.003864,1.018516,1.851555
M70-30,5,1.300000,6,1,0.003866,1.019058,1.905849
M70-30,5,1.300000,6,2,0.003677,0.969031,-3.096853
M70-30,5,1.300000,6,3,0.003694,0.973554,-2.644578
M70-30,5,1.300000,6,4,0.003989,1.051245,5.124489
M70-30,5,1.300000,6,5,0.004145,1.092458,9.245835
M70-30,5,1.300000,7,2,0.003981,1.049297,4.929716
M70-30,5,1.300000,7,3,0.003989,1.051271,5.127125
M70-30,5,1.300000,7,5,0.004162,1.096889,9.688885
M70-30,5,1.300000,7,6,0.004009,1.056645,5.664531
M70-30,5,1.300000,7,7,0.003778,0.995857,-0.414302
M70-30,5,1.300000,8,1,0.004112,1.083642,8.364214
M70-30,5,1.300000,8,2,0.003892,1.025869,2.586898
M70-30,5,1.300000,8,3,0.003901,1.028267,2.826741
M70-30,5,1.300000,8,4,0.004114,1.084188,8.418772
M70-30,5,1.300000,8,5,0.003889,1.024981,2.498077
M70-30,5,1.300000,8,6,0.003761,0.991142,-0.885817
M70-30,5,1.300000,8,7,0.003767,0.992905,-0.709493
M70-30,5,1.300000,8,8,0.003009,0.793000,-20.700009
M70-30,5,1.300000,9,1,0.003077,0.811033,-18.896706
M70-30,5,1.300000,9,2,0.003082,0.812314,-18.768614
M70-30,5,1.300000,9,3,0.003093,0.815142,-18.485810
M70-30,5,1.300000,9,4,0.003095,0.815759,-18.424136
M70-30,5,1.300000,9,5,0.003066,0.808152,-19.184781
M70-30,5,1.300000,9,6,0.003036,0.800069,-19.993131
M70-30,5,1.300000,9,7,0.003060,0.806384,-19.361633
M70-30,5,1.300000,9,8,0.003160,0.832922,-16.707810
M70-30,5,1.300000,9,9,0.003259,0.858872,-14.112761
M70-30,6,1.600000,2,1,0.004296,1.131729,13.172908
M70-30,6,1.600000,2,2,0.004032,1.062193,6.219340
M70-30,6,1.600000,3,1,0.004302,1.133360,13.335985
M70-30,6,1.600000,3,2,0.004060,1.069554,6.955427
M70-30,6,1.600000,3,3,0.004050,1.067096,6.709625
M70-30,6,1.600000,4,2,0.004311,1.135649,13.564925
M70-30,6,1.600000,4,3,0.004328,1.140160,14.015956
M70-30,6,1.600000,5,1,0.004380,1.153928,15.392759
M70-30,6,1.600000,5,2,0.004122,1.085901,8.590150
M70-30,6,1.600000,5,3,0.004145,1.092061,9.206102
M70-30,6,1.600000,5,4,0.004497,1.184733,18.473310
M70-30,6,1.600000,5,5,0.003888,1.024193,2.419300
M70-30,6,1.600000,6,1,0.003901,1.027763,2.776278
M70-30,6,1.600000,6,2,0.003672,0.967419,-3.258103
M70-30,6,1.600000,6,3,0.003682,0.970032,-2.996758
M70-30,6,1.600000,6,4,0.003971,1.046191,4.619129
M70-30,6,1.600000,6,5,0.004157,1.095151,9.515132
M70-30,6,1.600000,7,2,0.003987,1.050333,5.033276
M70-30,6,1.600000,7,3,0.004007,1.055731,5.573091
M70-30,6,1.600000,7,5,0.004149,1.093112,9.311220
M70-30,6,1.600000,7,6,0.004014,1.057567,5.756717
M70-30,6,1.600000,7,7,0.003783,0.996515,-0.348533
M70-30,6,1.600000,8,1,0.004083,1.075595,7.559523
M70-30,6,1.600000,8,2,0.003882,1.022599,2.259911
M70-30,6,1.600000,8,3,0.003897,1.026706,2.670634
M70-30,6,1.600000,8,4,0.004130,1.087983,8.798277
M70-30,6,1.600000,8,5,0.003894,1.025958,2.595813
M70-30,6,1.600000,8,6,0.003752,0.988487,-1.151273
M70-30,6,1.600000,8,7,0.003798,1.000701,0.070093
M70-30,6,1.600000,8,8,0.002997,0.789595,-21.040520
M70-30,6,1.600000,9,1,0.003094,0.815022,-18.497781
M70-30,6,1.600000,9,2,0.003077,0.810625,-18.937484
M70-30,6,1.600000,9,3,0.003071,0.809137,-19.086335
M70-30,6,1.600000,9,4,0.003070,0.808894,-19.110572
M70-30,6,1.600000,9,5,0.003069,0.808620,-19.137971
M70-30,6,1.600000,9,6,0.003031,0.798444,-20.155583
M70-30,6,1.600000,9,7,0.003053,0.804358,-19.564238
M70-30,6,1.600000,9,8,0.003149,0.829575,-17.042469
M70-30,6,1.600000,9,9,0.003254,0.857327,-14.267260
M70-30,7,2.000000,2,1,0.004268,1.123617,12.361681
M70-30,7,2.000000,2,2,0.004045,1.065022,6.502242
M70-30,7,2.000000,3,1,0.004283,1.127745,12.774514
M70-30,7,2.000000,3,2,0.004064,1.070022,7.002223
M70-30,7,2.000000,3,3,0.004077,1.073508,7.350814
M70-30,7,2.000000,4,2,0.004314,1.135775,13.577538
M70-30,7,2.000000,4,3,0.004334,1.140981,14.098055
M70-30,7,2.000000,5,1,0.004369,1.150364,15.036407
M70-30,7,2.000000,5,2,0.004140,1.089890,8.988982
M70-30,7,2.000000,5,3,0.004162,1.095793,9.579270
M70-30,7,2.000000,5,4,0.004508,1.186890,18.688980
M70-30,7,2.000000,5,5,0.003877,1.020759,2.075871
M70-30,7,2.000000,6,1,0.003890,1.024124,2.412351
M70-30,7,2.000000,6,2,0.003682,0.969405,-3.059530
M70-30,7,2.000000,6,3,0.003680,0.968854,-3.114557
M70-30,7,2.000000,6,4,0.003976,1.046945,4.694518
M70-30,7,2.000000,6,5,0.004151,1.092986,9.298607
M70-30,7,2.000000,7,2,0.003978,1.047227,4.722690
M70-30,7,2.000000,7,3,0.004014,1.056900,5.690004
M70-30,7,2.000000,7,5,0.004161,1.095582,9.558207
M70-30,7,2.000000,7,6,0.004040,1.063703,6.370336
M70-30,7,2.000000,7,7,0.003780,0.995228,-0.477217
M70-30,7,2.000000,8,1,0.004068,1.071125,7.112540
M70-30,7,2.000000,8,2,0.003897,1.026061,2.606130
M70-30,7,2.000000,8,3,0.003889,1.023921,2.392078
M70-30,7,2.000000,8,4,0.004101,1.079864,7.986388
M70-30,7,2.000000,8,5,0.003886,1.023084,2.308353
M70-30,7,2.000000,8,6,0.003774,0.993606,-0.639401
M70-30,7,2.000000,8,7,0.003797,0.999667,-0.033316
M70-30,7,2.000000,8,8,0.003024,0.796299,-20.370083
M70-30,7,2.000000,9,1,0.003076,0.809790,-19.021004
M70-30,7,2.000000,9,2,0.003084,0.812004,-18.799580
M70-30,7,2.000000,9,3,0.003074,0.809332,-19.066816
M70-30,7,2.000000,9,4,0.003098,0.815540,-18.445986
M70-30,7,2.000000,9,5,0.003057,0.804845,-19.515456
M70-30,7,2.000000,9,6,0.003043,0.801059,-19.894062
M70-30,7,2.000000,9,7,0.003052,0.803439,-19.656051
M70-30,7,2.000000,9,8,0.003152,0.829826,-17.017395
M70-30,7,2.000000,9,9,0.003263,0.859217,-14.078329
M70-30,8,2.500000,2,1,0.004259,1.121355,12.135466
M70-30,8,2.500000,2,2,0.004032,1.061639,6.163889
M70-30,8,2.500000,3,1,0.004272,1.124907,12.490685
M70-30,8,2.500000,3,2,0.004051,1.066676,6.667620
M70-30,8,2.500000,3,3,0.004051,1.066626,6.662617
M70-30,8,2.500000,4,2,0.004322,1.137941,13.794120
M70-30,8,2.500000,4,3,0.004322,1.138149,13.814923
M70-30,8,2.500000,5,1,0.004382,1.153846,15.384575
M70-30,8,2.500000,5,2,0.004120,1.084882,8.488217
M70-30,8,2.500000,5,3,0.004164,1.096381,9.638136
M70-30,8,2.500000,5,4,0.004495,1.183706,18.370627
M70-30,8,2.500000,5,5,0.003874,1.019976,1.997635
M70-30,8,2.500000,6,1,0.003895,1.025764,2.576413
M70-30,8,2.500000,6,2,0.003689,0.971328,-2.867207
M70-30,8,2.500000,6,3,0.003699,0.973908,-2.609153
M70-30,8,2.500000,6,4,0.003993,1.051361,5.136150
M70-30,8,2.500000,6,5,0.004146,1.091823,9.182329
M70-30,8,2.500000,7,2,0.003970,1.045479,4.547892
M70-30,8,2.500000,7,3,0.004011,1.056304,5.630402
M70-30,8,2.500000,7,5,0.004162,1.095847,9.584682
M70-30,8,2.500000,7,6,0.004019,1.058305,5.830525
M70-30,8,2.500000,7,7,0.003788,0.997328,-0.267182
M70-30,8,2.500000,8,1,0.004079,1.074036,7.403601
M70-30,8,2.500000,8,2,0.003885,1.022986,2.298610
M70-30,8,2.500000,8,3,0.003894,1.025424,2.542445
M70-30,8,2.500000,8,4,0.004103,1.080408,8.040836
M70-30,8,2.500000,8,5,0.003906,1.028592,2.859219
M70-30,8,2.500000,8,6,0.003766,0.991559,-0.844117
M70-30,8,2.500000,8,7,0.003777,0.994497,-0.550252
M70-30,8,2.500000,8,8,0.003015,0.793919,-20.608147
M70-30,8,2.500000,9,1,0.003089,0.813391,-18.660894
M70-30,8,2.500000,9,2,0.003095,0.814892,-18.510801
M70-30,8,2.500000,9,3,0.003079,0.810687,-18.931323
M70-30,8,2.500000,9,4,0.003083,0.811893,-18.810723
M70-30,8,2.500000,9,5,0.003070,0.808320,-19.168048
M70-30,8,2.500000,9,6,0.003048,0.802632,-19.736820
M70-30,8,2.500000,9,7,0.003078,0.810387,-18.961342
M70-30,8,2.500000,9,8,0.003154,0.830544,-16.945625
M70-30,8,2.500000,9,9,0.003275,0.862300,-13.769983
M70-30,9,3.000000,2,1,0.004275,1.126121,12.612140
M70-30,9,3.000000,2,2,0.004025,1.060149,6.014857
M70-30,9,3.000000,3,1,0.004266,1.123603,12.360324
M70-30,9,3.000000,3,2,0.004045,1.065446,6.544568
M70-30,9,3.000000,3,3,0.004062,1.069850,6.984984
M70-30,9,3.000000,4,2,0.004314,1.136270,13.627046
M70-30,9,3.000000,4,3,0.004333,1.141391,14.139109
M70-30,9,3.000000,5,1,0.004370,1.150969,15.096855
M70-30,9,3.000000,5,2,0.004132,1.088396,8.839630
M70-30,9,3.000000,5,3,0.004160,1.095867,9.586651
M70-30,9,3.000000,5,4,0.004483,1.180892,18.089155
M70-30,9,3.000000,5,5,0.003870,1.019321,1.932054
M70-30,9,3.000000,6,1,0.003890,1.024702,2.470194
M70-30,9,3.000000,6,2,0.003656,0.963120,-3.687990
M70-30,9,3.000000,6,3,0.003697,0.973917,-2.608286
M70-30,9,3.000000,6,4,0.003999,1.053461,5.346068
M70-30,9,3.000000,6,5,0.004151,1.093485,9.348532
M70-30,9,3.000000,7,2,0.003986,1.049931,4.993103
M70-30,9,3.000000,7,3,0.003992,1.051422,5.142191
M70-30,9,3.000000,7,5,0.004155,1.094518,9.451787
M70-30,9,3.000000,7,6,0.004044,1.065219,6.521915
M70-30,9,3.000000,7,7,0.003770,0.993056,-0.694374
M70-30,9,3.000000,8,1,0.004089,1.077094,7.709352
M70-30,9,3.000000,8,2,0.003879,1.021828,2.182817
M70-30,9,3.000000,8,3,0.003904,1.028384,2.838436
M70-30,9,3.000000,8,4,0.004101,1.080281,8.028074
M70-30,9,3.000000,8,5,0.003887,1.023730,2.372997
M70-30,9,3.000000,8,6,0.003774,0.994036,-0.596386
M70-30,9,3.000000,8,7,0.003774,0.994028,-0.597177
M70-30,9,3.000000,8,8,0.003005,0.791642,-20.835764
M70-30,9,3.000000,9,1,0.003089,0.813776,-18.622358
M70-30,9,3.000000,9,2,0.003092,0.814356,-18.564408
M70-30,9,3.000000,9,3,0.003076,0.810344,-18.965576
M70-30,9,3.000000,9,4,0.003094,0.814967,-18.503298
M70-30,9,3.000000,9,5,0.003074,0.809699,-19.030111
M70-30,9,3.000000,9,6,0.003049,0.803093,-19.690735
M70-30,9,3.000000,9,7,0.003087,0.813202,-18.679780
M70-30,9,3.000000,9,8,0.003145,0.828409,-17.159134
M70-30,9,3.000000,9,9,0.003265,0.860025,-13.997463
M70-30,10,4.000000,2,1,0.004268,1.124613,12.461260
M70-30,10,4.000000,2,2,0.004041,1.064688,6.468775
M70-30,10,4.000000,3,1,0.004268,1.124494,12.449403
M70-30,10,4.000000,3,2,0.004050,1.067083,6.708285
M70-30,10,4.000000,3,3,0.004038,1.064016,6.401586
M70-30,10,4.000000,4,2,0.004283,1.128565,12.856490
M70-30,10,4.000000,4,3,0.004307,1.134723,13.472259
M70-30,10,4.000000,5,1,0.004378,1.153543,15.354347
M70-30,10,4.000000,5,2,0.004116,1.084531,8.453095
M70-30,10,4.000000,5,3,0.004165,1.097495,9.749452
M70-30,10,4.000000,5,4,0.004463,1.176058,17.605844
M70-30,10,4.000000,5,5,0.003885,1.023723,2.372342
M70-30,10,4.000000,6,1,0.003896,1.026614,2.661388
M70-30,10,4.000000,6,2,0.003680,0.969661,-3.033884
M70-30,10,4.000000,6,3,0.003713,0.978356,-2.164377
M70-30,10,4.000000,6,4,0.003982,1.049337,4.933700
M70-30,10,4.000000,6,5,0.004158,1.095618,9.561849
M70-30,10,4.000000,7,2,0.003989,1.051036,5.103649
M70-30,10,4.000000,7,3,0.003996,1.052810,5.280975
M70-30,10,4.000000,7,5,0.004148,1.092881,9.288086
M70-30,10,4.000000,7,6,0.004002,1.054391,5.439068
M70-30,10,4.000000,7,7,0.003796,1.000075,0.007547
M70-30,10,4.000000,8,1,0.004100,1.080386,8.038630
M70-30,10,4.000000,8,2,0.003884,1.023407,2.340724
M70-30,10,4.000000,8,3,0.003907,1.029378,2.937786
M70-30,10,4.000000,8,4,0.004113,1.083727,8.372732
M70-30,10,4.000000,8,5,0.003903,1.028440,2.843984
M70-30,10,4.000000,8,6,0.003773,0.994015,-0.598474
M70-30,10,4.000000,8,7,0.003775,0.994708,-0.529176
M70-30,10,4.000000,8,8,0.002998,0.789987,-21.001326
M70-30,10,4.000000,9,1,0.003083,0.812330,-18.766956
M70-30,10,4.000000,9,2,0.003092,0.814741,-18.525866
M70-30,10,4.000000,9,3,0.003088,0.813766,-18.623356
M70-30,10,4.000000,9,4,0.003084,0.812507,-18.749303
M70-30,10,4.000000,9,5,0.003078,0.810923,-18.907659
M70-30,10,4.000000,9,6,0.003050,0.803762,-19.623816
M70-30,10,4.000000,9,7,0.003068,0.808331,-19.166930
M70-30,10,4.000000,9,8,0.003150,0.829876,-17.012397
M70-30,10,4.000000,9,9,0.003246,0.855403,-14.459734
M70-30,11,5.000000,2,1,0.004280,1.128625,12.862476
M70-30,11,5.000000,2,2,0.004030,1.062587,6.258733
M70-30,11,5.000000,3,1,0.004261,1.123499,12.349850
M70-30,11,5.000000,3,2,0.004058,1.070126,7.012641
M70-30,11,5.000000,3,3,0.004043,1.066153,6.615250
M70-30,11,5.000000,4,2,0.004286,1.130268,13.026758
M70-30,11,5.000000,4,3,0.004314,1.137614,13.761416
M70-30,11,5.000000,5,1,0.004346,1.145902,14.590213
M70-30,11,5.000000,5,2,0.004136,1.090695,9.069470
M70-30,11,5.000000,5,3,0.004159,1.096818,9.681773
M70-30,11,5.000000,5,4,0.004455,1.174890,17.489024
M70-30,11,5.000000,5,5,0.003907,1.030306,3.030565
M70-30,11,5.000000,6,1,0.003879,1.022999,2.299863
M70-30,11,5.000000,6,2,0.003687,0.972166,-2.783407
