case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
A006,uniform,0.3,0.0,0.05,0.0,0.0,0.0,0,0.0,0.000770353,0.0146367,0.00660303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A006,uniform,0.3,0.0,0.05,0.0,0.1,2.631578947368421,1,1.79944e-08,0.000767672,0.0146358,0.00660246,5.31279e-07,2.56828e-07,6.82601e-10,2.85303e-12,1.74987e-15,2.31429e-16,3.95782e-19,6.52891e-09,8.01415e-09
A006,uniform,0.3,0.0,0.05,0.0,0.400002,10.526368421052632,2,2.73461e-07,0.000759665,0.0146329,0.00660074,1.9528e-06,2.36139e-06,1.76502e-08,2.98217e-10,7.28609e-13,9.57104e-14,9.474e-16,3.92761e-08,8.05604e-09
A006,uniform,0.3,0.0,0.05,0.0,0.700003,18.42113157894737,3,7.85389e-07,0.000751723,0.0146299,0.00659902,3.11505e-06,4.83157e-06,6.16533e-08,1.86391e-09,8.10087e-12,1.05965e-12,1.98765e-14,5.38469e-08,8.06418e-09
A006,uniform,0.3,0.0,0.05,0.0,1.0,26.31578947368421,4,1.5032e-06,0.000743856,0.014627,0.00659729,4.06408e-06,7.27474e-06,1.32073e-07,5.79731e-09,3.65602e-11,4.76787e-12,1.3331e-13,5.86187e-08,8.06997e-09
A006,uniform,0.3,0.0,0.05,0.0,1.30001,34.210789473684216,5,2.38549e-06,0.000736063,0.0146241,0.00659555,4.83896e-06,9.65212e-06,2.27034e-07,1.3105e-08,1.08818e-10,1.41509e-11,5.29038e-13,6.02242e-08,8.07383e-09
A006,uniform,0.3,0.0,0.05,0.0,1.60001,42.10552631578948,6,3.39855e-06,0.000728346,0.0146211,0.00659381,5.47253e-06,1.19614e-05,3.44643e-07,2.46499e-08,2.54836e-10,3.30473e-11,1.55612e-12,6.094e-08,8.07819e-09
A006,uniform,0.3,0.0,0.05,0.0,2.00001,52.63184210526316,7,4.90623e-06,0.000718172,0.0146172,0.00659149,6.14175e-06,1.49378e-05,5.33627e-07,4.79502e-08,6.27615e-10,8.10876e-11,4.88968e-12,6.15782e-08,8.08279e-09
A006,uniform,0.3,0.0,0.05,0.0,2.50001,65.78973684210527,8,6.97341e-06,0.00070564,0.0146122,0.00658857,6.76324e-06,1.84998e-05,8.16227e-07,9.18202e-08,1.52323e-09,1.95872e-10,1.51204e-11,6.23091e-08,8.08805e-09
A006,uniform,0.3,0.0,0.05,0.0,3.00001,78.94763157894737,9,9.17601e-06,0.000693311,0.0146072,0.00658564,7.21171e-06,2.18945e-05,1.14402e-06,1.54119e-07,3.10631e-09,3.97528e-10,3.76301e-11,6.30409e-08,8.09238e-09
A006,uniform,0.3,0.0,0.05,0.0,4.00002,105.26368421052632,10,1.37968e-05,0.000669245,0.0145972,0.00657976,7.77536e-06,2.82201e-05,1.91299e-06,3.39647e-07,9.32833e-09,1.18179e-09,1.54828e-10,6.44743e-08,8.09606e-09
A006,uniform,0.3,0.0,0.05,0.0,5.00002,131.57947368421054,11,1.85098e-05,0.00064594,0.0145871,0.00657383,8.08689e-06,3.39768e-05,2.80077e-06,6.11015e-07,2.14002e-08,2.68262e-09,4.54039e-10,6.58078e-08,8.09542e-09
A006,uniform,0.3,0.0,0.05,0.0,6.00002,157.89526315789473,12,2.31895e-05,0.000623365,0.0145769,0.00656786,8.2717e-06,3.92224e-05,3.77877e-06,9.67366e-07,4.14617e-08,5.13986e-09,1.0777e-09,6.69997e-08,8.08818e-09
A006,uniform,0.3,0.0,0.05,0.0,7.00003,184.21131578947367,13,2.77745e-05,0.000601485,0.0145666,0.00656185,8.39352e-06,4.40084e-05,4.82389e-06,1.40498e-06,7.15705e-08,8.76822e-09,2.21256e-09,6.80613e-08,8.07539e-09
A006,uniform,0.3,0.0,0.05,0.0,8.00003,210.52710526315792,14,3.22375e-05,0.000580273,0.0145563,0.00655579,8.48605e-06,4.8379e-05,5.91948e-06,1.91661e-06,1.13618e-07,1.37481e-08,4.08287e-09,6.90226e-08,8.05915e-09
A006,uniform,0.3,0.0,0.05,0.0,10.0,263.15789473684214,15,4.07677e-05,0.000539752,0.0145352,0.00654353,8.6254e-06,5.60257e-05,8.20891e-06,3.13423e-06,2.39914e-07,2.82724e-08,1.11021e-08,7.06236e-08,8.00984e-09
A006,uniform,0.3,0.0,0.05,0.0,12.0,315.7894736842105,16,4.87437e-05,0.000501625,0.0145139,0.00653109,8.75814e-06,6.24176e-05,1.05687e-05,4.54965e-06,4.31513e-07,4.94322e-08,2.45914e-08,7.18715e-08,7.95032e-09
