case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D012,uniform,0.8,0.04,0.05,0.0,0.0,0.0,0,0.0,0.000177996,0.00338192,0.0177996,0.0,0.00088998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D012,uniform,0.8,0.04,0.05,0.0,0.1,2.631578947368421,1,2.69767e-08,0.000177725,0.00338157,0.0177987,7.96023e-07,0.000887031,1.0569e-06,6.95749e-09,2.16522e-12,8.11149e-13,7.16539e-16,7.66953e-09,1.84116e-08
D012,uniform,0.8,0.04,0.05,0.0,0.400001,10.526342105263158,2,4.11209e-07,0.000176909,0.00338049,0.0177961,2.93064e-06,0.000878714,4.15481e-06,1.04147e-07,1.31327e-10,4.88784e-11,2.38454e-13,6.15488e-08,1.85005e-08
D012,uniform,0.8,0.04,0.05,0.0,0.700002,18.42110526315789,3,1.18521e-06,0.000176092,0.0033794,0.0177934,4.69062e-06,0.000870582,7.1551e-06,2.95281e-07,6.72142e-10,2.4812e-10,2.28956e-12,1.0712e-07,1.84496e-08
D012,uniform,0.8,0.04,0.05,0.0,1.0,26.31578947368421,4,2.27757e-06,0.000175274,0.0033783,0.0177907,6.14309e-06,0.00086249,1.00721e-05,5.63163e-07,1.87134e-09,6.85624e-10,9.41689e-12,1.38403e-07,1.83957e-08
D012,uniform,0.8,0.04,0.05,0.0,1.3,34.21052631578947,5,3.62949e-06,0.000174454,0.00337719,0.017788,7.34165e-06,0.000854426,1.29155e-05,8.95461e-07,3.93682e-09,1.43223e-09,2.63598e-11,1.59306e-07,1.83368e-08
D012,uniform,0.8,0.04,0.05,0.0,1.6,42.10526315789474,6,5.1926e-06,0.000173633,0.00337607,0.0177853,8.33214e-06,0.000846389,1.56931e-05,1.28273e-06,7.04782e-09,2.54669e-09,5.90831e-11,1.73134e-07,1.82743e-08
D012,uniform,0.8,0.04,0.05,0.0,2.00001,52.63184210526316,7,7.538e-06,0.000172538,0.00337456,0.0177816,9.39304e-06,0.000835719,1.93038e-05,1.87255e-06,1.30852e-08,4.68738e-09,1.39639e-10,1.84513e-07,1.81832e-08
D012,uniform,0.8,0.04,0.05,0.0,2.50001,65.78973684210527,8,1.07874e-05,0.000171168,0.00337267,0.017777,1.03962e-05,0.000822457,2.36812e-05,2.71006e-06,2.4118e-08,8.54995e-09,3.26898e-10,1.91932e-07,1.80682e-08
D012,uniform,0.8,0.04,0.05,0.0,3.00001,78.94763157894737,9,1.4289e-05,0.000169797,0.00337076,0.0177724,1.11381e-05,0.000809285,2.79224e-05,3.63901e-06,3.95379e-08,1.38745e-08,6.51666e-10,1.95272e-07,1.79626e-08
D012,uniform,0.8,0.04,0.05,0.0,4.00001,105.26342105263156,10,2.17621e-05,0.000167058,0.0033669,0.017763,1.21052e-05,0.000783225,3.60267e-05,5.72586e-06,8.52043e-08,2.93247e-08,1.90922e-09,1.96993e-07,1.77082e-08
D012,uniform,0.8,0.04,0.05,0.0,5.00002,131.57947368421054,11,2.95524e-05,0.000164322,0.00336301,0.0177534,1.26752e-05,0.000757556,4.36885e-05,8.03481e-06,1.53354e-07,5.17726e-08,4.35314e-09,1.96269e-07,1.75015e-08
D012,uniform,0.8,0.04,0.05,0.0,6.00002,157.89526315789473,12,3.74557e-05,0.000161592,0.00335907,0.0177438,1.30416e-05,0.0007323,5.09454e-05,1.05079e-05,2.46345e-07,8.16018e-08,8.47934e-09,1.94954e-07,1.72929e-08
D012,uniform,0.8,0.04,0.05,0.0,7.00002,184.21105263157892,13,4.53656e-05,0.00015887,0.0033551,0.017734,1.3301e-05,0.000707467,5.78259e-05,1.31014e-05,3.66089e-07,1.19003e-07,1.48166e-08,1.93422e-07,1.70844e-08
D012,uniform,0.8,0.04,0.05,0.0,8.00003,210.52710526315792,14,5.32256e-05,0.000156157,0.00335109,0.0177242,1.35051e-05,0.000683071,6.43464e-05,1.57847e-05,5.14155e-07,1.6402e-07,2.39211e-08,1.91786e-07,1.68761e-08
D012,uniform,0.8,0.04,0.05,0.0,10.0,263.15789473684214,15,6.87037e-05,0.000150762,0.003343,0.0177042,1.38146e-05,0.000635617,7.63375e-05,2.1348e-05,8.99593e-07,2.76447e-07,5.27897e-08,1.88433e-07,1.63939e-08
