case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
A005,uniform,0.3,0.0,0.03,0.0,0.0,0.0,0,0.0,0.000462139,0.0149425,0.00660199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A005,uniform,0.3,0.0,0.03,0.0,0.1,2.631578947368421,1,2.47284e-08,0.000459504,0.0149413,0.00660122,7.3058e-07,3.3193e-07,1.27654e-09,6.65629e-12,6.51691e-15,5.36503e-16,1.75461e-18,5.94035e-09,5.09032e-09
A005,uniform,0.3,0.0,0.03,0.0,0.400002,10.526368421052632,2,3.74508e-07,0.00045167,0.0149376,0.00659886,2.68082e-06,3.02753e-06,3.38701e-08,7.13903e-10,2.79003e-12,2.2796e-13,4.34084e-15,2.80242e-08,5.11848e-09
A005,uniform,0.3,0.0,0.03,0.0,0.700003,18.42113157894737,3,1.07234e-06,0.000443966,0.0149338,0.0065965,4.27186e-06,6.14297e-06,1.18e-07,4.45336e-09,3.10164e-11,2.52425e-12,9.13593e-14,3.36817e-08,5.13948e-09
A005,uniform,0.3,0.0,0.03,0.0,1.0,26.31578947368421,4,2.04619e-06,0.000436406,0.0149301,0.00659414,5.56652e-06,9.17044e-06,2.50826e-07,1.37247e-08,1.38899e-10,1.12783e-11,6.09805e-13,3.48529e-08,5.16017e-09
A005,uniform,0.3,0.0,0.03,0.0,1.30001,34.210789473684216,5,3.23718e-06,0.000428987,0.0149263,0.00659177,6.61998e-06,1.20644e-05,4.2721e-07,3.06369e-08,4.08939e-10,3.31316e-11,2.40489e-12,3.53445e-08,5.18041e-09
A005,uniform,0.3,0.0,0.03,0.0,1.60001,42.10552631578948,6,4.59747e-06,0.000421709,0.0149225,0.00658941,7.47599e-06,1.48265e-05,6.42242e-07,5.68752e-08,9.46075e-10,7.64795e-11,6.99311e-12,3.57862e-08,5.20056e-09
A005,uniform,0.3,0.0,0.03,0.0,2.00001,52.63184210526316,7,6.60862e-06,0.000412218,0.0149175,0.00658625,8.3743e-06,1.83164e-05,9.81482e-07,1.08551e-07,2.2899e-09,1.84543e-10,2.16574e-11,3.63955e-08,5.22636e-09
A005,uniform,0.3,0.0,0.03,0.0,2.50001,65.78973684210527,8,9.34242e-06,0.000400686,0.0149112,0.00658229,9.2011e-06,2.23909e-05,1.47691e-06,2.02971e-07,5.43416e-09,4.36202e-10,6.58163e-11,3.71773e-08,5.25645e-09
A005,uniform,0.3,0.0,0.03,0.0,3.00001,78.94763157894737,9,1.22268e-05,0.000389511,0.0149048,0.00657833,9.78889e-06,2.61712e-05,2.03766e-06,3.325e-07,1.08337e-08,8.66031e-10,1.60727e-10,3.79655e-08,5.2849e-09
A005,uniform,0.3,0.0,0.03,0.0,4.00002,105.26368421052632,10,1.81843e-05,0.000368172,0.0148921,0.0065704,1.05074e-05,3.29503e-05,3.30784e-06,6.99099e-07,3.11106e-08,2.46323e-09,6.36297e-10,3.94393e-08,5.33426e-09
A005,uniform,0.3,0.0,0.03,0.0,5.00002,131.57947368421054,11,2.41339e-05,0.000348091,0.0148792,0.00656244,1.088e-05,3.88247e-05,4.71477e-06,1.20132e-06,6.83632e-08,5.35672e-09,1.79775e-09,4.08261e-08,5.37586e-09
A005,uniform,0.3,0.0,0.03,0.0,6.00002,157.89526315789473,12,2.99145e-05,0.000329169,0.0148663,0.00655446,1.10824e-05,4.39348e-05,6.20641e-06,1.82218e-06,1.27127e-07,9.84813e-09,4.11301e-09,4.20772e-08,5.40842e-09
A005,uniform,0.3,0.0,0.03,0.0,7.00003,184.21131578947367,13,3.54568e-05,0.000311317,0.0148532,0.00654644,1.12038e-05,4.8399e-05,7.74605e-06,2.54181e-06,2.11073e-07,1.61485e-08,8.15018e-09,4.32279e-08,5.43429e-09
A005,uniform,0.3,0.0,0.03,0.0,8.00003,210.52710526315792,14,4.07355e-05,0.000294459,0.0148401,0.0065384,1.12845e-05,5.23104e-05,9.30891e-06,3.33921e-06,3.22971e-07,2.43803e-08,1.45373e-08,4.42698e-08,5.45441e-09
A005,uniform,0.3,0.0,0.03,0.0,10.0,263.15789473684214,15,5.05031e-05,0.000263459,0.0148135,0.0065222,1.13962e-05,5.87609e-05,1.24321e-05,5.10155e-06,6.37312e-07,4.67089e-08,3.70903e-08,4.60533e-08,5.47804e-09
A005,uniform,0.3,0.0,0.03,0.0,12.0001,315.7921052631579,16,5.92607e-05,0.000235721,0.0147866,0.00650586,1.14964e-05,6.37809e-05,1.54771e-05,6.97293e-06,1.07847e-06,7.65751e-08,7.73379e-08,4.75685e-08,5.48911e-09
A005,uniform,0.3,0.0,0.03,0.0,14.0001,368.4236842105264,17,6.7103e-05,0.000210873,0.0147594,0.00648936,1.15963e-05,6.77175e-05,1.83904e-05,8.86107e-06,1.64527e-06,1.1297e-07,1.40676e-07,4.88077e-08,5.48945e-09
A005,uniform,0.3,0.0,0.03,0.0,16.0001,421.05526315789473,18,7.41222e-05,0.000188606,0.0147318,0.00647272,1.16955e-05,7.08273e-05,2.1144e-05,1.07034e-05,2.33121e-06,1.54554e-07,2.3175e-07,4.98556e-08,5.48365e-09
A005,uniform,0.3,0.0,0.03,0.0,18.0001,473.6868421052632,19,8.04005e-05,0.00016866,0.0147039,0.00645594,1.17946e-05,7.33e-05,2.37215e-05,1.24605e-05,3.12587e-06,1.999e-07,3.54586e-07,5.07139e-08,5.47274e-09
A005,uniform,0.3,0.0,0.03,0.0,20.0001,526.3184210526316,20,8.60127e-05,0.000150802,0.0146757,0.00643901,1.1892e-05,7.52843e-05,2.61168e-05,1.41099e-05,4.01757e-06,2.47635e-07,5.11669e-07,5.14595e-08,5.46006e-09
A005,uniform,0.3,0.0,0.03,0.0,24.0001,631.5815789473685,21,9.55312e-05,0.000120564,0.0146185,0.00640475,1.20387e-05,7.81792e-05,3.03328e-05,1.70941e-05,6.03955e-06,3.45504e-07,9.34134e-07,5.26188e-08,5.42931e-09
A005,uniform,0.3,0.0,0.03,0.0,28.0001,736.8447368421052,22,0.000103068,9.64956e-05,0.0145602,0.00637003,1.21956e-05,8.01598e-05,3.38855e-05,1.95567e-05,8.30189e-06,4.40886e-07,1.50297e-06,5.35041e-08,5.40423e-09
A005,uniform,0.3,0.0,0.03,0.0,34.0002,894.7421052631579,23,0.000111564,6.95037e-05,0.0144713,0.00631723,1.23479e-05,8.21617e-05,3.80777e-05,2.24918e-05,1.19454e-05,5.69293e-07,2.60527e-06,5.45439e-08,5.3764e-09
A005,uniform,0.3,0.0,0.03,0.0,42.0002,1105.2684210526315,24,0.000119072,4.59241e-05,0.0143503,0.00624593,1.24839e-05,8.39467e-05,4.20964e-05,2.52182e-05,1.69272e-05,7.0596e-07,4.43647e-06,5.57401e-08,5.37026e-09
