case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
B010,uniform,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0111549,0.0,0.0,0.0111549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B010,uniform,0.5,0.0,0.0,0.5,0.1,2.631578947368421,1,0.0111523,2.60128e-11,3.30978e-25,0.0111547,1.79855e-07,4.357909999999999e-31,1.00824e-34,0.0,0.0,0.0,0.0,5.29997e-09,2.88914e-08
B010,uniform,0.5,0.0,0.0,0.5,0.400001,10.526342105263158,2,0.0111445,4.18709e-10,3.04469e-22,0.0111541,6.56456e-07,6.83832e-27,1.8873e-30,8.617250000000001e-34,0.0,1.3283399999999998e-37,0.0,4.95236e-08,2.95071e-08
B010,uniform,0.5,0.0,0.0,0.5,0.700001,18.42107894736842,3,0.0111368,1.28243e-09,4.47179e-21,0.0111535,1.04562e-06,3.05595e-25,9.82551e-29,7.85768e-32,6.32657e-36,2.12033e-35,0.0,1.01204e-07,2.95068e-08
B010,uniform,0.5,0.0,0.0,0.5,1.0,26.31578947368421,4,0.0111292,2.61157e-09,2.3981099999999998e-20,0.0111529,1.36338e-06,3.2911e-24,1.22503e-27,1.39764e-30,1.6076e-34,5.38165e-34,0.0,1.52768e-07,2.95064e-08
B010,uniform,0.5,0.0,0.0,0.5,1.3,34.21052631578947,5,0.0111216,4.40638e-09,8.091809999999999e-20,0.0111523,1.62307e-06,1.8429400000000002e-23,7.863649999999999e-27,1.1668100000000001e-29,1.74374e-33,5.83081e-33,6.30082e-37,2.03591e-07,2.9506e-08
B010,uniform,0.5,0.0,0.0,0.5,1.6,42.10526315789474,6,0.0111141,6.66311e-09,2.09068e-19,0.0111517,1.83529e-06,7.09083e-23,3.43143e-26,6.267260000000001e-29,1.1527e-32,3.8508e-32,5.20639e-36,2.53634e-07,2.95062e-08
B010,uniform,0.5,0.0,0.0,0.5,2.0,52.631578947368425,7,0.0111041,1.03846e-08,5.72249e-19,0.0111509,2.05923e-06,2.97252e-22,1.6755e-25,3.82448e-28,8.79376e-32,2.9338199999999997e-31,5.02723e-35,3.19158e-07,2.95026e-08
B010,uniform,0.5,0.0,0.0,0.5,2.5,65.78947368421053,8,0.0110917,1.61752e-08,1.5424800000000002e-18,0.0111499,2.26639e-06,1.2281999999999999e-21,8.19153e-25,2.33835e-27,6.7214399999999995e-31,2.23983e-30,4.87118e-34,3.99176e-07,2.94992e-08
B010,uniform,0.5,0.0,0.0,0.5,3.0,78.94736842105263,9,0.0110794,2.32047e-08,3.43401e-18,0.0111489,2.41499e-06,3.8753599999999996e-21,2.99758e-24,1.0260300000000001e-26,3.54301e-30,1.17918e-29,3.10516e-33,4.77143e-07,2.94988e-08
B010,uniform,0.5,0.0,0.0,0.5,4.00001,105.26342105263156,10,0.0110548,4.09584e-08,1.19213e-17,0.0111469,2.59772e-06,2.33773e-20,2.3213800000000002e-23,1.0619000000000002e-25,4.89455e-29,1.62541e-28,5.77314e-32,6.27142e-07,2.94813e-08
B010,uniform,0.5,0.0,0.0,0.5,5.00001,131.5792105263158,11,0.0110304,6.35903e-08,3.08466e-17,0.0111449,2.69321e-06,9.314109999999999e-20,1.13428e-22,6.50917e-25,3.75701e-28,1.2447e-27,5.586619999999999e-31,7.69572e-07,2.94805e-08
B010,uniform,0.5,0.0,0.0,0.5,6.00001,157.89499999999998,12,0.011006,9.09376e-08,6.6545e-17,0.0111429,2.74442e-06,2.86347e-19,4.14117e-22,2.85638e-24,1.98347e-27,6.558109999999999e-27,3.55405e-30,9.04823e-07,2.94797e-08
B010,uniform,0.5,0.0,0.0,0.5,7.00001,184.2107894736842,13,0.0109816,1.22985e-07,1.26892e-16,0.0111408,2.77249e-06,7.37305e-19,1.23655e-21,9.98649e-24,8.101789999999999e-27,2.67286e-26,1.7031e-29,1.03319e-06,2.94778e-08
B010,uniform,0.5,0.0,0.0,0.5,8.00001,210.5265789473684,14,0.0109572,1.59597e-07,2.211e-16,0.0111388,2.78873e-06,1.6688700000000002e-18,3.1870299999999997e-21,2.9497900000000004e-23,2.74169e-26,9.0237e-26,6.62332e-29,1.15509e-06,2.94766e-08
B010,uniform,0.5,0.0,0.0,0.5,10.0,263.15789473684214,15,0.0109085,2.46322e-07,5.55717e-16,0.0111347,2.80792e-06,6.506290000000001e-18,1.5480499999999998e-20,1.79923e-22,2.10001e-25,6.8842399999999995e-25,6.387590000000001e-28,1.38055e-06,2.94415e-08
B010,uniform,0.5,0.0,0.0,0.5,12.0,315.7894736842105,16,0.0108598,3.50371e-07,1.17311e-15,0.0111307,2.81986e-06,1.97162e-17,5.62261e-20,7.8750899999999995e-22,1.1074600000000002e-24,3.6148100000000005e-24,4.07234e-27,1.5835e-06,2.94377e-08
B010,uniform,0.5,0.0,0.0,0.5,14.0,368.42105263157896,17,0.0108111,4.712e-07,2.19915e-15,0.0111266,2.83025e-06,5.02245e-17,1.67227e-19,2.7440599999999998e-21,4.519780000000001e-24,1.46825e-23,1.9463e-26,1.76607e-06,2.94339e-08
B010,uniform,0.5,0.0,0.0,0.5,16.0,421.0526315789474,18,0.0107624,6.08256e-07,3.78315e-15,0.0111225,2.83941e-06,1.12795e-16,4.29592e-19,8.084319999999999e-21,1.52811e-23,4.94141e-23,7.56842e-26,1.93007e-06,2.94292e-08
B010,uniform,0.5,0.0,0.0,0.5,18.0,473.6842105263158,19,0.0107138,7.61138e-07,6.0953e-15,0.0111183,2.84949e-06,2.30073e-16,9.87221e-19,2.0985099999999998e-20,4.47957e-23,1.44122e-22,2.50212e-25,2.07709e-06,2.94241e-08
B010,uniform,0.5,0.0,0.0,0.5,20.0,526.3157894736843,20,0.0106651,9.29744e-07,9.3273e-15,0.0111142,2.85875e-06,4.35031e-16,2.07684e-18,4.9277499999999994e-20,1.17272e-22,3.75574e-22,7.32157e-25,2.20877e-06,2.94192e-08
B010,uniform,0.5,0.0,0.0,0.5,24.0,631.578947368421,21,0.0105679,1.31179e-06,1.94306e-14,0.0111059,2.875e-06,1.30854e-15,7.521790000000001e-18,2.15784e-19,6.21326e-22,1.97163e-21,4.69417e-24,2.43116e-06,2.93445e-08
B010,uniform,0.5,0.0,0.0,0.5,28.0,736.8421052631579,22,0.0104707,1.75114e-06,3.61299e-14,0.0110975,2.89437e-06,3.31924e-15,2.23363e-17,7.526200000000001e-19,2.5479e-21,8.0055e-21,2.26379e-23,2.60732e-06,2.93328e-08
B010,uniform,0.5,0.0,0.0,0.5,34.0001,894.7394736842107,23,0.010325,2.51193e-06,7.88605e-14,0.0110849,2.91713e-06,1.07254e-14,8.80746e-17,3.64053e-18,1.5133899999999998e-20,4.68673e-20,1.6503999999999999e-22,2.80049e-06,2.92486e-08
B010,uniform,0.5,0.0,0.0,0.5,42.0001,1105.2657894736844,24,0.010131,3.70671e-06,1.84282e-13,0.0110679,2.95011e-06,3.84933e-14,3.93089e-16,2.033e-17,1.0597100000000001e-19,3.21703e-19,1.45098e-21,2.95815e-06,2.91546e-08
B010,uniform,0.5,0.0,0.0,0.5,50.0001,1315.792105263158,25,0.00993721,5.09482e-06,3.71438e-13,0.0110506,2.98761e-06,1.1074e-13,1.35518e-15,8.45438e-17,5.32267e-19,1.5812e-18,8.78865e-21,3.03396e-06,2.91204e-08
