case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M43-15,2,0.400000,6,3,0.003775,0.996445,-0.355512
M43-15,2,0.400000,6,4,0.004070,1.074175,7.417525
M43-15,2,0.400000,6,5,0.004253,1.122544,12.254393
M43-15,2,0.400000,7,2,0.004035,1.064985,6.498454
M43-15,2,0.400000,7,3,0.004084,1.077944,7.794445
M43-15,2,0.400000,7,5,0.004231,1.116895,11.689542
M43-15,2,0.400000,7,6,0.004095,1.080996,8.099570
M43-15,2,0.400000,7,7,0.003816,1.007148,0.714801
M43-15,2,0.400000,8,1,0.004155,1.096822,9.682209
M43-15,2,0.400000,8,2,0.003952,1.043230,4.322986
M43-15,2,0.400000,8,3,0.003945,1.041366,4.136638
M43-15,2,0.400000,8,4,0.004172,1.101304,10.130394
M43-15,2,0.400000,8,5,0.003951,1.042929,4.292896
M43-15,2,0.400000,8,6,0.003816,1.007246,0.724567
M43-15,2,0.400000,8,7,0.003806,1.004714,0.471440
M43-15,2,0.400000,8,8,0.002891,0.762994,-23.700571
M43-15,2,0.400000,9,1,0.003017,0.796291,-20.370853
M43-15,2,0.400000,9,2,0.002993,0.789873,-21.012698
M43-15,2,0.400000,9,3,0.002984,0.787726,-21.227395
M43-15,2,0.400000,9,4,0.002984,0.787622,-21.237821
M43-15,2,0.400000,9,5,0.002982,0.787126,-21.287390
M43-15,2,0.400000,9,6,0.002955,0.779898,-22.010215
M43-15,2,0.400000,9,7,0.002960,0.781298,-21.870216
M43-15,2,0.400000,9,8,0.003034,0.800845,-19.915515
M43-15,2,0.400000,9,9,0.003133,0.826923,-17.307697
M43-15,3,0.700000,2,1,0.004224,1.114978,11.497756
M43-15,3,0.700000,2,2,0.003965,1.046521,4.652105
M43-15,3,0.700000,3,1,0.004216,1.112821,11.282098
M43-15,3,0.700000,3,2,0.003994,1.054155,5.415490
M43-15,3,0.700000,3,3,0.004000,1.055934,5.593402
M43-15,3,0.700000,4,2,0.004245,1.120574,12.057361
M43-15,3,0.700000,4,3,0.004293,1.133133,13.313303
M43-15,3,0.700000,5,1,0.004343,1.146302,14.630222
M43-15,3,0.700000,5,2,0.004102,1.082909,8.290853
M43-15,3,0.700000,5,3,0.004129,1.089972,8.997222
M43-15,3,0.700000,5,4,0.004475,1.181196,18.119567
M43-15,3,0.700000,5,5,0.003954,1.043657,4.365703
M43-15,3,0.700000,6,1,0.003954,1.043789,4.378901
M43-15,3,0.700000,6,2,0.003755,0.991131,-0.886924
M43-15,3,0.700000,6,3,0.003758,0.991883,-0.811694
M43-15,3,0.700000,6,4,0.004074,1.075507,7.550697
M43-15,3,0.700000,6,5,0.004241,1.119407,11.940689
M43-15,3,0.700000,7,2,0.004068,1.073902,7.390207
M43-15,3,0.700000,7,3,0.004076,1.075871,7.587124
M43-15,3,0.700000,7,5,0.004220,1.113824,11.382404
M43-15,3,0.700000,7,6,0.004088,1.079089,7.908897
M43-15,3,0.700000,7,7,0.003815,1.006913,0.691319
M43-15,3,0.700000,8,1,0.004167,1.099874,9.987352
M43-15,3,0.700000,8,2,0.003965,1.046687,4.668734
M43-15,3,0.700000,8,3,0.003971,1.048094,4.809427
M43-15,3,0.700000,8,4,0.004163,1.098876,9.887574
M43-15,3,0.700000,8,5,0.003958,1.044705,4.470497
M43-15,3,0.700000,8,6,0.003823,1.009249,0.924928
M43-15,3,0.700000,8,7,0.003809,1.005546,0.554586
M43-15,3,0.700000,8,8,0.002884,0.761298,-23.870222
M43-15,3,0.700000,9,1,0.002995,0.790488,-20.951172
M43-15,3,0.700000,9,2,0.002993,0.790002,-20.999794
M43-15,3,0.700000,9,3,0.002980,0.786627,-21.337325
M43-15,3,0.700000,9,4,0.003005,0.793147,-20.685333
M43-15,3,0.700000,9,5,0.002981,0.786876,-21.312381
M43-15,3,0.700000,9,6,0.002950,0.778702,-22.129773
M43-15,3,0.700000,9,7,0.002958,0.780873,-21.912715
M43-15,3,0.700000,9,8,0.003030,0.799815,-20.018454
M43-15,3,0.700000,9,9,0.003128,0.825674,-17.432632
M43-15,4,1.000000,2,1,0.004228,1.114755,11.475495
M43-15,4,1.000000,2,2,0.004000,1.054583,5.458329
M43-15,4,1.000000,3,1,0.004218,1.112087,11.208698
M43-15,4,1.000000,3,2,0.003982,1.049875,4.987480
M43-15,4,1.000000,3,3,0.004025,1.061142,6.114248
M43-15,4,1.000000,4,2,0.004282,1.128825,12.882506
M43-15,4,1.000000,4,3,0.004269,1.125487,12.548746
M43-15,4,1.000000,5,1,0.004332,1.142078,14.207791
M43-15,4,1.000000,5,2,0.004100,1.080973,8.097298
M43-15,4,1.000000,5,3,0.004122,1.086739,8.673864
M43-15,4,1.000000,5,4,0.004481,1.181304,18.130391
M43-15,4,1.000000,5,5,0.003974,1.047713,4.771300
M43-15,4,1.000000,6,1,0.003954,1.042293,4.229270
M43-15,4,1.000000,6,2,0.003747,0.987792,-1.220821
M43-15,4,1.000000,6,3,0.003778,0.995917,-0.408303
M43-15,4,1.000000,6,4,0.004064,1.071422,7.142155
M43-15,4,1.000000,6,5,0.004248,1.119822,11.982198
M43-15,4,1.000000,7,2,0.004059,1.069964,6.996365
M43-15,4,1.000000,7,3,0.004076,1.074614,7.461415
M43-15,4,1.000000,7,5,0.004248,1.119856,11.985626
M43-15,4,1.000000,7,6,0.004101,1.081094,8.109425
M43-15,4,1.000000,7,7,0.003838,1.011711,1.171124
M43-15,4,1.000000,8,1,0.004167,1.098460,9.845978
M43-15,4,1.000000,8,2,0.003960,1.044083,4.408277
M43-15,4,1.000000,8,3,0.003948,1.040866,4.086645
M43-15,4,1.000000,8,4,0.004174,1.100413,10.041330
M43-15,4,1.000000,8,5,0.003961,1.044296,4.429632
M43-15,4,1.000000,8,6,0.003812,1.004999,0.499914
M43-15,4,1.000000,8,7,0.003809,1.004129,0.412915
M43-15,4,1.000000,8,8,0.002897,0.763711,-23.628913
M43-15,4,1.000000,9,1,0.003008,0.793119,-20.688057
M43-15,4,1.000000,9,2,0.003006,0.792506,-20.749405
M43-15,4,1.000000,9,3,0.003003,0.791719,-20.828126
M43-15,4,1.000000,9,4,0.003000,0.790822,-20.917787
M43-15,4,1.000000,9,5,0.002983,0.786308,-21.369207
M43-15,4,1.000000,9,6,0.002951,0.778019,-22.198070
M43-15,4,1.000000,9,7,0.002964,0.781512,-21.848782
M43-15,4,1.000000,9,8,0.003045,0.802806,-19.719363
M43-15,4,1.000000,9,9,0.003119,0.822184,-17.781579
M43-15,5,1.300000,2,1,0.004213,1.112361,11.236073
M43-15,5,1.300000,2,2,0.003945,1.041617,4.161746
M43-15,5,1.300000,3,1,0.004243,1.120295,12.029532
M43-15,5,1.300000,3,2,0.003995,1.054986,5.498612
M43-15,5,1.300000,3,3,0.004005,1.057442,5.744175
M43-15,5,1.300000,4,2,0.004250,1.122307,12.230735
M43-15,5,1.300000,4,3,0.004280,1.130081,13.008087
M43-15,5,1.300000,5,1,0.004326,1.142277,14.227716
M43-15,5,1.300000,5,2,0.004112,1.085853,8.585313
M43-15,5,1.300000,5,3,0.004132,1.090978,9.097826
M43-15,5,1.300000,5,4,0.004485,1.184321,18.432124
M43-15,5,1.300000,5,5,0.003957,1.044752,4.475169
M43-15,5,1.300000,6,1,0.003975,1.049502,4.950188
M43-15,5,1.300000,6,2,0.003746,0.989225,-1.077459
M43-15,5,1.300000,6,3,0.003765,0.994200,-0.579996
M43-15,5,1.300000,6,4,0.004072,1.075143,7.514341
M43-15,5,1.300000,6,5,0.004233,1.117774,11.777367
M43-15,5,1.300000,7,2,0.004064,1.073113,7.311290
M43-15,5,1.300000,7,3,0.004077,1.076501,7.650061
M43-15,5,1.300000,7,5,0.004219,1.114053,11.405326
M43-15,5,1.300000,7,6,0.004079,1.076913,7.691252
M43-15,5,1.300000,7,7,0.003825,1.010109,1.010883
M43-15,5,1.300000,8,1,0.004163,1.099164,9.916370
M43-15,5,1.300000,8,2,0.003951,1.043331,4.333112
M43-15,5,1.300000,8,3,0.003945,1.041596,4.159634
M43-15,5,1.300000,8,4,0.004161,1.098786,9.878611
M43-15,5,1.300000,8,5,0.003937,1.039674,3.967408
M43-15,5,1.300000,8,6,0.003821,1.009034,0.903416
M43-15,5,1.300000,8,7,0.003801,1.003632,0.363177
M43-15,5,1.300000,8,8,0.002885,0.761839,-23.816090
M43-15,5,1.300000,9,1,0.003016,0.796332,-20.366828
M43-15,5,1.300000,9,2,0.002985,0.788233,-21.176710
M43-15,5,1.300000,9,3,0.002984,0.788008,-21.199207
M43-15,5,1.300000,9,4,0.002997,0.791308,-20.869228
M43-15,5,1.300000,9,5,0.002986,0.788542,-21.145790
M43-15,5,1.300000,9,6,0.002946,0.777794,-22.220564
M43-15,5,1.300000,9,7,0.002968,0.783654,-21.634566
M43-15,5,1.300000,9,8,0.003036,0.801643,-19.835725
M43-15,5,1.300000,9,9,0.003119,0.823626,-17.637382
M43-15,6,1.600000,2,1,0.004219,1.112747,11.274665
M43-15,6,1.600000,2,2,0.003992,1.052849,5.284936
M43-15,6,1.600000,3,1,0.004239,1.117931,11.793149
M43-15,6,1.600000,3,2,0.003999,1.054595,5.459523
M43-15,6,1.600000,3,3,0.004001,1.055247,5.524663
M43-15,6,1.600000,4,2,0.004265,1.124833,12.483318
M43-15,6,1.600000,4,3,0.004281,1.128934,12.893411
M43-15,6,1.600000,5,1,0.004324,1.140287,14.028748
M43-15,6,1.600000,5,2,0.004113,1.084660,8.465991
M43-15,6,1.600000,5,3,0.004136,1.090749,9.074933
M43-15,6,1.600000,5,4,0.004461,1.176418,17.641785
M43-15,6,1.600000,5,5,0.003945,1.040441,4.044109
M43-15,6,1.600000,6,1,0.003967,1.046198,4.619821
M43-15,6,1.600000,6,2,0.003762,0.992103,-0.789712
M43-15,6,1.600000,6,3,0.003791,0.999690,-0.030974
M43-15,6,1.600000,6,4,0.004081,1.076208,7.620751
M43-15,6,1.600000,6,5,0.004229,1.115300,11.529951
M43-15,6,1.600000,7,2,0.004069,1.073214,7.321423
M43-15,6,1.600000,7,3,0.004074,1.074385,7.438517
M43-15,6,1.600000,7,5,0.004234,1.116708,11.670780
M43-15,6,1.600000,7,6,0.004091,1.078990,7.898981
M43-15,6,1.600000,7,7,0.003820,1.007444,0.744378
M43-15,6,1.600000,8,1,0.004156,1.095913,9.591307
M43-15,6,1.600000,8,2,0.003950,1.041718,4.171752
M43-15,6,1.600000,8,3,0.003964,1.045415,4.541495
M43-15,6,1.600000,8,4,0.004176,1.101246,10.124559
M43-15,6,1.600000,8,5,0.003959,1.043983,4.398292
M43-15,6,1.600000,8,6,0.003814,1.005877,0.587725
M43-15,6,1.600000,8,7,0.003808,1.004179,0.417886
M43-15,6,1.600000,8,8,0.002883,0.760319,-23.968105
M43-15,6,1.600000,9,1,0.003012,0.794403,-20.559720
M43-15,6,1.600000,9,2,0.002994,0.789669,-21.033133
M43-15,6,1.600000,9,3,0.002995,0.789981,-21.001934
M43-15,6,1.600000,9,4,0.003002,0.791788,-20.821203
M43-15,6,1.600000,9,5,0.002981,0.786244,-21.375607
M43-15,6,1.600000,9,6,0.002967,0.782563,-21.743741
M43-15,6,1.600000,9,7,0.002979,0.785514,-21.448606
M43-15,6,1.600000,9,8,0.003025,0.797766,-20.223417
M43-15,6,1.600000,9,9,0.003123,0.823493,-17.650698
M43-15,7,2.000000,2,1,0.004200,1.109235,10.923458
M43-15,7,2.000000,2,2,0.003985,1.052452,5.245151
M43-15,7,2.000000,3,1,0.004204,1.110201,11.020112
M43-15,7,2.000000,3,2,0.003986,1.052631,5.263109
M43-15,7,2.000000,3,3,0.003992,1.054334,5.433442
M43-15,7,2.000000,4,2,0.004253,1.123170,12.317023
M43-15,7,2.000000,4,3,0.004264,1.126117,12.611739
M43-15,7,2.000000,5,1,0.004325,1.142248,14.224756
M43-15,7,2.000000,5,2,0.004093,1.080988,8.098829
M43-15,7,2.000000,5,3,0.004112,1.085837,8.583685
M43-15,7,2.000000,5,4,0.004467,1.179694,17.969449
M43-15,7,2.000000,5,5,0.003952,1.043602,4.360210
M43-15,7,2.000000,6,1,0.003979,1.050806,5.080628
M43-15,7,2.000000,6,2,0.003756,0.991945,-0.805512
M43-15,7,2.000000,6,3,0.003779,0.998048,-0.195217
M43-15,7,2.000000,6,4,0.004061,1.072321,7.232110
M43-15,7,2.000000,6,5,0.004242,1.120279,12.027852
M43-15,7,2.000000,7,2,0.004063,1.073098,7.309750
M43-15,7,2.000000,7,3,0.004079,1.077170,7.716966
M43-15,7,2.000000,7,5,0.004226,1.116143,11.614299
M43-15,7,2.000000,7,6,0.004082,1.078038,7.803849
M43-15,7,2.000000,7,7,0.003849,1.016436,1.643591
M43-15,7,2.000000,8,1,0.004153,1.096630,9.662991
M43-15,7,2.000000,8,2,0.003975,1.049710,4.971034
M43-15,7,2.000000,8,3,0.003961,1.045992,4.599205
M43-15,7,2.000000,8,4,0.004167,1.100483,10.048288
M43-15,7,2.000000,8,5,0.003947,1.042390,4.238996
M43-15,7,2.000000,8,6,0.003809,1.005878,0.587789
M43-15,7,2.000000,8,7,0.003804,1.004668,0.466839
M43-15,7,2.000000,8,8,0.002897,0.764983,-23.501653
M43-15,7,2.000000,9,1,0.003015,0.796198,-20.380168
M43-15,7,2.000000,9,2,0.002993,0.790379,-20.962101
M43-15,7,2.000000,9,3,0.002989,0.789284,-21.071563
M43-15,7,2.000000,9,4,0.003010,0.794824,-20.517571
M43-15,7,2.000000,9,5,0.002972,0.784757,-21.524307
M43-15,7,2.000000,9,6,0.002930,0.773894,-22.610558
M43-15,7,2.000000,9,7,0.002959,0.781316,-21.868354
M43-15,7,2.000000,9,8,0.003005,0.793569,-20.643116
M43-15,7,2.000000,9,9,0.003144,0.830250,-16.975033
M43-15,8,2.500000,2,1,0.004228,1.113522,11.352163
M43-15,8,2.500000,2,2,0.004000,1.053433,5.343334
M43-15,8,2.500000,3,1,0.004224,1.112534,11.253403
M43-15,8,2.500000,3,2,0.004014,1.057255,5.725470
M43-15,8,2.500000,3,3,0.004024,1.059830,5.983036
M43-15,8,2.500000,4,2,0.004260,1.121965,12.196496
M43-15,8,2.500000,4,3,0.004297,1.131641,13.164082
M43-15,8,2.500000,5,1,0.004328,1.139934,13.993404
M43-15,8,2.500000,5,2,0.004116,1.083862,8.386199
M43-15,8,2.500000,5,3,0.004139,1.090148,9.014840
M43-15,8,2.500000,5,4,0.004470,1.177200,17.719952
M43-15,8,2.500000,5,5,0.003962,1.043331,4.333084
M43-15,8,2.500000,6,1,0.003959,1.042615,4.261450
M43-15,8,2.500000,6,2,0.003764,0.991207,-0.879343
M43-15,8,2.500000,6,3,0.003766,0.991841,-0.815873
M43-15,8,2.500000,6,4,0.004075,1.073072,7.307212
M43-15,8,2.500000,6,5,0.004239,1.116355,11.635539
M43-15,8,2.500000,7,2,0.004073,1.072585,7.258490
M43-15,8,2.500000,7,3,0.004098,1.079266,7.926636
M43-15,8,2.500000,7,5,0.004228,1.113435,11.343472
M43-15,8,2.500000,7,6,0.004079,1.074241,7.424144
M43-15,8,2.500000,7,7,0.003837,1.010553,1.055302
M43-15,8,2.500000,8,1,0.004154,1.093920,9.391972
M43-15,8,2.500000,8,2,0.003962,1.043360,4.335981
M43-15,8,2.500000,8,3,0.003955,1.041698,4.169801
M43-15,8,2.500000,8,4,0.004165,1.096838,9.683776
M43-15,8,2.500000,8,5,0.003969,1.045319,4.531921
M43-15,8,2.500000,8,6,0.003813,1.004130,0.412966
M43-15,8,2.500000,8,7,0.003814,1.004575,0.457474
M43-15,8,2.500000,8,8,0.002918,0.768449,-23.155096
M43-15,8,2.500000,9,1,0.003022,0.795795,-20.420520
M43-15,8,2.500000,9,2,0.003007,0.791929,-20.807081
M43-15,8,2.500000,9,3,0.003000,0.790010,-20.999044
M43-15,8,2.500000,9,4,0.003007,0.791808,-20.819248
M43-15,8,2.500000,9,5,0.003005,0.791372,-20.862781
M43-15,8,2.500000,9,6,0.002950,0.776870,-22.313001
M43-15,8,2.500000,9,7,0.002977,0.783918,-21.608170
M43-15,8,2.500000,9,8,0.003055,0.804477,-19.552300
M43-15,8,2.500000,9,9,0.003135,0.825709,-17.429142
M43-15,9,3.000000,2,1,0.004227,1.115030,11.503001
M43-15,9,3.000000,2,2,0.003959,1.044389,4.438941
M43-15,9,3.000000,3,1,0.004219,1.112799,11.279850
M43-15,9,3.000000,3,2,0.003992,1.052896,5.289603
M43-15,9,3.000000,3,3,0.003981,1.050087,5.008687
M43-15,9,3.000000,4,2,0.004264,1.124784,12.478427
M43-15,9,3.000000,4,3,0.004288,1.131062,13.106203
M43-15,9,3.000000,5,1,0.004345,1.146144,14.614448
M43-15,9,3.000000,5,2,0.004099,1.081127,8.112748
M43-15,9,3.000000,5,3,0.004139,1.091821,9.182077
M43-15,9,3.000000,5,4,0.004473,1.179749,17.974894
M43-15,9,3.000000,5,5,0.003954,1.042931,4.293075
M43-15,9,3.000000,6,1,0.003953,1.042712,4.271182
M43-15,9,3.000000,6,2,0.003749,0.988850,-1.115028
M43-15,9,3.000000,6,3,0.003779,0.996686,-0.331364
M43-15,9,3.000000,6,4,0.004057,1.070091,7.009129
M43-15,9,3.000000,6,5,0.004244,1.119374,11.937432
M43-15,9,3.000000,7,2,0.004048,1.067665,6.766459
M43-15,9,3.000000,7,3,0.004098,1.080919,8.091910
M43-15,9,3.000000,7,5,0.004220,1.113173,11.317306
M43-15,9,3.000000,7,6,0.004107,1.083354,8.335371
M43-15,9,3.000000,7,7,0.003816,1.006623,0.662263
M43-15,9,3.000000,8,1,0.004136,1.090956,9.095560
M43-15,9,3.000000,8,2,0.003943,1.040035,4.003454
M43-15,9,3.000000,8,3,0.003958,1.043883,4.388297
M43-15,9,3.000000,8,4,0.004151,1.094786,9.478556
M43-15,9,3.000000,8,5,0.003968,1.046587,4.658662
M43-15,9,3.000000,8,6,0.003818,1.007126,0.712643
M43-15,9,3.000000,8,7,0.003804,1.003386,0.338615
M43-15,9,3.000000,8,8,0.002917,0.769494,-23.050622
M43-15,9,3.000000,9,1,0.003022,0.797062,-20.293789
M43-15,9,3.000000,9,2,0.003010,0.794040,-20.595966
M43-15,9,3.000000,9,3,0.003024,0.797517,-20.248342
M43-15,9,3.000000,9,4,0.003023,0.797363,-20.263719
M43-15,9,3.000000,9,5,0.003008,0.793503,-20.649722
M43-15,9,3.000000,9,6,0.002964,0.781697,-21.830336
M43-15,9,3.000000,9,7,0.002962,0.781175,-21.882484
M43-15,9,3.000000,9,8,0.003032,0.799858,-20.014218
M43-15,9,3.000000,9,9,0.003106,0.819268,-18.073204
M43-15,10,4.000000,2,1,0.004211,1.110383,11.038325
M43-15,10,4.000000,2,2,0.003979,1.049087,4.908701
M43-15,10,4.000000,3,1,0.004204,1.108445,10.844516
M43-15,10,4.000000,3,2,0.003990,1.052143,5.214312
M43-15,10,4.000000,3,3,0.003994,1.053090,5.308975
M43-15,10,4.000000,4,2,0.004272,1.126402,12.640212
M43-15,10,4.000000,4,3,0.004282,1.129110,12.911017
M43-15,10,4.000000,5,1,0.004323,1.139861,13.986061
M43-15,10,4.000000,5,2,0.004114,1.084930,8.492973
M43-15,10,4.000000,5,3,0.004138,1.091203,9.120280
M43-15,10,4.000000,5,4,0.004457,1.175318,17.531834
M43-15,10,4.000000,5,5,0.003964,1.045364,4.536378
M43-15,10,4.000000,6,1,0.003962,1.044710,4.470984
M43-15,10,4.000000,6,2,0.003751,0.989056,-1.094354
M43-15,10,4.000000,6,3,0.003773,0.994792,-0.520839
M43-15,10,4.000000,6,4,0.004085,1.077024,7.702445
M43-15,10,4.000000,6,5,0.004209,1.109930,10.992971
M43-15,10,4.000000,7,2,0.004044,1.066324,6.632411
M43-15,10,4.000000,7,3,0.004083,1.076539,7.653927
M43-15,10,4.000000,7,5,0.004233,1.116184,11.618432
M43-15,10,4.000000,7,6,0.004080,1.075954,7.595389
M43-15,10,4.000000,7,7,0.003840,1.012437,1.243742
M43-15,10,4.000000,8,1,0.004150,1.094396,9.439602
M43-15,10,4.000000,8,2,0.003950,1.041651,4.165109
M43-15,10,4.000000,8,3,0.003952,1.042131,4.213100
M43-15,10,4.000000,8,4,0.004172,1.100165,10.016545
M43-15,10,4.000000,8,5,0.003934,1.037353,3.735302
M43-15,10,4.000000,8,6,0.003796,1.000988,0.098821
M43-15,10,4.000000,8,7,0.003815,1.006014,0.601405
M43-15,10,4.000000,8,8,0.002909,0.767185,-23.281452
M43-15,10,4.000000,9,1,0.003036,0.800451,-19.954906
M43-15,10,4.000000,9,2,0.003004,0.792194,-20.780557
M43-15,10,4.000000,9,3,0.003017,0.795608,-20.439190
M43-15,10,4.000000,9,4,0.003024,0.797413,-20.258671
M43-15,10,4.000000,9,5,0.003003,0.791761,-20.823854
M43-15,10,4.000000,9,6,0.002978,0.785248,-21.475209
M43-15,10,4.000000,9,7,0.002993,0.789150,-21.085034
M43-15,10,4.000000,9,8,0.003038,0.801100,-19.890039
M43-15,10,4.000000,9,9,0.003144,0.828903,-17.109664
M43-15,11,5.000000,2,1,0.004218,1.113146,11.314577
M43-15,11,5.000000,2,2,0.003988,1.052556,5.255554
M43-15,11,5.000000,3,1,0.004247,1.120847,12.084655
M43-15,11,5.000000,3,2,0.004012,1.058829,5.882859
M43-15,11,5.000000,3,3,0.004022,1.061526,6.152572
M43-15,11,5.000000,4,2,0.004256,1.123211,12.321115
M43-15,11,5.000000,4,3,0.004265,1.125621,12.562061
M43-15,11,5.000000,5,1,0.004325,1.141437,14.143651
M43-15,11,5.000000,5,2,0.004108,1.084108,8.410817
M43-15,11,5.000000,5,3,0.004131,1.090107,9.010676
M43-15,11,5.000000,5,4,0.004436,1.170693,17.069315
M43-15,11,5.000000,5,5,0.003953,1.043134,4.313409
M43-15,11,5.000000,6,1,0.003972,1.048270,4.826971
M43-15,11,5.000000,6,2,0.003738,0.986502,-1.349754
M43-15,11,5.000000,6,3,0.003771,0.995119,-0.488100
