case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
A003,uniform,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,0.00109333,0.0207733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A003,uniform,0.0,0.0,0.05,0.0,0.1,2.631578947368421,1,1.57494e-13,0.00109064,0.0207723,5.30229e-17,5.180400000000001e-19,2.73464e-07,5.60742e-10,1.96162e-12,8.63688e-16,1.59916e-16,1.68871e-19,6.86069e-09,1.07216e-08
A003,uniform,0.0,0.0,0.05,0.0,0.400001,10.526342105263158,2,6.5423e-13,0.00108259,0.0207692,8.48554e-16,2.7134e-17,2.52164e-06,1.4131e-08,1.99607e-10,3.49415e-13,6.43598e-14,3.92815e-16,4.70587e-08,1.0798e-08
A003,uniform,0.0,0.0,0.05,0.0,0.700002,18.42110526315789,3,1.12206e-12,0.00107459,0.020766,2.59455e-15,1.21254e-16,5.17857e-06,4.92109e-08,1.24355e-09,3.86104e-12,7.09348e-13,8.16668e-15,7.1224e-08,1.08119e-08
A003,uniform,0.0,0.0,0.05,0.0,1.0,26.31578947368421,4,1.60677e-12,0.00106664,0.0207629,5.28417e-15,2.99677e-16,7.82745e-06,1.05584e-07,3.8795e-09,1.7433e-11,3.19642e-12,5.4654e-14,8.24287e-08,1.08198e-08
A003,uniform,0.0,0.0,0.05,0.0,1.3,34.21052631578947,5,2.08793e-12,0.00105875,0.0207597,8.91018e-15,5.66568e-16,1.04271e-05,1.82079e-07,8.79763e-09,5.19989e-11,9.51604e-12,2.17357e-13,8.75273e-08,1.08245e-08
A003,uniform,0.0,0.0,0.05,0.0,1.60001,42.10552631578948,6,2.55874e-12,0.0010509,0.0207565,1.34654e-14,9.20895e-16,1.29739e-05,2.77496e-07,1.6632e-08,1.2219e-10,2.23143e-11,6.40539e-13,8.99615e-08,1.0827e-08
A003,uniform,0.0,0.0,0.05,0.0,2.00001,52.63184210526316,7,3.19354e-12,0.00104051,0.0207523,2.0972e-14,1.5242e-15,1.62889e-05,4.32151e-07,3.25907e-08,3.02611e-10,5.51105e-11,2.02138e-12,9.15542e-08,1.08271e-08
A003,uniform,0.0,0.0,0.05,0.0,2.50001,65.78973684210527,8,3.99058e-12,0.00102765,0.0207469,3.26351e-14,2.47745e-15,2.03064e-05,6.66012e-07,6.30549e-08,7.40387e-10,1.34347e-10,6.29733e-12,9.26566e-08,1.08243e-08
A003,uniform,0.0,0.0,0.05,0.0,3.00001,78.94763157894737,9,4.75007e-12,0.00101491,0.0207416,4.68013e-14,3.63809e-15,2.41888e-05,9.40729e-07,1.06985e-07,1.5234e-09,2.75341e-10,1.57764e-11,9.3487e-08,1.08196e-08
A003,uniform,0.0,0.0,0.05,0.0,4.00001,105.26342105263156,10,6.22973e-12,0.000989817,0.0207308,8.25231e-14,6.53284e-15,3.15732e-05,1.59737e-06,2.40998e-07,4.66209e-09,8.35531e-10,6.5966e-11,9.49831e-08,1.08005e-08
A003,uniform,0.0,0.0,0.05,0.0,5.00002,131.57947368421054,11,7.65852e-12,0.000965198,0.0207199,1.27892e-13,1.01292e-14,3.8482e-05,2.37431e-06,4.42887e-07,1.09004e-08,1.93579e-09,1.96787e-10,9.63349e-08,1.07774e-08
A003,uniform,0.0,0.0,0.05,0.0,6.00002,157.89526315789473,12,9.02853e-12,0.000941036,0.0207089,1.82675e-13,1.43695e-14,4.49503e-05,3.24976e-06,7.16926e-07,2.15308e-08,3.78608e-09,4.75094e-10,9.75238e-08,1.07479e-08
A003,uniform,0.0,0.0,0.05,0.0,7.00002,184.21105263157892,13,1.03811e-11,0.000917314,0.0206978,2.46647e-13,1.92104e-14,5.10135e-05,4.20669e-06,1.06369e-06,3.78871e-08,6.59275e-09,9.9172e-10,9.85803e-08,1.07136e-08
A003,uniform,0.0,0.0,0.05,0.0,8.00003,210.52710526315792,14,1.16539e-11,0.000894015,0.0206866,3.19588e-13,2.46136e-14,5.66992e-05,5.23158e-06,1.48098e-06,6.1289e-08,1.05475e-08,1.86142e-09,9.94762e-08,1.06724e-08
A003,uniform,0.0,0.0,0.05,0.0,10.0,263.15789473684214,15,1.4112e-11,0.000848634,0.0206639,4.91572e-13,3.69767e-14,6.70325e-05,7.44056e-06,2.51762e-06,1.34176e-07,2.25538e-08,5.24282e-09,1.00988e-07,1.05703e-08
A003,uniform,0.0,0.0,0.05,0.0,12.0,315.7894736842105,16,1.63299e-11,0.000804811,0.0206407,6.96931e-13,5.12394e-14,7.61129e-05,9.81065e-06,3.78748e-06,2.4971e-07,4.09205e-08,1.2001e-08,1.01993e-07,1.04603e-08
A003,uniform,0.0,0.0,0.05,0.0,14.0,368.42105263157896,17,1.83462e-11,0.000762475,0.0206171,9.34061e-13,6.7212e-14,8.4084e-05,1.22939e-05,5.24949e-06,4.15906e-07,6.63328e-08,2.38604e-08,1.02611e-07,1.03372e-08
A003,uniform,0.0,0.0,0.05,0.0,16.0001,421.05526315789473,18,2.02399e-11,0.000721571,0.0205931,1.20141e-12,8.47167e-14,9.10642e-05,1.48579e-05,6.85934e-06,6.39377e-07,9.90806e-08,4.27615e-08,1.02914e-07,1.0203e-08
A003,uniform,0.0,0.0,0.05,0.0,18.0001,473.6868421052632,19,2.19492e-11,0.000682052,0.0205686,1.49747e-12,1.03595e-13,9.71652e-05,1.74727e-05,8.5807e-06,9.25389e-07,1.39121e-07,7.08168e-08,1.02857e-07,1.0058e-08
A003,uniform,0.0,0.0,0.05,0.0,20.0001,526.3184210526316,20,2.35007e-11,0.00064388,0.0205436,1.82076e-12,1.23699e-13,0.00010247,2.01191e-05,1.03772e-05,1.27793e-06,1.86119e-07,1.10353e-07,1.02594e-07,9.90654e-09
A003,uniform,0.0,0.0,0.05,0.0,24.0001,631.5815789473685,21,2.60266e-11,0.000571445,0.0204923,2.54355e-12,1.67105e-13,0.000111025,2.54131e-05,1.41106e-05,2.19159e-06,2.9846e-07,2.33184e-07,1.01656e-07,9.56643e-09
A003,uniform,0.0,0.0,0.05,0.0,28.0001,736.8447368421052,22,2.77914e-11,0.000504093,0.020439,3.35801e-12,2.13985e-13,0.000117239,3.06494e-05,1.78113e-05,3.39688e-06,4.30126e-07,4.29812e-07,9.97615e-08,9.21945e-09
A003,uniform,0.0,0.0,0.05,0.0,34.0001,894.7394736842107,23,2.9324e-11,0.000412293,0.0203553,4.72799e-12,2.88961e-13,0.000123134,3.81428e-05,2.30834e-05,5.74618e-06,6.46168e-07,8.996e-07,9.62348e-08,8.66209e-09
A003,uniform,0.0,0.0,0.05,0.0,42.0002,1105.2684210526315,24,2.95295e-11,0.000306738,0.0202358,6.77392e-12,3.9361e-13,0.000126387,4.71587e-05,2.90645e-05,9.84092e-06,9.27716e-07,1.91852e-06,9.04257e-08,7.91321e-09
A003,uniform,0.0,0.0,0.05,0.0,50.0002,1315.7947368421053,25,2.81456e-11,0.000220025,0.0201065,8.99057e-12,4.98433e-13,0.000126224,5.48401e-05,3.34382e-05,1.4899e-05,1.15301e-06,3.43534e-06,8.38491e-08,7.19732e-09
