case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D021,uniform,0.9,0.04,0.05,0.0,0.0,0.0,0,0.0,6.68963e-05,0.00127103,0.0200689,0.0,0.000891951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D021,uniform,0.9,0.04,0.05,0.0,0.1,2.631578947368421,1,3.03199e-08,6.67877e-05,0.00127082,0.0200679,8.94707e-07,0.000888765,1.12367e-06,7.77861e-09,2.58356e-12,9.06932e-13,8.90167e-16,7.66075e-09,1.78087e-08
D021,uniform,0.9,0.04,0.05,0.0,0.400001,10.526342105263158,2,4.62268e-07,6.64611e-05,0.00127017,0.020065,3.29547e-06,0.000879534,4.4139e-06,1.15842e-07,1.56113e-10,5.43972e-11,2.95959e-13,6.07159e-08,1.78766e-08
D021,uniform,0.9,0.04,0.05,0.0,0.700002,18.42110526315789,3,1.33246e-06,6.61336e-05,0.00126951,0.020062,5.27634e-06,0.000870422,7.59669e-06,3.27341e-07,7.97708e-10,2.7542e-10,2.83811e-12,1.04349e-07,1.78157e-08
D021,uniform,0.9,0.04,0.05,0.0,1.0,26.31578947368421,4,2.56062e-06,6.58053e-05,0.00126884,0.0200589,6.91199e-06,0.000861341,1.06882e-05,6.22516e-07,2.21752e-09,7.59265e-10,1.16783e-11,1.33288e-07,1.77474e-08
D021,uniform,0.9,0.04,0.05,0.0,1.3,34.21052631578947,5,4.08073e-06,6.54765e-05,0.00126817,0.0200559,8.26389e-06,0.000852287,1.37e-05,9.87311e-07,4.65924e-09,1.5826e-09,3.26235e-11,1.51906e-07,1.76785e-08
D021,uniform,0.9,0.04,0.05,0.0,1.60001,42.10552631578948,6,5.83843e-06,6.51472e-05,0.00126749,0.0200528,9.38204e-06,0.00084326,1.66402e-05,1.41125e-06,8.33234e-09,2.80849e-09,7.30098e-11,1.63729e-07,1.7606e-08
D021,uniform,0.9,0.04,0.05,0.0,2.00001,52.63184210526316,7,8.47586e-06,6.47077e-05,0.00126658,0.0200487,1.05808e-05,0.000831272,2.04594e-05,2.05469e-06,1.54477e-08,5.15666e-09,1.72315e-10,1.7291e-07,1.74945e-08
D021,uniform,0.9,0.04,0.05,0.0,2.50001,65.78973684210527,8,1.21302e-05,6.41579e-05,0.00126543,0.0200435,1.17198e-05,0.000816367,2.50847e-05,2.9661e-06,2.8434e-08,9.38084e-09,4.03455e-10,1.7839e-07,1.73626e-08
D021,uniform,0.9,0.04,0.05,0.0,3.00001,78.94763157894737,9,1.60687e-05,6.3608e-05,0.00126427,0.0200382,1.25639e-05,0.00080156,2.95602e-05,3.97515e-06,4.65697e-08,1.51884e-08,8.03246e-10,1.80464e-07,1.72399e-08
D021,uniform,0.9,0.04,0.05,0.0,4.00001,105.26342105263156,10,2.44737e-05,6.25091e-05,0.00126193,0.0200275,1.36701e-05,0.00077226,3.80924e-05,6.23584e-06,1.00242e-07,3.19832e-08,2.35433e-09,1.80858e-07,1.69485e-08
D021,uniform,0.9,0.04,0.05,0.0,5.00002,131.57947368421054,11,3.32349e-05,6.14126e-05,0.00125957,0.0200167,1.43354e-05,0.000743406,4.61374e-05,8.72358e-06,1.80285e-07,5.62836e-08,5.36336e-09,1.79513e-07,1.67082e-08
D021,uniform,0.9,0.04,0.05,0.0,6.00002,157.89526315789473,12,4.21221e-05,6.03198e-05,0.00125718,0.0200058,1.477e-05,0.000715025,5.37282e-05,1.13804e-05,2.89472e-07,8.84472e-08,1.04327e-08,1.77815e-07,1.64665e-08
D021,uniform,0.9,0.04,0.05,0.0,7.00002,184.21105263157892,13,5.10145e-05,5.92316e-05,0.00125477,0.0199947,1.50858e-05,0.000687138,6.08929e-05,1.41578e-05,4.30104e-07,1.28626e-07,1.82178e-08,1.75941e-07,1.6222e-08
D021,uniform,0.9,0.04,0.05,0.0,8.00003,210.52710526315792,14,5.98476e-05,5.8149e-05,0.00125234,0.0199835,1.53384e-05,0.00065976,6.76495e-05,1.70209e-05,6.04083e-07,1.76811e-07,2.94084e-08,1.74014e-07,1.59801e-08
D021,uniform,0.9,0.04,0.05,0.0,10.0,263.15789473684214,15,7.72359e-05,5.60021e-05,0.00124743,0.0199606,1.57368e-05,0.000606586,7.99726e-05,2.29164e-05,1.05719e-06,2.96422e-07,6.48826e-08,1.70061e-07,1.54264e-08
D021,uniform,0.9,0.04,0.05,0.0,12.0,315.7894736842105,16,9.41088e-05,5.38841e-05,0.00124246,0.0199372,1.61153e-05,0.000555608,9.08108e-05,2.88414e-05,1.66056e-06,4.45428e-07,1.22535e-07,1.65517e-07,1.49418e-08
D021,uniform,0.9,0.04,0.05,0.0,14.0,368.42105263157896,17,0.000110432,5.17988e-05,0.00123742,0.0199133,1.64894e-05,0.000506917,0.000100228,3.46487e-05,2.42081e-06,6.20364e-07,2.08191e-07,1.60657e-07,1.44554e-08
D021,uniform,0.9,0.04,0.05,0.0,16.0001,421.05526315789473,18,0.000126182,4.975e-05,0.00123232,0.0198888,1.68693e-05,0.000460596,0.000108259,4.02313e-05,3.34213e-06,8.16938e-07,3.27418e-07,1.55579e-07,1.39705e-08
D021,uniform,0.9,0.04,0.05,0.0,18.0001,473.6868421052632,19,0.000141342,4.77413e-05,0.00122717,0.0198638,1.72582e-05,0.000416719,0.000114935,4.54975e-05,4.42628e-06,1.0303e-06,4.85531e-07,1.50349e-07,1.34852e-08
D021,uniform,0.9,0.04,0.05,0.0,20.0001,526.3184210526316,20,0.000155904,4.57767e-05,0.00122196,0.0198382,1.76576e-05,0.000375351,0.000120294,5.03637e-05,5.67383e-06,1.2552e-06,6.86704e-07,1.45063e-07,1.30049e-08
D021,uniform,0.9,0.04,0.05,0.0,24.0001,631.5815789473685,21,0.000183307,4.19958e-05,0.00121137,0.0197853,1.83611e-05,0.000300352,0.000127132,5.87315e-05,8.64055e-06,1.71786e-06,1.23567e-06,1.35186e-07,1.19999e-08
D021,uniform,0.9,0.04,0.05,0.0,28.0001,736.8447368421052,22,0.000208057,3.84417e-05,0.00120057,0.0197299,1.92248e-05,0.000235932,0.00012915,6.48371e-05,1.22048e-05,2.162e-06,1.99502e-06,1.24824e-07,1.1112e-08
D021,uniform,0.9,0.04,0.05,0.0,34.0001,894.7394736842107,23,0.000240484,3.36187e-05,0.00118399,0.0196419,2.03965e-05,0.000159121,0.000124019,6.95146e-05,1.84445e-05,2.70914e-06,3.54585e-06,1.11336e-07,9.87054e-09
D021,uniform,0.9,0.04,0.05,0.0,42.0002,1105.2684210526315,24,0.000274459,2.83392e-05,0.00116122,0.0195154,2.20053e-05,9.08843e-05,0.00010557,6.76936e-05,2.76208e-05,3.08827e-06,6.2957e-06,9.6098e-08,8.55065e-09
D021,uniform,0.9,0.04,0.05,0.0,50.0002,1315.7947368421053,25,0.000298128,2.4563e-05,0.0011379,0.0193792,2.37273e-05,5.31597e-05,8.04608e-05,5.90391e-05,3.63224e-05,3.0307e-06,9.52615e-06,8.38466e-08,7.58583e-09
