case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M87-20,0,0.000000,2,1,0.004021,1.063603,6.360334
M87-20,0,0.000000,2,2,0.003804,1.006116,0.611577
M87-20,0,0.000000,3,1,0.004050,1.071170,7.117049
M87-20,0,0.000000,3,2,0.003803,1.005923,0.592269
M87-20,0,0.000000,3,3,0.003847,1.017489,1.748897
M87-20,0,0.000000,4,2,0.004104,1.085400,8.540021
M87-20,0,0.000000,4,3,0.004145,1.096247,9.624708
M87-20,0,0.000000,5,1,0.004202,1.111437,11.143691
M87-20,0,0.000000,5,2,0.003961,1.047596,4.759622
M87-20,0,0.000000,5,3,0.004007,1.059760,5.976026
M87-20,0,0.000000,5,4,0.004356,1.152050,15.204982
M87-20,0,0.000000,5,5,0.003931,1.039656,3.965614
M87-20,0,0.000000,6,1,0.003949,1.044459,4.445933
M87-20,0,0.000000,6,2,0.003721,0.984126,-1.587418
M87-20,0,0.000000,6,3,0.003739,0.988985,-1.101544
M87-20,0,0.000000,6,4,0.004069,1.076191,7.619057
M87-20,0,0.000000,6,5,0.004237,1.120538,12.053812
M87-20,0,0.000000,7,2,0.004065,1.075096,7.509556
M87-20,0,0.000000,7,3,0.004086,1.080586,8.058644
M87-20,0,0.000000,7,5,0.004264,1.127878,12.787780
M87-20,0,0.000000,7,6,0.004127,1.091457,9.145711
M87-20,0,0.000000,7,7,0.003884,1.027386,2.738630
M87-20,0,0.000000,8,1,0.004186,1.107091,10.709129
M87-20,0,0.000000,8,2,0.003987,1.054404,5.440427
M87-20,0,0.000000,8,3,0.003991,1.055576,5.557598
M87-20,0,0.000000,8,4,0.004211,1.113701,11.370097
M87-20,0,0.000000,8,5,0.004002,1.058586,5.858591
M87-20,0,0.000000,8,6,0.003876,1.025104,2.510373
M87-20,0,0.000000,8,7,0.003901,1.031740,3.173986
M87-20,0,0.000000,8,8,0.003002,0.794019,-20.598149
M87-20,0,0.000000,9,1,0.003074,0.813090,-18.690968
M87-20,0,0.000000,9,2,0.003060,0.809276,-19.072367
M87-20,0,0.000000,9,3,0.003064,0.810523,-18.947712
M87-20,0,0.000000,9,4,0.003101,0.820074,-17.992601
M87-20,0,0.000000,9,5,0.003069,0.811737,-18.826310
M87-20,0,0.000000,9,6,0.003054,0.807718,-19.228154
M87-20,0,0.000000,9,7,0.003087,0.816445,-18.355512
M87-20,0,0.000000,9,8,0.003151,0.833387,-16.661328
M87-20,0,0.000000,9,9,0.003268,0.864379,-13.562051
M87-20,1,0.100000,2,1,0.004020,1.063380,6.337965
M87-20,1,0.100000,2,2,0.003817,1.009760,0.975951
M87-20,1,0.100000,3,1,0.004048,1.070826,7.082616
M87-20,1,0.100000,3,2,0.003818,1.009860,0.986003
M87-20,1,0.100000,3,3,0.003846,1.017333,1.733299
M87-20,1,0.100000,4,2,0.004104,1.085592,8.559220
M87-20,1,0.100000,4,3,0.004142,1.095710,9.571045
M87-20,1,0.100000,5,1,0.004208,1.113236,11.323553
M87-20,1,0.100000,5,2,0.003967,1.049418,4.941778
M87-20,1,0.100000,5,3,0.004008,1.060322,6.032169
M87-20,1,0.100000,5,4,0.004359,1.153034,15.303400
M87-20,1,0.100000,5,5,0.003933,1.040344,4.034442
M87-20,1,0.100000,6,1,0.003950,1.044937,4.493665
M87-20,1,0.100000,6,2,0.003717,0.983129,-1.687068
M87-20,1,0.100000,6,3,0.003755,0.993271,-0.672861
M87-20,1,0.100000,6,4,0.004049,1.070961,7.096107
M87-20,1,0.100000,6,5,0.004248,1.123843,12.384317
M87-20,1,0.100000,7,2,0.004059,1.073675,7.367514
M87-20,1,0.100000,7,3,0.004085,1.080487,8.048678
M87-20,1,0.100000,7,5,0.004266,1.128398,12.839837
M87-20,1,0.100000,7,6,0.004147,1.097017,9.701723
M87-20,1,0.100000,7,7,0.003886,1.028041,2.804115
M87-20,1,0.100000,8,1,0.004173,1.103948,10.394790
M87-20,1,0.100000,8,2,0.003963,1.048428,4.842844
M87-20,1,0.100000,8,3,0.003996,1.057100,5.709972
M87-20,1,0.100000,8,4,0.004226,1.117986,11.798648
M87-20,1,0.100000,8,5,0.003997,1.057399,5.739864
M87-20,1,0.100000,8,6,0.003880,1.026409,2.640900
M87-20,1,0.100000,8,7,0.003881,1.026507,2.650688
M87-20,1,0.100000,8,8,0.002996,0.792499,-20.750071
M87-20,1,0.100000,9,1,0.003078,0.814188,-18.581167
M87-20,1,0.100000,9,2,0.003072,0.812564,-18.743588
M87-20,1,0.100000,9,3,0.003070,0.812025,-18.797500
M87-20,1,0.100000,9,4,0.003081,0.814979,-18.502073
M87-20,1,0.100000,9,5,0.003069,0.811786,-18.821387
M87-20,1,0.100000,9,6,0.003046,0.805872,-19.412795
M87-20,1,0.100000,9,7,0.003066,0.810989,-18.901142
M87-20,1,0.100000,9,8,0.003161,0.836143,-16.385652
M87-20,1,0.100000,9,9,0.003246,0.858602,-14.139796
M87-20,2,0.400000,2,1,0.004040,1.067860,6.785985
M87-20,2,0.400000,2,2,0.003820,1.009779,0.977894
M87-20,2,0.400000,3,1,0.004073,1.076577,7.657701
M87-20,2,0.400000,3,2,0.003827,1.011489,1.148907
M87-20,2,0.400000,3,3,0.003856,1.019223,1.922297
M87-20,2,0.400000,4,2,0.004113,1.087031,8.703072
M87-20,2,0.400000,4,3,0.004136,1.093253,9.325274
M87-20,2,0.400000,5,1,0.004210,1.112881,11.288088
M87-20,2,0.400000,5,2,0.003981,1.052175,5.217531
M87-20,2,0.400000,5,3,0.004010,1.059870,5.986956
M87-20,2,0.400000,5,4,0.004334,1.145505,14.550547
M87-20,2,0.400000,5,5,0.003967,1.048536,4.853567
M87-20,2,0.400000,6,1,0.003941,1.041714,4.171366
M87-20,2,0.400000,6,2,0.003722,0.983720,-1.628003
M87-20,2,0.400000,6,3,0.003764,0.994882,-0.511794
M87-20,2,0.400000,6,4,0.004072,1.076260,7.625983
M87-20,2,0.400000,6,5,0.004258,1.125563,12.556279
M87-20,2,0.400000,7,2,0.004058,1.072493,7.249332
M87-20,2,0.400000,7,3,0.004093,1.081810,8.181047
M87-20,2,0.400000,7,5,0.004252,1.123855,12.385530
M87-20,2,0.400000,7,6,0.004151,1.097210,9.720955
M87-20,2,0.400000,7,7,0.003868,1.022474,2.247406
M87-20,2,0.400000,8,1,0.004188,1.106862,10.686239
M87-20,2,0.400000,8,2,0.003958,1.046080,4.608017
M87-20,2,0.400000,8,3,0.003991,1.054900,5.490041
M87-20,2,0.400000,8,4,0.004214,1.113745,11.374519
M87-20,2,0.400000,8,5,0.003994,1.055630,5.562992
M87-20,2,0.400000,8,6,0.003877,1.024668,2.466789
M87-20,2,0.400000,8,7,0.003866,1.021951,2.195071
M87-20,2,0.400000,8,8,0.003011,0.795762,-20.423761
M87-20,2,0.400000,9,1,0.003082,0.814664,-18.533555
M87-20,2,0.400000,9,2,0.003082,0.814585,-18.541458
M87-20,2,0.400000,9,3,0.003067,0.810607,-18.939333
M87-20,2,0.400000,9,4,0.003085,0.815518,-18.448233
M87-20,2,0.400000,9,5,0.003058,0.808272,-19.172778
M87-20,2,0.400000,9,6,0.003053,0.806892,-19.310804
M87-20,2,0.400000,9,7,0.003078,0.813598,-18.640233
M87-20,2,0.400000,9,8,0.003148,0.832112,-16.788775
M87-20,2,0.400000,9,9,0.003254,0.859993,-14.000659
M87-20,3,0.700000,2,1,0.004025,1.064150,6.415040
M87-20,3,0.700000,2,2,0.003818,1.009422,0.942245
M87-20,3,0.700000,3,1,0.004070,1.076220,7.622021
M87-20,3,0.700000,3,2,0.003837,1.014412,1.441166
M87-20,3,0.700000,3,3,0.003850,1.018060,1.806037
M87-20,3,0.700000,4,2,0.004128,1.091450,9.144960
M87-20,3,0.700000,4,3,0.004144,1.095564,9.556364
M87-20,3,0.700000,5,1,0.004193,1.108680,10.868048
M87-20,3,0.700000,5,2,0.003984,1.053270,5.327038
M87-20,3,0.700000,5,3,0.004035,1.066757,6.675737
M87-20,3,0.700000,5,4,0.004372,1.155950,15.594973
M87-20,3,0.700000,5,5,0.003950,1.044492,4.449234
M87-20,3,0.700000,6,1,0.003945,1.043184,4.318356
M87-20,3,0.700000,6,2,0.003726,0.985222,-1.477798
M87-20,3,0.700000,6,3,0.003740,0.988794,-1.120595
M87-20,3,0.700000,6,4,0.004049,1.070578,7.057794
M87-20,3,0.700000,6,5,0.004263,1.127061,12.706150
M87-20,3,0.700000,7,2,0.004046,1.069809,6.980854
M87-20,3,0.700000,7,3,0.004072,1.076667,7.666705
M87-20,3,0.700000,7,5,0.004240,1.121017,12.101734
M87-20,3,0.700000,7,6,0.004157,1.099130,9.913039
M87-20,3,0.700000,7,7,0.003914,1.034836,3.483649
M87-20,3,0.700000,8,1,0.004160,1.099908,9.990772
M87-20,3,0.700000,8,2,0.003971,1.049963,4.996275
M87-20,3,0.700000,8,3,0.003985,1.053723,5.372250
M87-20,3,0.700000,8,4,0.004204,1.111626,11.162588
M87-20,3,0.700000,8,5,0.003993,1.055624,5.562353
M87-20,3,0.700000,8,6,0.003869,1.023087,2.308659
M87-20,3,0.700000,8,7,0.003890,1.028636,2.863633
M87-20,3,0.700000,8,8,0.003004,0.794253,-20.574729
M87-20,3,0.700000,9,1,0.003078,0.813753,-18.624654
M87-20,3,0.700000,9,2,0.003076,0.813389,-18.661115
M87-20,3,0.700000,9,3,0.003065,0.810405,-18.959489
M87-20,3,0.700000,9,4,0.003065,0.810312,-18.968770
M87-20,3,0.700000,9,5,0.003057,0.808326,-19.167413
M87-20,3,0.700000,9,6,0.003028,0.800623,-19.937739
M87-20,3,0.700000,9,7,0.003082,0.814814,-18.518578
M87-20,3,0.700000,9,8,0.003155,0.834284,-16.571596
M87-20,3,0.700000,9,9,0.003262,0.862548,-13.745198
M87-20,4,1.000000,2,1,0.004056,1.071330,7.133044
M87-20,4,1.000000,2,2,0.003804,1.004824,0.482395
M87-20,4,1.000000,3,1,0.004050,1.069838,6.983807
M87-20,4,1.000000,3,2,0.003843,1.015080,1.508030
M87-20,4,1.000000,3,3,0.003853,1.017740,1.774014
M87-20,4,1.000000,4,2,0.004106,1.084479,8.447906
M87-20,4,1.000000,4,3,0.004160,1.098729,9.872913
M87-20,4,1.000000,5,1,0.004182,1.104519,10.451896
M87-20,4,1.000000,5,2,0.003990,1.053845,5.384472
M87-20,4,1.000000,5,3,0.004013,1.060007,6.000698
M87-20,4,1.000000,5,4,0.004346,1.148059,14.805893
M87-20,4,1.000000,5,5,0.003945,1.041943,4.194281
M87-20,4,1.000000,6,1,0.003932,1.038594,3.859358
M87-20,4,1.000000,6,2,0.003725,0.983791,-1.620909
M87-20,4,1.000000,6,3,0.003770,0.995669,-0.433096
M87-20,4,1.000000,6,4,0.004065,1.073837,7.383707
M87-20,4,1.000000,6,5,0.004238,1.119490,11.949012
M87-20,4,1.000000,7,2,0.004046,1.068665,6.866532
M87-20,4,1.000000,7,3,0.004095,1.081576,8.157622
M87-20,4,1.000000,7,5,0.004266,1.126701,12.670100
M87-20,4,1.000000,7,6,0.004151,1.096471,9.647078
M87-20,4,1.000000,7,7,0.003899,1.029962,2.996165
M87-20,4,1.000000,8,1,0.004159,1.098542,9.854159
M87-20,4,1.000000,8,2,0.003981,1.051470,5.147015
M87-20,4,1.000000,8,3,0.003986,1.052825,5.282516
M87-20,4,1.000000,8,4,0.004222,1.115248,11.524812
M87-20,4,1.000000,8,5,0.004001,1.056787,5.678718
M87-20,4,1.000000,8,6,0.003880,1.024853,2.485329
M87-20,4,1.000000,8,7,0.003899,1.029801,2.980053
M87-20,4,1.000000,8,8,0.003010,0.795123,-20.487736
M87-20,4,1.000000,9,1,0.003108,0.820981,-17.901910
M87-20,4,1.000000,9,2,0.003064,0.809407,-19.059348
M87-20,4,1.000000,9,3,0.003090,0.816212,-18.378752
M87-20,4,1.000000,9,4,0.003100,0.818881,-18.111897
M87-20,4,1.000000,9,5,0.003059,0.808038,-19.196249
M87-20,4,1.000000,9,6,0.003067,0.810204,-18.979579
M87-20,4,1.000000,9,7,0.003082,0.813952,-18.604825
M87-20,4,1.000000,9,8,0.003148,0.831591,-16.840880
M87-20,4,1.000000,9,9,0.003259,0.860937,-13.906344
M87-20,5,1.300000,2,1,0.004042,1.068133,6.813347
M87-20,5,1.300000,2,2,0.003806,1.005773,0.577303
M87-20,5,1.300000,3,1,0.004063,1.073629,7.362941
M87-20,5,1.300000,3,2,0.003849,1.017061,1.706085
M87-20,5,1.300000,3,3,0.003852,1.017679,1.767915
M87-20,5,1.300000,4,2,0.004104,1.084267,8.426722
M87-20,5,1.300000,4,3,0.004145,1.095328,9.532781
M87-20,5,1.300000,5,1,0.004194,1.108267,10.826705
M87-20,5,1.300000,5,2,0.003982,1.052208,5.220845
M87-20,5,1.300000,5,3,0.003999,1.056558,5.655764
M87-20,5,1.300000,5,4,0.004353,1.150121,15.012075
M87-20,5,1.300000,5,5,0.003950,1.043695,4.369503
M87-20,5,1.300000,6,1,0.003928,1.037972,3.797185
M87-20,5,1.300000,6,2,0.003738,0.987629,-1.237150
M87-20,5,1.300000,6,3,0.003757,0.992636,-0.736438
M87-20,5,1.300000,6,4,0.004071,1.075719,7.571945
M87-20,5,1.300000,6,5,0.004254,1.123936,12.393576
M87-20,5,1.300000,7,2,0.004066,1.074269,7.426884
M87-20,5,1.300000,7,3,0.004088,1.080074,8.007393
M87-20,5,1.300000,7,5,0.004254,1.124034,12.403353
M87-20,5,1.300000,7,6,0.004128,1.090847,9.084650
M87-20,5,1.300000,7,7,0.003885,1.026618,2.661798
M87-20,5,1.300000,8,1,0.004181,1.104663,10.466298
M87-20,5,1.300000,8,2,0.003987,1.053506,5.350581
M87-20,5,1.300000,8,3,0.003983,1.052470,5.247004
M87-20,5,1.300000,8,4,0.004201,1.110043,11.004266
M87-20,5,1.300000,8,5,0.004003,1.057580,5.758020
M87-20,5,1.300000,8,6,0.003875,1.023846,2.384622
M87-20,5,1.300000,8,7,0.003901,1.030732,3.073200
M87-20,5,1.300000,8,8,0.003012,0.795860,-20.413967
M87-20,5,1.300000,9,1,0.003092,0.817121,-18.287910
M87-20,5,1.300000,9,2,0.003083,0.814564,-18.543603
M87-20,5,1.300000,9,3,0.003073,0.812015,-18.798530
M87-20,5,1.300000,9,4,0.003084,0.814831,-18.516863
M87-20,5,1.300000,9,5,0.003067,0.810404,-18.959551
M87-20,5,1.300000,9,6,0.003052,0.806410,-19.358958
M87-20,5,1.300000,9,7,0.003080,0.813751,-18.624933
M87-20,5,1.300000,9,8,0.003163,0.835671,-16.432898
M87-20,5,1.300000,9,9,0.003255,0.860080,-13.991960
M87-20,6,1.600000,2,1,0.004058,1.071619,7.161868
M87-20,6,1.600000,2,2,0.003807,1.005253,0.525265
M87-20,6,1.600000,3,1,0.004058,1.071677,7.167677
M87-20,6,1.600000,3,2,0.003842,1.014624,1.462412
M87-20,6,1.600000,3,3,0.003846,1.015525,1.552456
M87-20,6,1.600000,4,2,0.004113,1.086192,8.619211
M87-20,6,1.600000,4,3,0.004150,1.095788,9.578803
M87-20,6,1.600000,5,1,0.004198,1.108555,10.855530
M87-20,6,1.600000,5,2,0.003998,1.055804,5.580417
M87-20,6,1.600000,5,3,0.004017,1.060663,6.066286
M87-20,6,1.600000,5,4,0.004365,1.152637,15.263736
M87-20,6,1.600000,5,5,0.003943,1.041167,4.116736
M87-20,6,1.600000,6,1,0.003934,1.038894,3.889381
M87-20,6,1.600000,6,2,0.003733,0.985855,-1.414514
M87-20,6,1.600000,6,3,0.003746,0.989145,-1.085496
M87-20,6,1.600000,6,4,0.004058,1.071526,7.152626
M87-20,6,1.600000,6,5,0.004247,1.121544,12.154437
M87-20,6,1.600000,7,2,0.004057,1.071217,7.121731
M87-20,6,1.600000,7,3,0.004071,1.074885,7.488509
M87-20,6,1.600000,7,5,0.004254,1.123182,12.318154
M87-20,6,1.600000,7,6,0.004145,1.094528,9.452847
M87-20,6,1.600000,7,7,0.003898,1.029388,2.938767
M87-20,6,1.600000,8,1,0.004189,1.106189,10.618932
M87-20,6,1.600000,8,2,0.003971,1.048656,4.865608
M87-20,6,1.600000,8,3,0.003998,1.055780,5.578040
M87-20,6,1.600000,8,4,0.004205,1.110314,11.031393
M87-20,6,1.600000,8,5,0.003991,1.053882,5.388182
M87-20,6,1.600000,8,6,0.003878,1.024027,2.402727
M87-20,6,1.600000,8,7,0.003921,1.035466,3.546632
M87-20,6,1.600000,8,8,0.003021,0.797816,-20.218389
M87-20,6,1.600000,9,1,0.003089,0.815663,-18.433665
M87-20,6,1.600000,9,2,0.003078,0.812904,-18.709607
M87-20,6,1.600000,9,3,0.003071,0.810818,-18.918161
