case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
mox1,3,0.700000,9,9,0.003209,0.847733,-15.226745
mox1,4,1.000000,2,1,0.004169,1.100525,10.052489
mox1,4,1.000000,2,2,0.003955,1.044168,4.416813
mox1,4,1.000000,3,1,0.004179,1.103165,10.316480
mox1,4,1.000000,3,2,0.003961,1.045628,4.562800
mox1,4,1.000000,3,3,0.003962,1.045979,4.597911
mox1,4,1.000000,4,2,0.004211,1.111554,11.155443
mox1,4,1.000000,4,3,0.004251,1.122228,12.222758
mox1,4,1.000000,5,1,0.004300,1.135256,13.525552
mox1,4,1.000000,5,2,0.004062,1.072331,7.233067
mox1,4,1.000000,5,3,0.004100,1.082307,8.230689
mox1,4,1.000000,5,4,0.004441,1.172415,17.241487
mox1,4,1.000000,5,5,0.003946,1.041800,4.180014
mox1,4,1.000000,6,1,0.003929,1.037262,3.726213
mox1,4,1.000000,6,2,0.003736,0.986138,-1.386233
mox1,4,1.000000,6,3,0.003737,0.986655,-1.334490
mox1,4,1.000000,6,4,0.004033,1.064717,6.471718
mox1,4,1.000000,6,5,0.004209,1.111240,11.124028
mox1,4,1.000000,7,2,0.004031,1.064247,6.424727
mox1,4,1.000000,7,3,0.004066,1.073276,7.327576
mox1,4,1.000000,7,5,0.004218,1.113394,11.339444
mox1,4,1.000000,7,6,0.004080,1.076980,7.697955
mox1,4,1.000000,7,7,0.003824,1.009496,0.949558
mox1,4,1.000000,8,1,0.004145,1.094120,9.412047
mox1,4,1.000000,8,2,0.003943,1.040879,4.087881
mox1,4,1.000000,8,3,0.003955,1.044078,4.407838
mox1,4,1.000000,8,4,0.004147,1.094659,9.465902
mox1,4,1.000000,8,5,0.003967,1.047368,4.736770
mox1,4,1.000000,8,6,0.003802,1.003572,0.357163
mox1,4,1.000000,8,7,0.003830,1.011196,1.119568
mox1,4,1.000000,8,8,0.002975,0.785467,-21.453257
mox1,4,1.000000,9,1,0.003056,0.806796,-19.320369
mox1,4,1.000000,9,2,0.003041,0.802797,-19.720262
mox1,4,1.000000,9,3,0.003044,0.803703,-19.629740
mox1,4,1.000000,9,4,0.003047,0.804254,-19.574566
mox1,4,1.000000,9,5,0.003044,0.803663,-19.633673
mox1,4,1.000000,9,6,0.002992,0.789841,-21.015850
mox1,4,1.000000,9,7,0.003031,0.800286,-19.971423
mox1,4,1.000000,9,8,0.003099,0.818079,-18.192125
mox1,4,1.000000,9,9,0.003214,0.848481,-15.151901
mox1,5,1.300000,2,1,0.004156,1.096966,9.696602
mox1,5,1.300000,2,2,0.003926,1.036294,3.629432
mox1,5,1.300000,3,1,0.004183,1.104191,10.419066
mox1,5,1.300000,3,2,0.003953,1.043469,4.346881
mox1,5,1.300000,3,3,0.003985,1.051826,5.182585
mox1,5,1.300000,4,2,0.004212,1.111901,11.190100
mox1,5,1.300000,4,3,0.004218,1.113292,11.329208
mox1,5,1.300000,5,1,0.004311,1.138033,13.803325
mox1,5,1.300000,5,2,0.004055,1.070301,7.030056
mox1,5,1.300000,5,3,0.004084,1.077992,7.799242
mox1,5,1.300000,5,4,0.004442,1.172596,17.259646
mox1,5,1.300000,5,5,0.003948,1.042197,4.219651
mox1,5,1.300000,6,1,0.003928,1.036933,3.693310
mox1,5,1.300000,6,2,0.003730,0.984603,-1.539739
mox1,5,1.300000,6,3,0.003762,0.993110,-0.688989
mox1,5,1.300000,6,4,0.004026,1.062722,6.272221
mox1,5,1.300000,6,5,0.004220,1.113849,11.384904
mox1,5,1.300000,7,2,0.004046,1.067883,6.788267
mox1,5,1.300000,7,3,0.004049,1.068669,6.866927
mox1,5,1.300000,7,5,0.004213,1.112131,11.213064
mox1,5,1.300000,7,6,0.004098,1.081664,8.166413
mox1,5,1.300000,7,7,0.003835,1.012377,1.237671
mox1,5,1.300000,8,1,0.004157,1.097167,9.716663
mox1,5,1.300000,8,2,0.003944,1.041196,4.119609
mox1,5,1.300000,8,3,0.003946,1.041589,4.158940
mox1,5,1.300000,8,4,0.004168,1.100139,10.013884
mox1,5,1.300000,8,5,0.003949,1.042342,4.234169
mox1,5,1.300000,8,6,0.003838,1.013208,1.320819
mox1,5,1.300000,8,7,0.003810,1.005677,0.567735
mox1,5,1.300000,8,8,0.002960,0.781415,-21.858464
mox1,5,1.300000,9,1,0.003061,0.807988,-19.201236
mox1,5,1.300000,9,2,0.003045,0.803772,-19.622837
mox1,5,1.300000,9,3,0.003044,0.803484,-19.651582
mox1,5,1.300000,9,4,0.003055,0.806403,-19.359693
mox1,5,1.300000,9,5,0.003041,0.802628,-19.737185
mox1,5,1.300000,9,6,0.003018,0.796744,-20.325557
mox1,5,1.300000,9,7,0.003029,0.799653,-20.034749
mox1,5,1.300000,9,8,0.003093,0.816459,-18.354129
mox1,5,1.300000,9,9,0.003209,0.847138,-15.286229
mox1,6,1.600000,2,1,0.004160,1.097964,9.796400
mox1,6,1.600000,2,2,0.003939,1.039686,3.968629
mox1,6,1.600000,3,1,0.004172,1.101250,10.125034
mox1,6,1.600000,3,2,0.003943,1.040787,4.078701
mox1,6,1.600000,3,3,0.003964,1.046446,4.644637
mox1,6,1.600000,4,2,0.004226,1.115428,11.542778
mox1,6,1.600000,4,3,0.004244,1.120332,12.033221
mox1,6,1.600000,5,1,0.004308,1.137242,13.724167
mox1,6,1.600000,5,2,0.004062,1.072291,7.229098
mox1,6,1.600000,5,3,0.004096,1.081165,8.116541
mox1,6,1.600000,5,4,0.004429,1.169208,16.920757
mox1,6,1.600000,5,5,0.003932,1.037971,3.797053
mox1,6,1.600000,6,1,0.003937,1.039156,3.915572
mox1,6,1.600000,6,2,0.003718,0.981440,-1.855976
mox1,6,1.600000,6,3,0.003747,0.989172,-1.082828
mox1,6,1.600000,6,4,0.004031,1.064047,6.404742
mox1,6,1.600000,6,5,0.004210,1.111384,11.138387
mox1,6,1.600000,7,2,0.004039,1.066236,6.623567
mox1,6,1.600000,7,3,0.004056,1.070742,7.074151
mox1,6,1.600000,7,5,0.004198,1.107989,10.798931
mox1,6,1.600000,7,6,0.004085,1.078286,7.828557
mox1,6,1.600000,7,7,0.003839,1.013462,1.346158
mox1,6,1.600000,8,1,0.004154,1.096581,9.658084
mox1,6,1.600000,8,2,0.003947,1.041954,4.195373
mox1,6,1.600000,8,3,0.003944,1.041003,4.100346
mox1,6,1.600000,8,4,0.004163,1.098872,9.887203
mox1,6,1.600000,8,5,0.003939,1.039795,3.979451
mox1,6,1.600000,8,6,0.003822,1.008916,0.891614
mox1,6,1.600000,8,7,0.003835,1.012229,1.222887
mox1,6,1.600000,8,8,0.002975,0.785171,-21.482933
mox1,6,1.600000,9,1,0.003056,0.806662,-19.333774
mox1,6,1.600000,9,2,0.003066,0.809193,-19.080739
mox1,6,1.600000,9,3,0.003051,0.805417,-19.458258
mox1,6,1.600000,9,4,0.003060,0.807795,-19.220507
mox1,6,1.600000,9,5,0.003034,0.800796,-19.920352
mox1,6,1.600000,9,6,0.003006,0.793514,-20.648573
mox1,6,1.600000,9,7,0.003041,0.802740,-19.726022
mox1,6,1.600000,9,8,0.003106,0.819910,-18.008997
mox1,6,1.600000,9,9,0.003212,0.847769,-15.223080
mox1,7,2.000000,2,1,0.004159,1.097166,9.716589
mox1,7,2.000000,2,2,0.003937,1.038540,3.853961
mox1,7,2.000000,3,1,0.004176,1.101606,10.160579
mox1,7,2.000000,3,2,0.003959,1.044401,4.440145
mox1,7,2.000000,3,3,0.003969,1.046979,4.697886
mox1,7,2.000000,4,2,0.004212,1.111169,11.116887
mox1,7,2.000000,4,3,0.004239,1.118265,11.826533
mox1,7,2.000000,5,1,0.004300,1.134471,13.447112
mox1,7,2.000000,5,2,0.004074,1.074795,7.479488
mox1,7,2.000000,5,3,0.004104,1.082699,8.269860
mox1,7,2.000000,5,4,0.004426,1.167732,16.773216
mox1,7,2.000000,5,5,0.003951,1.042212,4.221183
mox1,7,2.000000,6,1,0.003944,1.040373,4.037308
mox1,7,2.000000,6,2,0.003698,0.975687,-2.431289
mox1,7,2.000000,6,3,0.003765,0.993325,-0.667462
mox1,7,2.000000,6,4,0.004052,1.068859,6.885918
mox1,7,2.000000,6,5,0.004209,1.110269,11.026928
mox1,7,2.000000,7,2,0.004038,1.065221,6.522125
mox1,7,2.000000,7,3,0.004042,1.066274,6.627385
mox1,7,2.000000,7,5,0.004241,1.118875,11.887473
mox1,7,2.000000,7,6,0.004082,1.076966,7.696603
mox1,7,2.000000,7,7,0.003832,1.010898,1.089770
mox1,7,2.000000,8,1,0.004140,1.092159,9.215879
mox1,7,2.000000,8,2,0.003940,1.039516,3.951570
mox1,7,2.000000,8,3,0.003959,1.044412,4.441200
mox1,7,2.000000,8,4,0.004176,1.101701,10.170077
mox1,7,2.000000,8,5,0.003948,1.041423,4.142304
mox1,7,2.000000,8,6,0.003834,1.011549,1.154931
mox1,7,2.000000,8,7,0.003827,1.009526,0.952589
mox1,7,2.000000,8,8,0.002965,0.782192,-21.780810
mox1,7,2.000000,9,1,0.003052,0.805112,-19.488811
mox1,7,2.000000,9,2,0.003054,0.805719,-19.428082
mox1,7,2.000000,9,3,0.003040,0.802079,-19.792086
mox1,7,2.000000,9,4,0.003061,0.807415,-19.258453
mox1,7,2.000000,9,5,0.003041,0.802337,-19.766312
mox1,7,2.000000,9,6,0.003016,0.795595,-20.440476
mox1,7,2.000000,9,7,0.003048,0.804208,-19.579192
mox1,7,2.000000,9,8,0.003111,0.820616,-17.938432
mox1,7,2.000000,9,9,0.003213,0.847659,-15.234099
mox1,8,2.500000,2,1,0.004171,1.099528,9.952819
mox1,8,2.500000,2,2,0.003922,1.033958,3.395806
mox1,8,2.500000,3,1,0.004185,1.103166,10.316629
mox1,8,2.500000,3,2,0.003960,1.044034,4.403401
mox1,8,2.500000,3,3,0.003966,1.045566,4.556571
mox1,8,2.500000,4,2,0.004232,1.115694,11.569400
mox1,8,2.500000,4,3,0.004242,1.118322,11.832240
mox1,8,2.500000,5,1,0.004273,1.126371,12.637103
mox1,8,2.500000,5,2,0.004068,1.072406,7.240591
mox1,8,2.500000,5,3,0.004106,1.082469,8.246868
mox1,8,2.500000,5,4,0.004420,1.165185,16.518532
mox1,8,2.500000,5,5,0.003954,1.042310,4.230987
mox1,8,2.500000,6,1,0.003937,1.037881,3.788088
mox1,8,2.500000,6,2,0.003737,0.985226,-1.477400
mox1,8,2.500000,6,3,0.003759,0.990928,-0.907167
mox1,8,2.500000,6,4,0.004047,1.066843,6.684331
mox1,8,2.500000,6,5,0.004230,1.115270,11.526956
mox1,8,2.500000,7,2,0.004034,1.063516,6.351629
mox1,8,2.500000,7,3,0.004060,1.070278,7.027841
mox1,8,2.500000,7,5,0.004214,1.110862,11.086166
mox1,8,2.500000,7,6,0.004093,1.079036,7.903621
mox1,8,2.500000,7,7,0.003833,1.010619,1.061887
mox1,8,2.500000,8,1,0.004152,1.094580,9.457985
mox1,8,2.500000,8,2,0.003936,1.037675,3.767525
mox1,8,2.500000,8,3,0.003951,1.041635,4.163498
mox1,8,2.500000,8,4,0.004160,1.096789,9.678908
mox1,8,2.500000,8,5,0.003953,1.042141,4.214115
mox1,8,2.500000,8,6,0.003851,1.015338,1.533786
mox1,8,2.500000,8,7,0.003848,1.014457,1.445733
mox1,8,2.500000,8,8,0.002968,0.782466,-21.753391
mox1,8,2.500000,9,1,0.003050,0.804065,-19.593547
mox1,8,2.500000,9,2,0.003038,0.800790,-19.920976
mox1,8,2.500000,9,3,0.003056,0.805680,-19.431968
mox1,8,2.500000,9,4,0.003050,0.804009,-19.599136
mox1,8,2.500000,9,5,0.003059,0.806506,-19.349399
mox1,8,2.500000,9,6,0.003025,0.797522,-20.247799
mox1,8,2.500000,9,7,0.003046,0.802901,-19.709887
mox1,8,2.500000,9,8,0.003143,0.828664,-17.133586
mox1,8,2.500000,9,9,0.003206,0.845312,-15.468761
mox1,9,3.000000,2,1,0.004187,1.103461,10.346116
mox1,9,3.000000,2,2,0.003947,1.039985,3.998521
mox1,9,3.000000,3,1,0.004170,1.098905,9.890496
mox1,9,3.000000,3,2,0.003971,1.046531,4.653097
mox1,9,3.000000,3,3,0.003982,1.049411,4.941121
mox1,9,3.000000,4,2,0.004237,1.116421,11.642092
mox1,9,3.000000,4,3,0.004255,1.121362,12.136187
mox1,9,3.000000,5,1,0.004300,1.133173,13.317269
mox1,9,3.000000,5,2,0.004069,1.072232,7.223178
mox1,9,3.000000,5,3,0.004091,1.078066,7.806604
mox1,9,3.000000,5,4,0.004423,1.165440,16.544034
mox1,9,3.000000,5,5,0.003934,1.036773,3.677294
mox1,9,3.000000,6,1,0.003917,1.032067,3.206653
mox1,9,3.000000,6,2,0.003725,0.981532,-1.846810
mox1,9,3.000000,6,3,0.003753,0.988984,-1.101584
mox1,9,3.000000,6,4,0.004041,1.064935,6.493499
mox1,9,3.000000,6,5,0.004205,1.108007,10.800683
mox1,9,3.000000,7,2,0.004047,1.066374,6.637380
mox1,9,3.000000,7,3,0.004080,1.075228,7.522796
mox1,9,3.000000,7,5,0.004228,1.114181,11.418103
mox1,9,3.000000,7,6,0.004084,1.076090,7.608966
mox1,9,3.000000,7,7,0.003842,1.012469,1.246878
mox1,9,3.000000,8,1,0.004125,1.086962,8.696237
mox1,9,3.000000,8,2,0.003964,1.044534,4.453352
mox1,9,3.000000,8,3,0.003968,1.045619,4.561921
mox1,9,3.000000,8,4,0.004173,1.099777,9.977720
mox1,9,3.000000,8,5,0.003954,1.041890,4.189044
mox1,9,3.000000,8,6,0.003825,1.008042,0.804170
mox1,9,3.000000,8,7,0.003855,1.015826,1.582599
mox1,9,3.000000,8,8,0.002957,0.779317,-22.068332
mox1,9,3.000000,9,1,0.003057,0.805482,-19.451846
mox1,9,3.000000,9,2,0.003057,0.805689,-19.431108
mox1,9,3.000000,9,3,0.003057,0.805507,-19.449264
mox1,9,3.000000,9,4,0.003050,0.803793,-19.620682
mox1,9,3.000000,9,5,0.003066,0.808048,-19.195181
mox1,9,3.000000,9,6,0.003026,0.797311,-20.268933
mox1,9,3.000000,9,7,0.003038,0.800660,-19.933977
mox1,9,3.000000,9,8,0.003126,0.823776,-17.622407
mox1,9,3.000000,9,9,0.003211,0.846141,-15.385886
mox1,10,4.000000,2,1,0.004177,1.102567,10.256688
mox1,10,4.000000,2,2,0.003934,1.038519,3.851913
mox1,10,4.000000,3,1,0.004181,1.103686,10.368608
mox1,10,4.000000,3,2,0.003942,1.040488,4.048829
mox1,10,4.000000,3,3,0.003956,1.044284,4.428406
mox1,10,4.000000,4,2,0.004210,1.111359,11.135946
mox1,10,4.000000,4,3,0.004216,1.112898,11.289836
mox1,10,4.000000,5,1,0.004297,1.134340,13.434000
mox1,10,4.000000,5,2,0.004065,1.073040,7.304009
mox1,10,4.000000,5,3,0.004098,1.081825,8.182475
mox1,10,4.000000,5,4,0.004425,1.167950,16.795029
mox1,10,4.000000,5,5,0.003927,1.036624,3.662388
mox1,10,4.000000,6,1,0.003932,1.037909,3.790938
mox1,10,4.000000,6,2,0.003726,0.983512,-1.648792
mox1,10,4.000000,6,3,0.003752,0.990441,-0.955892
mox1,10,4.000000,6,4,0.004056,1.070664,7.066443
mox1,10,4.000000,6,5,0.004212,1.111848,11.184779
mox1,10,4.000000,7,2,0.004034,1.064794,6.479391
mox1,10,4.000000,7,3,0.004045,1.067816,6.781628
mox1,10,4.000000,7,5,0.004214,1.112341,11.234140
mox1,10,4.000000,7,6,0.004078,1.076567,7.656662
mox1,10,4.000000,7,7,0.003840,1.013733,1.373309
mox1,10,4.000000,8,1,0.004136,1.091787,9.178667
mox1,10,4.000000,8,2,0.003941,1.040206,4.020585
mox1,10,4.000000,8,3,0.003954,1.043614,4.361360
mox1,10,4.000000,8,4,0.004159,1.097792,9.779181
mox1,10,4.000000,8,5,0.003972,1.048568,4.856817
mox1,10,4.000000,8,6,0.003828,1.010418,1.041773
mox1,10,4.000000,8,7,0.003832,1.011447,1.144718
mox1,10,4.000000,8,8,0.002966,0.782820,-21.718039
mox1,10,4.000000,9,1,0.003048,0.804547,-19.545314
mox1,10,4.000000,9,2,0.003051,0.805344,-19.465598
mox1,10,4.000000,9,3,0.003041,0.802793,-19.720717
mox1,10,4.000000,9,4,0.003072,0.810765,-18.923525
mox1,10,4.000000,9,5,0.003047,0.804361,-19.563897
mox1,10,4.000000,9,6,0.003017,0.796259,-20.374102
mox1,10,4.000000,9,7,0.003042,0.802961,-19.703903
mox1,10,4.000000,9,8,0.003118,0.823031,-17.696920
mox1,10,4.000000,9,9,0.003205,0.846082,-15.391819
mox1,11,5.000000,2,1,0.004146,1.093286,9.328587
mox1,11,5.000000,2,2,0.003932,1.037028,3.702802
mox1,11,5.000000,3,1,0.004172,1.100201,10.020075
mox1,11,5.000000,3,2,0.003936,1.038033,3.803281
mox1,11,5.000000,3,3,0.003960,1.044315,4.431475
mox1,11,5.000000,4,2,0.004202,1.108044,10.804393
mox1,11,5.000000,4,3,0.004251,1.120974,12.097438
mox1,11,5.000000,5,1,0.004276,1.127789,12.778904
mox1,11,5.000000,5,2,0.004087,1.077945,7.794498
mox1,11,5.000000,5,3,0.004108,1.083428,8.342783
mox1,11,5.000000,5,4,0.004435,1.169595,16.959475
mox1,11,5.000000,5,5,0.003920,1.033913,3.391343
mox1,11,5.000000,6,1,0.003936,1.038144,3.814358
mox1,11,5.000000,6,2,0.003728,0.983070,-1.693015
mox1,11,5.000000,6,3,0.003767,0.993432,-0.656839
mox1,11,5.000000,6,4,0.004044,1.066423,6.642283
mox1,11,5.000000,6,5,0.004200,1.107654,10.765362
mox1,11,5.000000,7,2,0.004039,1.065152,6.515167
mox1,11,5.000000,7,3,0.004071,1.073538,7.353813
mox1,11,5.000000,7,5,0.004191,1.105225,10.522471
mox1,11,5.000000,7,6,0.004082,1.076410,7.641010
mox1,11,5.000000,7,7,0.003848,1.014912,1.491203
mox1,11,5.000000,8,1,0.004147,1.093613,9.361289
mox1,11,5.000000,8,2,0.003957,1.043629,4.362906
mox1,11,5.000000,8,3,0.003958,1.043819,4.381894
mox1,11,5.000000,8,4,0.004146,1.093320,9.332016
mox1,11,5.000000,8,5,0.003961,1.044489,4.448881
mox1,11,5.000000,8,6,0.003828,1.009664,0.966390
mox1,11,5.000000,8,7,0.003838,1.012306,1.230642
