case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M87-30,0,0.000000,9,9,0.003281,0.867276,-13.272431
M87-30,1,0.100000,2,1,0.004003,1.058118,5.811766
M87-30,1,0.100000,2,2,0.003767,0.995550,-0.444996
M87-30,1,0.100000,3,1,0.004034,1.066240,6.623958
M87-30,1,0.100000,3,2,0.003797,1.003564,0.356360
M87-30,1,0.100000,3,3,0.003821,1.010010,1.000987
M87-30,1,0.100000,4,2,0.004070,1.075680,7.568036
M87-30,1,0.100000,4,3,0.004107,1.085481,8.548058
M87-30,1,0.100000,5,1,0.004166,1.101024,10.102404
M87-30,1,0.100000,5,2,0.003957,1.045711,4.571144
M87-30,1,0.100000,5,3,0.003998,1.056579,5.657944
M87-30,1,0.100000,5,4,0.004343,1.147892,14.789226
M87-30,1,0.100000,5,5,0.003947,1.043296,4.329574
M87-30,1,0.100000,6,1,0.003944,1.042445,4.244470
M87-30,1,0.100000,6,2,0.003724,0.984146,-1.585448
M87-30,1,0.100000,6,3,0.003761,0.993903,-0.609654
M87-30,1,0.100000,6,4,0.004082,1.078918,7.891803
M87-30,1,0.100000,6,5,0.004265,1.127203,12.720290
M87-30,1,0.100000,7,2,0.004075,1.077052,7.705207
M87-30,1,0.100000,7,3,0.004104,1.084593,8.459254
M87-30,1,0.100000,7,5,0.004278,1.130652,13.065201
M87-30,1,0.100000,7,6,0.004143,1.095040,9.504029
M87-30,1,0.100000,7,7,0.003895,1.029349,2.934866
M87-30,1,0.100000,8,1,0.004194,1.108493,10.849314
M87-30,1,0.100000,8,2,0.004004,1.058289,5.828945
M87-30,1,0.100000,8,3,0.003998,1.056542,5.654243
M87-30,1,0.100000,8,4,0.004230,1.118011,11.801056
M87-30,1,0.100000,8,5,0.004015,1.061231,6.123111
M87-30,1,0.100000,8,6,0.003881,1.025807,2.580705
M87-30,1,0.100000,8,7,0.003900,1.030660,3.065959
M87-30,1,0.100000,8,8,0.002998,0.792293,-20.770709
M87-30,1,0.100000,9,1,0.003085,0.815290,-18.471013
M87-30,1,0.100000,9,2,0.003093,0.817595,-18.240543
M87-30,1,0.100000,9,3,0.003088,0.816066,-18.393361
M87-30,1,0.100000,9,4,0.003099,0.819046,-18.095443
M87-30,1,0.100000,9,5,0.003088,0.816213,-18.378719
M87-30,1,0.100000,9,6,0.003068,0.810864,-18.913609
M87-30,1,0.100000,9,7,0.003096,0.818314,-18.168601
M87-30,1,0.100000,9,8,0.003172,0.838390,-16.161035
M87-30,1,0.100000,9,9,0.003271,0.864452,-13.554778
M87-30,2,0.400000,2,1,0.004007,1.058356,5.835603
M87-30,2,0.400000,2,2,0.003782,0.999171,-0.082881
M87-30,2,0.400000,3,1,0.004039,1.067063,6.706272
M87-30,2,0.400000,3,2,0.003801,1.004069,0.406870
M87-30,2,0.400000,3,3,0.003837,1.013660,1.366032
M87-30,2,0.400000,4,2,0.004100,1.083176,8.317642
M87-30,2,0.400000,4,3,0.004128,1.090472,9.047250
M87-30,2,0.400000,5,1,0.004199,1.109254,10.925421
M87-30,2,0.400000,5,2,0.003958,1.045579,4.557866
M87-30,2,0.400000,5,3,0.004008,1.058755,5.875491
M87-30,2,0.400000,5,4,0.004325,1.142618,14.261750
M87-30,2,0.400000,5,5,0.003938,1.040322,4.032189
M87-30,2,0.400000,6,1,0.003971,1.048846,4.884631
M87-30,2,0.400000,6,2,0.003739,0.987601,-1.239898
M87-30,2,0.400000,6,3,0.003757,0.992403,-0.759657
M87-30,2,0.400000,6,4,0.004083,1.078535,7.853515
M87-30,2,0.400000,6,5,0.004244,1.121038,12.103835
M87-30,2,0.400000,7,2,0.004057,1.071762,7.176211
M87-30,2,0.400000,7,3,0.004099,1.082830,8.283037
M87-30,2,0.400000,7,5,0.004257,1.124523,12.452260
M87-30,2,0.400000,7,6,0.004149,1.095943,9.594323
M87-30,2,0.400000,7,7,0.003880,1.024950,2.495048
M87-30,2,0.400000,8,1,0.004190,1.106911,10.691112
M87-30,2,0.400000,8,2,0.003980,1.051454,5.145356
M87-30,2,0.400000,8,3,0.004022,1.062345,6.234484
M87-30,2,0.400000,8,4,0.004226,1.116297,11.629669
M87-30,2,0.400000,8,5,0.004023,1.062839,6.283881
M87-30,2,0.400000,8,6,0.003893,1.028387,2.838719
M87-30,2,0.400000,8,7,0.003886,1.026551,2.655128
M87-30,2,0.400000,8,8,0.003033,0.801189,-19.881076
M87-30,2,0.400000,9,1,0.003087,0.815562,-18.443787
M87-30,2,0.400000,9,2,0.003068,0.810462,-18.953825
M87-30,2,0.400000,9,3,0.003084,0.814778,-18.522189
M87-30,2,0.400000,9,4,0.003107,0.820819,-17.918110
M87-30,2,0.400000,9,5,0.003089,0.816049,-18.395076
M87-30,2,0.400000,9,6,0.003061,0.808482,-19.151839
M87-30,2,0.400000,9,7,0.003080,0.813663,-18.633717
M87-30,2,0.400000,9,8,0.003163,0.835440,-16.455990
M87-30,2,0.400000,9,9,0.003285,0.867844,-13.215550
M87-30,3,0.700000,2,1,0.004008,1.058792,5.879235
M87-30,3,0.700000,2,2,0.003779,0.998264,-0.173558
M87-30,3,0.700000,3,1,0.004049,1.069563,6.956279
M87-30,3,0.700000,3,2,0.003820,1.009207,0.920658
M87-30,3,0.700000,3,3,0.003825,1.010567,1.056708
M87-30,3,0.700000,4,2,0.004076,1.076814,7.681442
M87-30,3,0.700000,4,3,0.004103,1.083799,8.379922
M87-30,3,0.700000,5,1,0.004201,1.109834,10.983374
M87-30,3,0.700000,5,2,0.003942,1.041293,4.129335
M87-30,3,0.700000,5,3,0.003978,1.050780,5.077990
M87-30,3,0.700000,5,4,0.004348,1.148628,14.862793
M87-30,3,0.700000,5,5,0.003945,1.042094,4.209381
M87-30,3,0.700000,6,1,0.003944,1.041967,4.196700
M87-30,3,0.700000,6,2,0.003744,0.988989,-1.101079
M87-30,3,0.700000,6,3,0.003784,0.999749,-0.025091
M87-30,3,0.700000,6,4,0.004090,1.080373,8.037286
M87-30,3,0.700000,6,5,0.004235,1.118866,11.886590
M87-30,3,0.700000,7,2,0.004069,1.074804,7.480404
M87-30,3,0.700000,7,3,0.004076,1.076867,7.686725
M87-30,3,0.700000,7,5,0.004257,1.124622,12.462229
M87-30,3,0.700000,7,6,0.004139,1.093360,9.335974
M87-30,3,0.700000,7,7,0.003907,1.032206,3.220571
M87-30,3,0.700000,8,1,0.004207,1.111503,11.150333
M87-30,3,0.700000,8,2,0.004007,1.058671,5.867083
M87-30,3,0.700000,8,3,0.004015,1.060731,6.073140
M87-30,3,0.700000,8,4,0.004246,1.121603,12.160276
M87-30,3,0.700000,8,5,0.004023,1.062874,6.287387
M87-30,3,0.700000,8,6,0.003887,1.026743,2.674256
M87-30,3,0.700000,8,7,0.003901,1.030563,3.056254
M87-30,3,0.700000,8,8,0.003015,0.796622,-20.337824
M87-30,3,0.700000,9,1,0.003079,0.813321,-18.667863
M87-30,3,0.700000,9,2,0.003078,0.813006,-18.699406
M87-30,3,0.700000,9,3,0.003085,0.814987,-18.501274
M87-30,3,0.700000,9,4,0.003102,0.819415,-18.058516
M87-30,3,0.700000,9,5,0.003088,0.815885,-18.411454
M87-30,3,0.700000,9,6,0.003071,0.811291,-18.870856
M87-30,3,0.700000,9,7,0.003070,0.811091,-18.890933
M87-30,3,0.700000,9,8,0.003167,0.836670,-16.332973
M87-30,3,0.700000,9,9,0.003269,0.863585,-13.641498
M87-30,4,1.000000,2,1,0.003997,1.055546,5.554620
M87-30,4,1.000000,2,2,0.003781,0.998390,-0.161049
M87-30,4,1.000000,3,1,0.004039,1.066767,6.676733
M87-30,4,1.000000,3,2,0.003814,1.007131,0.713085
M87-30,4,1.000000,3,3,0.003813,1.007025,0.702521
M87-30,4,1.000000,4,2,0.004093,1.081023,8.102283
M87-30,4,1.000000,4,3,0.004130,1.090625,9.062509
M87-30,4,1.000000,5,1,0.004202,1.109602,10.960250
M87-30,4,1.000000,5,2,0.003942,1.040916,4.091570
M87-30,4,1.000000,5,3,0.003997,1.055446,5.544585
M87-30,4,1.000000,5,4,0.004329,1.143353,14.335302
M87-30,4,1.000000,5,5,0.003965,1.047175,4.717460
M87-30,4,1.000000,6,1,0.003942,1.041169,4.116922
M87-30,4,1.000000,6,2,0.003738,0.987224,-1.277615
M87-30,4,1.000000,6,3,0.003772,0.996132,-0.386844
M87-30,4,1.000000,6,4,0.004073,1.075701,7.570144
M87-30,4,1.000000,6,5,0.004255,1.123597,12.359655
M87-30,4,1.000000,7,2,0.004081,1.077835,7.783528
M87-30,4,1.000000,7,3,0.004107,1.084506,8.450616
M87-30,4,1.000000,7,5,0.004257,1.124299,12.429903
M87-30,4,1.000000,7,6,0.004158,1.098017,9.801693
M87-30,4,1.000000,7,7,0.003894,1.028342,2.834244
M87-30,4,1.000000,8,1,0.004197,1.108374,10.837448
M87-30,4,1.000000,8,2,0.003999,1.056040,5.604005
M87-30,4,1.000000,8,3,0.004020,1.061734,6.173380
M87-30,4,1.000000,8,4,0.004225,1.115877,11.587724
M87-30,4,1.000000,8,5,0.004011,1.059191,5.919063
M87-30,4,1.000000,8,6,0.003886,1.026346,2.634593
M87-30,4,1.000000,8,7,0.003882,1.025316,2.531598
M87-30,4,1.000000,8,8,0.003016,0.796547,-20.345260
M87-30,4,1.000000,9,1,0.003105,0.819940,-18.006042
M87-30,4,1.000000,9,2,0.003078,0.812735,-18.726476
M87-30,4,1.000000,9,3,0.003077,0.812614,-18.738624
M87-30,4,1.000000,9,4,0.003113,0.822208,-17.779190
M87-30,4,1.000000,9,5,0.003079,0.813242,-18.675771
M87-30,4,1.000000,9,6,0.003069,0.810557,-18.944349
M87-30,4,1.000000,9,7,0.003090,0.816076,-18.392404
M87-30,4,1.000000,9,8,0.003165,0.835764,-16.423623
M87-30,4,1.000000,9,9,0.003285,0.867618,-13.238187
M87-30,5,1.300000,2,1,0.004016,1.061389,6.138881
M87-30,5,1.300000,2,2,0.003779,0.998767,-0.123300
M87-30,5,1.300000,3,1,0.004042,1.068167,6.816737
M87-30,5,1.300000,3,2,0.003807,1.005963,0.596312
M87-30,5,1.300000,3,3,0.003830,1.012065,1.206515
M87-30,5,1.300000,4,2,0.004092,1.081526,8.152630
M87-30,5,1.300000,4,3,0.004125,1.090089,9.008870
M87-30,5,1.300000,5,1,0.004176,1.103699,10.369869
M87-30,5,1.300000,5,2,0.003972,1.049631,4.963136
M87-30,5,1.300000,5,3,0.003987,1.053558,5.355844
M87-30,5,1.300000,5,4,0.004340,1.147058,14.705774
M87-30,5,1.300000,5,5,0.003981,1.052145,5.214458
M87-30,5,1.300000,6,1,0.003949,1.043677,4.367732
M87-30,5,1.300000,6,2,0.003743,0.989097,-1.090269
M87-30,5,1.300000,6,3,0.003770,0.996206,-0.379379
M87-30,5,1.300000,6,4,0.004058,1.072351,7.235079
M87-30,5,1.300000,6,5,0.004242,1.120961,12.096091
M87-30,5,1.300000,7,2,0.004070,1.075628,7.562776
M87-30,5,1.300000,7,3,0.004114,1.087240,8.723986
M87-30,5,1.300000,7,5,0.004254,1.124280,12.428016
M87-30,5,1.300000,7,6,0.004141,1.094423,9.442276
M87-30,5,1.300000,7,7,0.003905,1.032060,3.205994
M87-30,5,1.300000,8,1,0.004165,1.100673,10.067278
M87-30,5,1.300000,8,2,0.003978,1.051346,5.134648
M87-30,5,1.300000,8,3,0.004002,1.057694,5.769429
M87-30,5,1.300000,8,4,0.004227,1.117073,11.707348
M87-30,5,1.300000,8,5,0.004004,1.058149,5.814884
M87-30,5,1.300000,8,6,0.003880,1.025295,2.529459
M87-30,5,1.300000,8,7,0.003882,1.025961,2.596055
M87-30,5,1.300000,8,8,0.003028,0.800101,-19.989918
M87-30,5,1.300000,9,1,0.003084,0.815040,-18.495991
M87-30,5,1.300000,9,2,0.003065,0.809932,-19.006828
M87-30,5,1.300000,9,3,0.003088,0.815981,-18.401910
M87-30,5,1.300000,9,4,0.003101,0.819382,-18.061793
M87-30,5,1.300000,9,5,0.003074,0.812313,-18.768719
M87-30,5,1.300000,9,6,0.003067,0.810540,-18.946045
M87-30,5,1.300000,9,7,0.003099,0.819044,-18.095619
M87-30,5,1.300000,9,8,0.003170,0.837855,-16.214534
M87-30,5,1.300000,9,9,0.003268,0.863642,-13.635772
M87-30,6,1.600000,2,1,0.004016,1.060852,6.085240
M87-30,6,1.600000,2,2,0.003769,0.995597,-0.440303
M87-30,6,1.600000,3,1,0.004025,1.063108,6.310823
M87-30,6,1.600000,3,2,0.003806,1.005466,0.546559
M87-30,6,1.600000,3,3,0.003833,1.012468,1.246818
M87-30,6,1.600000,4,2,0.004085,1.079052,7.905228
M87-30,6,1.600000,4,3,0.004139,1.093359,9.335860
M87-30,6,1.600000,5,1,0.004171,1.101846,10.184572
M87-30,6,1.600000,5,2,0.003955,1.044652,4.465213
M87-30,6,1.600000,5,3,0.003985,1.052571,5.257132
M87-30,6,1.600000,5,4,0.004327,1.142897,14.289715
M87-30,6,1.600000,5,5,0.003951,1.043778,4.377779
M87-30,6,1.600000,6,1,0.003930,1.038122,3.812236
M87-30,6,1.600000,6,2,0.003730,0.985285,-1.471542
M87-30,6,1.600000,6,3,0.003761,0.993571,-0.642905
M87-30,6,1.600000,6,4,0.004071,1.075415,7.541495
M87-30,6,1.600000,6,5,0.004255,1.123931,12.393124
M87-30,6,1.600000,7,2,0.004072,1.075742,7.574249
M87-30,6,1.600000,7,3,0.004106,1.084515,8.451489
M87-30,6,1.600000,7,5,0.004278,1.129996,12.999610
M87-30,6,1.600000,7,6,0.004142,1.094199,9.419860
M87-30,6,1.600000,7,7,0.003915,1.034266,3.426578
M87-30,6,1.600000,8,1,0.004214,1.113022,11.302187
M87-30,6,1.600000,8,2,0.004008,1.058702,5.870222
M87-30,6,1.600000,8,3,0.004003,1.057458,5.745808
M87-30,6,1.600000,8,4,0.004228,1.116707,11.670676
M87-30,6,1.600000,8,5,0.004015,1.060451,6.045089
M87-30,6,1.600000,8,6,0.003878,1.024410,2.441037
M87-30,6,1.600000,8,7,0.003916,1.034464,3.446389
M87-30,6,1.600000,8,8,0.003011,0.795475,-20.452513
M87-30,6,1.600000,9,1,0.003095,0.817634,-18.236565
M87-30,6,1.600000,9,2,0.003084,0.814507,-18.549318
M87-30,6,1.600000,9,3,0.003079,0.813236,-18.676374
M87-30,6,1.600000,9,4,0.003100,0.818929,-18.107132
M87-30,6,1.600000,9,5,0.003100,0.818775,-18.122453
M87-30,6,1.600000,9,6,0.003068,0.810534,-18.946599
M87-30,6,1.600000,9,7,0.003091,0.816432,-18.356753
M87-30,6,1.600000,9,8,0.003162,0.835343,-16.465709
M87-30,6,1.600000,9,9,0.003268,0.863232,-13.676821
M87-30,7,2.000000,2,1,0.004013,1.060170,6.017012
M87-30,7,2.000000,2,2,0.003795,1.002429,0.242853
M87-30,7,2.000000,3,1,0.004037,1.066552,6.655239
M87-30,7,2.000000,3,2,0.003820,1.009173,0.917271
M87-30,7,2.000000,3,3,0.003849,1.016818,1.681770
M87-30,7,2.000000,4,2,0.004078,1.077251,7.725114
M87-30,7,2.000000,4,3,0.004116,1.087437,8.743741
M87-30,7,2.000000,5,1,0.004176,1.103031,10.303118
M87-30,7,2.000000,5,2,0.003962,1.046555,4.655496
M87-30,7,2.000000,5,3,0.003992,1.054662,5.466224
M87-30,7,2.000000,5,4,0.004335,1.145234,14.523447
M87-30,7,2.000000,5,5,0.003967,1.047868,4.786787
M87-30,7,2.000000,6,1,0.003959,1.045855,4.585492
M87-30,7,2.000000,6,2,0.003726,0.984222,-1.577784
M87-30,7,2.000000,6,3,0.003769,0.995700,-0.429980
M87-30,7,2.000000,6,4,0.004089,1.080059,8.005924
M87-30,7,2.000000,6,5,0.004235,1.118628,11.862759
M87-30,7,2.000000,7,2,0.004064,1.073447,7.344714
M87-30,7,2.000000,7,3,0.004097,1.082223,8.222276
M87-30,7,2.000000,7,5,0.004266,1.127007,12.700696
M87-30,7,2.000000,7,6,0.004145,1.094995,9.499523
M87-30,7,2.000000,7,7,0.003910,1.032866,3.286583
M87-30,7,2.000000,8,1,0.004190,1.106907,10.690651
M87-30,7,2.000000,8,2,0.004001,1.057042,5.704238
M87-30,7,2.000000,8,3,0.003997,1.055788,5.578759
M87-30,7,2.000000,8,4,0.004204,1.110671,11.067089
M87-30,7,2.000000,8,5,0.004010,1.059409,5.940932
M87-30,7,2.000000,8,6,0.003890,1.027593,2.759306
M87-30,7,2.000000,8,7,0.003904,1.031241,3.124121
M87-30,7,2.000000,8,8,0.003023,0.798570,-20.143006
M87-30,7,2.000000,9,1,0.003107,0.820822,-17.917823
M87-30,7,2.000000,9,2,0.003082,0.814189,-18.581146
M87-30,7,2.000000,9,3,0.003080,0.813539,-18.646131
M87-30,7,2.000000,9,4,0.003095,0.817726,-18.227426
M87-30,7,2.000000,9,5,0.003096,0.817969,-18.203123
M87-30,7,2.000000,9,6,0.003051,0.805939,-19.406139
M87-30,7,2.000000,9,7,0.003084,0.814635,-18.536501
M87-30,7,2.000000,9,8,0.003170,0.837528,-16.247232
M87-30,7,2.000000,9,9,0.003249,0.858252,-14.174843
M87-30,8,2.500000,2,1,0.004010,1.059042,5.904160
M87-30,8,2.500000,2,2,0.003779,0.998100,-0.190006
M87-30,8,2.500000,3,1,0.004033,1.065201,6.520073
M87-30,8,2.500000,3,2,0.003818,1.008469,0.846905
M87-30,8,2.500000,3,3,0.003848,1.016371,1.637134
M87-30,8,2.500000,4,2,0.004084,1.078570,7.857018
M87-30,8,2.500000,4,3,0.004110,1.085495,8.549525
M87-30,8,2.500000,5,1,0.004199,1.108949,10.894857
M87-30,8,2.500000,5,2,0.003961,1.046277,4.627697
M87-30,8,2.500000,5,3,0.003996,1.055328,5.532815
M87-30,8,2.500000,5,4,0.004356,1.150610,15.060991
M87-30,8,2.500000,5,5,0.003961,1.046097,4.609737
M87-30,8,2.500000,6,1,0.003928,1.037403,3.740274
M87-30,8,2.500000,6,2,0.003729,0.984847,-1.515330
M87-30,8,2.500000,6,3,0.003761,0.993290,-0.670958
M87-30,8,2.500000,6,4,0.004071,1.075110,7.511029
M87-30,8,2.500000,6,5,0.004246,1.121320,12.131967
M87-30,8,2.500000,7,2,0.004083,1.078282,7.828230
M87-30,8,2.500000,7,3,0.004091,1.080572,8.057217
M87-30,8,2.500000,7,5,0.004280,1.130350,13.034973
M87-30,8,2.500000,7,6,0.004131,1.090925,9.092544
M87-30,8,2.500000,7,7,0.003910,1.032591,3.259058
M87-30,8,2.500000,8,1,0.004197,1.108452,10.845204
M87-30,8,2.500000,8,2,0.003987,1.053078,5.307790
M87-30,8,2.500000,8,3,0.003989,1.053477,5.347672
M87-30,8,2.500000,8,4,0.004221,1.114727,11.472739
M87-30,8,2.500000,8,5,0.003993,1.054718,5.471805
M87-30,8,2.500000,8,6,0.003883,1.025454,2.545422
M87-30,8,2.500000,8,7,0.003881,1.025127,2.512672
M87-30,8,2.500000,8,8,0.003026,0.799235,-20.076468
M87-30,8,2.500000,9,1,0.003098,0.818262,-18.173791
M87-30,8,2.500000,9,2,0.003106,0.820272,-17.972801
M87-30,8,2.500000,9,3,0.003090,0.816059,-18.394062
M87-30,8,2.500000,9,4,0.003101,0.818954,-18.104593
M87-30,8,2.500000,9,5,0.003095,0.817430,-18.256987
M87-30,8,2.500000,9,6,0.003075,0.812108,-18.789177
M87-30,8,2.500000,9,7,0.003090,0.816091,-18.390893
M87-30,8,2.500000,9,8,0.003183,0.840730,-15.926974
M87-30,8,2.500000,9,9,0.003266,0.862625,-13.737469
M87-30,9,3.000000,2,1,0.004002,1.057022,5.702226
M87-30,9,3.000000,2,2,0.003788,1.000482,0.048223
M87-30,9,3.000000,3,1,0.004037,1.066195,6.619470
M87-30,9,3.000000,3,2,0.003822,1.009520,0.951997
M87-30,9,3.000000,3,3,0.003831,1.011923,1.192335
M87-30,9,3.000000,4,2,0.004101,1.083098,8.309754
M87-30,9,3.000000,4,3,0.004109,1.085332,8.533189
M87-30,9,3.000000,5,1,0.004198,1.108787,10.878723
M87-30,9,3.000000,5,2,0.003948,1.042687,4.268653
M87-30,9,3.000000,5,3,0.003999,1.056042,5.604242
M87-30,9,3.000000,5,4,0.004352,1.149346,14.934615
M87-30,9,3.000000,5,5,0.003939,1.040230,4.023034
M87-30,9,3.000000,6,1,0.003935,1.039319,3.931917
M87-30,9,3.000000,6,2,0.003728,0.984599,-1.540116
M87-30,9,3.000000,6,3,0.003769,0.995536,-0.446449
M87-30,9,3.000000,6,4,0.004065,1.073706,7.370590
M87-30,9,3.000000,6,5,0.004227,1.116388,11.638823
M87-30,9,3.000000,7,2,0.004068,1.074353,7.435296
M87-30,9,3.000000,7,3,0.004097,1.081922,8.192227
M87-30,9,3.000000,7,5,0.004262,1.125598,12.559764
M87-30,9,3.000000,7,6,0.004161,1.098947,9.894661
M87-30,9,3.000000,7,7,0.003894,1.028417,2.841683
M87-30,9,3.000000,8,1,0.004190,1.106706,10.670607
M87-30,9,3.000000,8,2,0.003984,1.052076,5.207554
M87-30,9,3.000000,8,3,0.003986,1.052781,5.278070
M87-30,9,3.000000,8,4,0.004216,1.113433,11.343288
M87-30,9,3.000000,8,5,0.004004,1.057426,5.742634
M87-30,9,3.000000,8,6,0.003889,1.027096,2.709630
M87-30,9,3.000000,8,7,0.003914,1.033638,3.363823
M87-30,9,3.000000,8,8,0.003019,0.797334,-20.266623
M87-30,9,3.000000,9,1,0.003121,0.824199,-17.580127
M87-30,9,3.000000,9,2,0.003096,0.817794,-18.220587
M87-30,9,3.000000,9,3,0.003100,0.818692,-18.130790
M87-30,9,3.000000,9,4,0.003100,0.818689,-18.131054
M87-30,9,3.000000,9,5,0.003095,0.817482,-18.251751
M87-30,9,3.000000,9,6,0.003078,0.812813,-18.718692
M87-30,9,3.000000,9,7,0.003087,0.815198,-18.480204
M87-30,9,3.000000,9,8,0.003177,0.839057,-16.094261
M87-30,9,3.000000,9,9,0.003279,0.866136,-13.386372
M87-30,10,4.000000,2,1,0.004013,1.060713,6.071292
M87-30,10,4.000000,2,2,0.003794,1.002920,0.292015
M87-30,10,4.000000,3,1,0.004041,1.068252,6.825156
M87-30,10,4.000000,3,2,0.003808,1.006504,0.650444
M87-30,10,4.000000,3,3,0.003838,1.014545,1.454531
M87-30,10,4.000000,4,2,0.004089,1.080754,8.075430
M87-30,10,4.000000,4,3,0.004128,1.091016,9.101552
M87-30,10,4.000000,5,1,0.004165,1.101042,10.104150
M87-30,10,4.000000,5,2,0.003964,1.047806,4.780576
M87-30,10,4.000000,5,3,0.004014,1.060998,6.099839
M87-30,10,4.000000,5,4,0.004349,1.149614,14.961449
M87-30,10,4.000000,5,5,0.003953,1.044840,4.483999
M87-30,10,4.000000,6,1,0.003939,1.041261,4.126099
M87-30,10,4.000000,6,2,0.003731,0.986135,-1.386470
M87-30,10,4.000000,6,3,0.003766,0.995416,-0.458413
M87-30,10,4.000000,6,4,0.004074,1.076882,7.688188
M87-30,10,4.000000,6,5,0.004224,1.116420,11.642013
M87-30,10,4.000000,7,2,0.004057,1.072283,7.228257
M87-30,10,4.000000,7,3,0.004079,1.078259,7.825904
M87-30,10,4.000000,7,5,0.004252,1.123927,12.392706
M87-30,10,4.000000,7,6,0.004153,1.097629,9.762902
M87-30,10,4.000000,7,7,0.003898,1.030376,3.037594
M87-30,10,4.000000,8,1,0.004184,1.105910,10.591043
M87-30,10,4.000000,8,2,0.003973,1.050224,5.022436
M87-30,10,4.000000,8,3,0.003994,1.055667,5.566689
M87-30,10,4.000000,8,4,0.004227,1.117263,11.726334
M87-30,10,4.000000,8,5,0.004017,1.061778,6.177816
M87-30,10,4.000000,8,6,0.003877,1.024807,2.480654
M87-30,10,4.000000,8,7,0.003886,1.027236,2.723572
M87-30,10,4.000000,8,8,0.003022,0.798811,-20.118896
M87-30,10,4.000000,9,1,0.003097,0.818591,-18.140927
M87-30,10,4.000000,9,2,0.003093,0.817647,-18.235292
M87-30,10,4.000000,9,3,0.003101,0.819627,-18.037310
M87-30,10,4.000000,9,4,0.003094,0.817845,-18.215467
M87-30,10,4.000000,9,5,0.003078,0.813616,-18.638393
M87-30,10,4.000000,9,6,0.003059,0.808552,-19.144846
M87-30,10,4.000000,9,7,0.003092,0.817296,-18.270448
M87-30,10,4.000000,9,8,0.003165,0.836716,-16.328427
M87-30,10,4.000000,9,9,0.003257,0.860822,-13.917752
M87-30,11,5.000000,2,1,0.004002,1.057053,5.705318
M87-30,11,5.000000,2,2,0.003804,1.004898,0.489760
M87-30,11,5.000000,3,1,0.004046,1.068797,6.879710
M87-30,11,5.000000,3,2,0.003820,1.009005,0.900507
M87-30,11,5.000000,3,3,0.003852,1.017468,1.746830
M87-30,11,5.000000,4,2,0.004099,1.082799,8.279947
M87-30,11,5.000000,4,3,0.004142,1.094036,9.403623
M87-30,11,5.000000,5,1,0.004193,1.107434,10.743370
M87-30,11,5.000000,5,2,0.003995,1.055302,5.530189
M87-30,11,5.000000,5,3,0.004016,1.060717,6.071688
M87-30,11,5.000000,5,4,0.004342,1.146921,14.692085
M87-30,11,5.000000,5,5,0.003941,1.040938,4.093765
M87-30,11,5.000000,6,1,0.003938,1.040150,4.015049
M87-30,11,5.000000,6,2,0.003746,0.989522,-1.047832
