case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D025,uniform,0.9,0.08,0.02,0.0,0.0,0.0,0,0.0,8.9179e-06,0.000436977,0.0200653,0.0,0.00178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D025,uniform,0.9,0.08,0.02,0.0,0.1,2.631578947368421,1,2.39346e-08,8.90917e-06,0.000436878,0.0200645,7.06148e-07,0.00178024,1.15768e-06,6.58799e-09,1.2217e-12,7.6797e-13,3.59436e-16,7.88044e-09,2.44931e-08
D025,uniform,0.9,0.08,0.02,0.0,0.400001,10.526342105263158,2,3.64583e-07,8.88294e-06,0.000436577,0.0200621,2.59537e-06,0.00177039,4.56292e-06,9.78293e-08,7.34999e-11,4.59614e-11,1.18485e-13,6.82662e-08,2.47153e-08
D025,uniform,0.9,0.08,0.02,0.0,0.700002,18.42110526315789,3,1.05088e-06,8.85668e-06,0.000436272,0.0200598,4.15119e-06,0.00176059,7.87996e-06,2.76338e-07,3.74665e-10,2.32928e-10,1.13142e-12,1.28557e-07,2.4698e-08
D025,uniform,0.9,0.08,0.02,0.0,1.0,26.31578947368421,4,2.01977e-06,8.83042e-06,0.000435965,0.0200574,5.43246e-06,0.00175081,1.11238e-05,5.25511e-07,1.03926e-09,6.42785e-10,4.63851e-12,1.78847e-07,2.46771e-08
D025,uniform,0.9,0.08,0.02,0.0,1.3,34.21052631578947,5,3.21934e-06,8.80418e-06,0.000435655,0.020055,6.4882e-06,0.00174103,1.4304e-05,8.34015e-07,2.17914e-09,1.34153e-09,1.29466e-11,2.20119e-07,2.46549e-08
D025,uniform,0.9,0.08,0.02,0.0,1.6,42.10526315789474,6,4.60705e-06,8.778e-06,0.000435344,0.0200526,7.35916e-06,0.00173127,1.74282e-05,1.19323e-06,3.89021e-09,2.38431e-09,2.8925e-11,2.53909e-07,2.46275e-08
D025,uniform,0.9,0.08,0.02,0.0,2.00001,52.63184210526316,7,6.69065e-06,8.74319e-06,0.000434927,0.0200493,8.28892e-06,0.00171828,2.15154e-05,1.7403e-06,7.19939e-09,4.38801e-09,6.80205e-11,2.89631e-07,2.45767e-08
D025,uniform,0.9,0.08,0.02,0.0,2.50001,65.78973684210527,8,9.58042e-06,8.6999e-06,0.000434401,0.0200452,9.16596e-06,0.00170208,2.6511e-05,2.51794e-06,1.32247e-08,8.00829e-09,1.5887e-10,3.22699e-07,2.45151e-08
D025,uniform,0.9,0.08,0.02,0.0,3.00001,78.94763157894737,9,1.26988e-05,8.65692e-06,0.000433873,0.0200411,9.80973e-06,0.00168592,3.13951e-05,3.38231e-06,2.16196e-08,1.30107e-08,3.15759e-10,3.46282e-07,2.44629e-08
D025,uniform,0.9,0.08,0.02,0.0,4.00001,105.26342105263156,10,1.93677e-05,8.57205e-06,0.000432808,0.0200328,1.06381e-05,0.00165377,4.08574e-05,5.33384e-06,4.63873e-08,2.75945e-08,9.2107e-10,3.74997e-07,2.42992e-08
D025,uniform,0.9,0.08,0.02,0.0,5.00001,131.5792105263158,11,2.63424e-05,8.48887e-06,0.000431734,0.0200245,1.11123e-05,0.00162183,4.99703e-05,7.50914e-06,8.32128e-08,4.89502e-08,2.09115e-09,3.89043e-07,2.41836e-08
D025,uniform,0.9,0.08,0.02,0.0,6.00002,157.89526315789473,12,3.34426e-05,8.40764e-06,0.000430652,0.020016,1.14019e-05,0.00159012,5.8771e-05,9.86054e-06,1.33324e-07,7.75861e-08,4.06387e-09,3.95576e-07,2.40672e-08
D025,uniform,0.9,0.08,0.02,0.0,7.00002,184.21105263157892,13,4.05751e-05,8.32854e-06,0.000429564,0.0200075,1.15975e-05,0.00155865,6.72806e-05,1.23571e-05,1.97742e-07,1.13862e-07,7.08865e-09,3.98136e-07,2.39469e-08
D025,uniform,0.9,0.08,0.02,0.0,8.00002,210.52684210526317,14,4.76912e-05,8.25178e-06,0.000428472,0.0199989,1.17412e-05,0.00152742,7.55178e-05,1.49714e-05,2.77297e-07,1.58026e-07,1.14274e-08,3.98531e-07,2.38226e-08
D025,uniform,0.9,0.08,0.02,0.0,10.0,263.15789473684214,15,6.17892e-05,8.10586e-06,0.000426273,0.0199815,1.19457e-05,0.00146571,9.12087e-05,2.05005e-05,4.84282e-07,2.7042e-07,2.51641e-08,3.9658e-07,2.34846e-08
D025,uniform,0.9,0.08,0.02,0.0,12.0,315.7894736842105,16,7.56166e-05,7.97094e-06,0.000424057,0.0199639,1.21191e-05,0.00140504,0.000105949,2.6292e-05,7.5966e-07,4.1561e-07,4.75067e-08,3.9244e-07,2.32275e-08
D025,uniform,0.9,0.08,0.02,0.0,14.0,368.42105263157896,17,8.91495e-05,7.84808e-06,0.000421827,0.0199461,1.22843e-05,0.00134543,0.000119793,3.22548e-05,1.10664e-06,5.93219e-07,8.09178e-08,3.87495e-07,2.29658e-08
D025,uniform,0.9,0.08,0.02,0.0,16.0,421.0526315789474,18,0.000102377,7.73821e-06,0.000419584,0.019928,1.24387e-05,0.0012869,0.000132783,3.83159e-05,1.52804e-06,8.02285e-07,1.2766e-07,3.819e-07,2.26979e-08
D025,uniform,0.9,0.08,0.02,0.0,18.0001,473.6868421052632,19,0.000115291,7.64217e-06,0.00041733,0.0199097,1.25937e-05,0.00122947,0.000144948,4.44186e-05,2.02564e-06,1.04138e-06,1.90106e-07,3.75792e-07,2.24217e-08
D025,uniform,0.9,0.08,0.02,0.0,20.0001,526.3184210526316,20,0.000127894,7.56056e-06,0.000415066,0.0198912,1.27469e-05,0.00117317,0.000156309,5.05173e-05,2.60108e-06,1.30874e-06,2.7043e-07,3.69272e-07,2.21413e-08
D025,uniform,0.9,0.08,0.02,0.0,24.0001,631.5815789473685,21,0.000152205,7.44397e-06,0.000410502,0.0198536,1.30084e-05,0.00106402,0.000176661,6.25835e-05,3.98868e-06,1.91925e-06,4.92897e-07,3.55877e-07,2.14075e-08
D025,uniform,0.9,0.08,0.02,0.0,28.0001,736.8447368421052,22,0.000175204,7.39367e-06,0.000405904,0.0198151,1.33107e-05,0.000959624,0.000194002,7.41576e-05,5.70148e-06,2.61587e-06,8.1068e-07,3.4099e-07,2.08057e-08
D025,uniform,0.9,0.08,0.02,0.0,34.0001,894.7394736842107,23,0.000207409,7.45008e-06,0.000398935,0.0197556,1.37224e-05,0.000812246,0.000214473,9.02067e-05,8.88364e-06,3.77237e-06,1.49541e-06,3.18311e-07,1.97202e-08
D025,uniform,0.9,0.08,0.02,0.0,42.0001,1105.2657894736844,24,0.000245928,7.78785e-06,0.000389517,0.0196729,1.43219e-05,0.000633891,0.000231732,0.000108133,1.42877e-05,5.39518e-06,2.84576e-06,2.8689e-07,1.82567e-08
D025,uniform,0.9,0.08,0.02,0.0,50.0002,1315.7947368421053,25,0.000279298,8.43822e-06,0.000379945,0.0195857,1.50934e-05,0.00047772,0.00023784,0.000120892,2.10284e-05,6.91937e-06,4.73018e-06,2.54319e-07,1.68252e-08
