case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
A007,uniform,0.6,0.0,0.02,0.0,0.0,0.0,0,0.0,0.000177219,0.00868374,0.0132914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A007,uniform,0.6,0.0,0.02,0.0,0.1,2.631578947368421,1,9.70237e-08,0.000174635,0.00868218,0.0132884,2.8741e-06,4.331e-07,3.75919e-09,3.63484e-11,8.87323e-14,2.91192e-15,4.19671e-17,4.20914e-09,2.06851e-09
A007,uniform,0.6,0.0,0.02,0.0,0.400002,10.526368421052632,2,1.44832e-06,0.000167115,0.00867742,0.0132792,1.04657e-05,3.82289e-06,9.88312e-08,3.81166e-09,3.73365e-11,1.21359e-12,1.02071e-13,1.18292e-08,2.10239e-09
A007,uniform,0.6,0.0,0.02,0.0,0.700003,18.42113157894737,3,4.08827e-06,0.000160026,0.00867268,0.0132702,1.65144e-05,7.49366e-06,3.30582e-07,2.2524e-08,3.93299e-10,1.28347e-11,2.04996e-12,1.29034e-08,2.16072e-09
A007,uniform,0.6,0.0,0.02,0.0,1.0,26.31578947368421,4,7.68461e-06,0.000153397,0.00866799,0.0132613,2.12579e-05,1.08043e-05,6.70235e-07,6.51862e-08,1.6492e-09,5.43327e-11,1.28555e-11,1.3502e-08,2.22551e-09
A007,uniform,0.6,0.0,0.02,0.0,1.30001,34.210789473684216,5,1.19696e-05,0.000147206,0.00866337,0.0132525,2.49322e-05,1.37401e-05,1.08741e-06,1.36104e-07,4.52488e-09,1.50701e-10,4.73529e-11,1.41191e-08,2.29364e-09
A007,uniform,0.6,0.0,0.02,0.0,1.60001,42.10552631578948,6,1.6732e-05,0.000141425,0.00865881,0.013244,2.77371e-05,1.6347e-05,1.55815e-06,2.36199e-07,9.73981e-09,3.28101e-10,1.28357e-10,1.47672e-08,2.36338e-09
A007,uniform,0.6,0.0,0.02,0.0,2.00001,52.63184210526316,7,2.35422e-05,0.000134302,0.00865283,0.0132329,3.04147e-05,1.93854e-05,2.23818e-06,4.12957e-07,2.14223e-08,7.32562e-10,3.60905e-10,1.56214e-08,2.45705e-09
A007,uniform,0.6,0.0,0.02,0.0,2.50001,65.78973684210527,8,3.24044e-05,0.000126237,0.00864553,0.0132195,3.24886e-05,2.26119e-05,3.13136e-06,6.94678e-07,4.52445e-08,1.5762e-09,9.73581e-10,1.67217e-08,2.57401e-09
A007,uniform,0.6,0.0,0.02,0.0,3.00001,78.94763157894737,9,4.13136e-05,0.000118985,0.00863839,0.0132065,3.35661e-05,2.53396e-05,4.03644e-06,1.03127e-06,8.07099e-08,2.8635e-09,2.1172e-09,1.78365e-08,2.68842e-09
A007,uniform,0.6,0.0,0.02,0.0,4.00002,105.26368421052632,10,5.83684e-05,0.000106469,0.00862459,0.0131819,3.4018e-05,2.96601e-05,5.80563e-06,1.81839e-06,1.89241e-07,6.91912e-09,6.76296e-09,1.98937e-08,2.90167e-09
A007,uniform,0.6,0.0,0.02,0.0,5.00002,131.57947368421054,11,7.38853e-05,9.60505e-05,0.00861132,0.0131585,3.3303e-05,3.29684e-05,7.45788e-06,2.68726e-06,3.47808e-07,1.30641e-08,1.57405e-08,2.18773e-08,3.09587e-09
A007,uniform,0.6,0.0,0.02,0.0,6.00003,157.89552631578948,12,8.76597e-05,8.72311e-05,0.00859848,0.0131363,3.2196e-05,3.55805e-05,8.97333e-06,3.58448e-06,5.5295e-07,2.12283e-08,3.03224e-08,2.37277e-08,3.26949e-09
A007,uniform,0.6,0.0,0.02,0.0,7.00003,184.21131578947367,13,9.97859e-05,7.96577e-05,0.00858597,0.0131149,3.10439e-05,3.7704e-05,1.03553e-05,4.47743e-06,7.99935e-07,3.12334e-08,5.14165e-08,2.54266e-08,3.4232e-09
A007,uniform,0.6,0.0,0.02,0.0,8.00003,210.52710526315792,14,0.00011046,7.30796e-05,0.00857375,0.0130942,2.99847e-05,3.94714e-05,1.16145e-05,5.34786e-06,1.08364e-06,4.28529e-08,7.98615e-08,2.69941e-08,3.56021e-09
A007,uniform,0.6,0.0,0.02,0.0,10.0,263.15789473684214,15,0.000128164,6.22095e-05,0.00854991,0.0130545,2.83527e-05,4.22315e-05,1.38161e-05,6.99083e-06,1.74344e-06,6.98946e-08,1.60709e-07,2.96741e-08,3.78799e-09
A007,uniform,0.6,0.0,0.02,0.0,12.0001,315.7921052631579,16,0.000142367,5.36447e-05,0.00852671,0.0130164,2.70809e-05,4.43566e-05,1.56619e-05,8.46667e-06,2.49863e-06,1.00717e-07,2.75373e-07,3.21284e-08,3.9803e-09
A007,uniform,0.6,0.0,0.02,0.0,14.0001,368.4236842105264,17,0.00015395,4.67771e-05,0.00850398,0.0129796,2.61143e-05,4.60566e-05,1.72179e-05,9.78181e-06,3.32155e-06,1.33791e-07,4.24448e-07,3.42822e-08,4.14265e-09
A007,uniform,0.6,0.0,0.02,0.0,16.0001,421.05526315789473,18,0.000163547,4.12039e-05,0.00848161,0.0129438,2.53636e-05,4.74592e-05,1.85475e-05,1.09413e-05,4.19121e-06,1.67918e-07,6.06699e-07,3.61966e-08,4.28162e-09
A007,uniform,0.6,0.0,0.02,0.0,18.0001,473.6868421052632,19,0.000171602,3.66459e-05,0.00845953,0.0129087,2.47657e-05,4.86456e-05,1.96888e-05,1.19668e-05,5.09015e-06,2.02204e-07,8.20973e-07,3.79161e-08,4.40331e-09
A007,uniform,0.6,0.0,0.02,0.0,20.0001,526.3184210526316,20,0.000178437,3.28996e-05,0.00843767,0.0128743,2.42828e-05,4.96732e-05,2.06764e-05,1.28724e-05,6.0063e-06,2.36013e-07,1.06402e-06,3.9475e-08,4.51097e-09
A007,uniform,0.6,0.0,0.02,0.0,24.0001,631.5815789473685,21,0.000189226,2.72623e-05,0.00839449,0.012807,2.36192e-05,5.13158e-05,2.22899e-05,1.43981e-05,7.85371e-06,3.00286e-07,1.627e-06,4.20627e-08,4.68664e-09
A007,uniform,0.6,0.0,0.02,0.0,28.0001,736.8447368421052,22,0.000197407,2.34356e-05,0.00835184,0.0127413,2.30482e-05,5.26667e-05,2.35347e-05,1.5601e-05,9.67769e-06,3.59086e-07,2.27288e-06,4.43727e-08,4.83627e-09
A007,uniform,0.6,0.0,0.02,0.0,34.0001,894.7394736842107,23,0.000206158,1.99539e-05,0.0082886,0.012645,2.24736e-05,5.42408e-05,2.49346e-05,1.69871e-05,1.23014e-05,4.35366e-07,3.3517e-06,4.71803e-08,5.01285e-09
A007,uniform,0.6,0.0,0.02,0.0,42.0002,1105.2684210526315,24,0.00021376,1.79017e-05,0.0082052,0.0125197,2.18985e-05,5.586e-05,2.62251e-05,1.83095e-05,1.55146e-05,5.16726e-07,4.90502e-06,5.02555e-08,5.19824e-09
A007,uniform,0.6,0.0,0.02,0.0,50.0002,1315.7947368421053,25,0.000218618,1.75084e-05,0.00812258,0.0123971,2.14382e-05,5.71801e-05,2.71037e-05,1.92501e-05,1.83744e-05,5.7961e-07,6.48609e-06,5.29097e-08,5.35115e-09
