case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D019,uniform,0.9,0.04,0.02,0.0,0.0,0.0,0,0.0,2.6758e-05,0.00131114,0.0200685,0.0,0.000891933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D019,uniform,0.9,0.04,0.02,0.0,0.1,2.631578947368421,1,3.07225e-08,2.67136e-05,0.00131092,0.0200675,9.06598e-07,0.000888676,1.14767e-06,8.06355e-09,2.73962e-12,9.40168e-13,9.55325e-16,7.66486e-09,1.75836e-08
D019,uniform,0.9,0.04,0.02,0.0,0.400001,10.526342105263158,2,4.68499e-07,2.65803e-05,0.00131025,0.0200645,3.34034e-06,0.000879241,4.5071e-06,1.20033e-07,1.65534e-10,5.63676e-11,3.17375e-13,6.04585e-08,1.7647e-08
D019,uniform,0.9,0.04,0.02,0.0,0.700002,18.42110526315789,3,1.35054e-06,2.64466e-05,0.00130957,0.0200615,5.34931e-06,0.000869929,7.75603e-06,3.38481e-07,8.44951e-10,2.85026e-10,3.04661e-12,1.03409e-07,1.75813e-08
D019,uniform,0.9,0.04,0.02,0.0,1.0,26.31578947368421,4,2.59559e-06,2.63126e-05,0.00130889,0.0200584,7.00918e-06,0.000860648,1.09113e-05,6.42926e-07,2.34669e-09,7.84853e-10,1.25164e-11,1.31535e-07,1.75126e-08
D019,uniform,0.9,0.04,0.02,0.0,1.3,34.21052631578947,5,4.13664e-06,2.61785e-05,0.00130819,0.0200553,8.38037e-06,0.000851395,1.39844e-05,1.01888e-06,4.92722e-09,1.63454e-09,3.49968e-11,1.49361e-07,1.74379e-08
D019,uniform,0.9,0.04,0.02,0.0,1.6,42.10526315789474,6,5.91854e-06,2.60442e-05,0.0013075,0.0200522,9.51549e-06,0.00084217,1.69849e-05,1.45474e-06,8.80535e-09,2.8983e-09,7.82947e-11,1.60508e-07,1.73648e-08
D019,uniform,0.9,0.04,0.02,0.0,2.00001,52.63184210526316,7,8.59241e-06,2.58651e-05,0.00130656,0.020048,1.07332e-05,0.000829918,2.08805e-05,2.11727e-06,1.63181e-08,5.31716e-09,1.84567e-10,1.69004e-07,1.72517e-08
D019,uniform,0.9,0.04,0.02,0.0,2.50001,65.78973684210527,8,1.22971e-05,2.56414e-05,0.00130538,0.0200427,1.18897e-05,0.000814687,2.55977e-05,3.05421e-06,3.00255e-08,9.66541e-09,4.32122e-10,1.73908e-07,1.71145e-08
D019,uniform,0.9,0.04,0.02,0.0,3.00001,78.94763157894737,9,1.62896e-05,2.54179e-05,0.00130419,0.0200373,1.27474e-05,0.000799558,3.01616e-05,4.0898e-06,4.91574e-08,1.56379e-08,8.60038e-10,1.7562e-07,1.69864e-08
D019,uniform,0.9,0.04,0.02,0.0,4.00001,105.26342105263156,10,2.48094e-05,2.49727e-05,0.00130178,0.0200265,1.38753e-05,0.000769626,3.88609e-05,6.40622e-06,1.05725e-07,3.28833e-08,2.51647e-09,1.7568e-07,1.66885e-08
D019,uniform,0.9,0.04,0.02,0.0,5.00002,131.57947368421054,11,3.36889e-05,2.45304e-05,0.00129934,0.0200156,1.45542e-05,0.000740157,4.70554e-05,8.95627e-06,1.90059e-07,5.78028e-08,5.72454e-09,1.74215e-07,1.64396e-08
D019,uniform,0.9,0.04,0.02,0.0,6.00002,157.89526315789473,12,4.26945e-05,2.40919e-05,0.00129688,0.0200044,1.50015e-05,0.000711181,5.47828e-05,1.16746e-05,3.05074e-07,9.07483e-08,1.11397e-08,1.72455e-07,1.61899e-08
D019,uniform,0.9,0.04,0.02,0.0,7.00002,184.21105263157892,13,5.17034e-05,2.36578e-05,0.0012944,0.0199931,1.53266e-05,0.000682719,6.20696e-05,1.45136e-05,4.53174e-07,1.31856e-07,1.94525e-08,1.70531e-07,1.59379e-08
D019,uniform,0.9,0.04,0.02,0.0,8.00003,210.52710526315792,14,6.06498e-05,2.32286e-05,0.00129189,0.0199817,1.55883e-05,0.000654789,6.89356e-05,1.74365e-05,6.36372e-07,1.81094e-07,3.13956e-08,1.68605e-07,1.5692e-08
D019,uniform,0.9,0.04,0.02,0.0,10.0,263.15789473684214,15,7.8256e-05,2.23867e-05,0.00128683,0.0199585,1.60065e-05,0.000600584,8.14322e-05,2.34475e-05,1.11359e-06,3.03112e-07,6.91966e-08,1.64555e-07,1.51238e-08
D019,uniform,0.9,0.04,0.02,0.0,12.0,315.7894736842105,16,9.53321e-05,2.157e-05,0.0012817,0.0199347,1.64028e-05,0.000548677,9.23917e-05,2.94689e-05,1.74874e-06,4.54724e-07,1.3076e-07,1.59974e-07,1.4626e-08
D019,uniform,0.9,0.04,0.02,0.0,14.0,368.42105263157896,17,0.000111841,2.07814e-05,0.0012765,0.0199103,1.68014e-05,0.000499172,0.000101867,3.53567e-05,2.54913e-06,6.32223e-07,2.2199e-07,1.55068e-07,1.41271e-08
D019,uniform,0.9,0.04,0.02,0.0,16.0001,421.05526315789473,18,0.000127757,2.00238e-05,0.00127124,0.0198853,1.71989e-05,0.000452157,0.000109898,4.09955e-05,3.519e-06,8.31058e-07,3.48901e-07,1.49996e-07,1.36303e-08
D019,uniform,0.9,0.04,0.02,0.0,18.0001,473.6868421052632,19,0.000143062,1.93e-05,0.00126592,0.0198598,1.76097e-05,0.000407711,0.000116521,4.62865e-05,4.66017e-06,1.04608e-06,5.16986e-07,1.44816e-07,1.31375e-08
D019,uniform,0.9,0.04,0.02,0.0,20.0001,526.3184210526316,20,0.000157745,1.86125e-05,0.00126054,0.0198337,1.8033e-05,0.000365909,0.000121767,5.11492e-05,5.97231e-06,1.27177e-06,7.31158e-07,1.39524e-07,1.26475e-08
D019,uniform,0.9,0.04,0.02,0.0,24.0001,631.5815789473685,21,0.000185326,1.73585e-05,0.0012496,0.0197795,1.87794e-05,0.000290458,0.000128212,5.94099e-05,9.08776e-06,1.73233e-06,1.31531e-06,1.29675e-07,1.16314e-08
D019,uniform,0.9,0.04,0.02,0.0,28.0001,736.8447368421052,22,0.00021015,1.62816e-05,0.00123843,0.0197227,1.96935e-05,0.000226144,0.000129646,6.52744e-05,1.28245e-05,2.16817e-06,2.11769e-06,1.19562e-07,1.07422e-08
D019,uniform,0.9,0.04,0.02,0.0,34.0001,894.7394736842107,23,0.000242488,1.50428e-05,0.00122127,0.0196325,2.09217e-05,0.000150433,0.000123394,6.9383e-05,1.93277e-05,2.69062e-06,3.74947e-06,1.0642e-07,9.51503e-09
D019,uniform,0.9,0.04,0.02,0.0,42.0002,1105.2684210526315,24,0.000276002,1.41741e-05,0.00119772,0.0195027,2.2582e-05,8.47695e-05,0.000103479,6.66416e-05,2.8744e-05,3.02141e-06,6.62079e-06,9.18955e-08,8.24238e-09
D019,uniform,0.9,0.04,0.02,0.0,50.0002,1315.7947368421053,25,0.000298953,1.42101e-05,0.00117365,0.0193632,2.42915e-05,4.96473e-05,7.75177e-05,5.73171e-05,3.74544e-05,2.92068e-06,9.93039e-06,8.04933e-08,7.33987e-09
