case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
B008,uniform,0.6,0.0,0.0,0.4,0.0,0.0,0,0.00892733,0.0,0.0,0.013391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B008,uniform,0.6,0.0,0.0,0.4,0.1,2.631578947368421,1,0.00892471,3.33426e-11,7.9791899999999995e-25,0.0133907,2.28616e-07,1.28898e-30,3.58094e-34,0.0,0.0,0.0,0.0,5.30892e-09,2.84533e-08
B008,uniform,0.6,0.0,0.0,0.4,0.400001,10.526342105263158,2,0.00891694,5.36542e-10,7.34797e-22,0.01339,8.34206e-07,2.0428600000000001e-26,6.94035e-30,4.33079e-33,2.63006e-37,6.65125e-37,0.0,4.94396e-08,2.90319e-08
B008,uniform,0.6,0.0,0.0,0.4,0.700001,18.42107894736842,3,0.00890928,1.64208e-09,1.0789e-20,0.0133892,1.32884e-06,9.17309e-25,3.7012800000000002e-28,4.0428299999999994e-31,4.29977e-35,1.08563e-34,0.0,1.00656e-07,2.90319e-08
B008,uniform,0.6,0.0,0.0,0.4,1.0,26.31578947368421,4,0.00890171,3.34346e-09,5.7883e-20,0.0133884,1.73305e-06,9.89905e-24,4.68635e-27,7.30353e-30,1.1095e-33,2.79852e-33,3.82608e-37,1.51362e-07,2.90313e-08
B008,uniform,0.6,0.0,0.0,0.4,1.3,34.21052631578947,5,0.00889422,5.63741e-09,1.95242e-19,0.0133877,2.0633e-06,5.55334e-23,3.0445300000000003e-26,6.16341e-29,1.2170900000000001e-32,3.06517e-32,5.593e-36,2.00945e-07,2.90314e-08
B008,uniform,0.6,0.0,0.0,0.4,1.6,42.10526315789474,6,0.00888679,8.51819e-09,5.04078e-19,0.0133869,2.33303e-06,2.13921e-22,1.34034e-25,3.3408300000000004e-28,8.120310000000001e-32,2.0425899999999998e-31,4.65755e-35,2.49376e-07,2.90299e-08
B008,uniform,0.6,0.0,0.0,0.4,2.0,52.631578947368425,7,0.00887695,1.32681e-08,1.3787700000000001e-18,0.0133859,2.61789e-06,8.97413e-22,6.59603e-25,2.0552399999999997e-27,6.24848e-31,1.5699e-30,4.55098e-34,3.12208e-07,2.9026e-08
B008,uniform,0.6,0.0,0.0,0.4,2.5,65.78947368421053,8,0.00886475,2.06596e-08,3.71843e-18,0.0133846,2.88182e-06,3.71032e-21,3.2472800000000002e-24,1.2669700000000001e-26,4.81766e-30,1.2085500000000001e-29,4.43268e-33,3.88027e-07,2.90212e-08
B008,uniform,0.6,0.0,0.0,0.4,3.00001,78.94763157894737,9,0.00885263,2.9633e-08,8.280870000000001e-18,0.0133833,3.07076e-06,1.1719899999999999e-20,1.19417e-23,5.59959e-26,2.55767e-29,6.40717e-29,2.84893e-32,4.60936e-07,2.90201e-08
