case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M70-5,0,0.000000,9,2,0.003051,0.804158,-19.584175
M70-5,0,0.000000,9,3,0.003058,0.806034,-19.396602
M70-5,0,0.000000,9,4,0.003068,0.808743,-19.125733
M70-5,0,0.000000,9,5,0.003027,0.797870,-20.213005
M70-5,0,0.000000,9,6,0.003029,0.798435,-20.156543
M70-5,0,0.000000,9,7,0.003050,0.804017,-19.598330
M70-5,0,0.000000,9,8,0.003137,0.826979,-17.302085
M70-5,0,0.000000,9,9,0.003221,0.849074,-15.092588
M70-5,1,0.100000,2,1,0.004200,1.106985,10.698498
M70-5,1,0.100000,2,2,0.003957,1.043001,4.300119
M70-5,1,0.100000,3,1,0.004209,1.109555,10.955498
M70-5,1,0.100000,3,2,0.003976,1.048149,4.814910
M70-5,1,0.100000,3,3,0.003988,1.051220,5.121992
M70-5,1,0.100000,4,2,0.004267,1.124677,12.467713
M70-5,1,0.100000,4,3,0.004265,1.124184,12.418422
M70-5,1,0.100000,5,1,0.004322,1.139185,13.918512
M70-5,1,0.100000,5,2,0.004081,1.075837,7.583658
M70-5,1,0.100000,5,3,0.004104,1.081657,8.165664
M70-5,1,0.100000,5,4,0.004450,1.172985,17.298524
M70-5,1,0.100000,5,5,0.003941,1.038884,3.888392
M70-5,1,0.100000,6,1,0.003923,1.034187,3.418675
M70-5,1,0.100000,6,2,0.003703,0.976107,-2.389263
M70-5,1,0.100000,6,3,0.003732,0.983585,-1.641459
M70-5,1,0.100000,6,4,0.004036,1.063864,6.386433
M70-5,1,0.100000,6,5,0.004199,1.106782,10.678202
M70-5,1,0.100000,7,2,0.004013,1.057704,5.770423
M70-5,1,0.100000,7,3,0.004043,1.065725,6.572527
M70-5,1,0.100000,7,5,0.004209,1.109410,10.941001
M70-5,1,0.100000,7,6,0.004071,1.073180,7.317959
M70-5,1,0.100000,7,7,0.003834,1.010675,1.067454
M70-5,1,0.100000,8,1,0.004141,1.091436,9.143582
M70-5,1,0.100000,8,2,0.003932,1.036319,3.631919
M70-5,1,0.100000,8,3,0.003948,1.040560,4.056035
M70-5,1,0.100000,8,4,0.004184,1.102815,10.281499
M70-5,1,0.100000,8,5,0.003940,1.038668,3.866777
M70-5,1,0.100000,8,6,0.003820,1.006903,0.690257
M70-5,1,0.100000,8,7,0.003830,1.009673,0.967289
M70-5,1,0.100000,8,8,0.002976,0.784344,-21.565607
M70-5,1,0.100000,9,1,0.003062,0.807027,-19.297259
M70-5,1,0.100000,9,2,0.003040,0.801363,-19.863713
M70-5,1,0.100000,9,3,0.003050,0.803935,-19.606502
M70-5,1,0.100000,9,4,0.003076,0.810785,-18.921485
M70-5,1,0.100000,9,5,0.003045,0.802536,-19.746442
M70-5,1,0.100000,9,6,0.003017,0.795191,-20.480935
M70-5,1,0.100000,9,7,0.003042,0.801892,-19.810784
M70-5,1,0.100000,9,8,0.003117,0.821494,-17.850599
M70-5,1,0.100000,9,9,0.003215,0.847521,-15.247886
M70-5,2,0.400000,2,1,0.004188,1.105256,10.525588
M70-5,2,0.400000,2,2,0.003964,1.045908,4.590829
M70-5,2,0.400000,3,1,0.004203,1.109074,10.907428
M70-5,2,0.400000,3,2,0.003977,1.049355,4.935462
M70-5,2,0.400000,3,3,0.003998,1.054899,5.489883
M70-5,2,0.400000,4,2,0.004225,1.114814,11.481377
M70-5,2,0.400000,4,3,0.004249,1.121353,12.135282
M70-5,2,0.400000,5,1,0.004308,1.136690,13.668978
M70-5,2,0.400000,5,2,0.004074,1.075102,7.510181
M70-5,2,0.400000,5,3,0.004104,1.083111,8.311070
M70-5,2,0.400000,5,4,0.004465,1.178170,17.816976
M70-5,2,0.400000,5,5,0.003913,1.032564,3.256365
M70-5,2,0.400000,6,1,0.003925,1.035630,3.562999
M70-5,2,0.400000,6,2,0.003715,0.980441,-1.955878
M70-5,2,0.400000,6,3,0.003735,0.985690,-1.431012
M70-5,2,0.400000,6,4,0.004043,1.066921,6.692140
M70-5,2,0.400000,6,5,0.004193,1.106520,10.651988
M70-5,2,0.400000,7,2,0.004018,1.060340,6.034012
M70-5,2,0.400000,7,3,0.004036,1.065006,6.500560
M70-5,2,0.400000,7,5,0.004211,1.111104,11.110356
M70-5,2,0.400000,7,6,0.004052,1.069275,6.927525
M70-5,2,0.400000,7,7,0.003842,1.013751,1.375134
M70-5,2,0.400000,8,1,0.004155,1.096418,9.641839
M70-5,2,0.400000,8,2,0.003938,1.039190,3.918979
M70-5,2,0.400000,8,3,0.003918,1.033920,3.392002
M70-5,2,0.400000,8,4,0.004149,1.094985,9.498550
M70-5,2,0.400000,8,5,0.003942,1.040185,4.018463
M70-5,2,0.400000,8,6,0.003815,1.006793,0.679271
M70-5,2,0.400000,8,7,0.003814,1.006455,0.645494
M70-5,2,0.400000,8,8,0.002963,0.782004,-21.799586
M70-5,2,0.400000,9,1,0.003067,0.809456,-19.054450
M70-5,2,0.400000,9,2,0.003050,0.804725,-19.527489
M70-5,2,0.400000,9,3,0.003052,0.805325,-19.467535
M70-5,2,0.400000,9,4,0.003058,0.806923,-19.307673
M70-5,2,0.400000,9,5,0.003035,0.800977,-19.902310
M70-5,2,0.400000,9,6,0.003016,0.795921,-20.407886
M70-5,2,0.400000,9,7,0.003032,0.800196,-19.980447
M70-5,2,0.400000,9,8,0.003120,0.823351,-17.664941
M70-5,2,0.400000,9,9,0.003229,0.852205,-14.779523
M70-5,3,0.700000,2,1,0.004195,1.106153,10.615345
M70-5,3,0.700000,2,2,0.003979,1.049066,4.906586
M70-5,3,0.700000,3,1,0.004217,1.112012,11.201224
M70-5,3,0.700000,3,2,0.003958,1.043574,4.357358
M70-5,3,0.700000,3,3,0.003977,1.048594,4.859389
M70-5,3,0.700000,4,2,0.004247,1.119714,11.971409
M70-5,3,0.700000,4,3,0.004260,1.123308,12.330794
M70-5,3,0.700000,5,1,0.004322,1.139547,13.954749
M70-5,3,0.700000,5,2,0.004073,1.073975,7.397494
M70-5,3,0.700000,5,3,0.004121,1.086629,8.662855
M70-5,3,0.700000,5,4,0.004440,1.170706,17.070559
M70-5,3,0.700000,5,5,0.003923,1.034337,3.433715
M70-5,3,0.700000,6,1,0.003922,1.034095,3.409457
M70-5,3,0.700000,6,2,0.003694,0.974083,-2.591714
M70-5,3,0.700000,6,3,0.003752,0.989223,-1.077710
M70-5,3,0.700000,6,4,0.004036,1.064240,6.424017
M70-5,3,0.700000,6,5,0.004184,1.103171,10.317132
M70-5,3,0.700000,7,2,0.004027,1.061714,6.171420
M70-5,3,0.700000,7,3,0.004046,1.066909,6.690853
M70-5,3,0.700000,7,5,0.004209,1.109845,10.984486
M70-5,3,0.700000,7,6,0.004101,1.081200,8.119955
M70-5,3,0.700000,7,7,0.003825,1.008439,0.843930
M70-5,3,0.700000,8,1,0.004121,1.086605,8.660482
M70-5,3,0.700000,8,2,0.003915,1.032286,3.228578
M70-5,3,0.700000,8,3,0.003938,1.038239,3.823949
M70-5,3,0.700000,8,4,0.004159,1.096622,9.662171
M70-5,3,0.700000,8,5,0.003943,1.039748,3.974770
M70-5,3,0.700000,8,6,0.003814,1.005658,0.565757
M70-5,3,0.700000,8,7,0.003817,1.006528,0.652768
M70-5,3,0.700000,8,8,0.002990,0.788424,-21.157639
M70-5,3,0.700000,9,1,0.003062,0.807330,-19.267032
M70-5,3,0.700000,9,2,0.003051,0.804591,-19.540882
M70-5,3,0.700000,9,3,0.003053,0.804972,-19.502755
M70-5,3,0.700000,9,4,0.003065,0.808160,-19.184002
M70-5,3,0.700000,9,5,0.003051,0.804532,-19.546815
M70-5,3,0.700000,9,6,0.003030,0.798860,-20.113999
M70-5,3,0.700000,9,7,0.003045,0.802842,-19.715828
M70-5,3,0.700000,9,8,0.003124,0.823781,-17.621878
M70-5,3,0.700000,9,9,0.003225,0.850291,-14.970948
M70-5,4,1.000000,2,1,0.004218,1.112160,11.216017
M70-5,4,1.000000,2,2,0.003953,1.042357,4.235682
M70-5,4,1.000000,3,1,0.004203,1.108176,10.817600
M70-5,4,1.000000,3,2,0.003996,1.053634,5.363431
M70-5,4,1.000000,3,3,0.003999,1.054470,5.447017
M70-5,4,1.000000,4,2,0.004231,1.115570,11.556952
M70-5,4,1.000000,4,3,0.004266,1.124972,12.497226
M70-5,4,1.000000,5,1,0.004323,1.139775,13.977512
M70-5,4,1.000000,5,2,0.004086,1.077328,7.732837
M70-5,4,1.000000,5,3,0.004122,1.086868,8.686822
M70-5,4,1.000000,5,4,0.004438,1.170109,17.010858
M70-5,4,1.000000,5,5,0.003910,1.031087,3.108724
M70-5,4,1.000000,6,1,0.003936,1.037756,3.775565
M70-5,4,1.000000,6,2,0.003716,0.979741,-2.025868
M70-5,4,1.000000,6,3,0.003736,0.985012,-1.498777
M70-5,4,1.000000,6,4,0.004034,1.063578,6.357759
M70-5,4,1.000000,6,5,0.004197,1.106549,10.654911
M70-5,4,1.000000,7,2,0.004033,1.063488,6.348794
M70-5,4,1.000000,7,3,0.004048,1.067237,6.723743
M70-5,4,1.000000,7,5,0.004194,1.105935,10.593475
M70-5,4,1.000000,7,6,0.004063,1.071295,7.129543
M70-5,4,1.000000,7,7,0.003821,1.007420,0.741955
M70-5,4,1.000000,8,1,0.004149,1.094030,9.402971
M70-5,4,1.000000,8,2,0.003922,1.034228,3.422764
M70-5,4,1.000000,8,3,0.003932,1.036751,3.675104
M70-5,4,1.000000,8,4,0.004164,1.098003,9.800333
M70-5,4,1.000000,8,5,0.003951,1.041764,4.176355
M70-5,4,1.000000,8,6,0.003814,1.005582,0.558172
M70-5,4,1.000000,8,7,0.003816,1.006312,0.631210
M70-5,4,1.000000,8,8,0.002981,0.785911,-21.408856
M70-5,4,1.000000,9,1,0.003048,0.803808,-19.619198
M70-5,4,1.000000,9,2,0.003050,0.804118,-19.588163
M70-5,4,1.000000,9,3,0.003051,0.804576,-19.542388
M70-5,4,1.000000,9,4,0.003052,0.804624,-19.537616
M70-5,4,1.000000,9,5,0.003035,0.800235,-19.976454
M70-5,4,1.000000,9,6,0.003017,0.795602,-20.439815
M70-5,4,1.000000,9,7,0.003049,0.803977,-19.602349
M70-5,4,1.000000,9,8,0.003120,0.822751,-17.724885
M70-5,4,1.000000,9,9,0.003236,0.853210,-14.678962
M70-5,5,1.300000,2,1,0.004214,1.110126,11.012614
M70-5,5,1.300000,2,2,0.003952,1.040982,4.098249
M70-5,5,1.300000,3,1,0.004199,1.106283,10.628263
M70-5,5,1.300000,3,2,0.003973,1.046752,4.675171
M70-5,5,1.300000,3,3,0.003979,1.048143,4.814264
M70-5,5,1.300000,4,2,0.004269,1.124478,12.447806
M70-5,5,1.300000,4,3,0.004259,1.122047,12.204655
M70-5,5,1.300000,5,1,0.004321,1.138250,13.825041
M70-5,5,1.300000,5,2,0.004071,1.072550,7.254985
M70-5,5,1.300000,5,3,0.004114,1.083656,8.365625
M70-5,5,1.300000,5,4,0.004456,1.173927,17.392734
M70-5,5,1.300000,5,5,0.003943,1.038643,3.864319
M70-5,5,1.300000,6,1,0.003930,1.035311,3.531075
M70-5,5,1.300000,6,2,0.003710,0.977302,-2.269753
M70-5,5,1.300000,6,3,0.003738,0.984594,-1.540566
M70-5,5,1.300000,6,4,0.004035,1.062898,6.289761
M70-5,5,1.300000,6,5,0.004236,1.115853,11.585321
M70-5,5,1.300000,7,2,0.004037,1.063572,6.357200
M70-5,5,1.300000,7,3,0.004049,1.066586,6.658569
M70-5,5,1.300000,7,5,0.004209,1.108788,10.878790
M70-5,5,1.300000,7,6,0.004067,1.071270,7.126956
M70-5,5,1.300000,7,7,0.003821,1.006602,0.660165
M70-5,5,1.300000,8,1,0.004151,1.093630,9.362988
M70-5,5,1.300000,8,2,0.003940,1.037898,3.789767
M70-5,5,1.300000,8,3,0.003939,1.037782,3.778176
M70-5,5,1.300000,8,4,0.004159,1.095656,9.565569
M70-5,5,1.300000,8,5,0.003946,1.039505,3.950462
M70-5,5,1.300000,8,6,0.003821,1.006504,0.650418
M70-5,5,1.300000,8,7,0.003826,1.007906,0.790566
M70-5,5,1.300000,8,8,0.002990,0.787774,-21.222601
M70-5,5,1.300000,9,1,0.003059,0.805777,-19.422316
M70-5,5,1.300000,9,2,0.003059,0.805816,-19.418364
M70-5,5,1.300000,9,3,0.003043,0.801744,-19.825555
M70-5,5,1.300000,9,4,0.003075,0.810024,-18.997606
M70-5,5,1.300000,9,5,0.003045,0.802268,-19.773237
M70-5,5,1.300000,9,6,0.003026,0.797174,-20.282614
M70-5,5,1.300000,9,7,0.003062,0.806520,-19.347974
M70-5,5,1.300000,9,8,0.003107,0.818436,-18.156434
M70-5,5,1.300000,9,9,0.003215,0.846975,-15.302490
M70-5,6,1.600000,2,1,0.004197,1.105470,10.546977
M70-5,6,1.600000,2,2,0.003971,1.046085,4.608471
M70-5,6,1.600000,3,1,0.004214,1.109922,10.992154
M70-5,6,1.600000,3,2,0.003967,1.044960,4.495992
M70-5,6,1.600000,3,3,0.004001,1.053840,5.383975
M70-5,6,1.600000,4,2,0.004240,1.116947,11.694691
M70-5,6,1.600000,4,3,0.004266,1.123775,12.377472
M70-5,6,1.600000,5,1,0.004326,1.139503,13.950343
M70-5,6,1.600000,5,2,0.004083,1.075556,7.555597
M70-5,6,1.600000,5,3,0.004115,1.083851,8.385102
M70-5,6,1.600000,5,4,0.004458,1.174201,17.420091
M70-5,6,1.600000,5,5,0.003933,1.035906,3.590622
M70-5,6,1.600000,6,1,0.003895,1.025973,2.597271
M70-5,6,1.600000,6,2,0.003704,0.975760,-2.424011
M70-5,6,1.600000,6,3,0.003767,0.992368,-0.763158
M70-5,6,1.600000,6,4,0.004042,1.064650,6.465045
M70-5,6,1.600000,6,5,0.004205,1.107756,10.775624
M70-5,6,1.600000,7,2,0.004033,1.062343,6.234290
M70-5,6,1.600000,7,3,0.004055,1.068183,6.818289
M70-5,6,1.600000,7,5,0.004228,1.113841,11.384121
M70-5,6,1.600000,7,6,0.004096,1.078999,7.899885
M70-5,6,1.600000,7,7,0.003833,1.009751,0.975141
M70-5,6,1.600000,8,1,0.004143,1.091303,9.130312
M70-5,6,1.600000,8,2,0.003930,1.035140,3.513968
M70-5,6,1.600000,8,3,0.003943,1.038588,3.858782
M70-5,6,1.600000,8,4,0.004167,1.097649,9.764887
M70-5,6,1.600000,8,5,0.003952,1.041024,4.102444
M70-5,6,1.600000,8,6,0.003818,1.005639,0.563944
M70-5,6,1.600000,8,7,0.003816,1.005097,0.509680
M70-5,6,1.600000,8,8,0.002975,0.783732,-21.626847
M70-5,6,1.600000,9,1,0.003070,0.808818,-19.118155
M70-5,6,1.600000,9,2,0.003055,0.804867,-19.513283
M70-5,6,1.600000,9,3,0.003059,0.805758,-19.424221
M70-5,6,1.600000,9,4,0.003043,0.801714,-19.828648
M70-5,6,1.600000,9,5,0.003045,0.802048,-19.795246
M70-5,6,1.600000,9,6,0.003021,0.795779,-20.422129
M70-5,6,1.600000,9,7,0.003058,0.805539,-19.446138
M70-5,6,1.600000,9,8,0.003115,0.820639,-17.936091
M70-5,6,1.600000,9,9,0.003216,0.847028,-15.297244
M70-5,7,2.000000,2,1,0.004206,1.109056,10.905595
M70-5,7,2.000000,2,2,0.003989,1.051781,5.178096
M70-5,7,2.000000,3,1,0.004220,1.112642,11.264207
M70-5,7,2.000000,3,2,0.003979,1.049184,4.918367
M70-5,7,2.000000,3,3,0.003992,1.052757,5.275660
M70-5,7,2.000000,4,2,0.004258,1.122736,12.273593
M70-5,7,2.000000,4,3,0.004243,1.118741,11.874110
M70-5,7,2.000000,5,1,0.004309,1.136316,13.631570
M70-5,7,2.000000,5,2,0.004084,1.076852,7.685212
M70-5,7,2.000000,5,3,0.004106,1.082585,8.258463
M70-5,7,2.000000,5,4,0.004465,1.177480,17.747954
M70-5,7,2.000000,5,5,0.003918,1.033070,3.306988
M70-5,7,2.000000,6,1,0.003926,1.035309,3.530857
M70-5,7,2.000000,6,2,0.003734,0.984491,-1.550878
M70-5,7,2.000000,6,3,0.003728,0.983104,-1.689576
M70-5,7,2.000000,6,4,0.004030,1.062761,6.276080
M70-5,7,2.000000,6,5,0.004193,1.105726,10.572561
M70-5,7,2.000000,7,2,0.004012,1.057951,5.795119
M70-5,7,2.000000,7,3,0.004031,1.062982,6.298230
M70-5,7,2.000000,7,5,0.004192,1.105412,10.541183
M70-5,7,2.000000,7,6,0.004077,1.074911,7.491140
M70-5,7,2.000000,7,7,0.003836,1.011619,1.161912
M70-5,7,2.000000,8,1,0.004141,1.091882,9.188216
M70-5,7,2.000000,8,2,0.003920,1.033595,3.359462
M70-5,7,2.000000,8,3,0.003928,1.035699,3.569882
M70-5,7,2.000000,8,4,0.004148,1.093839,9.383870
M70-5,7,2.000000,8,5,0.003952,1.042180,4.218020
M70-5,7,2.000000,8,6,0.003809,1.004294,0.429395
M70-5,7,2.000000,8,7,0.003831,1.010174,1.017413
M70-5,7,2.000000,8,8,0.002957,0.779607,-22.039299
M70-5,7,2.000000,9,1,0.003063,0.807668,-19.233243
M70-5,7,2.000000,9,2,0.003042,0.802098,-19.790225
M70-5,7,2.000000,9,3,0.003060,0.806770,-19.323002
M70-5,7,2.000000,9,4,0.003062,0.807392,-19.260798
M70-5,7,2.000000,9,5,0.003051,0.804435,-19.556468
M70-5,7,2.000000,9,6,0.003022,0.796927,-20.307311
M70-5,7,2.000000,9,7,0.003061,0.807100,-19.290015
M70-5,7,2.000000,9,8,0.003106,0.819117,-18.088323
M70-5,7,2.000000,9,9,0.003223,0.849760,-15.024015
M70-5,8,2.500000,2,1,0.004210,1.110171,11.017124
M70-5,8,2.500000,2,2,0.003965,1.045563,4.556341
M70-5,8,2.500000,3,1,0.004205,1.108892,10.889221
M70-5,8,2.500000,3,2,0.003988,1.051621,5.162097
M70-5,8,2.500000,3,3,0.004019,1.059830,5.983046
M70-5,8,2.500000,4,2,0.004232,1.115970,11.597036
M70-5,8,2.500000,4,3,0.004273,1.126830,12.683019
M70-5,8,2.500000,5,1,0.004313,1.137302,13.730236
M70-5,8,2.500000,5,2,0.004086,1.077489,7.748889
M70-5,8,2.500000,5,3,0.004124,1.087552,8.755230
M70-5,8,2.500000,5,4,0.004441,1.171105,17.110550
M70-5,8,2.500000,5,5,0.003916,1.032623,3.262286
M70-5,8,2.500000,6,1,0.003922,1.034187,3.418670
M70-5,8,2.500000,6,2,0.003714,0.979503,-2.049749
M70-5,8,2.500000,6,3,0.003748,0.988350,-1.164981
M70-5,8,2.500000,6,4,0.004035,1.064002,6.400245
M70-5,8,2.500000,6,5,0.004200,1.107566,10.756572
M70-5,8,2.500000,7,2,0.004037,1.064525,6.452461
M70-5,8,2.500000,7,3,0.004049,1.067816,6.781578
M70-5,8,2.500000,7,5,0.004197,1.106798,10.679831
M70-5,8,2.500000,7,6,0.004074,1.074438,7.443770
M70-5,8,2.500000,7,7,0.003820,1.007512,0.751181
M70-5,8,2.500000,8,1,0.004118,1.085896,8.589616
M70-5,8,2.500000,8,2,0.003939,1.038678,3.867778
M70-5,8,2.500000,8,3,0.003933,1.037304,3.730382
M70-5,8,2.500000,8,4,0.004148,1.093897,9.389731
M70-5,8,2.500000,8,5,0.003931,1.036716,3.671574
M70-5,8,2.500000,8,6,0.003813,1.005589,0.558932
M70-5,8,2.500000,8,7,0.003815,1.005980,0.597962
M70-5,8,2.500000,8,8,0.002968,0.782616,-21.738376
M70-5,8,2.500000,9,1,0.003058,0.806534,-19.346602
M70-5,8,2.500000,9,2,0.003038,0.801221,-19.877911
M70-5,8,2.500000,9,3,0.003050,0.804421,-19.557944
M70-5,8,2.500000,9,4,0.003052,0.804908,-19.509236
M70-5,8,2.500000,9,5,0.003032,0.799585,-20.041547
M70-5,8,2.500000,9,6,0.003025,0.797718,-20.228206
M70-5,8,2.500000,9,7,0.003049,0.804125,-19.587533
M70-5,8,2.500000,9,8,0.003128,0.824802,-17.519761
M70-5,8,2.500000,9,9,0.003225,0.850365,-14.963508
M70-5,9,3.000000,2,1,0.004203,1.108177,10.817734
M70-5,9,3.000000,2,2,0.003976,1.048450,4.845011
M70-5,9,3.000000,3,1,0.004203,1.108338,10.833819
M70-5,9,3.000000,3,2,0.003981,1.049758,4.975799
M70-5,9,3.000000,3,3,0.003972,1.047369,4.736900
M70-5,9,3.000000,4,2,0.004231,1.115621,11.562116
M70-5,9,3.000000,4,3,0.004259,1.123163,12.316255
M70-5,9,3.000000,5,1,0.004308,1.135988,13.598817
M70-5,9,3.000000,5,2,0.004060,1.070460,7.045988
M70-5,9,3.000000,5,3,0.004115,1.084984,8.498363
M70-5,9,3.000000,5,4,0.004430,1.168221,16.822100
M70-5,9,3.000000,5,5,0.003908,1.030591,3.059074
M70-5,9,3.000000,6,1,0.003928,1.035719,3.571941
M70-5,9,3.000000,6,2,0.003720,0.980934,-1.906637
M70-5,9,3.000000,6,3,0.003752,0.989242,-1.075766
M70-5,9,3.000000,6,4,0.004028,1.062080,6.207998
M70-5,9,3.000000,6,5,0.004212,1.110627,11.062698
M70-5,9,3.000000,7,2,0.004023,1.060783,6.078265
M70-5,9,3.000000,7,3,0.004060,1.070650,7.064973
M70-5,9,3.000000,7,5,0.004199,1.107331,10.733092
M70-5,9,3.000000,7,6,0.004072,1.073706,7.370584
M70-5,9,3.000000,7,7,0.003818,1.006817,0.681693
M70-5,9,3.000000,8,1,0.004156,1.095876,9.587645
M70-5,9,3.000000,8,2,0.003927,1.035432,3.543200
M70-5,9,3.000000,8,3,0.003919,1.033486,3.348600
M70-5,9,3.000000,8,4,0.004143,1.092414,9.241427
M70-5,9,3.000000,8,5,0.003969,1.046596,4.659641
M70-5,9,3.000000,8,6,0.003820,1.007234,0.723355
M70-5,9,3.000000,8,7,0.003805,1.003357,0.335738
M70-5,9,3.000000,8,8,0.002981,0.786008,-21.399189
M70-5,9,3.000000,9,1,0.003067,0.808601,-19.139912
M70-5,9,3.000000,9,2,0.003061,0.807040,-19.295987
M70-5,9,3.000000,9,3,0.003054,0.805168,-19.483177
M70-5,9,3.000000,9,4,0.003063,0.807570,-19.243039
M70-5,9,3.000000,9,5,0.003050,0.804153,-19.584695
M70-5,9,3.000000,9,6,0.003035,0.800301,-19.969859
M70-5,9,3.000000,9,7,0.003045,0.802975,-19.702536
M70-5,9,3.000000,9,8,0.003132,0.825833,-17.416679
M70-5,9,3.000000,9,9,0.003220,0.848946,-15.105351
M70-5,10,4.000000,2,1,0.004198,1.107277,10.727724
M70-5,10,4.000000,2,2,0.003965,1.045906,4.590561
M70-5,10,4.000000,3,1,0.004218,1.112598,11.259796
M70-5,10,4.000000,3,2,0.003998,1.054714,5.471368
M70-5,10,4.000000,3,3,0.004007,1.057001,5.700077
M70-5,10,4.000000,4,2,0.004236,1.117449,11.744913
M70-5,10,4.000000,4,3,0.004271,1.126637,12.663707
M70-5,10,4.000000,5,1,0.004309,1.136595,13.659529
M70-5,10,4.000000,5,2,0.004070,1.073680,7.368046
M70-5,10,4.000000,5,3,0.004114,1.085150,8.515021
M70-5,10,4.000000,5,4,0.004442,1.171719,17.171943
M70-5,10,4.000000,5,5,0.003918,1.033623,3.362336
M70-5,10,4.000000,6,1,0.003910,1.031334,3.133363
M70-5,10,4.000000,6,2,0.003718,0.980888,-1.911166
M70-5,10,4.000000,6,3,0.003756,0.990905,-0.909541
M70-5,10,4.000000,6,4,0.004034,1.064068,6.406781
M70-5,10,4.000000,6,5,0.004204,1.108971,10.897080
M70-5,10,4.000000,7,2,0.004021,1.060712,6.071235
M70-5,10,4.000000,7,3,0.004027,1.062343,6.234260
M70-5,10,4.000000,7,5,0.004197,1.107013,10.701345
M70-5,10,4.000000,7,6,0.004075,1.075079,7.507856
M70-5,10,4.000000,7,7,0.003824,1.008827,0.882674
M70-5,10,4.000000,8,1,0.004098,1.081154,8.115374
M70-5,10,4.000000,8,2,0.003956,1.043550,4.354993
M70-5,10,4.000000,8,3,0.003918,1.033481,3.348092
M70-5,10,4.000000,8,4,0.004158,1.096831,9.683100
M70-5,10,4.000000,8,5,0.003936,1.038327,3.832681
M70-5,10,4.000000,8,6,0.003802,1.002936,0.293623
M70-5,10,4.000000,8,7,0.003829,1.010169,1.016946
M70-5,10,4.000000,8,8,0.002966,0.782524,-21.747644
M70-5,10,4.000000,9,1,0.003070,0.809766,-19.023419
M70-5,10,4.000000,9,2,0.003060,0.807295,-19.270515
M70-5,10,4.000000,9,3,0.003041,0.802089,-19.791059
M70-5,10,4.000000,9,4,0.003050,0.804610,-19.539030
M70-5,10,4.000000,9,5,0.003050,0.804460,-19.553961
M70-5,10,4.000000,9,6,0.003019,0.796511,-20.348904
M70-5,10,4.000000,9,7,0.003037,0.801156,-19.884416
M70-5,10,4.000000,9,8,0.003129,0.825297,-17.470333
M70-5,10,4.000000,9,9,0.003212,0.847356,-15.264436
M70-5,11,5.000000,2,1,0.004190,1.105189,10.518864
M70-5,11,5.000000,2,2,0.003961,1.044849,4.484918
M70-5,11,5.000000,3,1,0.004198,1.107399,10.739902
M70-5,11,5.000000,3,2,0.003984,1.050979,5.097914
M70-5,11,5.000000,3,3,0.003997,1.054160,5.416017
M70-5,11,5.000000,4,2,0.004222,1.113656,11.365558
M70-5,11,5.000000,4,3,0.004247,1.120350,12.035000
M70-5,11,5.000000,5,1,0.004295,1.132937,13.293699
M70-5,11,5.000000,5,2,0.004086,1.077715,7.771462
M70-5,11,5.000000,5,3,0.004111,1.084375,8.437475
M70-5,11,5.000000,5,4,0.004421,1.166119,16.611895
M70-5,11,5.000000,5,5,0.003938,1.038661,3.866119
M70-5,11,5.000000,6,1,0.003929,1.036356,3.635586
M70-5,11,5.000000,6,2,0.003733,0.984620,-1.537950
M70-5,11,5.000000,6,3,0.003747,0.988355,-1.164455
