isotope,case,label,family,th_fraction,burnup,adens
Am243,M43-10,"M=43%, Th=10%",M43,10.0,0.0,0.0
Am243,M43-10,"M=43%, Th=10%",M43,10.0,0.0795368,6.94449e-08
Am243,M43-10,"M=43%, Th=10%",M43,10.0,0.317885,3.05633e-07
Am243,M43-10,"M=43%, Th=10%",M43,10.0,0.556198,5.40838e-07
Am243,M43-10,"M=43%, Th=10%",M43,10.0,0.794596,7.74771e-07
Am243,M43-10,"M=43%, Th=10%",M43,10.0,1.03304,1.00758e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,1.27151,1.23844e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,1.58966,1.54443e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,1.98765,1.92265e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,2.38619,2.29752e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,3.18419,3.03576e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,3.9836,3.75871e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,4.7848,4.46803e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,5.58736,5.16596e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,6.39179,5.84961e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,8.00447,7.17396e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,9.62353,8.45385e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,11.2493,9.692e-06
Am243,M43-10,"M=43%, Th=10%",M43,10.0,12.8814,1.08893e-05
Am243,M43-10,"M=43%, Th=10%",M43,10.0,14.5196,1.20507e-05
Am243,M43-10,"M=43%, Th=10%",M43,10.0,16.165,1.31744e-05
Am243,M43-10,"M=43%, Th=10%",M43,10.0,19.4744,1.53426e-05
Am243,M43-10,"M=43%, Th=10%",M43,10.0,22.8092,1.73937e-05
Am243,M43-10,"M=43%, Th=10%",M43,10.0,27.8632,2.02996e-05
Am243,M43-10,"M=43%, Th=10%",M43,10.0,34.7019,2.391e-05
Am243,M43-10,"M=43%, Th=10%",M43,10.0,41.657,2.72235e-05
Am243,M43-15,"M=43%, Th=15%",M43,15.0,0.0,0.0
Am243,M43-15,"M=43%, Th=15%",M43,15.0,0.0790548,6.95913e-08
Am243,M43-15,"M=43%, Th=15%",M43,15.0,0.315997,3.05557e-07
