isotope,case,label,family,th_fraction,burnup,adens
U237,M43-10,"M=43%, Th=10%",M43,10.0,0.0,0.0
U237,M43-10,"M=43%, Th=10%",M43,10.0,0.0795368,7.8542e-09
U237,M43-10,"M=43%, Th=10%",M43,10.0,0.317885,2.22328e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,0.556198,2.87856e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,0.794596,3.18344e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,1.03304,3.33766e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,1.27151,3.41178e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,1.58966,3.46115e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,1.98765,3.511e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,2.38619,3.54165e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,3.18419,3.60121e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,3.9836,3.66085e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,4.7848,3.71464e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,5.58736,3.76083e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,6.39179,3.80784e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,8.00447,3.91012e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,9.62353,4.01492e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,11.2493,4.10417e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,12.8814,4.19767e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,14.5196,4.29606e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,16.165,4.37441e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,19.4744,4.52313e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,22.8092,4.68847e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,27.8632,4.89019e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,34.7019,5.15441e-08
U237,M43-10,"M=43%, Th=10%",M43,10.0,41.657,5.40061e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,0.0,0.0
U237,M43-15,"M=43%, Th=15%",M43,15.0,0.0790548,7.39331e-09
U237,M43-15,"M=43%, Th=15%",M43,15.0,0.315997,2.09789e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,0.553078,2.71336e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,0.790099,3.0003e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,1.02724,3.14067e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,1.26438,3.21707e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,1.58091,3.26194e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,1.97683,3.30814e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,2.37332,3.33738e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,3.16728,3.4098e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,3.96305,3.44676e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,4.76026,3.51445e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,5.5595,3.54932e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,6.36014,3.60998e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,7.96698,3.70378e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,9.58164,3.79261e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,11.2034,3.88808e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,12.8322,3.98102e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,14.4681,4.06864e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,16.1119,4.15223e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,19.4227,4.30612e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,22.762,4.46366e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,27.828,4.67905e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,34.6883,4.91288e-08
U237,M43-15,"M=43%, Th=15%",M43,15.0,41.6791,5.17143e-08
U237,M43-20,"M=43%, Th=20%",M43,20.0,0.0,0.0
