isotope,case,label,family,th_fraction,burnup,adens
U238,M43-10,"M=43%, Th=10%",M43,10.0,0.0,0.0197829
U238,M43-10,"M=43%, Th=10%",M43,10.0,0.0795368,0.0197816
U238,M43-10,"M=43%, Th=10%",M43,10.0,0.317885,0.0197777
U238,M43-10,"M=43%, Th=10%",M43,10.0,0.556198,0.0197739
U238,M43-10,"M=43%, Th=10%",M43,10.0,0.794596,0.0197699
U238,M43-10,"M=43%, Th=10%",M43,10.0,1.03304,0.019766
U238,M43-10,"M=43%, Th=10%",M43,10.0,1.27151,0.0197621
U238,M43-10,"M=43%, Th=10%",M43,10.0,1.58966,0.0197569
U238,M43-10,"M=43%, Th=10%",M43,10.0,1.98765,0.0197503
U238,M43-10,"M=43%, Th=10%",M43,10.0,2.38619,0.0197437
U238,M43-10,"M=43%, Th=10%",M43,10.0,3.18419,0.0197305
U238,M43-10,"M=43%, Th=10%",M43,10.0,3.9836,0.0197172
U238,M43-10,"M=43%, Th=10%",M43,10.0,4.7848,0.0197039
U238,M43-10,"M=43%, Th=10%",M43,10.0,5.58736,0.0196905
U238,M43-10,"M=43%, Th=10%",M43,10.0,6.39179,0.019677
U238,M43-10,"M=43%, Th=10%",M43,10.0,8.00447,0.0196499
U238,M43-10,"M=43%, Th=10%",M43,10.0,9.62353,0.0196226
U238,M43-10,"M=43%, Th=10%",M43,10.0,11.2493,0.0195951
U238,M43-10,"M=43%, Th=10%",M43,10.0,12.8814,0.0195674
U238,M43-10,"M=43%, Th=10%",M43,10.0,14.5196,0.0195394
U238,M43-10,"M=43%, Th=10%",M43,10.0,16.165,0.0195113
U238,M43-10,"M=43%, Th=10%",M43,10.0,19.4744,0.0194543
U238,M43-10,"M=43%, Th=10%",M43,10.0,22.8092,0.0193964
U238,M43-10,"M=43%, Th=10%",M43,10.0,27.8632,0.0193081
U238,M43-10,"M=43%, Th=10%",M43,10.0,34.7019,0.0191873
U238,M43-10,"M=43%, Th=10%",M43,10.0,41.657,0.0190631
U238,M43-15,"M=43%, Th=15%",M43,15.0,0.0,0.0186024
U238,M43-15,"M=43%, Th=15%",M43,15.0,0.0790548,0.0186012
U238,M43-15,"M=43%, Th=15%",M43,15.0,0.315997,0.0185974
U238,M43-15,"M=43%, Th=15%",M43,15.0,0.553078,0.0185937
U238,M43-15,"M=43%, Th=15%",M43,15.0,0.790099,0.01859
U238,M43-15,"M=43%, Th=15%",M43,15.0,1.02724,0.0185862
U238,M43-15,"M=43%, Th=15%",M43,15.0,1.26438,0.0185825
U238,M43-15,"M=43%, Th=15%",M43,15.0,1.58091,0.0185775
U238,M43-15,"M=43%, Th=15%",M43,15.0,1.97683,0.0185712
U238,M43-15,"M=43%, Th=15%",M43,15.0,2.37332,0.0185649
U238,M43-15,"M=43%, Th=15%",M43,15.0,3.16728,0.0185522
U238,M43-15,"M=43%, Th=15%",M43,15.0,3.96305,0.0185395
U238,M43-15,"M=43%, Th=15%",M43,15.0,4.76026,0.0185267
U238,M43-15,"M=43%, Th=15%",M43,15.0,5.5595,0.0185139
U238,M43-15,"M=43%, Th=15%",M43,15.0,6.36014,0.018501
U238,M43-15,"M=43%, Th=15%",M43,15.0,7.96698,0.0184751
U238,M43-15,"M=43%, Th=15%",M43,15.0,9.58164,0.018449
U238,M43-15,"M=43%, Th=15%",M43,15.0,11.2034,0.0184227
U238,M43-15,"M=43%, Th=15%",M43,15.0,12.8322,0.0183962
U238,M43-15,"M=43%, Th=15%",M43,15.0,14.4681,0.0183694
