isotope,case,label,family,th_fraction,burnup,adens
Np237,M43-15,"M=43%, Th=15%",M43,15.0,34.6883,3.35979e-06
Np237,M43-15,"M=43%, Th=15%",M43,15.0,41.6791,3.88594e-06
Np237,M43-20,"M=43%, Th=20%",M43,20.0,0.0,0.0
Np237,M43-20,"M=43%, Th=20%",M43,20.0,0.0786693,1.08986e-09
Np237,M43-20,"M=43%, Th=20%",M43,20.0,0.314506,1.27728e-08
Np237,M43-20,"M=43%, Th=20%",M43,20.0,0.55041,3.14014e-08
Np237,M43-20,"M=43%, Th=20%",M43,20.0,0.786183,5.31424e-08
Np237,M43-20,"M=43%, Th=20%",M43,20.0,1.02201,7.63229e-08
Np237,M43-20,"M=43%, Th=20%",M43,20.0,1.25808,1.00165e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,1.57309,1.32428e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,1.96722,1.73083e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,2.36178,2.13857e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,3.15208,2.95528e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,3.94369,3.7712e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,4.73727,4.58792e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,5.5333,5.40458e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,6.33072,6.22105e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,7.9319,7.84816e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,9.54167,9.47107e-07
Np237,M43-20,"M=43%, Th=20%",M43,20.0,11.1576,1.10847e-06
Np237,M43-20,"M=43%, Th=20%",M43,20.0,12.7824,1.26855e-06
Np237,M43-20,"M=43%, Th=20%",M43,20.0,14.415,1.42758e-06
Np237,M43-20,"M=43%, Th=20%",M43,20.0,16.0557,1.58467e-06
Np237,M43-20,"M=43%, Th=20%",M43,20.0,19.3605,1.89573e-06
Np237,M43-20,"M=43%, Th=20%",M43,20.0,22.6989,2.19893e-06
Np237,M43-20,"M=43%, Th=20%",M43,20.0,27.7693,2.63486e-06
Np237,M43-20,"M=43%, Th=20%",M43,20.0,34.6461,3.18547e-06
Np237,M43-20,"M=43%, Th=20%",M43,20.0,41.652,3.69208e-06
Np237,M43-25,"M=43%, Th=25%",M43,25.0,0.0,0.0
Np237,M43-25,"M=43%, Th=25%",M43,25.0,0.0782794,1.02684e-09
Np237,M43-25,"M=43%, Th=25%",M43,25.0,0.313162,1.19219e-08
Np237,M43-25,"M=43%, Th=25%",M43,25.0,0.547869,2.92872e-08
Np237,M43-25,"M=43%, Th=25%",M43,25.0,0.782675,4.95777e-08
Np237,M43-25,"M=43%, Th=25%",M43,25.0,1.01744,7.12463e-08
Np237,M43-25,"M=43%, Th=25%",M43,25.0,1.25234,9.35578e-08
Np237,M43-25,"M=43%, Th=25%",M43,25.0,1.56562,1.23754e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,1.95781,1.61855e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,2.35041,2.00098e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,3.13683,2.76453e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,3.92548,3.53044e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,4.71634,4.29862e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,5.50903,5.06845e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,6.30351,5.83677e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,7.8993,7.36946e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,9.50336,8.90034e-07
Np237,M43-25,"M=43%, Th=25%",M43,25.0,11.115,1.04236e-06
Np237,M43-25,"M=43%, Th=25%",M43,25.0,12.7355,1.19386e-06
Np237,M43-25,"M=43%, Th=25%",M43,25.0,14.3649,1.34442e-06
Np237,M43-25,"M=43%, Th=25%",M43,25.0,16.0034,1.49377e-06
Np237,M43-25,"M=43%, Th=25%",M43,25.0,19.3062,1.78872e-06
Np237,M43-25,"M=43%, Th=25%",M43,25.0,22.6428,2.07718e-06
Np237,M43-25,"M=43%, Th=25%",M43,25.0,27.7101,2.49407e-06
Np237,M43-25,"M=43%, Th=25%",M43,25.0,34.5896,3.01926e-06
Np237,M43-25,"M=43%, Th=25%",M43,25.0,41.6097,3.50199e-06
Np237,M43-30,"M=43%, Th=30%",M43,30.0,0.0,0.0
Np237,M43-30,"M=43%, Th=30%",M43,30.0,0.0779385,9.56234e-10
Np237,M43-30,"M=43%, Th=30%",M43,30.0,0.311599,1.10786e-08
Np237,M43-30,"M=43%, Th=30%",M43,30.0,0.545317,2.72595e-08
Np237,M43-30,"M=43%, Th=30%",M43,30.0,0.779062,4.61849e-08
Np237,M43-30,"M=43%, Th=30%",M43,30.0,1.01276,6.63501e-08
Np237,M43-30,"M=43%, Th=30%",M43,30.0,1.24672,8.7112e-08
Np237,M43-30,"M=43%, Th=30%",M43,30.0,1.55878,1.15216e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,1.94905,1.50558e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,2.33973,1.86019e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,3.12294,2.57303e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,3.90868,3.28805e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,4.6961,4.00529e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,5.48579,4.72265e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,6.27739,5.43983e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,7.86746,6.88052e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,9.46675,8.31632e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,11.075,9.74905e-07
Np237,M43-30,"M=43%, Th=30%",M43,30.0,12.6909,1.11734e-06
Np237,M43-30,"M=43%, Th=30%",M43,30.0,14.3173,1.25895e-06
Np237,M43-30,"M=43%, Th=30%",M43,30.0,15.9516,1.39961e-06
Np237,M43-30,"M=43%, Th=30%",M43,30.0,19.2474,1.67789e-06
Np237,M43-30,"M=43%, Th=30%",M43,30.0,22.58,1.95015e-06
Np237,M43-30,"M=43%, Th=30%",M43,30.0,27.6446,2.3461e-06
Np237,M43-30,"M=43%, Th=30%",M43,30.0,34.5216,2.84525e-06
Np237,M43-30,"M=43%, Th=30%",M43,30.0,41.5441,3.30543e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,0.0,0.0
Np237,M43-5,"M=43%, Th=5%",M43,5.0,0.0800103,1.2832e-09
Np237,M43-5,"M=43%, Th=5%",M43,5.0,0.31996,1.51998e-08
Np237,M43-5,"M=43%, Th=5%",M43,5.0,0.559822,3.74987e-08
Np237,M43-5,"M=43%, Th=5%",M43,5.0,0.799821,6.35502e-08
Np237,M43-5,"M=43%, Th=5%",M43,5.0,1.03982,9.12835e-08
Np237,M43-5,"M=43%, Th=5%",M43,5.0,1.27992,1.19806e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,1.60019,1.58308e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,2.00088,2.06691e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,2.40174,2.55221e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,3.20424,3.52551e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,4.00801,4.49587e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,4.81278,5.46613e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,5.61896,6.4347e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,6.42646,7.3974e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,8.04461,9.32129e-07
Np237,M43-5,"M=43%, Th=5%",M43,5.0,9.66829,1.12282e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,11.2966,1.31182e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,12.9299,1.49865e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,14.5694,1.68421e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,16.2135,1.86685e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,19.5162,2.22497e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,22.8425,2.57308e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,27.8744,3.07424e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,34.6699,3.6939e-06
Np237,M43-5,"M=43%, Th=5%",M43,5.0,41.5656,4.25488e-06
Np237,M87-25,"M=87%, Th=25%",M87,25.0,0.0,0.0
Np237,M87-25,"M=87%, Th=25%",M87,25.0,0.106192,1.15125e-09
Np237,M87-25,"M=87%, Th=25%",M87,25.0,0.425252,1.24442e-08
Np237,M87-25,"M=87%, Th=25%",M87,25.0,0.744222,3.02486e-08
Np237,M87-25,"M=87%, Th=25%",M87,25.0,1.06328,5.09856e-08
Np237,M87-25,"M=87%, Th=25%",M87,25.0,1.38241,7.30578e-08
Np237,M87-25,"M=87%, Th=25%",M87,25.0,1.70159,9.57446e-08
Np237,M87-25,"M=87%, Th=25%",M87,25.0,2.12731,1.26455e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,2.65954,1.65104e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,3.19208,2.03864e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,4.25755,2.81478e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,5.32458,3.59053e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,6.39306,4.37063e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,7.4626,5.14979e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,8.53341,5.9289e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,10.6787,7.48275e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,12.8298,9.0306e-07
Np237,M87-25,"M=87%, Th=25%",M87,25.0,14.986,1.05725e-06
Np237,M87-25,"M=87%, Th=25%",M87,25.0,17.1477,1.21078e-06
Np237,M87-25,"M=87%, Th=25%",M87,25.0,19.3144,1.3645e-06
Np237,M87-25,"M=87%, Th=25%",M87,25.0,21.4862,1.51671e-06
Np237,M87-25,"M=87%, Th=25%",M87,25.0,25.8447,1.8168e-06
Np237,M87-25,"M=87%, Th=25%",M87,25.0,30.2201,2.10997e-06
Np237,M87-25,"M=87%, Th=25%",M87,25.0,36.8146,2.53725e-06
Np237,M87-25,"M=87%, Th=25%",M87,25.0,45.6623,3.08196e-06
Np237,M87-30,"M=87%, Th=30%",M87,30.0,0.0,0.0
Np237,M87-30,"M=87%, Th=30%",M87,30.0,0.105853,1.08126e-09
Np237,M87-30,"M=87%, Th=30%",M87,30.0,0.423824,1.15637e-08
Np237,M87-30,"M=87%, Th=30%",M87,30.0,0.741621,2.80542e-08
Np237,M87-30,"M=87%, Th=30%",M87,30.0,1.0595,4.72426e-08
Np237,M87-30,"M=87%, Th=30%",M87,30.0,1.37756,6.76611e-08
Np237,M87-30,"M=87%, Th=30%",M87,30.0,1.69572,8.86347e-08
Np237,M87-30,"M=87%, Th=30%",M87,30.0,2.11998,1.17017e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,2.65056,1.52828e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,3.18136,1.88775e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,4.24404,2.60771e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,5.30772,3.32893e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,6.37277,4.05259e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,7.43928,4.7757e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,8.50691,5.50141e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,10.6468,6.95036e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,12.7932,8.39848e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,14.9442,9.84421e-07
Np237,M87-30,"M=87%, Th=30%",M87,30.0,17.1013,1.12827e-06
Np237,M87-30,"M=87%, Th=30%",M87,30.0,19.2636,1.27187e-06
Np237,M87-30,"M=87%, Th=30%",M87,30.0,21.4301,1.41416e-06
Np237,M87-30,"M=87%, Th=30%",M87,30.0,25.7799,1.69562e-06
Np237,M87-30,"M=87%, Th=30%",M87,30.0,30.1502,1.97286e-06
Np237,M87-30,"M=87%, Th=30%",M87,30.0,36.7391,2.37731e-06
Np237,M87-30,"M=87%, Th=30%",M87,30.0,45.5813,2.89109e-06
Np237,M87-30,"M=87%, Th=30%",M87,30.0,54.4837,3.37046e-06
Np237,mox1,MOX baseline,mox,0.0,0.0,0.0
Np237,mox1,MOX baseline,mox,0.0,0.0806968,1.34798e-09
Np237,mox1,MOX baseline,mox,0.0,0.322724,1.60336e-08
Np237,mox1,MOX baseline,mox,0.0,0.564592,3.95226e-08
Np237,mox1,MOX baseline,mox,0.0,0.806564,6.69293e-08
Np237,mox1,MOX baseline,mox,0.0,1.04861,9.61064e-08
Np237,mox1,MOX baseline,mox,0.0,1.2907,1.26085e-07
Np237,mox1,MOX baseline,mox,0.0,1.6136,1.66563e-07
Np237,mox1,MOX baseline,mox,0.0,2.01746,2.17483e-07
Np237,mox1,MOX baseline,mox,0.0,2.42171,2.68585e-07
Np237,mox1,MOX baseline,mox,0.0,3.23037,3.70754e-07
Np237,mox1,MOX baseline,mox,0.0,4.03956,4.72768e-07
Np237,mox1,MOX baseline,mox,0.0,4.8492,5.74607e-07
Np237,mox1,MOX baseline,mox,0.0,5.65924,6.76317e-07
Np237,mox1,MOX baseline,mox,0.0,6.46985,7.77468e-07
Np237,mox1,MOX baseline,mox,0.0,8.09315,9.78214e-07
Np237,mox1,MOX baseline,mox,0.0,9.71921,1.17799e-06
Np237,mox1,MOX baseline,mox,0.0,11.3486,1.37579e-06
Np237,mox1,MOX baseline,mox,0.0,12.9803,1.57212e-06
Np237,mox1,MOX baseline,mox,0.0,14.6148,1.76624e-06
Np237,mox1,MOX baseline,mox,0.0,16.252,1.95692e-06
Np237,mox1,MOX baseline,mox,0.0,19.5374,2.33044e-06
Np237,mox1,MOX baseline,mox,0.0,22.8353,2.69122e-06
Np237,mox1,MOX baseline,mox,0.0,27.8105,3.20992e-06
Np237,mox1,MOX baseline,mox,0.0,34.5017,3.85084e-06
Np237,mox1,MOX baseline,mox,0.0,41.2633,4.43317e-06
