case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D003,uniform,0.7,0.04,0.05,0.0,0.0,0.0,0,0.0,0.000288606,0.00548351,0.0155403,0.0,0.000888017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D003,uniform,0.7,0.04,0.05,0.0,0.1,2.631578947368421,1,2.37401e-08,0.000288191,0.00548305,0.0155395,7.00498e-07,0.000885271,9.97689e-07,6.27114e-09,1.8368e-12,7.31094e-13,5.8507e-16,7.67874e-09,1.89739e-08
D003,uniform,0.7,0.04,0.05,0.0,0.400001,10.526342105263158,2,3.61848e-07,0.000286946,0.00548167,0.0155372,2.57834e-06,0.000877699,3.92516e-06,9.41447e-08,1.1165e-10,4.41698e-11,1.95067e-13,6.22999e-08,1.90819e-08
D003,uniform,0.7,0.04,0.05,0.0,0.700002,18.42110526315789,3,1.04287e-06,0.000285699,0.00548027,0.0155349,4.12518e-06,0.000870355,6.763e-06,2.68102e-07,5.7263e-10,2.24888e-10,1.87112e-12,1.09635e-07,1.90393e-08
D003,uniform,0.7,0.04,0.05,0.0,1.0,26.31578947368421,4,2.00382e-06,0.00028445,0.00547886,0.0155325,5.40008e-06,0.000863056,9.52449e-06,5.12598e-07,1.59699e-09,6.2295e-10,7.71126e-12,1.43095e-07,1.89945e-08
D003,uniform,0.7,0.04,0.05,0.0,1.3,34.21052631578947,5,3.19294e-06,0.0002832,0.00547744,0.0155302,6.45174e-06,0.000855785,1.2218e-05,8.17213e-07,3.36471e-09,1.30409e-09,2.16202e-11,1.66182e-07,1.89459e-08
D003,uniform,0.7,0.04,0.05,0.0,1.6,42.10526315789474,6,4.56776e-06,0.000281949,0.00547601,0.0155278,7.3203e-06,0.000848541,1.48513e-05,1.17265e-06,6.03126e-09,2.32316e-09,4.84834e-11,1.81996e-07,1.88936e-08
D003,uniform,0.7,0.04,0.05,0.0,2.00001,52.63184210526316,7,6.63051e-06,0.000280279,0.00547409,0.0155246,8.24869e-06,0.000838925,1.82763e-05,1.71586e-06,1.12124e-08,4.28522e-09,1.14579e-10,1.95533e-07,1.88103e-08
D003,uniform,0.7,0.04,0.05,0.0,2.50001,65.78973684210527,8,9.48843e-06,0.000278191,0.00547166,0.0155205,9.12708e-06,0.000826975,2.24322e-05,2.48931e-06,2.06972e-08,7.8352e-09,2.68795e-10,2.04965e-07,1.871e-08
D003,uniform,0.7,0.04,0.05,0.0,3.00001,78.94763157894737,9,1.25686e-05,0.000276103,0.00546923,0.0155164,9.77392e-06,0.000815106,2.64633e-05,3.34942e-06,3.39686e-08,1.27417e-08,5.36302e-10,2.0966e-07,1.86173e-08
D003,uniform,0.7,0.04,0.05,0.0,4.00001,105.26342105263156,10,1.91427e-05,0.000271931,0.0054643,0.0155082,1.06132e-05,0.000791619,3.41791e-05,5.28922e-06,7.33496e-08,2.70309e-08,1.57503e-09,2.12855e-07,1.83915e-08
D003,uniform,0.7,0.04,0.05,0.0,5.00002,131.57947368421054,11,2.5998e-05,0.000267764,0.00545933,0.0154999,1.11038e-05,0.000768473,4.1495e-05,7.44091e-06,1.32184e-07,4.78723e-08,3.59275e-09,2.12795e-07,1.8208e-08
D003,uniform,0.7,0.04,0.05,0.0,6.00002,157.89526315789473,12,3.29553e-05,0.000263607,0.00545431,0.0154915,1.1414e-05,0.000745683,4.84476e-05,9.75233e-06,2.1251e-07,7.56583e-08,7.01051e-09,2.11842e-07,1.80253e-08
D003,uniform,0.7,0.04,0.05,0.0,7.00002,184.21105263157892,13,3.99214e-05,0.000259461,0.00544924,0.015483,1.16312e-05,0.000723263,5.5057e-05,1.21878e-05,3.16037e-07,1.10613e-07,1.22649e-08,2.10578e-07,1.7841e-08
D003,uniform,0.7,0.04,0.05,0.0,8.00003,210.52710526315792,14,4.68469e-05,0.000255327,0.00544413,0.0154744,1.17977e-05,0.000701212,6.13467e-05,1.47144e-05,4.44118e-07,1.5283e-07,1.98269e-08,2.09192e-07,1.76579e-08
D003,uniform,0.7,0.04,0.05,0.0,10.0,263.15789473684214,15,6.04948e-05,0.000247105,0.00543381,0.0154569,1.20466e-05,0.000658256,7.29968e-05,1.99747e-05,7.77664e-07,2.58778e-07,4.38304e-08,2.06213e-07,1.72244e-08
D003,uniform,0.7,0.04,0.05,0.0,12.0,315.7894736842105,16,7.37705e-05,0.000238947,0.00542335,0.0154392,1.22726e-05,0.000616859,8.35113e-05,2.53461e-05,1.22123e-06,3.9277e-07,8.2937e-08,2.02656e-07,1.68561e-08
D003,uniform,0.7,0.04,0.05,0.0,14.0,368.42105263157896,17,8.66493e-05,0.000230863,0.00541276,0.0154212,1.24898e-05,0.000577054,9.29506e-05,3.07206e-05,1.77942e-06,5.52755e-07,1.41072e-07,1.98923e-07,1.64924e-08
D003,uniform,0.7,0.04,0.05,0.0,16.0001,421.05526315789473,18,9.91167e-05,0.00022286,0.00540205,0.0154028,1.27016e-05,0.000538876,0.000101362,3.60083e-05,2.45456e-06,7.36025e-07,2.22216e-07,1.94825e-07,1.6123e-08
D003,uniform,0.7,0.04,0.05,0.0,18.0001,473.6868421052632,19,0.000111164,0.000214945,0.00539122,0.0153842,1.29118e-05,0.000502346,0.000108781,4.11419e-05,3.24812e-06,9.39421e-07,3.30009e-07,1.90592e-07,1.57572e-08
D003,uniform,0.7,0.04,0.05,0.0,20.0001,526.3184210526316,20,0.000122786,0.000207124,0.00538027,0.0153652,1.31248e-05,0.000467489,0.000115251,4.60547e-05,4.16022e-06,1.15943e-06,4.67679e-07,1.8625e-07,1.53929e-08
D003,uniform,0.7,0.04,0.05,0.0,24.0001,631.5815789473685,21,0.000144806,0.000191792,0.00535804,0.0153265,1.34881e-05,0.000402854,0.000125396,5.51126e-05,6.32953e-06,1.6342e-06,8.44915e-07,1.77867e-07,1.45911e-08
D003,uniform,0.7,0.04,0.05,0.0,28.0001,736.8447368421052,22,0.000165024,0.000176919,0.00533536,0.0152864,1.39174e-05,0.000345031,0.00013211,6.27955e-05,8.94792e-06,2.13027e-06,1.37117e-06,1.6877e-07,1.38909e-08
D003,uniform,0.7,0.04,0.05,0.0,34.0001,894.7394736842107,23,0.000192181,0.0001556,0.00530051,0.015224,1.44923e-05,0.00027101,0.000136257,7.14518e-05,1.3616e-05,2.84845e-06,2.466e-06,1.56184e-07,1.28311e-08
D003,uniform,0.7,0.04,0.05,0.0,42.0002,1105.2684210526315,24,0.000222334,0.000129356,0.00525253,0.0151362,1.52979e-05,0.000194982,0.00013239,7.72781e-05,2.09147e-05,3.62673e-06,4.48779e-06,1.40398e-07,1.15752e-08
