case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
C007,uniform,0.65,0.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0143951,0.0,0.00775119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C007,uniform,0.65,0.35,0.0,0.0,0.1,2.631578947368421,1,1.16457e-08,1.6049e-09,3.50111e-21,0.0143947,3.43515e-07,0.00774792,1.05043e-06,2.73687e-09,1.55418e-13,3.18921e-13,2.5399e-17,8.05042e-09,3.29044e-08
C007,uniform,0.65,0.35,0.0,0.0,0.400001,10.526342105263158,2,1.76879e-07,6.41265e-09,7.817400000000001e-19,0.0143935,1.25614e-06,0.00773809,4.17223e-06,4.10859e-08,9.41757e-12,1.92786e-11,8.3286e-15,7.47678e-08,3.35826e-08
C007,uniform,0.65,0.35,0.0,0.0,0.700001,18.42107894736842,3,5.09389e-07,1.12122e-08,6.5039300000000005e-18,0.0143924,2.00393e-06,0.00772826,7.25613e-06,1.17884e-07,4.83964e-11,9.88551e-11,7.97367e-14,1.51812e-07,3.35847e-08
C007,uniform,0.65,0.35,0.0,0.0,1.0,26.31578947368421,4,9.78503e-07,1.60059e-08,2.42897e-17,0.0143912,2.61655e-06,0.00771843,1.03079e-05,2.26844e-07,1.35311e-10,2.75769e-10,3.28046e-13,2.27681e-07,3.35862e-08
C007,uniform,0.65,0.35,0.0,0.0,1.3,34.21052631578947,5,1.55916e-06,2.0796e-08,6.28048e-17,0.0143901,3.11919e-06,0.00770861,1.33319e-05,3.63492e-07,2.85599e-10,5.81015e-10,9.1727e-13,3.01479e-07,3.35876e-08
C007,uniform,0.65,0.35,0.0,0.0,1.6,42.10526315789474,6,2.2309e-06,2.55843e-08,1.31678e-16,0.0143889,3.53172e-06,0.00769878,1.63319e-05,5.24431e-07,5.12812e-10,1.04139e-09,2.05572e-12,3.73195e-07,3.35878e-08
C007,uniform,0.65,0.35,0.0,0.0,2.0,52.631578947368425,7,3.23977e-06,3.19686e-08,2.88404e-16,0.0143874,3.96941e-06,0.00768568,2.0297e-05,7.72287e-07,9.55235e-10,1.93603e-09,4.85586e-12,4.65689e-07,3.3582e-08
C007,uniform,0.65,0.35,0.0,0.0,2.5,65.78947368421053,8,4.63991e-06,3.99538e-08,6.24011e-16,0.0143854,4.37805e-06,0.00766932,2.5205e-05,1.12839e-06,1.76652e-09,3.57284e-09,1.13859e-11,5.76474e-07,3.35755e-08
C007,uniform,0.65,0.35,0.0,0.0,3.0,78.94736842105263,9,6.15253e-06,4.7949e-08,1.16317e-15,0.0143834,4.67415e-06,0.00765296,3.00643e-05,1.52904e-06,2.9048e-09,5.86254e-09,2.27279e-11,6.82153e-07,3.35746e-08
C007,uniform,0.65,0.35,0.0,0.0,4.00001,105.26342105263156,10,9.39472e-06,6.39884e-08,3.06698e-15,0.0143795,5.04772e-06,0.00762027,3.96564e-05,2.44663e-06,6.2926e-09,1.26527e-08,6.68277e-11,8.79235e-07,3.35458e-08
C007,uniform,0.65,0.35,0.0,0.0,5.00001,131.5792105263158,11,1.28e-05,8.01167e-08,6.44994e-15,0.0143756,5.25137e-06,0.00758761,4.9106e-05,3.48766e-06,1.13769e-08,2.27952e-08,1.52789e-10,1.05876e-06,3.35412e-08
C007,uniform,0.65,0.35,0.0,0.0,6.00001,157.89499999999998,12,1.6284e-05,9.63607e-08,1.17799e-14,0.0143716,5.36855e-06,0.00755499,5.84321e-05,4.63076e-06,1.83465e-08,3.66491e-08,2.98661e-10,1.22239e-06,3.35353e-08
C007,uniform,0.65,0.35,0.0,0.0,7.00001,184.2107894736842,13,1.98033e-05,1.12741e-07,1.95445e-14,0.0143676,5.44079e-06,0.00752241,6.76465e-05,5.86288e-06,2.7363e-08,5.45108e-08,5.23851e-10,1.37162e-06,3.35293e-08
C007,uniform,0.65,0.35,0.0,0.0,8.00001,210.5265789473684,14,2.33352e-05,1.29277e-07,3.02406e-14,0.0143636,5.48907e-06,0.00748987,7.67601e-05,7.17123e-06,3.85693e-08,7.66299e-08,8.49633e-10,1.50773e-06,3.35218e-08
C007,uniform,0.65,0.35,0.0,0.0,10.0,263.15789473684214,15,3.03983e-05,1.62892e-07,6.25169e-14,0.0143555,5.55151e-06,0.00742492,9.46979e-05,1.00009e-05,6.79591e-08,1.34371e-07,1.89039e-09,1.74523e-06,3.34608e-08
C007,uniform,0.65,0.35,0.0,0.0,12.0,315.7894736842105,16,3.74243e-05,1.97351e-07,1.12855e-13,0.0143473,5.59907e-06,0.00736015,0.000112298,1.30531e-05,1.07403e-07,2.11463e-07,3.6131e-09,1.94286e-06,3.34442e-08
C007,uniform,0.65,0.35,0.0,0.0,14.0,368.42105263157896,17,4.44013e-05,2.32802e-07,1.8567e-13,0.0143391,5.64117e-06,0.00729555,0.000129593,1.62919e-05,1.57568e-07,3.0896e-07,6.21689e-09,2.1074e-06,3.3427e-08
C007,uniform,0.65,0.35,0.0,0.0,16.0,421.0526315789474,18,5.13233e-05,2.69358e-07,2.85422e-13,0.0143309,5.67854e-06,0.00723113,0.000146603,1.96907e-05,2.18954e-07,4.2769e-07,9.91037e-09,2.24403e-06,3.34075e-08
C007,uniform,0.65,0.35,0.0,0.0,18.0,473.6842105263158,19,5.81867e-05,3.07163e-07,4.16705e-13,0.0143226,5.71414e-06,0.0071669,0.000163341,2.32281e-05,2.91976e-07,5.68301e-07,1.4908e-08,2.3574e-06,3.33876e-08
C007,uniform,0.65,0.35,0.0,0.0,20.0,526.3157894736843,20,6.4992e-05,3.46323e-07,5.84071e-13,0.0143142,5.75034e-06,0.00710286,0.000179822,2.68872e-05,3.76975e-07,7.31298e-07,2.14463e-08,2.4514e-06,3.33675e-08
