case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D011,uniform,0.8,0.04,0.03,0.0,0.0,0.0,0,0.0,0.000106794,0.003453,0.0177989,0.0,0.000889947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D011,uniform,0.8,0.04,0.03,0.0,0.1,2.631578947368421,1,2.7559e-08,0.000106625,0.00345263,0.0177981,8.13222e-07,0.000886887,1.09508e-06,7.39858e-09,2.39232e-12,8.62595e-13,8.06758e-16,7.67646e-09,1.80321e-08
D011,uniform,0.8,0.04,0.03,0.0,0.400001,10.526342105263158,2,4.20187e-07,0.000106117,0.00345152,0.0177954,2.99521e-06,0.00087825,4.30335e-06,1.1042e-07,1.44746e-10,5.18381e-11,2.6856e-13,6.11392e-08,1.81135e-08
D011,uniform,0.8,0.04,0.03,0.0,0.700002,18.42110526315789,3,1.2112e-06,0.000105607,0.0034504,0.0177927,4.7952e-06,0.000869802,7.40879e-06,3.12485e-07,7.40071e-10,2.62766e-10,2.57522e-12,1.05601e-07,1.80583e-08
D011,uniform,0.8,0.04,0.03,0.0,1.0,26.31578947368421,4,2.3276e-06,0.000105097,0.00344926,0.0177899,6.28059e-06,0.000861397,1.04268e-05,5.94849e-07,2.05814e-09,7.25061e-10,1.05781e-11,1.35504e-07,1.79979e-08
D011,uniform,0.8,0.04,0.03,0.0,1.3,34.21052631578947,5,3.70927e-06,0.000104586,0.00344811,0.0177871,7.50725e-06,0.00085302,1.33681e-05,9.44299e-07,4.32529e-09,1.51254e-09,2.95963e-11,1.55048e-07,1.79354e-08
D011,uniform,0.8,0.04,0.03,0.0,1.6,42.10526315789474,6,5.30682e-06,0.000104074,0.00344696,0.0177843,8.52177e-06,0.000844673,1.62411e-05,1.35065e-06,7.73624e-09,2.68605e-09,6.63075e-11,1.67679e-07,1.787e-08
D011,uniform,0.8,0.04,0.03,0.0,2.00001,52.63184210526316,7,7.70384e-06,0.000103391,0.00344541,0.0177806,9.60787e-06,0.000833592,1.99741e-05,1.96891e-06,1.43474e-08,4.93647e-09,1.56596e-10,1.77756e-07,1.77709e-08
D011,uniform,0.8,0.04,0.03,0.0,2.50001,65.78973684210527,8,1.10245e-05,0.000102537,0.00344345,0.0177759,1.06366e-05,0.000819822,2.44979e-05,2.84599e-06,2.64189e-08,8.99084e-09,3.66471e-10,1.84035e-07,1.76491e-08
D011,uniform,0.8,0.04,0.03,0.0,3.00001,78.94763157894737,9,1.46028e-05,0.000101683,0.00344148,0.0177711,1.13986e-05,0.000806146,2.88799e-05,3.81711e-06,4.32782e-08,1.45718e-08,7.2986e-10,1.8666e-07,1.75386e-08
