case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
C008,uniform,0.6,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0132703,0.0,0.00884686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C008,uniform,0.6,0.4,0.0,0.0,0.1,2.631578947368421,1,1.04409e-08,1.83183e-09,2.8765799999999998e-21,0.01327,3.07971e-07,0.0088436,1.0317e-06,2.40582e-09,1.22719e-13,2.80336e-13,1.85129e-17,8.05787e-09,3.3209e-08
C008,uniform,0.6,0.4,0.0,0.0,0.400001,10.526342105263158,2,1.5852e-07,7.31998e-09,6.4253e-19,0.0132689,1.1255e-06,0.00883383,4.10056e-06,3.6202e-08,7.4498e-12,1.69822e-11,6.06592e-15,7.50004e-08,3.39137e-08
C008,uniform,0.6,0.4,0.0,0.0,0.700001,18.42107894736842,3,4.56452e-07,1.27987e-08,5.34697e-18,0.0132679,1.79503e-06,0.00882405,7.13611e-06,1.04072e-07,3.83394e-11,8.7204e-11,5.81082e-14,1.52649e-07,3.39158e-08
C008,uniform,0.6,0.4,0.0,0.0,1.0,26.31578947368421,4,8.76798e-07,1.827e-08,1.99714e-17,0.0132669,2.34388e-06,0.00881427,1.0143e-05,2.0075e-07,1.07322e-10,2.43668e-10,2.3935e-13,2.29496e-07,3.3917e-08
C008,uniform,0.6,0.4,0.0,0.0,1.3,34.21052631578947,5,1.39711e-06,2.37354e-08,5.1638e-17,0.0132658,2.79366e-06,0.00880449,1.31252e-05,3.22271e-07,2.26846e-10,5.14198e-10,6.70627e-13,3.04623e-07,3.39177e-08
C008,uniform,0.6,0.4,0.0,0.0,1.6,42.10526315789474,6,1.99901e-06,2.91964e-08,1.0822e-16,0.0132648,3.16264e-06,0.00879472,1.60853e-05,4.65494e-07,4.07875e-10,9.2284e-10,1.50285e-12,3.77996e-07,3.39176e-08
C008,uniform,0.6,0.4,0.0,0.0,2.0,52.631578947368425,7,2.90301e-06,3.64728e-08,2.36888e-16,0.0132634,3.55411e-06,0.00878169,2.00012e-05,6.86574e-07,7.60602e-10,1.71815e-09,3.55619e-12,4.73183e-07,3.39131e-08
C008,uniform,0.6,0.4,0.0,0.0,2.5,65.78947368421053,8,4.15761e-06,4.55639e-08,5.12415e-16,0.0132616,3.91896e-06,0.0087654,2.48528e-05,1.00476e-06,1.40898e-09,3.17576e-09,8.34456e-12,5.88062e-07,3.39083e-08
C008,uniform,0.6,0.4,0.0,0.0,3.0,78.94736842105263,9,5.51301e-06,5.46541e-08,9.55309e-16,0.0132599,4.18312e-06,0.00874912,2.96615e-05,1.36324e-06,2.31949e-09,5.21804e-09,1.6664e-11,6.98552e-07,3.39071e-08
C008,uniform,0.6,0.4,0.0,0.0,4.00001,105.26342105263156,10,8.41832e-06,7.28456e-08,2.51758e-15,0.0132564,4.51547e-06,0.00871658,3.91626e-05,2.18663e-06,5.03488e-09,1.12881e-08,4.90594e-11,9.07134e-07,3.38816e-08
