case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
B003,uniform,0.85,0.0,0.0,0.15,0.0,0.0,0,0.00335092,0.0,6.200450000000001e-19,0.0189885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B003,uniform,0.85,0.0,0.0,0.15,0.1,2.631578947368421,1,0.00334832,7.48653e-11,6.19951e-19,0.0189881,4.50174e-07,3.3474500000000004e-23,2.5812e-26,3.14517e-29,3.37926e-33,2.6492e-33,3.47744e-37,5.28267e-09,2.34721e-08
B003,uniform,0.85,0.0,0.0,0.15,0.400001,10.526342105263158,2,0.00334068,1.20949e-09,6.390960000000001e-19,0.0189866,1.64709e-06,3.10569e-22,5.17451e-25,2.5209999999999998e-27,1.07933e-30,8.45625e-31,6.32135e-34,4.71084e-08,2.37723e-08
B003,uniform,0.85,0.0,0.0,0.15,0.700002,18.42110526315789,3,0.00333326,3.70229e-09,9.06716e-19,0.0189851,2.62532e-06,6.95951e-22,1.7629000000000002e-24,1.48766e-26,1.11363e-29,8.69808e-30,1.21092e-32,9.14692e-08,2.37633e-08
B003,uniform,0.85,0.0,0.0,0.15,1.0,26.31578947368421,4,0.00332602,7.53863e-09,2.16375e-18,0.0189836,3.42514e-06,1.6052999999999998e-21,4.40629e-24,4.8483400000000003e-26,5.03183e-29,3.91839e-29,7.92483e-32,1.31112e-07,2.37546e-08
B003,uniform,0.85,0.0,0.0,0.15,1.3,34.21052631578947,5,0.00331893,1.27029e-08,5.839430000000001e-18,0.0189821,4.07972e-06,4.9182e-21,1.17591e-23,1.34624e-25,1.64281e-28,1.27498e-28,3.2469599999999997e-31,1.66021e-07,2.37446e-08
B003,uniform,0.85,0.0,0.0,0.15,1.6,42.10526315789474,6,0.00331195,1.9198e-08,1.41339e-17,0.0189806,4.61519e-06,1.57487e-20,3.51061e-23,3.8313000000000005e-25,4.8462e-28,3.7441300000000004e-28,1.07447e-30,1.96724e-07,2.37355e-08
B003,uniform,0.85,0.0,0.0,0.15,2.0,52.631578947368425,7,0.00330281,2.99e-08,3.76808e-17,0.0189786,5.18153e-06,6.21618e-20,1.4670399999999999e-22,1.6178e-24,2.04392e-27,1.5691199999999998e-27,4.72693e-30,2.31969e-07,2.37149e-08
B003,uniform,0.85,0.0,0.0,0.15,2.50001,65.78973684210527,8,0.00329156,4.65144e-08,1.00823e-16,0.0189761,5.70843e-06,2.5452100000000003e-19,6.97787e-22,8.70904e-24,1.18269e-26,9.02314e-27,2.86432e-29,2.68293e-07,2.36898e-08
B003,uniform,0.85,0.0,0.0,0.15,3.00001,78.94763157894737,9,0.00328047,6.6659e-08,2.24178e-16,0.0189736,6.08844e-06,8.070670000000001e-19,2.58288e-21,3.76273e-23,5.7986e-26,4.40156e-26,1.5457500000000002e-28,2.97561e-07,2.36693e-08
B003,uniform,0.85,0.0,0.0,0.15,4.00001,105.26342105263156,10,0.00325858,1.1746e-07,7.80467e-16,0.0189685,6.56298e-06,4.936050000000001e-18,2.0648699999999997e-20,3.97744e-22,7.985509999999999e-25,6.016800000000001e-25,2.7241599999999997e-27,3.40118e-07,2.35985e-08
B003,uniform,0.85,0.0,0.0,0.15,5.00001,131.5792105263158,11,0.00323693,1.81792e-07,2.02907e-15,0.0189635,6.81961e-06,1.99103e-17,1.03466e-19,2.49728e-21,6.28041e-24,4.6958000000000005e-24,2.67683e-26,3.67437e-07,2.35518e-08
B003,uniform,0.85,0.0,0.0,0.15,6.00001,157.89499999999998,12,0.00321542,2.59301e-07,4.39442e-15,0.0189584,6.96379e-06,6.18507e-17,3.84938e-19,1.1212000000000001e-20,3.40229e-23,2.5242800000000002e-23,1.7476000000000001e-25,3.84763e-07,2.35029e-08
B003,uniform,0.85,0.0,0.0,0.15,7.00002,184.21105263157892,13,0.00319398,3.49755e-07,8.40909e-15,0.0189533,7.05193e-06,1.60627e-16,1.16619e-18,3.9805899999999995e-20,1.41914e-22,1.0450499999999999e-22,8.55732e-25,3.95537e-07,2.34538e-08
B003,uniform,0.85,0.0,0.0,0.15,8.00002,210.52684210526317,14,0.00317259,4.52511e-07,1.47076e-14,0.0189482,7.11141e-06,3.66316e-16,3.0407400000000004e-18,1.1918e-19,4.8883399999999995e-22,3.57266e-22,3.3914400000000006e-24,4.01916e-07,2.34005e-08
B003,uniform,0.85,0.0,0.0,0.15,10.0,263.15789473684214,15,0.00312993,6.94065e-07,3.7262e-14,0.0189378,7.18954e-06,1.44684e-15,1.50462e-17,7.431900000000001e-19,3.86042e-21,2.7821399999999997e-21,3.38165e-23,4.07172e-07,2.32432e-08
B003,uniform,0.85,0.0,0.0,0.15,12.0,315.7894736842105,16,0.00308737,9.81848e-07,7.9292e-14,0.0189274,7.25483e-06,4.43444e-15,5.5461e-17,3.30884e-18,2.0892e-20,1.48261e-20,2.2142e-22,4.06928e-07,2.31306e-08
B003,uniform,0.85,0.0,0.0,0.15,14.0,368.42105263157896,17,0.0030449,1.31358e-06,1.49952e-13,0.018917,7.31523e-06,1.142e-14,1.66985e-16,1.1699e-17,8.72186e-20,6.09354e-20,1.0853499999999999e-21,4.04163e-07,2.30141e-08
B003,uniform,0.85,0.0,0.0,0.15,16.0,421.0526315789474,18,0.00300253,1.68661e-06,2.60107e-13,0.0189064,7.37548e-06,2.59103e-14,4.34006e-16,3.49468e-17,3.01358e-19,2.07206e-19,4.3207199999999995e-21,4.00272e-07,2.28966e-08
B003,uniform,0.85,0.0,0.0,0.15,18.0,473.6842105263158,19,0.00296025,2.10021e-06,4.22817e-13,0.0188957,7.43701e-06,5.33736e-14,1.00773e-15,9.18681e-17,9.01481e-19,6.10021e-19,1.46103e-20,3.95814e-07,2.2775e-08
B003,uniform,0.85,0.0,0.0,0.15,20.0001,526.3184210526316,20,0.00291807,2.55236e-06,6.53447e-13,0.018885,7.50101e-06,1.01909e-13,2.14239e-15,2.18102e-16,2.4070600000000003e-18,1.6025300000000001e-18,4.3625499999999994e-20,3.91044e-07,2.26514e-08
B003,uniform,0.85,0.0,0.0,0.15,24.0001,631.5815789473685,21,0.00283403,3.56784e-06,1.38954e-12,0.0188632,7.60808e-06,3.12496e-13,7.91483e-15,9.78538e-16,1.32537e-17,8.55627e-18,2.91401e-19,3.81502e-07,2.23002e-08
B003,uniform,0.85,0.0,0.0,0.15,28.0001,736.8447368421052,22,0.00275038,4.7211e-06,2.63914e-12,0.0188411,7.73763e-06,8.08511e-13,2.39673e-14,3.49093e-15,5.64841e-17,3.52578e-17,1.4654e-18,3.71049e-07,2.20351e-08
B003,uniform,0.85,0.0,0.0,0.15,34.0001,894.7394736842107,23,0.00262574,6.68895e-06,5.95071e-12,0.0188072,7.91462e-06,2.69089e-12,9.73804e-14,1.74634e-14,3.55286e-16,2.11022e-16,1.13709e-17,3.5553e-07,2.15228e-08
B003,uniform,0.85,0.0,0.0,0.15,42.0001,1105.2657894736844,24,0.0024612,9.72099e-06,1.46186e-11,0.0187605,8.16892e-06,1.00605e-11,4.52559e-13,1.02131e-13,2.6912e-15,1.49106e-15,1.08509e-16,3.34308e-07,2.08354e-08
B003,uniform,0.85,0.0,0.0,0.15,50.0001,1315.792105263158,25,0.00229868,1.31628e-05,3.11709e-11,0.0187121,8.482e-06,3.02487e-11,1.62921e-12,4.44807e-13,1.46673e-14,7.51836e-15,7.1644e-16,3.11807e-07,2.01916e-08
