case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
B009,uniform,0.55,0.0,0.0,0.45,0.0,0.0,0,0.0100413,0.0,0.0,0.0122727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B009,uniform,0.55,0.0,0.0,0.45,0.1,2.631578947368421,1,0.0100387,2.93452e-11,5.0521899999999995e-25,0.0122725,2.03079e-07,7.340019999999999e-31,1.85439e-34,0.0,0.0,0.0,0.0,5.30473e-09,2.87054e-08
B009,uniform,0.55,0.0,0.0,0.45,0.400001,10.526342105263158,2,0.0100309,4.72461e-10,4.6530599999999995e-22,0.0122718,7.41065e-07,1.1577100000000001e-26,3.5296e-30,1.87371e-33,0.0,2.8833499999999997e-37,0.0,4.94972e-08,2.93051e-08
B009,uniform,0.55,0.0,0.0,0.45,0.700001,18.42107894736842,3,0.0100233,1.44644e-09,6.83803e-21,0.0122712,1.18031e-06,5.18619e-25,1.8584100000000002e-28,1.72677e-31,1.58681e-35,4.64878e-35,0.0,1.0099e-07,2.93045e-08
B009,uniform,0.55,0.0,0.0,0.45,1.0,26.31578947368421,4,0.0100157,2.94544e-09,3.66897e-20,0.0122705,1.53927e-06,5.5935600000000006e-24,2.3351799999999998e-27,3.09743e-30,4.066220000000001e-34,1.18963e-33,1.23863e-37,1.52197e-07,2.93038e-08
B009,uniform,0.55,0.0,0.0,0.45,1.3,34.21052631578947,5,0.0100081,4.96847e-09,1.23777e-19,0.0122698,1.83249e-06,3.13367e-23,1.50663e-26,2.59609e-29,4.43015e-33,1.29483e-32,1.79723e-36,2.02499e-07,2.93037e-08
B009,uniform,0.55,0.0,0.0,0.45,1.6,42.10526315789474,6,0.0100006,7.51096e-09,3.1967000000000003e-19,0.0122691,2.07209e-06,1.2067999999999998e-22,6.60332e-26,1.3985300000000001e-28,2.93792e-32,8.577280000000001e-32,1.49292e-35,2.51862e-07,2.93036e-08
B009,uniform,0.55,0.0,0.0,0.45,2.0,52.631578947368425,7,0.00999073,1.16976e-08,8.74373e-19,0.0122682,2.32502e-06,5.060399999999999e-22,3.23529e-25,8.581720000000001e-28,2.2514e-31,6.56702e-31,1.4463100000000002e-34,3.16244e-07,2.92998e-08
B009,uniform,0.55,0.0,0.0,0.45,2.5,65.78947368421053,8,0.00997843,1.82184e-08,2.35767e-18,0.0122671,2.55913e-06,2.09103e-21,1.5869100000000001e-24,5.2676299999999995e-27,1.72933e-30,5.03548e-30,1.4062300000000001e-33,3.9447e-07,2.92957e-08
B009,uniform,0.55,0.0,0.0,0.45,3.00001,78.94763157894737,9,0.0099662,2.61398e-08,5.24447e-18,0.012266,2.72667e-06,6.59751e-21,5.8189700000000006e-24,2.3207300000000002e-26,9.148960000000001e-30,2.66099e-29,9.00646e-33,4.70265e-07,2.9295e-08
