case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
C011,uniform,0.45,0.55,0.0,0.0,10.0,263.15789473684214,15,1.93563e-05,2.47023e-07,3.06334e-14,0.00988869,3.48711e-06,0.0117958,9.12185e-05,6.75971e-06,3.12596e-08,9.0586e-08,6.34658e-10,2.13693e-06,3.44257e-08
C011,uniform,0.45,0.55,0.0,0.0,12.0,315.7894736842105,16,2.38526e-05,2.95945e-07,5.5315e-14,0.00988359,3.51173e-06,0.0117319,0.000108571,8.86782e-06,4.96941e-08,1.43526e-07,1.21873e-09,2.46114e-06,3.44198e-08
C011,uniform,0.45,0.55,0.0,0.0,14.0,368.42105263157896,17,2.83294e-05,3.44836e-07,9.09793e-14,0.00987847,3.53331e-06,0.011668,0.000125723,1.11202e-05,7.32771e-08,2.10972e-07,2.10797e-09,2.75652e-06,3.44133e-08
C011,uniform,0.45,0.55,0.0,0.0,16.0,421.0526315789474,18,3.27836e-05,3.93739e-07,1.3988e-13,0.00987331,3.5529e-06,0.0116042,0.000142685,1.34981e-05,1.02293e-07,2.93676e-07,3.38e-09,3.02563e-06,3.44065e-08
C011,uniform,0.45,0.55,0.0,0.0,18.0,473.6842105263158,19,3.7212e-05,4.42704e-07,2.04295e-13,0.00986814,3.56963e-06,0.0115405,0.000159473,1.59859e-05,1.36993e-07,3.92267e-07,5.11305e-09,3.27094e-06,3.43993e-08
C011,uniform,0.45,0.55,0.0,0.0,20.0,526.3157894736843,20,4.16137e-05,4.91774e-07,2.8652e-13,0.00986293,3.58688e-06,0.0114769,0.000176098,1.85692e-05,1.77587e-07,5.07267e-07,7.38574e-09,3.49439e-06,3.4392e-08
C011,uniform,0.45,0.55,0.0,0.0,24.0,631.578947368421,21,5.03471e-05,5.90398e-07,5.13775e-13,0.00985245,3.61794e-06,0.0113499,0.000208858,2.40135e-05,2.77118e-07,7.87849e-07,1.39011e-08,3.88326e-06,3.43118e-08
C011,uniform,0.45,0.55,0.0,0.0,28.0,736.8421052631579,22,5.89697e-05,6.89972e-07,8.40551e-13,0.00984188,3.64998e-06,0.0112233,0.00024104,2.974e-05,4.0225e-07,1.13884e-06,2.36034e-08,4.20568e-06,3.42959e-08
C011,uniform,0.45,0.55,0.0,0.0,34.0,894.7368421052632,23,7.16984e-05,8.4175e-07,1.55983e-12,0.00982586,3.68803e-06,0.0110341,0.000288258,3.8798e-05,6.39965e-07,1.80068e-06,4.56876e-08,4.58695e-06,3.42055e-08
C011,uniform,0.45,0.55,0.0,0.0,42.0001,1105.2657894736844,24,8.82759e-05,1.0502e-06,3.04977e-12,0.0098042,3.73967e-06,0.0107831,0.000349419,5.15174e-05,1.05372e-06,2.94226e-06,9.3004e-08,4.94823e-06,3.41049e-08
C011,uniform,0.45,0.55,0.0,0.0,50.0001,1315.792105263158,25,0.000104399,1.26751e-06,5.29425e-12,0.00978221,3.7969e-06,0.0105336,0.000408716,6.47344e-05,1.58129e-06,4.38412e-06,1.65926e-07,5.18633e-06,3.40651e-08
