case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D002,uniform,0.7,0.04,0.03,0.0,0.0,0.0,0,0.0,0.000173153,0.00559862,0.0155394,0.0,0.000887965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D002,uniform,0.7,0.04,0.03,0.0,0.1,2.631578947368421,1,2.45014e-08,0.00017289,0.00559815,0.0155386,7.22981e-07,0.000885055,1.05387e-06,6.88618e-09,2.13999e-12,8.02825e-13,7.02452e-16,7.68941e-09,1.83858e-08
D002,uniform,0.7,0.04,0.03,0.0,0.400001,10.526342105263158,2,3.73613e-07,0.000172098,0.00559671,0.0155362,2.66299e-06,0.000877018,4.14359e-06,1.03085e-07,1.29723e-10,4.83787e-11,2.33835e-13,6.16905e-08,1.84801e-08
D002,uniform,0.7,0.04,0.03,0.0,0.700002,18.42110526315789,3,1.07694e-06,0.000171304,0.00559525,0.0155338,4.26219e-06,0.000869219,7.13651e-06,2.92483e-07,6.64238e-10,2.45693e-10,2.244e-12,1.07347e-07,1.84327e-08
D002,uniform,0.7,0.04,0.03,0.0,1.0,26.31578947368421,4,2.06953e-06,0.000170509,0.00559379,0.0155314,5.58151e-06,0.000861468,1.00468e-05,5.57931e-07,1.84944e-09,6.79122e-10,9.24053e-12,1.38686e-07,1.83816e-08
D002,uniform,0.7,0.04,0.03,0.0,1.3,34.21052631578947,5,3.29794e-06,0.000169713,0.0055923,0.0155289,6.67016e-06,0.000853747,1.28847e-05,8.87174e-07,3.89063e-09,1.41885e-09,2.58361e-11,1.59623e-07,1.83257e-08
D002,uniform,0.7,0.04,0.03,0.0,1.60001,42.10552631578948,6,4.71822e-06,0.000168916,0.00559081,0.0155264,7.56996e-06,0.000846055,1.56579e-05,1.27081e-06,6.96467e-09,2.52307e-09,5.79098e-11,1.73485e-07,1.82671e-08
D002,uniform,0.7,0.04,0.03,0.0,2.00001,52.63184210526316,7,6.84925e-06,0.000167853,0.00558881,0.0155231,8.53292e-06,0.000835846,1.92635e-05,1.85546e-06,1.29293e-08,4.6443e-09,1.36764e-10,1.84897e-07,1.8178e-08
D002,uniform,0.7,0.04,0.03,0.0,2.50001,65.78973684210527,8,9.80149e-06,0.000166524,0.00558628,0.0155189,9.44351e-06,0.000823162,2.36371e-05,2.68547e-06,2.3827e-08,8.47228e-09,3.20506e-10,1.92369e-07,1.8067e-08
D002,uniform,0.7,0.04,0.03,0.0,3.00001,78.94763157894737,9,1.29828e-05,0.000165194,0.00558374,0.0155147,1.01159e-05,0.000810564,2.78775e-05,3.60659e-06,3.90562e-08,1.37501e-08,6.38434e-10,1.95803e-07,1.79689e-08
