case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D023,uniform,0.9,0.06,0.03,0.0,0.0,0.0,0,0.0,2.6756e-05,0.000865109,0.020067,0.0,0.0013378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D023,uniform,0.9,0.06,0.03,0.0,0.1,2.631578947368421,1,2.63726e-08,2.67232e-05,0.00086495,0.0200661,7.78131e-07,0.00133451,1.15264e-06,7.16945e-09,1.69414e-12,8.35814e-13,5.3533e-16,7.80777e-09,2.17643e-08
D023,uniform,0.9,0.06,0.03,0.0,0.400001,10.526342105263158,2,4.01934e-07,2.66248e-05,0.000864465,0.0200635,2.86295e-06,0.00132487,4.53686e-06,1.06527e-07,1.02033e-10,5.00414e-11,1.7686e-13,6.55845e-08,2.19141e-08
D023,uniform,0.9,0.06,0.03,0.0,0.700002,18.42110526315789,3,1.15864e-06,2.65261e-05,0.000863974,0.0200609,4.5813e-06,0.00131533,7.8243e-06,3.00784e-07,5.20296e-10,2.53426e-10,1.69136e-12,1.19571e-07,2.18802e-08
D023,uniform,0.9,0.06,0.03,0.0,1.0,26.31578947368421,4,2.2269e-06,2.64274e-05,0.000863479,0.0200583,5.99807e-06,0.00130581,1.10304e-05,5.72018e-07,1.44391e-09,6.98983e-10,6.94103e-12,1.6127e-07,2.18437e-08
D023,uniform,0.9,0.06,0.03,0.0,1.3,34.21052631578947,5,3.54942e-06,2.63286e-05,0.000862979,0.0200556,7.16645e-06,0.0012963,1.41667e-05,9.07201e-07,3.0292e-09,1.45788e-09,1.93647e-11,1.92844e-07,2.18043e-08
D023,uniform,0.9,0.06,0.03,0.0,1.6,42.10526315789474,6,5.07906e-06,2.62298e-05,0.000862476,0.020053,8.13095e-06,0.00128681,1.72403e-05,1.29733e-06,5.40935e-09,2.58916e-09,4.32742e-11,2.16643e-07,2.17602e-08
D023,uniform,0.9,0.06,0.03,0.0,2.00001,52.63184210526316,7,7.37524e-06,2.60982e-05,0.000861801,0.0200494,9.16258e-06,0.00127419,2.12503e-05,1.89082e-06,1.00146e-08,4.76027e-09,1.01969e-10,2.39468e-07,2.16852e-08
D023,uniform,0.9,0.06,0.03,0.0,2.50001,65.78973684210527,8,1.05585e-05,2.59338e-05,0.000860951,0.0200449,1.0137e-05,0.00125847,2.6136e-05,2.73259e-06,1.84049e-08,8.67597e-09,2.38334e-10,2.58049e-07,2.15965e-08
D023,uniform,0.9,0.06,0.03,0.0,3.00001,78.94763157894737,9,1.39918e-05,2.57698e-05,0.000860095,0.0200403,1.08544e-05,0.00124281,3.0896e-05,3.66646e-06,3.0097e-08,1.40751e-08,4.74029e-10,2.69386e-07,2.15174e-08
