case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D022,uniform,0.9,0.06,0.02,0.0,0.0,0.0,0,0.0,1.78372e-05,0.000874024,0.0200669,0.0,0.00133779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D022,uniform,0.9,0.06,0.02,0.0,0.1,2.631578947368421,1,2.6423e-08,1.78154e-05,0.000873864,0.020066,7.79617e-07,0.00133449,1.1567e-06,7.21804e-09,1.71211e-12,8.4148e-13,5.41562e-16,7.80915e-09,2.17326e-08
D022,uniform,0.9,0.06,0.02,0.0,0.400001,10.526342105263158,2,4.02734e-07,1.77498e-05,0.000873375,0.0200634,2.86875e-06,0.00132482,4.55255e-06,1.07215e-07,1.03061e-10,5.03665e-11,1.79132e-13,6.55615e-08,2.188e-08
D022,uniform,0.9,0.06,0.02,0.0,0.700002,18.42110526315789,3,1.16099e-06,1.76841e-05,0.00087288,0.0200608,4.59085e-06,0.00131525,7.85105e-06,3.0264e-07,5.25466e-10,2.55022e-10,1.70895e-12,1.19465e-07,2.18456e-08
D022,uniform,0.9,0.06,0.02,0.0,1.0,26.31578947368421,4,2.23141e-06,1.76183e-05,0.000872381,0.0200582,6.0101e-06,0.00130569,1.10685e-05,5.75115e-07,1.4579e-09,7.03103e-10,7.0254e-12,1.61039e-07,2.18091e-08
D022,uniform,0.9,0.06,0.02,0.0,1.3,34.21052631578947,5,3.55655e-06,1.75526e-05,0.000871878,0.0200555,7.18107e-06,0.00129615,1.4215e-05,9.12168e-07,3.05777e-09,1.4661e-09,1.9606e-11,1.92466e-07,2.17675e-08
D022,uniform,0.9,0.06,0.02,0.0,1.6,42.10526315789474,6,5.08929e-06,1.74868e-05,0.000871371,0.0200528,8.14805e-06,0.00128663,1.72989e-05,1.30403e-06,5.45962e-09,2.60332e-09,4.38609e-11,2.16129e-07,2.17247e-08
D022,uniform,0.9,0.06,0.02,0.0,2.00001,52.63184210526316,7,7.39026e-06,1.73992e-05,0.00087069,0.0200493,9.1827e-06,0.00127396,2.13225e-05,1.90027e-06,1.01059e-08,4.78528e-09,1.03227e-10,2.38797e-07,2.16502e-08
D022,uniform,0.9,0.06,0.02,0.0,2.50001,65.78973684210527,8,1.05802e-05,1.729e-05,0.000869833,0.0200447,1.01591e-05,0.00125819,2.6224e-05,2.74625e-06,1.85713e-08,8.72025e-09,2.41198e-10,2.57184e-07,2.15596e-08
D022,uniform,0.9,0.06,0.02,0.0,3.00001,78.94763157894737,9,1.40207e-05,1.71812e-05,0.000868971,0.0200402,1.08785e-05,0.00124248,3.09981e-05,3.68546e-06,3.037e-08,1.41464e-08,4.79359e-10,2.68375e-07,2.14794e-08
