case,bstep,burnup_MWd_kgHM,row_1of8,col_1of8,power_raw,power_normalized,rel_error_pct
M70-20,0,0.000000,9,5,0.003048,0.803836,-19.616377
M70-20,0,0.000000,9,6,0.003039,0.801561,-19.843858
M70-20,0,0.000000,9,7,0.003070,0.809653,-19.034738
M70-20,0,0.000000,9,8,0.003136,0.827220,-17.278005
M70-20,0,0.000000,9,9,0.003265,0.861068,-13.893248
M70-20,1,0.100000,2,1,0.004256,1.121685,12.168528
M70-20,1,0.100000,2,2,0.004017,1.058655,5.865463
M70-20,1,0.100000,3,1,0.004276,1.126914,12.691412
M70-20,1,0.100000,3,2,0.004043,1.065589,6.558863
M70-20,1,0.100000,3,3,0.004016,1.058291,5.829093
M70-20,1,0.100000,4,2,0.004274,1.126358,12.635803
M70-20,1,0.100000,4,3,0.004311,1.136152,13.615155
M70-20,1,0.100000,5,1,0.004330,1.141122,14.112211
M70-20,1,0.100000,5,2,0.004101,1.080888,8.088772
M70-20,1,0.100000,5,3,0.004129,1.088104,8.810372
M70-20,1,0.100000,5,4,0.004457,1.174590,17.459034
M70-20,1,0.100000,5,5,0.003905,1.029187,2.918709
M70-20,1,0.100000,6,1,0.003894,1.026159,2.615889
M70-20,1,0.100000,6,2,0.003689,0.972255,-2.774502
M70-20,1,0.100000,6,3,0.003690,0.972400,-2.760007
M70-20,1,0.100000,6,4,0.003998,1.053766,5.376577
M70-20,1,0.100000,6,5,0.004164,1.097418,9.741759
M70-20,1,0.100000,7,2,0.003988,1.050941,5.094052
M70-20,1,0.100000,7,3,0.004033,1.062972,6.297158
M70-20,1,0.100000,7,5,0.004188,1.103648,10.364791
M70-20,1,0.100000,7,6,0.004057,1.069297,6.929678
M70-20,1,0.100000,7,7,0.003789,0.998644,-0.135574
M70-20,1,0.100000,8,1,0.004114,1.084137,8.413729
M70-20,1,0.100000,8,2,0.003894,1.026383,2.638291
M70-20,1,0.100000,8,3,0.003902,1.028468,2.846759
M70-20,1,0.100000,8,4,0.004139,1.090773,9.077349
M70-20,1,0.100000,8,5,0.003892,1.025840,2.584000
M70-20,1,0.100000,8,6,0.003791,0.999177,-0.082337
M70-20,1,0.100000,8,7,0.003809,1.003802,0.380193
M70-20,1,0.100000,8,8,0.002993,0.788884,-21.111584
M70-20,1,0.100000,9,1,0.003065,0.807764,-19.223563
M70-20,1,0.100000,9,2,0.003072,0.809681,-19.031857
M70-20,1,0.100000,9,3,0.003068,0.808540,-19.145974
M70-20,1,0.100000,9,4,0.003081,0.811947,-18.805257
M70-20,1,0.100000,9,5,0.003058,0.805852,-19.414848
M70-20,1,0.100000,9,6,0.003035,0.799867,-20.013318
M70-20,1,0.100000,9,7,0.003068,0.808478,-19.152168
M70-20,1,0.100000,9,8,0.003152,0.830757,-16.924325
M70-20,1,0.100000,9,9,0.003243,0.854617,-14.538327
M70-20,2,0.400000,2,1,0.004233,1.117133,11.713265
M70-20,2,0.400000,2,2,0.004017,1.060323,6.032281
M70-20,2,0.400000,3,1,0.004271,1.127305,12.730479
M70-20,2,0.400000,3,2,0.004020,1.060938,6.093779
M70-20,2,0.400000,3,3,0.004037,1.065478,6.547751
M70-20,2,0.400000,4,2,0.004273,1.127730,12.772973
M70-20,2,0.400000,4,3,0.004298,1.134450,13.444957
M70-20,2,0.400000,5,1,0.004358,1.150357,15.035707
M70-20,2,0.400000,5,2,0.004106,1.083607,8.360735
M70-20,2,0.400000,5,3,0.004136,1.091599,9.159937
M70-20,2,0.400000,5,4,0.004468,1.179306,17.930570
M70-20,2,0.400000,5,5,0.003884,1.025056,2.505552
M70-20,2,0.400000,6,1,0.003882,1.024734,2.473352
M70-20,2,0.400000,6,2,0.003682,0.971751,-2.824923
M70-20,2,0.400000,6,3,0.003712,0.979764,-2.023610
M70-20,2,0.400000,6,4,0.003981,1.050795,5.079468
M70-20,2,0.400000,6,5,0.004167,1.099892,9.989228
M70-20,2,0.400000,7,2,0.003994,1.054099,5.409917
M70-20,2,0.400000,7,3,0.004021,1.061244,6.124395
M70-20,2,0.400000,7,5,0.004157,1.097263,9.726346
M70-20,2,0.400000,7,6,0.004041,1.066539,6.653853
M70-20,2,0.400000,7,7,0.003796,1.001808,0.180794
M70-20,2,0.400000,8,1,0.004086,1.078577,7.857671
M70-20,2,0.400000,8,2,0.003886,1.025620,2.562035
M70-20,2,0.400000,8,3,0.003914,1.033055,3.305546
M70-20,2,0.400000,8,4,0.004125,1.088817,8.881747
M70-20,2,0.400000,8,5,0.003918,1.033979,3.397924
M70-20,2,0.400000,8,6,0.003787,0.999406,-0.059389
M70-20,2,0.400000,8,7,0.003785,0.998949,-0.105050
M70-20,2,0.400000,8,8,0.002991,0.789461,-21.053851
M70-20,2,0.400000,9,1,0.003065,0.809007,-19.099291
M70-20,2,0.400000,9,2,0.003066,0.809207,-19.079284
M70-20,2,0.400000,9,3,0.003062,0.808077,-19.192328
M70-20,2,0.400000,9,4,0.003059,0.807474,-19.252612
M70-20,2,0.400000,9,5,0.003047,0.804124,-19.587574
M70-20,2,0.400000,9,6,0.003016,0.796052,-20.394800
M70-20,2,0.400000,9,7,0.003058,0.807133,-19.286686
M70-20,2,0.400000,9,8,0.003124,0.824629,-17.537073
M70-20,2,0.400000,9,9,0.003240,0.855262,-14.473791
M70-20,3,0.700000,2,1,0.004255,1.121474,12.147387
M70-20,3,0.700000,2,2,0.003999,1.054121,5.412054
M70-20,3,0.700000,3,1,0.004257,1.121969,12.196940
M70-20,3,0.700000,3,2,0.004011,1.057286,5.728617
M70-20,3,0.700000,3,3,0.004039,1.064601,6.460060
M70-20,3,0.700000,4,2,0.004271,1.125868,12.586779
M70-20,3,0.700000,4,3,0.004300,1.133303,13.330347
M70-20,3,0.700000,5,1,0.004335,1.142650,14.265011
M70-20,3,0.700000,5,2,0.004116,1.084962,8.496237
M70-20,3,0.700000,5,3,0.004149,1.093684,9.368433
M70-20,3,0.700000,5,4,0.004470,1.178155,17.815472
M70-20,3,0.700000,5,5,0.003909,1.030401,3.040072
M70-20,3,0.700000,6,1,0.003910,1.030622,3.062213
M70-20,3,0.700000,6,2,0.003698,0.974692,-2.530752
M70-20,3,0.700000,6,3,0.003699,0.974919,-2.508083
M70-20,3,0.700000,6,4,0.004001,1.054690,5.468988
M70-20,3,0.700000,6,5,0.004160,1.096397,9.639659
M70-20,3,0.700000,7,2,0.003999,1.053962,5.396239
M70-20,3,0.700000,7,3,0.003996,1.053227,5.322700
M70-20,3,0.700000,7,5,0.004175,1.100495,10.049531
M70-20,3,0.700000,7,6,0.004032,1.062832,6.283195
M70-20,3,0.700000,7,7,0.003798,1.001017,0.101650
M70-20,3,0.700000,8,1,0.004107,1.082440,8.243988
M70-20,3,0.700000,8,2,0.003905,1.029396,2.939647
M70-20,3,0.700000,8,3,0.003912,1.031165,3.116511
M70-20,3,0.700000,8,4,0.004132,1.089003,8.900310
M70-20,3,0.700000,8,5,0.003902,1.028445,2.844494
M70-20,3,0.700000,8,6,0.003786,0.997988,-0.201206
M70-20,3,0.700000,8,7,0.003815,1.005437,0.543679
M70-20,3,0.700000,8,8,0.002995,0.789534,-21.046551
M70-20,3,0.700000,9,1,0.003067,0.808295,-19.170473
M70-20,3,0.700000,9,2,0.003065,0.808006,-19.199441
M70-20,3,0.700000,9,3,0.003073,0.810087,-18.991290
M70-20,3,0.700000,9,4,0.003072,0.809742,-19.025819
M70-20,3,0.700000,9,5,0.003048,0.803512,-19.648797
M70-20,3,0.700000,9,6,0.003045,0.802739,-19.726106
M70-20,3,0.700000,9,7,0.003056,0.805597,-19.440303
M70-20,3,0.700000,9,8,0.003149,0.829912,-17.008830
M70-20,3,0.700000,9,9,0.003253,0.857374,-14.262561
M70-20,4,1.000000,2,1,0.004240,1.117859,11.785864
M70-20,4,1.000000,2,2,0.004011,1.057315,5.731458
M70-20,4,1.000000,3,1,0.004247,1.119567,11.956693
M70-20,4,1.000000,3,2,0.004026,1.061443,6.144294
M70-20,4,1.000000,3,3,0.004014,1.058208,5.820827
M70-20,4,1.000000,4,2,0.004277,1.127578,12.757849
M70-20,4,1.000000,4,3,0.004307,1.135469,13.546878
M70-20,4,1.000000,5,1,0.004346,1.145771,14.577123
M70-20,4,1.000000,5,2,0.004123,1.086980,8.698027
M70-20,4,1.000000,5,3,0.004140,1.091404,9.140390
M70-20,4,1.000000,5,4,0.004454,1.174074,17.407399
M70-20,4,1.000000,5,5,0.003898,1.027580,2.758034
M70-20,4,1.000000,6,1,0.003902,1.028703,2.870338
M70-20,4,1.000000,6,2,0.003692,0.973371,-2.662882
M70-20,4,1.000000,6,3,0.003710,0.978151,-2.184930
M70-20,4,1.000000,6,4,0.004007,1.056279,5.627853
M70-20,4,1.000000,6,5,0.004162,1.097325,9.732491
M70-20,4,1.000000,7,2,0.003988,1.051338,5.133821
M70-20,4,1.000000,7,3,0.004026,1.061240,6.123995
M70-20,4,1.000000,7,5,0.004180,1.102070,10.207016
M70-20,4,1.000000,7,6,0.004051,1.067923,6.792284
M70-20,4,1.000000,7,7,0.003811,1.004621,0.462126
M70-20,4,1.000000,8,1,0.004099,1.080682,8.068228
M70-20,4,1.000000,8,2,0.003898,1.027536,2.753553
M70-20,4,1.000000,8,3,0.003898,1.027739,2.773852
M70-20,4,1.000000,8,4,0.004133,1.089559,8.955852
M70-20,4,1.000000,8,5,0.003898,1.027665,2.766470
M70-20,4,1.000000,8,6,0.003792,0.999662,-0.033752
M70-20,4,1.000000,8,7,0.003827,1.008961,0.896052
M70-20,4,1.000000,8,8,0.002999,0.790496,-20.950426
M70-20,4,1.000000,9,1,0.003070,0.809391,-19.060870
M70-20,4,1.000000,9,2,0.003067,0.808521,-19.147866
M70-20,4,1.000000,9,3,0.003061,0.806897,-19.310259
M70-20,4,1.000000,9,4,0.003083,0.812710,-18.728966
M70-20,4,1.000000,9,5,0.003043,0.802273,-19.772656
M70-20,4,1.000000,9,6,0.003026,0.797766,-20.223402
M70-20,4,1.000000,9,7,0.003060,0.806589,-19.341103
M70-20,4,1.000000,9,8,0.003138,0.827140,-17.285990
M70-20,4,1.000000,9,9,0.003232,0.852143,-14.785667
M70-20,5,1.300000,2,1,0.004258,1.121626,12.162560
M70-20,5,1.300000,2,2,0.004021,1.059141,5.914052
M70-20,5,1.300000,3,1,0.004248,1.119004,11.900449
M70-20,5,1.300000,3,2,0.004030,1.061727,6.172738
M70-20,5,1.300000,3,3,0.004034,1.062673,6.267308
M70-20,5,1.300000,4,2,0.004288,1.129673,12.967332
M70-20,5,1.300000,4,3,0.004302,1.133243,13.324276
M70-20,5,1.300000,5,1,0.004360,1.148674,14.867436
M70-20,5,1.300000,5,2,0.004115,1.083913,8.391327
M70-20,5,1.300000,5,3,0.004147,1.092306,9.230608
M70-20,5,1.300000,5,4,0.004488,1.182146,18.214550
M70-20,5,1.300000,5,5,0.003898,1.026884,2.688378
M70-20,5,1.300000,6,1,0.003889,1.024589,2.458933
M70-20,5,1.300000,6,2,0.003684,0.970344,-2.965573
M70-20,5,1.300000,6,3,0.003718,0.979298,-2.070182
M70-20,5,1.300000,6,4,0.003988,1.050434,5.043423
M70-20,5,1.300000,6,5,0.004168,1.097936,9.793553
M70-20,5,1.300000,7,2,0.004012,1.056915,5.691455
M70-20,5,1.300000,7,3,0.004019,1.058648,5.864791
M70-20,5,1.300000,7,5,0.004181,1.101331,10.133112
M70-20,5,1.300000,7,6,0.004040,1.064183,6.418253
M70-20,5,1.300000,7,7,0.003794,0.999464,-0.053642
M70-20,5,1.300000,8,1,0.004127,1.087132,8.713236
M70-20,5,1.300000,8,2,0.003911,1.030266,3.026619
M70-20,5,1.300000,8,3,0.003909,1.029774,2.977358
M70-20,5,1.300000,8,4,0.004121,1.085686,8.568614
M70-20,5,1.300000,8,5,0.003913,1.030814,3.081412
M70-20,5,1.300000,8,6,0.003795,0.999824,-0.017552
M70-20,5,1.300000,8,7,0.003797,1.000177,0.017747
M70-20,5,1.300000,8,8,0.002991,0.787922,-21.207818
M70-20,5,1.300000,9,1,0.003067,0.808057,-19.194307
M70-20,5,1.300000,9,2,0.003057,0.805359,-19.464057
M70-20,5,1.300000,9,3,0.003060,0.806182,-19.381762
M70-20,5,1.300000,9,4,0.003078,0.810715,-18.928509
M70-20,5,1.300000,9,5,0.003058,0.805581,-19.441850
M70-20,5,1.300000,9,6,0.003033,0.798859,-20.114092
M70-20,5,1.300000,9,7,0.003068,0.808162,-19.183770
M70-20,5,1.300000,9,8,0.003149,0.829458,-17.054220
M70-20,5,1.300000,9,9,0.003234,0.851878,-14.812185
M70-20,6,1.600000,2,1,0.004245,1.119207,11.920666
M70-20,6,1.600000,2,2,0.004015,1.058688,5.868791
M70-20,6,1.600000,3,1,0.004262,1.123676,12.367556
M70-20,6,1.600000,3,2,0.004043,1.065859,6.585925
M70-20,6,1.600000,3,3,0.004024,1.060868,6.086831
M70-20,6,1.600000,4,2,0.004282,1.129057,12.905671
M70-20,6,1.600000,4,3,0.004307,1.135640,13.564010
M70-20,6,1.600000,5,1,0.004352,1.147304,14.730408
M70-20,6,1.600000,5,2,0.004095,1.079719,7.971945
M70-20,6,1.600000,5,3,0.004165,1.098035,9.803538
M70-20,6,1.600000,5,4,0.004469,1.178328,17.832805
M70-20,6,1.600000,5,5,0.003897,1.027369,2.736865
M70-20,6,1.600000,6,1,0.003901,1.028600,2.859991
M70-20,6,1.600000,6,2,0.003683,0.971161,-2.883938
M70-20,6,1.600000,6,3,0.003715,0.979505,-2.049479
M70-20,6,1.600000,6,4,0.004001,1.054941,5.494141
M70-20,6,1.600000,6,5,0.004145,1.092881,9.288097
M70-20,6,1.600000,7,2,0.003982,1.049993,4.999265
M70-20,6,1.600000,7,3,0.003998,1.054150,5.415045
M70-20,6,1.600000,7,5,0.004171,1.099757,9.975703
M70-20,6,1.600000,7,6,0.004057,1.069566,6.956620
M70-20,6,1.600000,7,7,0.003796,1.000785,0.078459
M70-20,6,1.600000,8,1,0.004096,1.080038,8.003847
M70-20,6,1.600000,8,2,0.003893,1.026309,2.630877
M70-20,6,1.600000,8,3,0.003910,1.030778,3.077767
M70-20,6,1.600000,8,4,0.004106,1.082480,8.247989
M70-20,6,1.600000,8,5,0.003904,1.029256,2.925640
M70-20,6,1.600000,8,6,0.003776,0.995551,-0.444891
M70-20,6,1.600000,8,7,0.003805,1.003215,0.321546
M70-20,6,1.600000,8,8,0.002995,0.789676,-21.032365
M70-20,6,1.600000,9,1,0.003084,0.813019,-18.698067
M70-20,6,1.600000,9,2,0.003068,0.809012,-19.098819
M70-20,6,1.600000,9,3,0.003077,0.811190,-18.881042
M70-20,6,1.600000,9,4,0.003077,0.811182,-18.881833
M70-20,6,1.600000,9,5,0.003049,0.803897,-19.610251
M70-20,6,1.600000,9,6,0.003033,0.799659,-20.034072
M70-20,6,1.600000,9,7,0.003046,0.803143,-19.685709
M70-20,6,1.600000,9,8,0.003144,0.828844,-17.115626
M70-20,6,1.600000,9,9,0.003253,0.857661,-14.233906
M70-20,7,2.000000,2,1,0.004259,1.122368,12.236823
M70-20,7,2.000000,2,2,0.004025,1.060634,6.063356
M70-20,7,2.000000,3,1,0.004264,1.123710,12.370954
M70-20,7,2.000000,3,2,0.004037,1.063777,6.377735
M70-20,7,2.000000,3,3,0.004040,1.064681,6.468122
M70-20,7,2.000000,4,2,0.004265,1.123860,12.385975
M70-20,7,2.000000,4,3,0.004291,1.130730,13.072970
M70-20,7,2.000000,5,1,0.004362,1.149550,14.955024
M70-20,7,2.000000,5,2,0.004140,1.091041,9.104105
M70-20,7,2.000000,5,3,0.004130,1.088337,8.833735
M70-20,7,2.000000,5,4,0.004485,1.181797,18.179710
M70-20,7,2.000000,5,5,0.003913,1.031278,3.127751
M70-20,7,2.000000,6,1,0.003885,1.023715,2.371451
M70-20,7,2.000000,6,2,0.003677,0.968845,-3.115548
M70-20,7,2.000000,6,3,0.003727,0.982194,-1.780559
M70-20,7,2.000000,6,4,0.004018,1.058889,5.888906
M70-20,7,2.000000,6,5,0.004171,1.099150,9.914954
M70-20,7,2.000000,7,2,0.003989,1.051105,5.110470
M70-20,7,2.000000,7,3,0.004001,1.054291,5.429065
M70-20,7,2.000000,7,5,0.004168,1.098427,9.842750
M70-20,7,2.000000,7,6,0.004053,1.068036,6.803582
M70-20,7,2.000000,7,7,0.003797,1.000578,0.057751
M70-20,7,2.000000,8,1,0.004113,1.083952,8.395238
M70-20,7,2.000000,8,2,0.003880,1.022505,2.250495
M70-20,7,2.000000,8,3,0.003914,1.031370,3.136974
M70-20,7,2.000000,8,4,0.004120,1.085673,8.567317
M70-20,7,2.000000,8,5,0.003904,1.028769,2.876881
M70-20,7,2.000000,8,6,0.003777,0.995378,-0.462172
M70-20,7,2.000000,8,7,0.003810,1.004080,0.407968
M70-20,7,2.000000,8,8,0.002991,0.788247,-21.175316
M70-20,7,2.000000,9,1,0.003055,0.805049,-19.495117
M70-20,7,2.000000,9,2,0.003062,0.806893,-19.310654
M70-20,7,2.000000,9,3,0.003082,0.812124,-18.787568
M70-20,7,2.000000,9,4,0.003075,0.810443,-18.955693
M70-20,7,2.000000,9,5,0.003050,0.803800,-19.620025
M70-20,7,2.000000,9,6,0.003032,0.798882,-20.111752
M70-20,7,2.000000,9,7,0.003040,0.801225,-19.877484
M70-20,7,2.000000,9,8,0.003147,0.829345,-17.065469
M70-20,7,2.000000,9,9,0.003246,0.855273,-14.472703
M70-20,8,2.500000,2,1,0.004258,1.121806,12.180586
M70-20,8,2.500000,2,2,0.004029,1.061620,6.162005
M70-20,8,2.500000,3,1,0.004258,1.121990,12.199030
M70-20,8,2.500000,3,2,0.004010,1.056574,5.657426
M70-20,8,2.500000,3,3,0.004018,1.058635,5.863473
M70-20,8,2.500000,4,2,0.004271,1.125310,12.531024
M70-20,8,2.500000,4,3,0.004294,1.131502,13.150220
M70-20,8,2.500000,5,1,0.004378,1.153606,15.360616
M70-20,8,2.500000,5,2,0.004085,1.076415,7.641487
M70-20,8,2.500000,5,3,0.004126,1.087076,8.707557
M70-20,8,2.500000,5,4,0.004470,1.177876,17.787599
M70-20,8,2.500000,5,5,0.003898,1.026964,2.696354
M70-20,8,2.500000,6,1,0.003908,1.029757,2.975651
M70-20,8,2.500000,6,2,0.003698,0.974506,-2.549418
M70-20,8,2.500000,6,3,0.003728,0.982234,-1.776610
M70-20,8,2.500000,6,4,0.004011,1.056764,5.676397
M70-20,8,2.500000,6,5,0.004156,1.095117,9.511721
M70-20,8,2.500000,7,2,0.004017,1.058384,5.838442
M70-20,8,2.500000,7,3,0.004026,1.060706,6.070575
M70-20,8,2.500000,7,5,0.004169,1.098387,9.838709
M70-20,8,2.500000,7,6,0.004024,1.060287,6.028680
M70-20,8,2.500000,7,7,0.003811,1.004077,0.407702
M70-20,8,2.500000,8,1,0.004118,1.085018,8.501774
M70-20,8,2.500000,8,2,0.003907,1.029425,2.942451
M70-20,8,2.500000,8,3,0.003916,1.031933,3.193291
M70-20,8,2.500000,8,4,0.004136,1.089850,8.985010
M70-20,8,2.500000,8,5,0.003903,1.028299,2.829942
M70-20,8,2.500000,8,6,0.003789,0.998336,-0.166438
M70-20,8,2.500000,8,7,0.003786,0.997595,-0.240478
M70-20,8,2.500000,8,8,0.002996,0.789441,-21.055936
M70-20,8,2.500000,9,1,0.003089,0.813810,-18.618993
M70-20,8,2.500000,9,2,0.003069,0.808646,-19.135428
M70-20,8,2.500000,9,3,0.003076,0.810374,-18.962581
M70-20,8,2.500000,9,4,0.003080,0.811628,-18.837161
M70-20,8,2.500000,9,5,0.003037,0.800219,-19.978061
M70-20,8,2.500000,9,6,0.003028,0.797719,-20.228111
M70-20,8,2.500000,9,7,0.003055,0.804859,-19.514060
M70-20,8,2.500000,9,8,0.003135,0.826073,-17.392722
M70-20,8,2.500000,9,9,0.003253,0.857183,-14.281725
M70-20,9,3.000000,2,1,0.004245,1.118777,11.877669
M70-20,9,3.000000,2,2,0.004029,1.061737,6.173747
M70-20,9,3.000000,3,1,0.004253,1.120785,12.078482
M70-20,9,3.000000,3,2,0.004018,1.058778,5.877799
M70-20,9,3.000000,3,3,0.004029,1.061724,6.172429
M70-20,9,3.000000,4,2,0.004261,1.122827,12.282720
M70-20,9,3.000000,4,3,0.004291,1.130770,13.077010
M70-20,9,3.000000,5,1,0.004347,1.145557,14.555698
M70-20,9,3.000000,5,2,0.004125,1.086947,8.694710
M70-20,9,3.000000,5,3,0.004146,1.092692,9.269213
M70-20,9,3.000000,5,4,0.004466,1.176960,17.695964
M70-20,9,3.000000,5,5,0.003897,1.027104,2.710388
M70-20,9,3.000000,6,1,0.003907,1.029710,2.971023
M70-20,9,3.000000,6,2,0.003711,0.977989,-2.201088
M70-20,9,3.000000,6,3,0.003719,0.980142,-1.985781
M70-20,9,3.000000,6,4,0.004006,1.055645,5.564457
M70-20,9,3.000000,6,5,0.004158,1.095752,9.575176
M70-20,9,3.000000,7,2,0.003986,1.050550,5.055047
M70-20,9,3.000000,7,3,0.004018,1.058818,5.881752
M70-20,9,3.000000,7,5,0.004176,1.100590,10.059023
M70-20,9,3.000000,7,6,0.004017,1.058651,5.865149
M70-20,9,3.000000,7,7,0.003805,1.002706,0.270594
M70-20,9,3.000000,8,1,0.004105,1.081895,8.189516
M70-20,9,3.000000,8,2,0.003903,1.028624,2.862447
M70-20,9,3.000000,8,3,0.003922,1.033566,3.356572
M70-20,9,3.000000,8,4,0.004126,1.087450,8.745045
M70-20,9,3.000000,8,5,0.003915,1.031618,3.161821
M70-20,9,3.000000,8,6,0.003779,0.995865,-0.413540
M70-20,9,3.000000,8,7,0.003817,1.005858,0.585780
M70-20,9,3.000000,8,8,0.002999,0.790333,-20.966738
M70-20,9,3.000000,9,1,0.003050,0.803677,-19.632257
M70-20,9,3.000000,9,2,0.003065,0.807623,-19.237747
M70-20,9,3.000000,9,3,0.003072,0.809549,-19.045104
M70-20,9,3.000000,9,4,0.003085,0.813093,-18.690651
M70-20,9,3.000000,9,5,0.003064,0.807575,-19.242491
M70-20,9,3.000000,9,6,0.003025,0.797144,-20.285557
M70-20,9,3.000000,9,7,0.003061,0.806568,-19.343160
M70-20,9,3.000000,9,8,0.003145,0.828826,-17.117355
M70-20,9,3.000000,9,9,0.003246,0.855522,-14.447760
M70-20,10,4.000000,2,1,0.004250,1.120386,12.038632
M70-20,10,4.000000,2,2,0.004008,1.056723,5.672255
M70-20,10,4.000000,3,1,0.004235,1.116466,11.646615
M70-20,10,4.000000,3,2,0.004018,1.059346,5.934566
M70-20,10,4.000000,3,3,0.004049,1.067458,6.745752
M70-20,10,4.000000,4,2,0.004283,1.129192,12.919152
M70-20,10,4.000000,4,3,0.004302,1.134237,13.423738
M70-20,10,4.000000,5,1,0.004330,1.141456,14.145554
M70-20,10,4.000000,5,2,0.004102,1.081406,8.140613
M70-20,10,4.000000,5,3,0.004125,1.087467,8.746696
M70-20,10,4.000000,5,4,0.004479,1.180681,18.068090
M70-20,10,4.000000,5,5,0.003902,1.028757,2.875679
M70-20,10,4.000000,6,1,0.003885,1.024243,2.424346
M70-20,10,4.000000,6,2,0.003701,0.975701,-2.429855
M70-20,10,4.000000,6,3,0.003717,0.979943,-2.005676
M70-20,10,4.000000,6,4,0.003999,1.054181,5.418117
M70-20,10,4.000000,6,5,0.004167,1.098413,9.841284
M70-20,10,4.000000,7,2,0.003986,1.050749,5.074872
M70-20,10,4.000000,7,3,0.003995,1.053153,5.315301
M70-20,10,4.000000,7,5,0.004170,1.099415,9.941463
M70-20,10,4.000000,7,6,0.004023,1.060608,6.060844
M70-20,10,4.000000,7,7,0.003786,0.998118,-0.188218
M70-20,10,4.000000,8,1,0.004103,1.081754,8.175412
M70-20,10,4.000000,8,2,0.003918,1.032877,3.287731
M70-20,10,4.000000,8,3,0.003888,1.025116,2.511607
M70-20,10,4.000000,8,4,0.004126,1.087607,8.760669
M70-20,10,4.000000,8,5,0.003928,1.035432,3.543187
M70-20,10,4.000000,8,6,0.003796,1.000620,0.061966
M70-20,10,4.000000,8,7,0.003806,1.003427,0.342731
M70-20,10,4.000000,8,8,0.003010,0.793405,-20.659536
M70-20,10,4.000000,9,1,0.003081,0.812360,-18.764044
M70-20,10,4.000000,9,2,0.003070,0.809309,-19.069062
M70-20,10,4.000000,9,3,0.003073,0.810132,-18.986810
M70-20,10,4.000000,9,4,0.003087,0.813791,-18.620893
M70-20,10,4.000000,9,5,0.003047,0.803270,-19.673037
M70-20,10,4.000000,9,6,0.003044,0.802413,-19.758716
M70-20,10,4.000000,9,7,0.003056,0.805645,-19.435507
M70-20,10,4.000000,9,8,0.003143,0.828681,-17.131917
M70-20,10,4.000000,9,9,0.003247,0.856064,-14.393602
M70-20,11,5.000000,2,1,0.004271,1.126939,12.693897
M70-20,11,5.000000,2,2,0.004012,1.058820,5.881988
M70-20,11,5.000000,3,1,0.004255,1.122944,12.294377
M70-20,11,5.000000,3,2,0.004013,1.058997,5.899669
M70-20,11,5.000000,3,3,0.004047,1.067861,6.786056
M70-20,11,5.000000,4,2,0.004264,1.125105,12.510498
M70-20,11,5.000000,4,3,0.004272,1.127395,12.739549
M70-20,11,5.000000,5,1,0.004328,1.142025,14.202524
M70-20,11,5.000000,5,2,0.004103,1.082728,8.272780
M70-20,11,5.000000,5,3,0.004136,1.091307,9.130668
M70-20,11,5.000000,5,4,0.004438,1.171047,17.104723
M70-20,11,5.000000,5,5,0.003901,1.029447,2.944692
M70-20,11,5.000000,6,1,0.003888,1.025895,2.589504
M70-20,11,5.000000,6,2,0.003695,0.975103,-2.489741
